Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
12	Spectrogram 1	1	854.794519279	861.591279029	580.000	1526.500	6.7968	-50.60	18.06	854.7945	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
13	Spectrogram 1	1	870.493806709	871.267179809	326.700	756.900	0.7734	-43.38	23.31	870.4938	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
14	Spectrogram 1	1	872.620582729	873.602171669	294.800	669.300	0.9816	-45.85	21.86	872.6206	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
15	Spectrogram 1	1	875.148917869	875.966908649	318.700	693.200	0.8180	-47.16	22.24	875.1489	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
16	Spectrogram 1	1	877.664821669	878.467939889	278.900	605.500	0.8031	-48.67	18.87	877.6648	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
17	Spectrogram 1	1	880.460862879	881.323471339	294.800	701.100	0.8626	-43.95	24.44	880.4609	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
18	Spectrogram 1	1	883.264773909	884.380215879	255.000	669.300	1.1154	-48.27	19.17	883.2648	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
19	Spectrogram 1	1	886.328521189	887.652178999	159.300	390.400	1.3237	-51.39	15.80	886.3285	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
20	Spectrogram 1	1	889.880782179	891.219312549	127.500	398.400	1.3385	-52.13	13.10	889.8808	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
21	Spectrogram 1	1	893.397002369	894.943748569	127.500	398.400	1.5467	-54.90	13.72	893.3970	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
22	Spectrogram 1	1	917.208321659	924.401599259	589.600	1381.600	7.1933	-52.61	13.03	917.2083	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
23	Spectrogram 1	1	924.569863059	929.239183659	748.900	1593.500	4.6693	-50.68	19.40	924.5699	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
24	Spectrogram 1	1	929.626441759	932.634157259	358.500	900.300	3.0077	-52.09	12.00	929.6264	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
25	Spectrogram 1	1	935.349084680	936.190403680	661.334	980.034	0.8413	-51.81	17.13	935.3491	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
26	Spectrogram 1	1	937.291343418	938.069563518	605.247	1043.447	0.7782	-47.40	23.61	937.2913	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
27	Spectrogram 1	1	939.199265080	939.851287380	609.870	1024.170	0.6520	-46.94	24.74	939.1993	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
28	Spectrogram 1	1	940.904585914	941.703839014	786.238	1096.938	0.7993	-57.18	17.37	940.9046	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
29	Spectrogram 1	1	942.926035257	943.767354357	736.526	1007.426	0.8413	-50.98	24.93	942.9260	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
30	Spectrogram 1	1	946.792389459	947.675774359	23.900	255.000	0.8834	-45.48	15.78	946.7924	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
31	Spectrogram 1	1	949.337379459	950.115599559	47.800	247.000	0.7782	-45.85	18.86	949.3374	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
32	Spectrogram 1	1	951.672039759	952.660589559	39.800	239.000	0.9885	-44.46	15.43	951.6720	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
33	Spectrogram 1	1	954.217029759	955.205579659	31.900	247.000	0.9885	-44.21	16.45	954.2170	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
34	Spectrogram 1	1	956.674673559	957.579091559	31.900	207.200	0.9044	-46.92	16.08	956.6747	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
35	Spectrogram 1	1	961.344000000	961.576349352	0.000	8000.000	0.2323	-34.22	18.94	961.3440	S00976_20190811_212128.wav	S00976_20190811_212128.wav	Phaser
36	Spectrogram 1	1	964.385664249	966.413440415	0.000	8000.000	2.0278	-33.59	19.90	964.3857	S00976_20190811_212128.wav	S00976_20190811_212128.wav	Upsweep
37	Spectrogram 1	1	968.377848576	970.519320689	0.000	8000.000	2.1415	-33.69	16.19	968.3778	S00976_20190811_212128.wav	S00976_20190811_212128.wav	Downsweep
38	Spectrogram 1	1	973.405043659	975.475065159	0.000	8000.000	2.0700	-33.29	20.64	973.4050	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
39	Spectrogram 1	1	977.357874169	979.470141009	0.000	8000.000	2.1123	-33.81	16.51	977.3579	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
40	Spectrogram 1	1	982.363946579	984.455090749	0.000	8000.000	2.0911	-33.80	17.61	982.3639	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
41	Spectrogram 1	1	986.398376239	988.510643079	0.000	8000.000	2.1123	-33.74	16.31	986.3984	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
42	Spectrogram 1	1	990.401121899	990.654593919	0.000	8000.000	0.2535	-33.61	20.43	990.4011	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
43	Spectrogram 1	1	999.730218779	1004.218901599	580.000	1080.800	4.4887	-44.95	23.92	999.7302	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
44	Spectrogram 1	1	1015.126931729	1016.662338949	143.400	470.100	1.5354	-53.80	12.97	1015.1269	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
45	Spectrogram 1	1	1017.687701289	1018.718317089	159.300	709.100	1.0306	-47.70	15.90	1017.6877	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
46	Spectrogram 1	1	1004.263519279	1011.060279029	580.000	1526.500	6.7968	-50.78	18.16	1004.2635	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
47	Spectrogram 1	1	1019.962806709	1020.736179809	326.700	756.900	0.7734	-43.50	23.79	1019.9628	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
48	Spectrogram 1	1	1022.089582729	1023.071171669	294.800	669.300	0.9816	-45.69	22.34	1022.0896	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
49	Spectrogram 1	1	1024.617917869	1025.435908649	318.700	693.200	0.8180	-47.25	22.14	1024.6179	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
50	Spectrogram 1	1	1027.133821669	1027.936939889	278.900	605.500	0.8031	-48.17	20.07	1027.1338	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
51	Spectrogram 1	1	1029.929862879	1030.792471339	294.800	701.100	0.8626	-44.03	24.27	1029.9299	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
52	Spectrogram 1	1	1032.733773909	1033.849215879	255.000	669.300	1.1154	-48.12	19.98	1032.7338	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
53	Spectrogram 1	1	1035.797521189	1037.121178999	159.300	390.400	1.3237	-51.19	16.51	1035.7975	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
54	Spectrogram 1	1	1039.349782179	1040.688312549	127.500	398.400	1.3385	-52.19	14.05	1039.3498	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
55	Spectrogram 1	1	1042.866002369	1044.412748569	127.500	398.400	1.5467	-55.09	13.84	1042.8660	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
56	Spectrogram 1	1	1066.677321659	1073.870599259	589.600	1381.600	7.1933	-52.59	12.91	1066.6773	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
57	Spectrogram 1	1	1074.038863059	1078.708183659	748.900	1593.500	4.6693	-50.63	19.53	1074.0389	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
58	Spectrogram 1	1	1079.095441759	1082.103157259	358.500	900.300	3.0077	-51.96	12.25	1079.0954	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
59	Spectrogram 1	1	1084.818084680	1085.659403680	661.334	980.034	0.8413	-51.52	17.79	1084.8181	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
60	Spectrogram 1	1	1086.760343418	1087.538563518	605.247	1043.447	0.7782	-47.11	22.75	1086.7603	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
61	Spectrogram 1	1	1088.668265080	1089.320287380	609.870	1024.170	0.6520	-46.55	24.48	1088.6683	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
62	Spectrogram 1	1	1090.373585914	1091.172839014	786.238	1096.938	0.7993	-56.93	17.08	1090.3736	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
63	Spectrogram 1	1	1092.395035257	1093.236354357	736.526	1007.426	0.8413	-50.78	24.42	1092.3950	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
64	Spectrogram 1	1	1096.261389459	1097.144774359	23.900	255.000	0.8834	-45.27	15.29	1096.2614	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
65	Spectrogram 1	1	1098.806379459	1099.584599559	47.800	247.000	0.7782	-45.80	17.63	1098.8064	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
66	Spectrogram 1	1	1101.141039759	1102.129589559	39.800	239.000	0.9885	-44.49	15.59	1101.1410	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
67	Spectrogram 1	1	1103.686029759	1104.674579659	31.900	247.000	0.9885	-44.33	16.02	1103.6860	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
68	Spectrogram 1	1	1106.143673559	1107.048091559	31.900	207.200	0.9044	-46.83	16.31	1106.1437	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
69	Spectrogram 1	1	1110.775000000	1111.007349352	0.000	8000.000	0.2323	-34.22	17.90	1110.7750	S00976_20190811_212128.wav	S00976_20190811_212128.wav	Phaser
70	Spectrogram 1	1	1113.816664249	1115.844440415	0.000	8000.000	2.0278	-33.80	18.09	1113.8167	S00976_20190811_212128.wav	S00976_20190811_212128.wav	Upsweep
71	Spectrogram 1	1	1117.808848576	1119.950320689	0.000	8000.000	2.1415	-33.87	15.80	1117.8088	S00976_20190811_212128.wav	S00976_20190811_212128.wav	Downsweep
72	Spectrogram 1	1	1122.836043659	1124.906065159	0.000	8000.000	2.0700	-33.47	20.34	1122.8360	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
73	Spectrogram 1	1	1126.788874169	1128.901141009	0.000	8000.000	2.1123	-33.76	17.45	1126.7889	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
74	Spectrogram 1	1	1131.794946579	1133.886090749	0.000	8000.000	2.0911	-33.76	18.71	1131.7949	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
75	Spectrogram 1	1	1135.829376239	1137.941643079	0.000	8000.000	2.1123	-33.83	16.24	1135.8294	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
76	Spectrogram 1	1	1139.832121899	1140.085593919	0.000	8000.000	0.2535	-34.10	17.18	1139.8321	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
77	Spectrogram 1	1	1149.161218779	1153.649901599	580.000	1080.800	4.4887	-44.86	24.07	1149.1612	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
78	Spectrogram 1	1	1164.557931729	1166.093338949	143.400	470.100	1.5354	-53.39	13.63	1164.5579	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
79	Spectrogram 1	1	1167.118701289	1168.149317089	159.300	709.100	1.0306	-47.89	15.37	1167.1187	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
80	Spectrogram 1	1	1153.694519279	1160.491279029	580.000	1526.500	6.7968	-50.77	17.71	1153.6945	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
81	Spectrogram 1	1	1169.393806709	1170.167179809	326.700	756.900	0.7734	-43.51	23.77	1169.3938	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
82	Spectrogram 1	1	1171.520582729	1172.502171669	294.800	669.300	0.9816	-45.85	22.38	1171.5206	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
83	Spectrogram 1	1	1174.048917869	1174.866908649	318.700	693.200	0.8180	-47.28	21.72	1174.0489	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
84	Spectrogram 1	1	1176.564821669	1177.367939889	278.900	605.500	0.8031	-48.41	19.93	1176.5648	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
85	Spectrogram 1	1	1179.360862879	1180.223471339	294.800	701.100	0.8626	-43.99	24.22	1179.3609	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
86	Spectrogram 1	1	1182.164773909	1183.280215879	255.000	669.300	1.1154	-48.11	20.01	1182.1648	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
87	Spectrogram 1	1	1185.228521189	1186.552178999	159.300	390.400	1.3237	-51.28	16.71	1185.2285	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
88	Spectrogram 1	1	1188.780782179	1190.119312549	127.500	398.400	1.3385	-52.08	13.44	1188.7808	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
89	Spectrogram 1	1	1192.297002369	1193.843748569	127.500	398.400	1.5467	-54.91	13.12	1192.2970	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
90	Spectrogram 1	1	1216.108321659	1223.301599259	589.600	1381.600	7.1933	-52.63	13.13	1216.1083	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
91	Spectrogram 1	1	1223.469863059	1228.139183659	748.900	1593.500	4.6693	-50.30	19.60	1223.4699	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
92	Spectrogram 1	1	1228.526441759	1231.534157259	358.500	900.300	3.0077	-52.11	12.16	1228.5264	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
93	Spectrogram 1	1	1234.249084680	1235.090403680	661.334	980.034	0.8413	-51.47	17.39	1234.2491	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
94	Spectrogram 1	1	1236.191343418	1236.969563518	605.247	1043.447	0.7782	-47.19	23.01	1236.1913	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
95	Spectrogram 1	1	1238.099265080	1238.751287380	609.870	1024.170	0.6520	-46.64	25.41	1238.0993	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
96	Spectrogram 1	1	1239.804585914	1240.603839014	786.238	1096.938	0.7993	-57.07	18.11	1239.8046	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
97	Spectrogram 1	1	1241.826035257	1242.667354357	736.526	1007.426	0.8413	-51.02	24.45	1241.8260	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
98	Spectrogram 1	1	1245.692389459	1246.575774359	23.900	255.000	0.8834	-45.32	16.89	1245.6924	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
99	Spectrogram 1	1	1248.237379459	1249.015599559	47.800	247.000	0.7782	-45.87	17.56	1248.2374	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
100	Spectrogram 1	1	1250.572039759	1251.560589559	39.800	239.000	0.9885	-44.47	16.02	1250.5720	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
101	Spectrogram 1	1	1253.117029759	1254.105579659	31.900	247.000	0.9885	-44.30	15.98	1253.1170	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
102	Spectrogram 1	1	1255.574673559	1256.479091559	31.900	207.200	0.9044	-46.96	15.56	1255.5747	S00976_20190811_212128.wav	S00976_20190811_212128.wav	
