Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
1	Spectrogram 1	1	2906.980000000	2907.212349352	0.000	8000.000	0.2323	-33.60	18.18	2906.9800	S00974_20190807_203028.wav	S00974_20190807_203028.wav	Phaser
2	Spectrogram 1	1	2910.021664249	2912.049440415	0.000	8000.000	2.0278	-33.41	18.66	2910.0217	S00974_20190807_203028.wav	S00974_20190807_203028.wav	Upsweep
3	Spectrogram 1	1	2914.013848576	2916.155320689	0.000	8000.000	2.1415	-33.40	16.87	2914.0138	S00974_20190807_203028.wav	S00974_20190807_203028.wav	Downsweep
4	Spectrogram 1	1	2919.041043659	2921.111065159	0.000	8000.000	2.0700	-33.53	17.44	2919.0410	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
5	Spectrogram 1	1	2922.993874169	2925.106141009	0.000	8000.000	2.1123	-33.52	16.36	2922.9939	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
6	Spectrogram 1	1	2927.999946579	2930.091090749	0.000	8000.000	2.0911	-33.47	18.29	2927.9999	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
7	Spectrogram 1	1	2932.034376239	2934.146643079	0.000	8000.000	2.1123	-33.52	16.79	2932.0344	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
8	Spectrogram 1	1	2936.037121899	2936.290593919	0.000	8000.000	0.2535	-33.57	18.59	2936.0371	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
9	Spectrogram 1	1	2945.366218779	2949.854901599	580.000	1080.800	4.4887	-50.25	20.57	2945.3662	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
10	Spectrogram 1	1	2960.762931729	2962.298338949	143.400	470.100	1.5354	-55.68	13.18	2960.7629	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
11	Spectrogram 1	1	2963.323701289	2964.354317089	159.300	709.100	1.0306	-44.60	16.05	2963.3237	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
12	Spectrogram 1	1	2949.899519279	2956.696279029	580.000	1526.500	6.7968	-54.54	14.97	2949.8995	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
13	Spectrogram 1	1	2965.598806709	2966.372179809	326.700	756.900	0.7734	-44.63	24.42	2965.5988	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
14	Spectrogram 1	1	2967.725582729	2968.707171669	294.800	669.300	0.9816	-41.61	21.86	2967.7256	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
15	Spectrogram 1	1	2970.253917869	2971.071908649	318.700	693.200	0.8180	-45.95	23.73	2970.2539	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
16	Spectrogram 1	1	2972.769821669	2973.572939889	278.900	605.500	0.8031	-45.88	19.86	2972.7698	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
17	Spectrogram 1	1	2975.565862879	2976.428471339	294.800	701.100	0.8626	-42.84	24.66	2975.5659	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
18	Spectrogram 1	1	2978.369773909	2979.485215879	255.000	669.300	1.1154	-47.57	19.03	2978.3698	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
19	Spectrogram 1	1	2981.433521189	2982.757178999	159.300	390.400	1.3237	-55.27	13.58	2981.4335	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
20	Spectrogram 1	1	2984.985782179	2986.324312549	127.500	398.400	1.3385	-55.35	13.36	2984.9858	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
21	Spectrogram 1	1	2988.502002369	2990.048748569	127.500	398.400	1.5467	-57.47	13.45	2988.5020	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
22	Spectrogram 1	1	3012.313321659	3019.506599259	589.600	1381.600	7.1933	-54.02	12.01	3012.3133	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
23	Spectrogram 1	1	3019.674863059	3024.344183659	748.900	1593.500	4.6693	-53.98	16.26	3019.6749	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
24	Spectrogram 1	1	3024.731441759	3027.739157259	358.500	900.300	3.0077	-53.02	12.21	3024.7314	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
25	Spectrogram 1	1	3030.454084680	3031.295403680	661.334	980.034	0.8413	-54.53	16.16	3030.4541	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
26	Spectrogram 1	1	3032.396343418	3033.174563518	605.247	1043.447	0.7782	-50.48	22.57	3032.3963	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
27	Spectrogram 1	1	3034.304265080	3034.956287380	609.870	1024.170	0.6520	-50.41	22.90	3034.3043	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
28	Spectrogram 1	1	3036.009585914	3036.808839014	786.238	1096.938	0.7993	-61.38	16.49	3036.0096	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
29	Spectrogram 1	1	3038.031035257	3038.872354357	736.526	1007.426	0.8413	-55.18	21.19	3038.0310	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
30	Spectrogram 1	1	3041.897389459	3042.780774359	23.900	255.000	0.8834	-47.23	15.71	3041.8974	S00974_20190807_203028.wav	S00974_20190807_203028.wav	
