Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
44	Spectrogram 1	1	1570.311931729	1571.847338949	143.400	470.100	1.5354	-54.25	12.91	1570.3119	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
45	Spectrogram 1	1	1572.872701289	1573.903317089	159.300	709.100	1.0306	-46.66	15.15	1572.8727	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
46	Spectrogram 1	1	1559.448519279	1566.245279029	580.000	1526.500	6.7968	-52.02	16.58	1559.4485	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
47	Spectrogram 1	1	1575.147806709	1575.921179809	326.700	756.900	0.7734	-41.25	24.66	1575.1478	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
48	Spectrogram 1	1	1577.274582729	1578.256171669	294.800	669.300	0.9816	-44.34	20.85	1577.2746	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
49	Spectrogram 1	1	1579.802917869	1580.620908649	318.700	693.200	0.8180	-45.98	21.51	1579.8029	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
50	Spectrogram 1	1	1582.318821669	1583.121939889	278.900	605.500	0.8031	-47.78	19.69	1582.3188	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
51	Spectrogram 1	1	1585.114862879	1585.977471339	294.800	701.100	0.8626	-41.83	22.94	1585.1149	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
52	Spectrogram 1	1	1587.918773909	1589.034215879	255.000	669.300	1.1154	-49.46	18.49	1587.9188	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
53	Spectrogram 1	1	1590.982521189	1592.306178999	159.300	390.400	1.3237	-52.73	14.76	1590.9825	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
54	Spectrogram 1	1	1594.534782179	1595.873312549	127.500	398.400	1.3385	-53.50	13.74	1594.5348	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
55	Spectrogram 1	1	1598.051002369	1599.597748569	127.500	398.400	1.5467	-55.47	13.38	1598.0510	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
56	Spectrogram 1	1	1621.862321659	1629.055599259	589.600	1381.600	7.1933	-51.03	12.54	1621.8623	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
57	Spectrogram 1	1	1629.223863059	1633.893183659	748.900	1593.500	4.6693	-51.99	17.87	1629.2239	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
58	Spectrogram 1	1	1634.280441759	1637.288157259	358.500	900.300	3.0077	-51.25	12.92	1634.2804	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
59	Spectrogram 1	1	1640.003084680	1640.844403680	661.334	980.034	0.8413	-53.02	18.03	1640.0031	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
60	Spectrogram 1	1	1641.945343418	1642.723563518	605.247	1043.447	0.7782	-47.69	22.01	1641.9453	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
61	Spectrogram 1	1	1643.853265080	1644.505287380	609.870	1024.170	0.6520	-47.34	24.76	1643.8533	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
62	Spectrogram 1	1	1645.558585914	1646.357839014	786.238	1096.938	0.7993	-58.57	17.36	1645.5586	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
63	Spectrogram 1	1	1647.580035257	1648.421354357	736.526	1007.426	0.8413	-52.01	23.62	1647.5800	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
64	Spectrogram 1	1	1651.446389459	1652.329774359	23.900	255.000	0.8834	-47.06	16.66	1651.4464	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
65	Spectrogram 1	1	1653.991379459	1654.769599559	47.800	247.000	0.7782	-47.61	18.05	1653.9914	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
66	Spectrogram 1	1	1656.326039759	1657.314589559	39.800	239.000	0.9885	-46.43	15.94	1656.3260	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
67	Spectrogram 1	1	1658.871029759	1659.859579659	31.900	247.000	0.9885	-46.06	15.26	1658.8710	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
68	Spectrogram 1	1	1661.328673559	1662.233091559	31.900	207.200	0.9044	-48.76	14.53	1661.3287	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
69	Spectrogram 1	1	1665.960000000	1666.192349352	0.000	8000.000	0.2323	-32.44	17.71	1665.9600	S00974_20190808_164219.wav	S00974_20190808_164219.wav	Phaser
70	Spectrogram 1	1	1669.001664249	1671.029440415	0.000	8000.000	2.0278	-32.03	16.97	1669.0017	S00974_20190808_164219.wav	S00974_20190808_164219.wav	Upsweep
71	Spectrogram 1	1	1672.993848576	1675.135320689	0.000	8000.000	2.1415	-32.05	15.73	1672.9938	S00974_20190808_164219.wav	S00974_20190808_164219.wav	Downsweep
72	Spectrogram 1	1	1678.021043659	1680.091065159	0.000	8000.000	2.0700	-32.02	16.89	1678.0210	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
73	Spectrogram 1	1	1681.973874169	1684.086141009	0.000	8000.000	2.1123	-32.04	15.66	1681.9739	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
74	Spectrogram 1	1	1686.979946579	1689.071090749	0.000	8000.000	2.0911	-32.03	16.67	1686.9799	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
75	Spectrogram 1	1	1691.014376239	1693.126643079	0.000	8000.000	2.1123	-32.06	15.75	1691.0144	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
76	Spectrogram 1	1	1695.017121899	1695.270593919	0.000	8000.000	0.2535	-32.32	18.51	1695.0171	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
77	Spectrogram 1	1	1704.346218779	1708.834901599	580.000	1080.800	4.4887	-42.21	23.62	1704.3462	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
78	Spectrogram 1	1	1719.742931729	1721.278338949	143.400	470.100	1.5354	-54.25	13.33	1719.7429	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
79	Spectrogram 1	1	1722.303701289	1723.334317089	159.300	709.100	1.0306	-46.53	15.31	1722.3037	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
80	Spectrogram 1	1	1708.879519279	1715.676279029	580.000	1526.500	6.7968	-51.81	16.47	1708.8795	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
81	Spectrogram 1	1	1724.578806709	1725.352179809	326.700	756.900	0.7734	-41.30	24.33	1724.5788	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
82	Spectrogram 1	1	1726.705582729	1727.687171669	294.800	669.300	0.9816	-44.42	20.78	1726.7056	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
83	Spectrogram 1	1	1729.233917869	1730.051908649	318.700	693.200	0.8180	-46.00	21.22	1729.2339	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
84	Spectrogram 1	1	1731.749821669	1732.552939889	278.900	605.500	0.8031	-47.74	19.95	1731.7498	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
85	Spectrogram 1	1	1734.545862879	1735.408471339	294.800	701.100	0.8626	-41.90	22.32	1734.5459	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
86	Spectrogram 1	1	1737.349773909	1738.465215879	255.000	669.300	1.1154	-49.49	17.87	1737.3498	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
87	Spectrogram 1	1	1740.413521189	1741.737178999	159.300	390.400	1.3237	-52.58	14.71	1740.4135	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
88	Spectrogram 1	1	1743.965782179	1745.304312549	127.500	398.400	1.3385	-53.36	13.64	1743.9658	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
89	Spectrogram 1	1	1747.482002369	1749.028748569	127.500	398.400	1.5467	-55.57	13.68	1747.4820	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
90	Spectrogram 1	1	1771.293321659	1778.486599259	589.600	1381.600	7.1933	-50.98	12.53	1771.2933	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
91	Spectrogram 1	1	1778.654863059	1783.324183659	748.900	1593.500	4.6693	-51.98	17.85	1778.6549	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
92	Spectrogram 1	1	1783.711441759	1786.719157259	358.500	900.300	3.0077	-51.18	12.25	1783.7114	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
93	Spectrogram 1	1	1789.434084680	1790.275403680	661.334	980.034	0.8413	-53.05	18.25	1789.4341	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
94	Spectrogram 1	1	1791.376343418	1792.154563518	605.247	1043.447	0.7782	-47.64	22.65	1791.3763	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
95	Spectrogram 1	1	1793.284265080	1793.936287380	609.870	1024.170	0.6520	-47.36	24.79	1793.2843	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
96	Spectrogram 1	1	1794.989585914	1795.788839014	786.238	1096.938	0.7993	-58.62	17.92	1794.9896	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
97	Spectrogram 1	1	1797.011035257	1797.852354357	736.526	1007.426	0.8413	-51.91	24.34	1797.0110	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
98	Spectrogram 1	1	1800.877389459	1801.760774359	23.900	255.000	0.8834	-46.84	15.67	1800.8774	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
99	Spectrogram 1	1	1803.422379459	1804.200599559	47.800	247.000	0.7782	-47.46	17.98	1803.4224	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
100	Spectrogram 1	1	1805.757039759	1806.745589559	39.800	239.000	0.9885	-46.33	15.65	1805.7570	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
101	Spectrogram 1	1	1808.302029759	1809.290579659	31.900	247.000	0.9885	-46.17	15.61	1808.3020	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
102	Spectrogram 1	1	1810.759673559	1811.664091559	31.900	207.200	0.9044	-48.44	16.03	1810.7597	S00974_20190808_164219.wav	S00974_20190808_164219.wav	
