Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
20	Spectrogram 1	1	1098.640782179	1099.979312549	127.500	398.400	1.3385	-49.30	12.79	1098.6408	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
21	Spectrogram 1	1	1102.157002369	1103.703748569	127.500	398.400	1.5467	-50.88	11.60	1102.1570	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
22	Spectrogram 1	1	1125.968321659	1133.161599259	589.600	1381.600	7.1933	-50.61	12.28	1125.9683	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
23	Spectrogram 1	1	1133.329863059	1137.999183659	748.900	1593.500	4.6693	-46.26	16.83	1133.3299	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
24	Spectrogram 1	1	1138.386441759	1141.394157259	358.500	900.300	3.0077	-50.94	11.91	1138.3864	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
25	Spectrogram 1	1	1144.109084680	1144.950403680	661.334	980.034	0.8413	-49.83	16.84	1144.1091	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
26	Spectrogram 1	1	1146.051343418	1146.829563518	605.247	1043.447	0.7782	-44.41	20.39	1146.0513	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
27	Spectrogram 1	1	1147.959265080	1148.611287380	609.870	1024.170	0.6520	-43.52	20.11	1147.9593	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
28	Spectrogram 1	1	1149.664585914	1150.463839014	786.238	1096.938	0.7993	-55.35	14.77	1149.6646	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
29	Spectrogram 1	1	1151.686035257	1152.527354357	736.526	1007.426	0.8413	-48.28	22.80	1151.6860	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
30	Spectrogram 1	1	1155.552389459	1156.435774359	23.900	255.000	0.8834	-42.87	13.79	1155.5524	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
31	Spectrogram 1	1	1158.097379459	1158.875599559	47.800	247.000	0.7782	-43.66	13.77	1158.0974	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
32	Spectrogram 1	1	1160.432039759	1161.420589559	39.800	239.000	0.9885	-42.12	14.13	1160.4320	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
33	Spectrogram 1	1	1162.977029759	1163.965579659	31.900	247.000	0.9885	-42.20	13.99	1162.9770	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
34	Spectrogram 1	1	1165.434673559	1166.339091559	31.900	207.200	0.9044	-44.05	13.65	1165.4347	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
35	Spectrogram 1	1	1170.104000000	1170.336349352	0.000	8000.000	0.2323	-36.31	18.68	1170.1040	S01143_20190811_100702.wav	S01143_20190811_100702.wav	Phaser
36	Spectrogram 1	1	1173.145664249	1175.173440415	0.000	8000.000	2.0278	-35.35	21.12	1173.1457	S01143_20190811_100702.wav	S01143_20190811_100702.wav	Upsweep
37	Spectrogram 1	1	1177.137848576	1179.279320689	0.000	8000.000	2.1415	-35.33	19.42	1177.1378	S01143_20190811_100702.wav	S01143_20190811_100702.wav	Downsweep
38	Spectrogram 1	1	1182.165043659	1184.235065159	0.000	8000.000	2.0700	-35.37	21.08	1182.1650	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
39	Spectrogram 1	1	1186.117874169	1188.230141009	0.000	8000.000	2.1123	-35.51	19.08	1186.1179	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
40	Spectrogram 1	1	1191.123946579	1193.215090749	0.000	8000.000	2.0911	-35.36	20.86	1191.1239	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
41	Spectrogram 1	1	1195.158376239	1197.270643079	0.000	8000.000	2.1123	-35.49	19.31	1195.1584	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
42	Spectrogram 1	1	1199.161121899	1199.414593919	0.000	8000.000	0.2535	-37.08	19.75	1199.1611	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
43	Spectrogram 1	1	1208.490218779	1212.978901599	580.000	1080.800	4.4887	-43.25	20.00	1208.4902	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
44	Spectrogram 1	1	1223.886931729	1225.422338949	143.400	470.100	1.5354	-49.89	12.44	1223.8869	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
45	Spectrogram 1	1	1226.447701289	1227.478317089	159.300	709.100	1.0306	-45.20	13.70	1226.4477	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
46	Spectrogram 1	1	1213.023519279	1219.820279029	580.000	1526.500	6.7968	-47.70	15.24	1213.0235	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
47	Spectrogram 1	1	1228.722806709	1229.496179809	326.700	756.900	0.7734	-42.86	17.32	1228.7228	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
48	Spectrogram 1	1	1230.849582729	1231.831171669	294.800	669.300	0.9816	-42.96	17.27	1230.8496	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
49	Spectrogram 1	1	1233.377917869	1234.195908649	318.700	693.200	0.8180	-44.93	17.84	1233.3779	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
50	Spectrogram 1	1	1235.893821669	1236.696939889	278.900	605.500	0.8031	-46.15	15.86	1235.8938	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
51	Spectrogram 1	1	1238.689862879	1239.552471339	294.800	701.100	0.8626	-43.09	16.97	1238.6899	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
52	Spectrogram 1	1	1241.493773909	1242.609215879	255.000	669.300	1.1154	-47.77	14.26	1241.4938	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
53	Spectrogram 1	1	1244.557521189	1245.881178999	159.300	390.400	1.3237	-48.57	12.57	1244.5575	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
54	Spectrogram 1	1	1248.109782179	1249.448312549	127.500	398.400	1.3385	-49.09	12.72	1248.1098	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
55	Spectrogram 1	1	1251.626002369	1253.172748569	127.500	398.400	1.5467	-50.82	12.35	1251.6260	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
56	Spectrogram 1	1	1275.437321659	1282.630599259	589.600	1381.600	7.1933	-50.74	12.39	1275.4373	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
57	Spectrogram 1	1	1282.798863059	1287.468183659	748.900	1593.500	4.6693	-46.46	16.81	1282.7989	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
58	Spectrogram 1	1	1287.855441759	1290.863157259	358.500	900.300	3.0077	-50.16	12.05	1287.8554	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
59	Spectrogram 1	1	1293.578084680	1294.419403680	661.334	980.034	0.8413	-49.37	16.02	1293.5781	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
60	Spectrogram 1	1	1295.520343418	1296.298563518	605.247	1043.447	0.7782	-44.67	21.42	1295.5203	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
61	Spectrogram 1	1	1297.428265080	1298.080287380	609.870	1024.170	0.6520	-42.90	21.91	1297.4283	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
62	Spectrogram 1	1	1299.133585914	1299.932839014	786.238	1096.938	0.7993	-55.17	14.46	1299.1336	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
63	Spectrogram 1	1	1301.155035257	1301.996354357	736.526	1007.426	0.8413	-48.20	21.65	1301.1550	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
64	Spectrogram 1	1	1305.021389459	1305.904774359	23.900	255.000	0.8834	-42.64	14.09	1305.0214	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
65	Spectrogram 1	1	1307.566379459	1308.344599559	47.800	247.000	0.7782	-43.77	13.43	1307.5664	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
66	Spectrogram 1	1	1309.901039759	1310.889589559	39.800	239.000	0.9885	-42.11	14.61	1309.9010	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
67	Spectrogram 1	1	1312.446029759	1313.434579659	31.900	247.000	0.9885	-42.15	14.63	1312.4460	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
68	Spectrogram 1	1	1314.903673559	1315.808091559	31.900	207.200	0.9044	-44.17	12.89	1314.9037	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
69	Spectrogram 1	1	1319.535000000	1319.767349352	0.000	8000.000	0.2323	-36.97	18.45	1319.5350	S01143_20190811_100702.wav	S01143_20190811_100702.wav	Phaser
70	Spectrogram 1	1	1322.576664249	1324.604440415	0.000	8000.000	2.0278	-35.28	21.32	1322.5767	S01143_20190811_100702.wav	S01143_20190811_100702.wav	Upsweep
71	Spectrogram 1	1	1326.568848576	1328.710320689	0.000	8000.000	2.1415	-35.39	19.38	1326.5688	S01143_20190811_100702.wav	S01143_20190811_100702.wav	Downsweep
72	Spectrogram 1	1	1331.596043659	1333.666065159	0.000	8000.000	2.0700	-34.99	20.74	1331.5960	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
73	Spectrogram 1	1	1335.548874169	1337.661141009	0.000	8000.000	2.1123	-35.52	18.68	1335.5489	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
74	Spectrogram 1	1	1340.554946579	1342.646090749	0.000	8000.000	2.0911	-35.34	20.81	1340.5549	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
75	Spectrogram 1	1	1344.589376239	1346.701643079	0.000	8000.000	2.1123	-35.46	19.16	1344.5894	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
76	Spectrogram 1	1	1348.592121899	1348.845593919	0.000	8000.000	0.2535	-36.80	19.63	1348.5921	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
77	Spectrogram 1	1	1357.921218779	1362.409901599	580.000	1080.800	4.4887	-43.22	19.62	1357.9212	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
78	Spectrogram 1	1	1373.317931729	1374.853338949	143.400	470.100	1.5354	-50.07	11.85	1373.3179	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
79	Spectrogram 1	1	1375.878701289	1376.909317089	159.300	709.100	1.0306	-45.23	13.77	1375.8787	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
80	Spectrogram 1	1	1362.454519279	1369.251279029	580.000	1526.500	6.7968	-47.79	14.93	1362.4545	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
81	Spectrogram 1	1	1378.153806709	1378.927179809	326.700	756.900	0.7734	-43.00	16.61	1378.1538	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
82	Spectrogram 1	1	1380.280582729	1381.262171669	294.800	669.300	0.9816	-42.86	17.04	1380.2806	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
83	Spectrogram 1	1	1382.808917869	1383.626908649	318.700	693.200	0.8180	-45.63	16.48	1382.8089	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
84	Spectrogram 1	1	1385.324821669	1386.127939889	278.900	605.500	0.8031	-46.75	14.71	1385.3248	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
85	Spectrogram 1	1	1388.120862879	1388.983471339	294.800	701.100	0.8626	-43.35	16.62	1388.1209	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
86	Spectrogram 1	1	1390.924773909	1392.040215879	255.000	669.300	1.1154	-47.76	13.66	1390.9248	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
87	Spectrogram 1	1	1393.988521189	1395.312178999	159.300	390.400	1.3237	-48.71	12.44	1393.9885	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
88	Spectrogram 1	1	1397.540782179	1398.879312549	127.500	398.400	1.3385	-49.44	12.58	1397.5408	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
89	Spectrogram 1	1	1401.057002369	1402.603748569	127.500	398.400	1.5467	-50.64	11.56	1401.0570	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
90	Spectrogram 1	1	1424.868321659	1432.061599259	589.600	1381.600	7.1933	-50.81	12.21	1424.8683	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
91	Spectrogram 1	1	1432.229863059	1436.899183659	748.900	1593.500	4.6693	-46.25	17.02	1432.2299	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
92	Spectrogram 1	1	1437.286441759	1440.294157259	358.500	900.300	3.0077	-51.07	12.24	1437.2864	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
93	Spectrogram 1	1	1443.009084680	1443.850403680	661.334	980.034	0.8413	-49.97	15.13	1443.0091	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
94	Spectrogram 1	1	1444.951343418	1445.729563518	605.247	1043.447	0.7782	-44.56	20.70	1444.9513	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
95	Spectrogram 1	1	1446.859265080	1447.511287380	609.870	1024.170	0.6520	-43.63	21.37	1446.8593	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
96	Spectrogram 1	1	1448.564585914	1449.363839014	786.238	1096.938	0.7993	-55.22	13.60	1448.5646	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
97	Spectrogram 1	1	1450.586035257	1451.427354357	736.526	1007.426	0.8413	-48.72	21.52	1450.5860	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
98	Spectrogram 1	1	1454.452389459	1455.335774359	23.900	255.000	0.8834	-42.91	12.36	1454.4524	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
99	Spectrogram 1	1	1456.997379459	1457.775599559	47.800	247.000	0.7782	-44.00	13.86	1456.9974	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
100	Spectrogram 1	1	1459.332039759	1460.320589559	39.800	239.000	0.9885	-41.99	13.69	1459.3320	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
101	Spectrogram 1	1	1461.877029759	1462.865579659	31.900	247.000	0.9885	-42.04	14.44	1461.8770	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
102	Spectrogram 1	1	1464.334673559	1465.239091559	31.900	207.200	0.9044	-44.20	13.22	1464.3347	S01143_20190811_100702.wav	S01143_20190811_100702.wav	
