Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
11	Spectrogram 1	1	2964.683701289	2965.714317089	159.300	709.100	1.0306	-45.23	16.11	2964.6837	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
12	Spectrogram 1	1	2951.259519279	2958.056279029	580.000	1526.500	6.7968	-54.72	15.12	2951.2595	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
13	Spectrogram 1	1	2966.958806709	2967.732179809	326.700	756.900	0.7734	-45.00	23.85	2966.9588	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
14	Spectrogram 1	1	2969.085582729	2970.067171669	294.800	669.300	0.9816	-41.82	21.24	2969.0856	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
15	Spectrogram 1	1	2971.613917869	2972.431908649	318.700	693.200	0.8180	-46.17	22.72	2971.6139	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
16	Spectrogram 1	1	2974.129821669	2974.932939889	278.900	605.500	0.8031	-46.72	20.60	2974.1298	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
17	Spectrogram 1	1	2976.925862879	2977.788471339	294.800	701.100	0.8626	-43.44	23.95	2976.9259	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
18	Spectrogram 1	1	2979.729773909	2980.845215879	255.000	669.300	1.1154	-47.79	19.09	2979.7298	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
19	Spectrogram 1	1	2982.793521189	2984.117178999	159.300	390.400	1.3237	-55.23	13.50	2982.7935	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
20	Spectrogram 1	1	2986.345782179	2987.684312549	127.500	398.400	1.3385	-55.41	13.36	2986.3458	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
21	Spectrogram 1	1	2989.862002369	2991.408748569	127.500	398.400	1.5467	-57.32	12.65	2989.8620	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
22	Spectrogram 1	1	3013.673321659	3020.866599259	589.600	1381.600	7.1933	-54.44	11.81	3013.6733	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
23	Spectrogram 1	1	3021.034863059	3025.704183659	748.900	1593.500	4.6693	-54.45	16.11	3021.0349	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
24	Spectrogram 1	1	3026.091441759	3029.099157259	358.500	900.300	3.0077	-53.42	11.86	3026.0914	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
25	Spectrogram 1	1	3031.814084680	3032.655403680	661.334	980.034	0.8413	-53.34	15.25	3031.8141	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
26	Spectrogram 1	1	3033.756343418	3034.534563518	605.247	1043.447	0.7782	-50.80	21.99	3033.7563	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
27	Spectrogram 1	1	3035.664265080	3036.316287380	609.870	1024.170	0.6520	-50.26	22.71	3035.6643	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
28	Spectrogram 1	1	3037.369585914	3038.168839014	786.238	1096.938	0.7993	-61.36	15.81	3037.3696	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
29	Spectrogram 1	1	3039.391035257	3040.232354357	736.526	1007.426	0.8413	-54.49	21.95	3039.3910	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
30	Spectrogram 1	1	3043.257389459	3044.140774359	23.900	255.000	0.8834	-47.44	15.11	3043.2574	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
31	Spectrogram 1	1	3045.802379459	3046.580599559	47.800	247.000	0.7782	-47.98	16.94	3045.8024	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
32	Spectrogram 1	1	3048.137039759	3049.125589559	39.800	239.000	0.9885	-46.61	16.46	3048.1370	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
33	Spectrogram 1	1	3050.682029759	3051.670579659	31.900	247.000	0.9885	-46.40	16.26	3050.6820	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
34	Spectrogram 1	1	3053.139673559	3054.044091559	31.900	207.200	0.9044	-49.04	13.86	3053.1397	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
35	Spectrogram 1	1	3057.809000000	3058.041349352	0.000	8000.000	0.2323	-33.00	20.22	3057.8090	S00974_20190807_173027.wav	S00974_20190807_173027.wav	Phaser
36	Spectrogram 1	1	3060.850664249	3062.878440415	0.000	8000.000	2.0278	-32.82	19.40	3060.8507	S00974_20190807_173027.wav	S00974_20190807_173027.wav	Upsweep
37	Spectrogram 1	1	3064.842848576	3066.984320689	0.000	8000.000	2.1415	-32.89	18.51	3064.8428	S00974_20190807_173027.wav	S00974_20190807_173027.wav	Downsweep
38	Spectrogram 1	1	3069.870043659	3071.940065159	0.000	8000.000	2.0700	-32.86	20.06	3069.8700	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
39	Spectrogram 1	1	3073.822874169	3075.935141009	0.000	8000.000	2.1123	-32.65	19.36	3073.8229	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
40	Spectrogram 1	1	3078.828946579	3080.920090749	0.000	8000.000	2.0911	-32.43	21.03	3078.8289	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
41	Spectrogram 1	1	3082.863376239	3084.975643079	0.000	8000.000	2.1123	-32.50	20.64	3082.8634	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
42	Spectrogram 1	1	3086.866121899	3087.119593919	0.000	8000.000	0.2535	-32.48	21.16	3086.8661	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
43	Spectrogram 1	1	3096.195218779	3100.683901599	580.000	1080.800	4.4887	-50.53	21.20	3096.1952	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
44	Spectrogram 1	1	3111.591931729	3113.127338949	143.400	470.100	1.5354	-56.04	12.48	3111.5919	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
45	Spectrogram 1	1	3114.152701289	3115.183317089	159.300	709.100	1.0306	-45.23	16.40	3114.1527	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
46	Spectrogram 1	1	3100.728519279	3107.525279029	580.000	1526.500	6.7968	-54.85	14.93	3100.7285	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
47	Spectrogram 1	1	3116.427806709	3117.201179809	326.700	756.900	0.7734	-45.03	23.63	3116.4278	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
48	Spectrogram 1	1	3118.554582729	3119.536171669	294.800	669.300	0.9816	-41.78	20.97	3118.5546	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
49	Spectrogram 1	1	3121.082917869	3121.900908649	318.700	693.200	0.8180	-46.19	22.38	3121.0829	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
50	Spectrogram 1	1	3123.598821669	3124.401939889	278.900	605.500	0.8031	-46.68	20.15	3123.5988	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
51	Spectrogram 1	1	3126.394862879	3127.257471339	294.800	701.100	0.8626	-43.42	24.14	3126.3949	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
52	Spectrogram 1	1	3129.198773909	3130.314215879	255.000	669.300	1.1154	-47.76	19.91	3129.1988	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
53	Spectrogram 1	1	3132.262521189	3133.586178999	159.300	390.400	1.3237	-55.09	13.90	3132.2625	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
54	Spectrogram 1	1	3135.814782179	3137.153312549	127.500	398.400	1.3385	-55.50	12.72	3135.8148	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
55	Spectrogram 1	1	3139.331002369	3140.877748569	127.500	398.400	1.5467	-57.59	13.37	3139.3310	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
56	Spectrogram 1	1	3163.142321659	3170.335599259	589.600	1381.600	7.1933	-54.50	11.89	3163.1423	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
57	Spectrogram 1	1	3170.503863059	3175.173183659	748.900	1593.500	4.6693	-54.42	16.04	3170.5039	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
58	Spectrogram 1	1	3175.560441759	3178.568157259	358.500	900.300	3.0077	-53.55	11.69	3175.5604	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
59	Spectrogram 1	1	3181.283084680	3182.124403680	661.334	980.034	0.8413	-53.48	15.08	3181.2831	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
60	Spectrogram 1	1	3183.225343418	3184.003563518	605.247	1043.447	0.7782	-50.82	21.06	3183.2253	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
61	Spectrogram 1	1	3185.133265080	3185.785287380	609.870	1024.170	0.6520	-50.05	21.94	3185.1333	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
62	Spectrogram 1	1	3186.838585914	3187.637839014	786.238	1096.938	0.7993	-61.13	16.25	3186.8386	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
63	Spectrogram 1	1	3188.860035257	3189.701354357	736.526	1007.426	0.8413	-54.56	21.42	3188.8600	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
64	Spectrogram 1	1	3192.726389459	3193.609774359	23.900	255.000	0.8834	-47.45	16.19	3192.7264	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
65	Spectrogram 1	1	3195.271379459	3196.049599559	47.800	247.000	0.7782	-47.96	16.63	3195.2714	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
66	Spectrogram 1	1	3197.606039759	3198.594589559	39.800	239.000	0.9885	-46.64	15.01	3197.6060	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
67	Spectrogram 1	1	3200.151029759	3201.139579659	31.900	247.000	0.9885	-46.50	15.48	3200.1510	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
68	Spectrogram 1	1	3202.608673559	3203.513091559	31.900	207.200	0.9044	-49.05	13.86	3202.6087	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
69	Spectrogram 1	1	3207.240000000	3207.472349352	0.000	8000.000	0.2323	-32.79	20.44	3207.2400	S00974_20190807_173027.wav	S00974_20190807_173027.wav	Phaser
70	Spectrogram 1	1	3210.281664249	3212.309440415	0.000	8000.000	2.0278	-32.39	20.39	3210.2817	S00974_20190807_173027.wav	S00974_20190807_173027.wav	Upsweep
71	Spectrogram 1	1	3214.273848576	3216.415320689	0.000	8000.000	2.1415	-32.58	20.12	3214.2738	S00974_20190807_173027.wav	S00974_20190807_173027.wav	Downsweep
72	Spectrogram 1	1	3219.301043659	3221.371065159	0.000	8000.000	2.0700	-32.52	20.65	3219.3010	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
73	Spectrogram 1	1	3223.253874169	3225.366141009	0.000	8000.000	2.1123	-32.60	19.73	3223.2539	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
74	Spectrogram 1	1	3228.259946579	3230.351090749	0.000	8000.000	2.0911	-32.50	20.43	3228.2599	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
75	Spectrogram 1	1	3232.294376239	3234.406643079	0.000	8000.000	2.1123	-32.71	19.79	3232.2944	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
76	Spectrogram 1	1	3236.297121899	3236.550593919	0.000	8000.000	0.2535	-32.47	20.57	3236.2971	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
77	Spectrogram 1	1	3245.626218779	3250.114901599	580.000	1080.800	4.4887	-50.59	20.70	3245.6262	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
78	Spectrogram 1	1	3261.022931729	3262.558338949	143.400	470.100	1.5354	-56.08	12.61	3261.0229	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
79	Spectrogram 1	1	3263.583701289	3264.614317089	159.300	709.100	1.0306	-45.31	16.71	3263.5837	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
80	Spectrogram 1	1	3250.159519279	3256.956279029	580.000	1526.500	6.7968	-54.87	14.92	3250.1595	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
81	Spectrogram 1	1	3265.858806709	3266.632179809	326.700	756.900	0.7734	-45.05	24.17	3265.8588	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
82	Spectrogram 1	1	3267.985582729	3268.967171669	294.800	669.300	0.9816	-41.96	21.96	3267.9856	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
83	Spectrogram 1	1	3270.513917869	3271.331908649	318.700	693.200	0.8180	-46.41	22.59	3270.5139	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
84	Spectrogram 1	1	3273.029821669	3273.832939889	278.900	605.500	0.8031	-46.70	20.25	3273.0298	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
85	Spectrogram 1	1	3275.825862879	3276.688471339	294.800	701.100	0.8626	-43.72	24.26	3275.8259	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
86	Spectrogram 1	1	3278.629773909	3279.745215879	255.000	669.300	1.1154	-47.83	18.95	3278.6298	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
87	Spectrogram 1	1	3281.693521189	3283.017178999	159.300	390.400	1.3237	-55.04	14.59	3281.6935	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
88	Spectrogram 1	1	3285.245782179	3286.584312549	127.500	398.400	1.3385	-55.71	12.95	3285.2458	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
89	Spectrogram 1	1	3288.762002369	3290.308748569	127.500	398.400	1.5467	-57.44	12.36	3288.7620	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
90	Spectrogram 1	1	3312.573321659	3319.766599259	589.600	1381.600	7.1933	-54.54	11.99	3312.5733	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
91	Spectrogram 1	1	3319.934863059	3324.604183659	748.900	1593.500	4.6693	-54.11	16.56	3319.9349	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
92	Spectrogram 1	1	3324.991441759	3327.999157259	358.500	900.300	3.0077	-53.50	11.87	3324.9914	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
93	Spectrogram 1	1	3330.714084680	3331.555403680	661.334	980.034	0.8413	-53.54	14.91	3330.7141	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
94	Spectrogram 1	1	3332.656343418	3333.434563518	605.247	1043.447	0.7782	-50.59	21.39	3332.6563	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
95	Spectrogram 1	1	3334.564265080	3335.216287380	609.870	1024.170	0.6520	-50.00	23.46	3334.5643	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
96	Spectrogram 1	1	3336.269585914	3337.068839014	786.238	1096.938	0.7993	-61.13	15.74	3336.2696	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
97	Spectrogram 1	1	3338.291035257	3339.132354357	736.526	1007.426	0.8413	-54.43	21.34	3338.2910	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
98	Spectrogram 1	1	3342.157389459	3343.040774359	23.900	255.000	0.8834	-47.53	15.98	3342.1574	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
99	Spectrogram 1	1	3344.702379459	3345.480599559	47.800	247.000	0.7782	-48.04	15.65	3344.7024	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
100	Spectrogram 1	1	3347.037039759	3348.025589559	39.800	239.000	0.9885	-46.67	15.66	3347.0370	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
101	Spectrogram 1	1	3349.582029759	3350.570579659	31.900	247.000	0.9885	-46.50	15.39	3349.5820	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
102	Spectrogram 1	1	3352.039673559	3352.944091559	31.900	207.200	0.9044	-49.01	14.71	3352.0397	S00974_20190807_173027.wav	S00974_20190807_173027.wav	
