Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	2097.700000000	2097.932349352	0.000	8000.000	0.2323	-34.35	19.73	Phaser
2	Spectrogram 1	1	2100.741664249	2102.769440415	0.000	8000.000	2.0278	-33.96	21.06	Upsweep
3	Spectrogram 1	1	2104.733848576	2106.875320689	0.000	8000.000	2.1415	-34.06	18.14	Downsweep
4	Spectrogram 1	1	2109.761043659	2111.831065159	0.000	8000.000	2.0700	-33.83	22.63	
5	Spectrogram 1	1	2113.713874169	2115.826141009	0.000	8000.000	2.1123	-34.10	18.74	
6	Spectrogram 1	1	2118.719946579	2120.811090749	0.000	8000.000	2.0911	-34.05	20.61	
7	Spectrogram 1	1	2122.754376239	2124.866643079	0.000	8000.000	2.1123	-34.07	18.37	
8	Spectrogram 1	1	2126.757121899	2127.010593919	0.000	8000.000	0.2535	-34.36	22.24	
9	Spectrogram 1	1	2136.086218779	2140.574901599	580.000	1080.800	4.4887	-44.89	23.81	
10	Spectrogram 1	1	2151.482931729	2153.018338949	143.400	470.100	1.5354	-53.65	13.40	
11	Spectrogram 1	1	2154.043701289	2155.074317089	159.300	709.100	1.0306	-47.42	15.82	
12	Spectrogram 1	1	2140.619519279	2147.416279029	580.000	1526.500	6.7968	-50.32	18.01	
13	Spectrogram 1	1	2156.318806709	2157.092179809	326.700	756.900	0.7734	-43.04	23.66	
14	Spectrogram 1	1	2158.445582729	2159.427171669	294.800	669.300	0.9816	-44.86	22.65	
15	Spectrogram 1	1	2160.973917869	2161.791908649	318.700	693.200	0.8180	-47.26	22.66	
16	Spectrogram 1	1	2163.489821669	2164.292939889	278.900	605.500	0.8031	-48.26	20.96	
17	Spectrogram 1	1	2166.285862879	2167.148471339	294.800	701.100	0.8626	-44.09	23.30	
18	Spectrogram 1	1	2169.089773909	2170.205215879	255.000	669.300	1.1154	-48.00	19.32	
19	Spectrogram 1	1	2172.153521189	2173.477178999	159.300	390.400	1.3237	-51.10	15.78	
20	Spectrogram 1	1	2175.705782179	2177.044312549	127.500	398.400	1.3385	-51.91	13.71	
21	Spectrogram 1	1	2179.222002369	2180.768748569	127.500	398.400	1.5467	-54.89	13.24	
22	Spectrogram 1	1	2203.033321659	2210.226599259	589.600	1381.600	7.1933	-53.03	12.78	
23	Spectrogram 1	1	2210.394863059	2215.064183659	748.900	1593.500	4.6693	-50.32	19.30	
24	Spectrogram 1	1	2215.451441759	2218.459157259	358.500	900.300	3.0077	-52.27	12.26	
25	Spectrogram 1	1	2221.174084680	2222.015403680	661.334	980.034	0.8413	-52.08	17.60	
26	Spectrogram 1	1	2223.116343418	2223.894563518	605.247	1043.447	0.7782	-47.09	23.11	
27	Spectrogram 1	1	2225.024265080	2225.676287380	609.870	1024.170	0.6520	-46.86	23.78	
28	Spectrogram 1	1	2226.729585914	2227.528839014	786.238	1096.938	0.7993	-57.32	19.00	
29	Spectrogram 1	1	2228.751035257	2229.592354357	736.526	1007.426	0.8413	-50.20	24.55	
30	Spectrogram 1	1	2232.617389459	2233.500774359	23.900	255.000	0.8834	-45.16	17.15	
31	Spectrogram 1	1	2235.162379459	2235.940599559	47.800	247.000	0.7782	-45.89	17.72	
32	Spectrogram 1	1	2237.497039759	2238.485589559	39.800	239.000	0.9885	-44.31	16.89	
33	Spectrogram 1	1	2240.042029759	2241.030579659	31.900	247.000	0.9885	-44.33	16.91	
34	Spectrogram 1	1	2242.499673559	2243.404091559	31.900	207.200	0.9044	-46.93	16.60	
35	Spectrogram 1	1	2247.169000000	2247.401349352	0.000	8000.000	0.2323	-34.67	20.12	Phaser
36	Spectrogram 1	1	2250.210664249	2252.238440415	0.000	8000.000	2.0278	-33.86	20.57	Upsweep
37	Spectrogram 1	1	2254.202848576	2256.344320689	0.000	8000.000	2.1415	-33.84	18.66	Downsweep
38	Spectrogram 1	1	2259.230043659	2261.300065159	0.000	8000.000	2.0700	-34.08	20.55	
39	Spectrogram 1	1	2263.182874169	2265.295141009	0.000	8000.000	2.1123	-34.15	18.73	
40	Spectrogram 1	1	2268.188946579	2270.280090749	0.000	8000.000	2.0911	-34.04	20.51	
41	Spectrogram 1	1	2272.223376239	2274.335643079	0.000	8000.000	2.1123	-33.81	19.03	
42	Spectrogram 1	1	2276.226121899	2276.479593919	0.000	8000.000	0.2535	-34.11	21.15	
43	Spectrogram 1	1	2285.555218779	2290.043901599	580.000	1080.800	4.4887	-44.87	24.03	
44	Spectrogram 1	1	2300.951931729	2302.487338949	143.400	470.100	1.5354	-53.62	13.54	
45	Spectrogram 1	1	2303.512701289	2304.543317089	159.300	709.100	1.0306	-47.43	16.35	
46	Spectrogram 1	1	2290.088519279	2296.885279029	580.000	1526.500	6.7968	-50.40	17.91	
47	Spectrogram 1	1	2305.787806709	2306.561179809	326.700	756.900	0.7734	-43.08	24.03	
48	Spectrogram 1	1	2307.914582729	2308.896171669	294.800	669.300	0.9816	-44.72	22.36	
49	Spectrogram 1	1	2310.442917869	2311.260908649	318.700	693.200	0.8180	-47.10	22.77	
50	Spectrogram 1	1	2312.958821669	2313.761939889	278.900	605.500	0.8031	-48.06	20.50	
51	Spectrogram 1	1	2315.754862879	2316.617471339	294.800	701.100	0.8626	-44.17	24.15	
52	Spectrogram 1	1	2318.558773909	2319.674215879	255.000	669.300	1.1154	-47.95	19.98	
53	Spectrogram 1	1	2321.622521189	2322.946178999	159.300	390.400	1.3237	-50.84	16.14	
54	Spectrogram 1	1	2325.174782179	2326.513312549	127.500	398.400	1.3385	-51.88	14.23	
55	Spectrogram 1	1	2328.691002369	2330.237748569	127.500	398.400	1.5467	-54.82	13.20	
56	Spectrogram 1	1	2352.502321659	2359.695599259	589.600	1381.600	7.1933	-52.94	12.94	
57	Spectrogram 1	1	2359.863863059	2364.533183659	748.900	1593.500	4.6693	-50.22	19.64	
58	Spectrogram 1	1	2364.920441759	2367.928157259	358.500	900.300	3.0077	-52.19	12.00	
59	Spectrogram 1	1	2370.643084680	2371.484403680	661.334	980.034	0.8413	-51.86	18.58	
60	Spectrogram 1	1	2372.585343418	2373.363563518	605.247	1043.447	0.7782	-47.04	22.78	
61	Spectrogram 1	1	2374.493265080	2375.145287380	609.870	1024.170	0.6520	-46.64	24.23	
62	Spectrogram 1	1	2376.198585914	2376.997839014	786.238	1096.938	0.7993	-57.14	19.02	
63	Spectrogram 1	1	2378.220035257	2379.061354357	736.526	1007.426	0.8413	-50.18	25.31	
64	Spectrogram 1	1	2382.086389459	2382.969774359	23.900	255.000	0.8834	-45.37	16.87	
65	Spectrogram 1	1	2384.631379459	2385.409599559	47.800	247.000	0.7782	-45.74	18.20	
66	Spectrogram 1	1	2386.966039759	2387.954589559	39.800	239.000	0.9885	-44.48	16.14	
67	Spectrogram 1	1	2389.511029759	2390.499579659	31.900	247.000	0.9885	-44.31	16.25	
68	Spectrogram 1	1	2391.968673559	2392.873091559	31.900	207.200	0.9044	-46.88	16.96	
69	Spectrogram 1	1	2396.600000000	2396.832349352	0.000	8000.000	0.2323	-34.09	20.48	Phaser
70	Spectrogram 1	1	2399.641664249	2401.669440415	0.000	8000.000	2.0278	-33.86	22.96	Upsweep
71	Spectrogram 1	1	2403.633848576	2405.775320689	0.000	8000.000	2.1415	-34.17	17.66	Downsweep
72	Spectrogram 1	1	2408.661043659	2410.731065159	0.000	8000.000	2.0700	-34.07	19.34	
73	Spectrogram 1	1	2412.613874169	2414.726141009	0.000	8000.000	2.1123	-34.10	17.76	
74	Spectrogram 1	1	2417.619946579	2419.711090749	0.000	8000.000	2.0911	-34.04	19.83	
75	Spectrogram 1	1	2421.654376239	2423.766643079	0.000	8000.000	2.1123	-34.14	17.81	
76	Spectrogram 1	1	2425.657121899	2425.910593919	0.000	8000.000	0.2535	-34.45	18.85	
77	Spectrogram 1	1	2434.986218779	2439.474901599	580.000	1080.800	4.4887	-44.88	23.89	
78	Spectrogram 1	1	2450.382931729	2451.918338949	143.400	470.100	1.5354	-53.60	13.40	
79	Spectrogram 1	1	2452.943701289	2453.974317089	159.300	709.100	1.0306	-47.28	16.88	
80	Spectrogram 1	1	2439.519519279	2446.316279029	580.000	1526.500	6.7968	-50.29	18.02	
81	Spectrogram 1	1	2455.218806709	2455.992179809	326.700	756.900	0.7734	-43.02	24.37	
82	Spectrogram 1	1	2457.345582729	2458.327171669	294.800	669.300	0.9816	-44.66	22.34	
83	Spectrogram 1	1	2459.873917869	2460.691908649	318.700	693.200	0.8180	-47.13	21.84	
84	Spectrogram 1	1	2462.389821669	2463.192939889	278.900	605.500	0.8031	-47.98	20.28	
85	Spectrogram 1	1	2465.185862879	2466.048471339	294.800	701.100	0.8626	-44.04	23.15	
86	Spectrogram 1	1	2467.989773909	2469.105215879	255.000	669.300	1.1154	-47.94	19.09	
87	Spectrogram 1	1	2471.053521189	2472.377178999	159.300	390.400	1.3237	-51.01	15.79	
88	Spectrogram 1	1	2474.605782179	2475.944312549	127.500	398.400	1.3385	-51.89	13.86	
89	Spectrogram 1	1	2478.122002369	2479.668748569	127.500	398.400	1.5467	-54.91	14.11	
90	Spectrogram 1	1	2501.933321659	2509.126599259	589.600	1381.600	7.1933	-53.10	12.87	
91	Spectrogram 1	1	2509.294863059	2513.964183659	748.900	1593.500	4.6693	-50.32	19.47	
92	Spectrogram 1	1	2514.351441759	2517.359157259	358.500	900.300	3.0077	-52.27	12.42	
93	Spectrogram 1	1	2520.074084680	2520.915403680	661.334	980.034	0.8413	-51.81	17.40	
94	Spectrogram 1	1	2522.016343418	2522.794563518	605.247	1043.447	0.7782	-46.91	21.85	
95	Spectrogram 1	1	2523.924265080	2524.576287380	609.870	1024.170	0.6520	-46.57	23.80	
96	Spectrogram 1	1	2525.629585914	2526.428839014	786.238	1096.938	0.7993	-57.11	19.05	
97	Spectrogram 1	1	2527.651035257	2528.492354357	736.526	1007.426	0.8413	-50.14	25.55	
98	Spectrogram 1	1	2531.517389459	2532.400774359	23.900	255.000	0.8834	-45.38	16.95	
99	Spectrogram 1	1	2534.062379459	2534.840599559	47.800	247.000	0.7782	-45.82	18.25	
100	Spectrogram 1	1	2536.397039759	2537.385589559	39.800	239.000	0.9885	-44.49	16.67	
101	Spectrogram 1	1	2538.942029759	2539.930579659	31.900	247.000	0.9885	-44.27	15.82	
102	Spectrogram 1	1	2541.399673559	2542.304091559	31.900	207.200	0.9044	-46.88	15.20	
