Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
16	Spectrogram 1	1	3196.589821669	3197.392939889	278.900	605.500	0.8031	-46.42	11.76	3196.5898	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
17	Spectrogram 1	1	3199.385862879	3200.248471339	294.800	701.100	0.8626	-43.53	14.01	3199.3859	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
18	Spectrogram 1	1	3202.189773909	3203.305215879	255.000	669.300	1.1154	-47.66	12.67	3202.1898	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
19	Spectrogram 1	1	3205.253521189	3206.577178999	159.300	390.400	1.3237	-46.04	12.15	3205.2535	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
20	Spectrogram 1	1	3208.805782179	3210.144312549	127.500	398.400	1.3385	-45.49	12.87	3208.8058	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
21	Spectrogram 1	1	3212.322002369	3213.868748569	127.500	398.400	1.5467	-45.16	13.19	3212.3220	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
22	Spectrogram 1	1	3236.133321659	3243.326599259	589.600	1381.600	7.1933	-50.49	12.16	3236.1333	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
23	Spectrogram 1	1	3243.494863059	3248.164183659	748.900	1593.500	4.6693	-51.73	12.38	3243.4949	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
24	Spectrogram 1	1	3248.551441759	3251.559157259	358.500	900.300	3.0077	-48.75	12.45	3248.5514	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
25	Spectrogram 1	1	3254.274084680	3255.115403680	661.334	980.034	0.8413	-48.29	15.12	3254.2741	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
26	Spectrogram 1	1	3256.216343418	3256.994563518	605.247	1043.447	0.7782	-43.84	18.19	3256.2163	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
27	Spectrogram 1	1	3258.124265080	3258.776287380	609.870	1024.170	0.6520	-42.54	21.39	3258.1243	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
28	Spectrogram 1	1	3259.829585914	3260.628839014	786.238	1096.938	0.7993	-54.25	14.02	3259.8296	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
29	Spectrogram 1	1	3261.851035257	3262.692354357	736.526	1007.426	0.8413	-46.89	20.06	3261.8510	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
30	Spectrogram 1	1	3265.717389459	3266.600774359	23.900	255.000	0.8834	-33.59	16.93	3265.7174	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
31	Spectrogram 1	1	3268.262379459	3269.040599559	47.800	247.000	0.7782	-38.02	14.91	3268.2624	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
32	Spectrogram 1	1	3270.597039759	3271.585589559	39.800	239.000	0.9885	-36.61	16.31	3270.5970	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
33	Spectrogram 1	1	3273.142029759	3274.130579659	31.900	247.000	0.9885	-34.29	16.34	3273.1420	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
34	Spectrogram 1	1	3275.599673559	3276.504091559	31.900	207.200	0.9044	-35.28	15.60	3275.5997	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
35	Spectrogram 1	1	3280.269000000	3280.501349352	0.000	8000.000	0.2323	-26.38	19.17	3280.2690	S01143_20190809_085748.wav	S01143_20190809_085748.wav	Phaser
36	Spectrogram 1	1	3283.310664249	3285.338440415	0.000	8000.000	2.0278	-27.16	19.54	3283.3107	S01143_20190809_085748.wav	S01143_20190809_085748.wav	Upsweep
37	Spectrogram 1	1	3287.302848576	3289.444320689	0.000	8000.000	2.1415	-25.33	19.88	3287.3028	S01143_20190809_085748.wav	S01143_20190809_085748.wav	Downsweep
38	Spectrogram 1	1	3292.330043659	3294.400065159	0.000	8000.000	2.0700	-25.40	20.18	3292.3300	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
39	Spectrogram 1	1	3296.282874169	3298.395141009	0.000	8000.000	2.1123	-23.88	19.72	3296.2829	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
40	Spectrogram 1	1	3301.288946579	3303.380090749	0.000	8000.000	2.0911	-25.67	19.88	3301.2889	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
41	Spectrogram 1	1	3305.323376239	3307.435643079	0.000	8000.000	2.1123	-25.22	19.14	3305.3234	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
42	Spectrogram 1	1	3309.326121899	3309.579593919	0.000	8000.000	0.2535	-24.37	20.04	3309.3261	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
43	Spectrogram 1	1	3318.655218779	3323.143901599	580.000	1080.800	4.4887	-42.94	15.49	3318.6552	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
44	Spectrogram 1	1	3334.051931729	3335.587338949	143.400	470.100	1.5354	-43.64	13.45	3334.0519	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
45	Spectrogram 1	1	3336.612701289	3337.643317089	159.300	709.100	1.0306	-42.88	14.54	3336.6127	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
46	Spectrogram 1	1	3323.188519279	3329.985279029	580.000	1526.500	6.7968	-48.52	13.36	3323.1885	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
47	Spectrogram 1	1	3338.887806709	3339.661179809	326.700	756.900	0.7734	-43.14	13.38	3338.8878	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
48	Spectrogram 1	1	3341.014582729	3341.996171669	294.800	669.300	0.9816	-44.38	14.08	3341.0146	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
49	Spectrogram 1	1	3343.542917869	3344.360908649	318.700	693.200	0.8180	-45.50	13.32	3343.5429	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
50	Spectrogram 1	1	3346.058821669	3346.861939889	278.900	605.500	0.8031	-44.76	11.74	3346.0588	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
51	Spectrogram 1	1	3348.854862879	3349.717471339	294.800	701.100	0.8626	-43.22	13.76	3348.8549	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
52	Spectrogram 1	1	3351.658773909	3352.774215879	255.000	669.300	1.1154	-45.81	13.48	3351.6588	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
53	Spectrogram 1	1	3354.722521189	3356.046178999	159.300	390.400	1.3237	-44.91	12.17	3354.7225	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
54	Spectrogram 1	1	3358.274782179	3359.613312549	127.500	398.400	1.3385	-44.11	13.13	3358.2748	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
55	Spectrogram 1	1	3361.791002369	3363.337748569	127.500	398.400	1.5467	-43.17	12.77	3361.7910	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
56	Spectrogram 1	1	3385.602321659	3392.795599259	589.600	1381.600	7.1933	-50.19	12.42	3385.6023	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
57	Spectrogram 1	1	3392.963863059	3397.633183659	748.900	1593.500	4.6693	-51.62	12.44	3392.9639	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
58	Spectrogram 1	1	3398.020441759	3401.028157259	358.500	900.300	3.0077	-48.82	12.23	3398.0204	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
59	Spectrogram 1	1	3403.743084680	3404.584403680	661.334	980.034	0.8413	-48.31	13.90	3403.7431	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
60	Spectrogram 1	1	3405.685343418	3406.463563518	605.247	1043.447	0.7782	-43.86	18.36	3405.6853	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
61	Spectrogram 1	1	3407.593265080	3408.245287380	609.870	1024.170	0.6520	-42.52	21.06	3407.5933	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
62	Spectrogram 1	1	3409.298585914	3410.097839014	786.238	1096.938	0.7993	-54.13	13.96	3409.2986	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
63	Spectrogram 1	1	3411.320035257	3412.161354357	736.526	1007.426	0.8413	-47.60	18.18	3411.3200	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
64	Spectrogram 1	1	3415.186389459	3416.069774359	23.900	255.000	0.8834	-31.60	16.95	3415.1864	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
65	Spectrogram 1	1	3417.731379459	3418.509599559	47.800	247.000	0.7782	-37.39	15.40	3417.7314	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
66	Spectrogram 1	1	3420.066039759	3421.054589559	39.800	239.000	0.9885	-36.48	15.16	3420.0660	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
67	Spectrogram 1	1	3422.611029759	3423.599579659	31.900	247.000	0.9885	-35.37	16.32	3422.6110	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
68	Spectrogram 1	1	3425.068673559	3425.973091559	31.900	207.200	0.9044	-36.65	15.00	3425.0687	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
69	Spectrogram 1	1	3429.700000000	3429.932349352	0.000	8000.000	0.2323	-26.43	18.95	3429.7000	S01143_20190809_085748.wav	S01143_20190809_085748.wav	Phaser
70	Spectrogram 1	1	3432.741664249	3434.769440415	0.000	8000.000	2.0278	-25.91	19.54	3432.7417	S01143_20190809_085748.wav	S01143_20190809_085748.wav	Upsweep
71	Spectrogram 1	1	3436.733848576	3438.875320689	0.000	8000.000	2.1415	-25.90	19.55	3436.7338	S01143_20190809_085748.wav	S01143_20190809_085748.wav	Downsweep
72	Spectrogram 1	1	3441.761043659	3443.831065159	0.000	8000.000	2.0700	-24.71	20.18	3441.7610	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
73	Spectrogram 1	1	3445.713874169	3447.826141009	0.000	8000.000	2.1123	-24.09	19.94	3445.7139	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
74	Spectrogram 1	1	3450.719946579	3452.811090749	0.000	8000.000	2.0911	-25.20	19.84	3450.7199	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
75	Spectrogram 1	1	3454.754376239	3456.866643079	0.000	8000.000	2.1123	-25.75	19.58	3454.7544	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
76	Spectrogram 1	1	3458.757121899	3459.010593919	0.000	8000.000	0.2535	-26.41	19.82	3458.7571	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
77	Spectrogram 1	1	3468.086218779	3472.574901599	580.000	1080.800	4.4887	-43.30	15.78	3468.0862	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
78	Spectrogram 1	1	3483.482931729	3485.018338949	143.400	470.100	1.5354	-45.69	13.56	3483.4829	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
79	Spectrogram 1	1	3486.043701289	3487.074317089	159.300	709.100	1.0306	-43.53	14.44	3486.0437	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
80	Spectrogram 1	1	3472.619519279	3479.416279029	580.000	1526.500	6.7968	-49.01	13.21	3472.6195	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
81	Spectrogram 1	1	3488.318806709	3489.092179809	326.700	756.900	0.7734	-43.64	14.03	3488.3188	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
82	Spectrogram 1	1	3490.445582729	3491.427171669	294.800	669.300	0.9816	-45.33	12.78	3490.4456	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
83	Spectrogram 1	1	3492.973917869	3493.791908649	318.700	693.200	0.8180	-46.66	13.59	3492.9739	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
84	Spectrogram 1	1	3495.489821669	3496.292939889	278.900	605.500	0.8031	-46.28	12.64	3495.4898	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
85	Spectrogram 1	1	3498.285862879	3499.148471339	294.800	701.100	0.8626	-44.04	14.30	3498.2859	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
86	Spectrogram 1	1	3501.089773909	3502.205215879	255.000	669.300	1.1154	-46.86	13.21	3501.0898	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
87	Spectrogram 1	1	3504.153521189	3505.477178999	159.300	390.400	1.3237	-46.02	12.13	3504.1535	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
88	Spectrogram 1	1	3507.705782179	3509.044312549	127.500	398.400	1.3385	-43.02	13.49	3507.7058	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
89	Spectrogram 1	1	3511.222002369	3512.768748569	127.500	398.400	1.5467	-43.37	12.67	3511.2220	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
90	Spectrogram 1	1	3535.033321659	3542.226599259	589.600	1381.600	7.1933	-49.77	12.46	3535.0333	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
91	Spectrogram 1	1	3542.394863059	3547.064183659	748.900	1593.500	4.6693	-51.51	12.54	3542.3949	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
92	Spectrogram 1	1	3547.451441759	3550.459157259	358.500	900.300	3.0077	-48.64	12.14	3547.4514	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
93	Spectrogram 1	1	3553.174084680	3554.015403680	661.334	980.034	0.8413	-48.71	14.56	3553.1741	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
94	Spectrogram 1	1	3555.116343418	3555.894563518	605.247	1043.447	0.7782	-44.29	18.43	3555.1163	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
95	Spectrogram 1	1	3557.024265080	3557.676287380	609.870	1024.170	0.6520	-42.40	20.78	3557.0243	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
96	Spectrogram 1	1	3558.729585914	3559.528839014	786.238	1096.938	0.7993	-53.84	13.38	3558.7296	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
97	Spectrogram 1	1	3560.751035257	3561.592354357	736.526	1007.426	0.8413	-46.93	19.98	3560.7510	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
98	Spectrogram 1	1	3564.617389459	3565.500774359	23.900	255.000	0.8834	-35.66	16.59	3564.6174	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
99	Spectrogram 1	1	3567.162379459	3567.940599559	47.800	247.000	0.7782	-38.24	14.66	3567.1624	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
100	Spectrogram 1	1	3569.497039759	3570.485589559	39.800	239.000	0.9885	-36.00	15.43	3569.4970	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
101	Spectrogram 1	1	3572.042029759	3573.030579659	31.900	247.000	0.9885	-36.54	16.48	3572.0420	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
102	Spectrogram 1	1	3574.499673559	3575.404091559	31.900	207.200	0.9044	-35.86	15.78	3574.4997	S01143_20190809_085748.wav	S01143_20190809_085748.wav	
