Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
12	Spectrogram 1	1	174.049519279	180.846279029	580.000	1526.500	6.7968	-59.96	11.36	174.0495	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
13	Spectrogram 1	1	189.748806709	190.522179809	326.700	756.900	0.7734	-57.62	12.68	189.7488	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
14	Spectrogram 1	1	191.875582729	192.857171669	294.800	669.300	0.9816	-58.47	11.80	191.8756	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
15	Spectrogram 1	1	194.403917869	195.221908649	318.700	693.200	0.8180	-59.19	11.41	194.4039	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
16	Spectrogram 1	1	196.919821669	197.722939889	278.900	605.500	0.8031	-59.12	11.47	196.9198	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
17	Spectrogram 1	1	199.715862879	200.578471339	294.800	701.100	0.8626	-56.66	12.04	199.7159	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
18	Spectrogram 1	1	202.519773909	203.635215879	255.000	669.300	1.1154	-58.56	11.60	202.5198	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
19	Spectrogram 1	1	205.583521189	206.907178999	159.300	390.400	1.3237	-58.60	11.35	205.5835	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
20	Spectrogram 1	1	209.135782179	210.474312549	127.500	398.400	1.3385	-58.06	11.06	209.1358	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
21	Spectrogram 1	1	212.652002369	214.198748569	127.500	398.400	1.5467	-58.57	11.58	212.6520	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
22	Spectrogram 1	1	236.463321659	243.656599259	589.600	1381.600	7.1933	-60.86	11.16	236.4633	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
23	Spectrogram 1	1	243.824863059	248.494183659	748.900	1593.500	4.6693	-60.67	11.16	243.8249	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
24	Spectrogram 1	1	248.881441759	251.889157259	358.500	900.300	3.0077	-60.35	11.23	248.8814	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
25	Spectrogram 1	1	254.604084680	255.445403680	661.334	980.034	0.8413	-61.78	12.18	254.6041	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
26	Spectrogram 1	1	256.546343418	257.324563518	605.247	1043.447	0.7782	-57.89	13.88	256.5463	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
27	Spectrogram 1	1	258.454265080	259.106287380	609.870	1024.170	0.6520	-57.66	14.11	258.4543	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
28	Spectrogram 1	1	260.159585914	260.958839014	786.238	1096.938	0.7993	-64.91	11.24	260.1596	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
29	Spectrogram 1	1	262.181035257	263.022354357	736.526	1007.426	0.8413	-61.27	13.29	262.1810	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
30	Spectrogram 1	1	266.047389459	266.930774359	23.900	255.000	0.8834	-52.25	12.70	266.0474	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
31	Spectrogram 1	1	268.592379459	269.370599559	47.800	247.000	0.7782	-54.47	11.98	268.5924	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
32	Spectrogram 1	1	270.927039759	271.915589559	39.800	239.000	0.9885	-53.03	12.09	270.9270	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
33	Spectrogram 1	1	273.472029759	274.460579659	31.900	247.000	0.9885	-52.45	12.31	273.4720	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
34	Spectrogram 1	1	275.929673559	276.834091559	31.900	207.200	0.9044	-54.28	11.74	275.9297	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
35	Spectrogram 1	1	280.599000000	280.831349352	0.000	8000.000	0.2323	-34.14	18.55	280.5990	S01143_20190812_130005.wav	S01143_20190812_130005.wav	Phaser
36	Spectrogram 1	1	283.640664249	285.668440415	0.000	8000.000	2.0278	-33.79	19.64	283.6407	S01143_20190812_130005.wav	S01143_20190812_130005.wav	Upsweep
37	Spectrogram 1	1	287.632848576	289.774320689	0.000	8000.000	2.1415	-33.94	19.28	287.6328	S01143_20190812_130005.wav	S01143_20190812_130005.wav	Downsweep
38	Spectrogram 1	1	292.660043659	294.730065159	0.000	8000.000	2.0700	-33.98	19.31	292.6600	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
39	Spectrogram 1	1	296.612874169	298.725141009	0.000	8000.000	2.1123	-34.02	17.55	296.6129	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
40	Spectrogram 1	1	301.618946579	303.710090749	0.000	8000.000	2.0911	-33.96	18.59	301.6189	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
41	Spectrogram 1	1	305.653376239	307.765643079	0.000	8000.000	2.1123	-33.99	18.77	305.6534	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
42	Spectrogram 1	1	309.656121899	309.909593919	0.000	8000.000	0.2535	-34.57	18.66	309.6561	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
43	Spectrogram 1	1	318.985218779	323.473901599	580.000	1080.800	4.4887	-56.93	13.33	318.9852	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
44	Spectrogram 1	1	334.381931729	335.917338949	143.400	470.100	1.5354	-57.63	11.34	334.3819	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
45	Spectrogram 1	1	336.942701289	337.973317089	159.300	709.100	1.0306	-56.07	12.67	336.9427	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
46	Spectrogram 1	1	323.518519279	330.315279029	580.000	1526.500	6.7968	-59.33	11.41	323.5185	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
47	Spectrogram 1	1	339.217806709	339.991179809	326.700	756.900	0.7734	-57.11	13.04	339.2178	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
48	Spectrogram 1	1	341.344582729	342.326171669	294.800	669.300	0.9816	-57.14	12.31	341.3446	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
49	Spectrogram 1	1	343.872917869	344.690908649	318.700	693.200	0.8180	-62.35	10.80	343.8729	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
50	Spectrogram 1	1	346.388821669	347.191939889	278.900	605.500	0.8031	-62.03	10.73	346.3888	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
51	Spectrogram 1	1	349.184862879	350.047471339	294.800	701.100	0.8626	-61.76	10.56	349.1849	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
52	Spectrogram 1	1	351.988773909	353.104215879	255.000	669.300	1.1154	-61.56	10.74	351.9888	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
53	Spectrogram 1	1	355.052521189	356.376178999	159.300	390.400	1.3237	-60.46	10.28	355.0525	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
54	Spectrogram 1	1	358.604782179	359.943312549	127.500	398.400	1.3385	-58.81	11.66	358.6048	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
55	Spectrogram 1	1	362.121002369	363.667748569	127.500	398.400	1.5467	-59.20	10.61	362.1210	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
56	Spectrogram 1	1	385.932321659	393.125599259	589.600	1381.600	7.1933	-62.28	10.65	385.9323	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
57	Spectrogram 1	1	393.293863059	397.963183659	748.900	1593.500	4.6693	-62.75	10.20	393.2939	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
58	Spectrogram 1	1	398.350441759	401.358157259	358.500	900.300	3.0077	-61.56	10.91	398.3504	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
59	Spectrogram 1	1	404.073084680	404.914403680	661.334	980.034	0.8413	-65.25	10.38	404.0731	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
60	Spectrogram 1	1	406.015343418	406.793563518	605.247	1043.447	0.7782	-63.51	10.30	406.0153	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
61	Spectrogram 1	1	407.923265080	408.575287380	609.870	1024.170	0.6520	-64.20	10.35	407.9233	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
62	Spectrogram 1	1	409.628585914	410.427839014	786.238	1096.938	0.7993	-66.52	10.15	409.6286	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
63	Spectrogram 1	1	411.650035257	412.491354357	736.526	1007.426	0.8413	-66.56	10.13	411.6500	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
64	Spectrogram 1	1	415.516389459	416.399774359	23.900	255.000	0.8834	-53.09	13.11	415.5164	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
65	Spectrogram 1	1	418.061379459	418.839599559	47.800	247.000	0.7782	-56.06	11.78	418.0614	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
66	Spectrogram 1	1	420.396039759	421.384589559	39.800	239.000	0.9885	-55.27	12.00	420.3960	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
67	Spectrogram 1	1	422.941029759	423.929579659	31.900	247.000	0.9885	-54.31	11.76	422.9410	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
68	Spectrogram 1	1	425.398673559	426.303091559	31.900	207.200	0.9044	-54.20	12.13	425.3987	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
69	Spectrogram 1	1	430.030000000	430.262349352	0.000	8000.000	0.2323	-34.14	16.02	430.0300	S01143_20190812_130005.wav	S01143_20190812_130005.wav	Phaser
70	Spectrogram 1	1	433.071664249	435.099440415	0.000	8000.000	2.0278	-33.22	16.62	433.0717	S01143_20190812_130005.wav	S01143_20190812_130005.wav	Upsweep
71	Spectrogram 1	1	437.063848576	439.205320689	0.000	8000.000	2.1415	-33.92	16.93	437.0638	S01143_20190812_130005.wav	S01143_20190812_130005.wav	Downsweep
72	Spectrogram 1	1	442.091043659	444.161065159	0.000	8000.000	2.0700	-34.02	15.99	442.0910	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
73	Spectrogram 1	1	446.043874169	448.156141009	0.000	8000.000	2.1123	-33.99	15.99	446.0439	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
74	Spectrogram 1	1	451.049946579	453.141090749	0.000	8000.000	2.0911	-34.00	16.06	451.0499	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
75	Spectrogram 1	1	455.084376239	457.196643079	0.000	8000.000	2.1123	-34.08	16.31	455.0844	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
76	Spectrogram 1	1	459.087121899	459.340593919	0.000	8000.000	0.2535	-34.40	16.47	459.0871	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
77	Spectrogram 1	1	468.416218779	472.904901599	580.000	1080.800	4.4887	-63.75	10.45	468.4162	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
78	Spectrogram 1	1	483.812931729	485.348338949	143.400	470.100	1.5354	-59.06	10.87	483.8129	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
79	Spectrogram 1	1	486.373701289	487.404317089	159.300	709.100	1.0306	-58.48	11.56	486.3737	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
80	Spectrogram 1	1	472.949519279	479.746279029	580.000	1526.500	6.7968	-61.79	10.63	472.9495	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
81	Spectrogram 1	1	488.648806709	489.422179809	326.700	756.900	0.7734	-62.02	10.44	488.6488	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
82	Spectrogram 1	1	490.775582729	491.757171669	294.800	669.300	0.9816	-61.80	10.93	490.7756	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
83	Spectrogram 1	1	493.303917869	494.121908649	318.700	693.200	0.8180	-59.78	10.74	493.3039	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
84	Spectrogram 1	1	495.819821669	496.622939889	278.900	605.500	0.8031	-60.48	10.79	495.8198	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
85	Spectrogram 1	1	498.615862879	499.478471339	294.800	701.100	0.8626	-60.78	10.98	498.6159	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
86	Spectrogram 1	1	501.419773909	502.535215879	255.000	669.300	1.1154	-61.18	11.25	501.4198	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
87	Spectrogram 1	1	504.483521189	505.807178999	159.300	390.400	1.3237	-60.26	10.39	504.4835	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
88	Spectrogram 1	1	508.035782179	509.374312549	127.500	398.400	1.3385	-59.21	11.43	508.0358	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
89	Spectrogram 1	1	511.552002369	513.098748569	127.500	398.400	1.5467	-58.83	10.95	511.5520	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
90	Spectrogram 1	1	535.363321659	542.556599259	589.600	1381.600	7.1933	-62.50	10.42	535.3633	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
91	Spectrogram 1	1	542.724863059	547.394183659	748.900	1593.500	4.6693	-63.11	10.60	542.7249	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
92	Spectrogram 1	1	547.781441759	550.789157259	358.500	900.300	3.0077	-61.68	10.81	547.7814	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
93	Spectrogram 1	1	553.504084680	554.345403680	661.334	980.034	0.8413	-66.81	10.19	553.5041	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
94	Spectrogram 1	1	555.446343418	556.224563518	605.247	1043.447	0.7782	-64.34	10.15	555.4463	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
95	Spectrogram 1	1	557.354265080	558.006287380	609.870	1024.170	0.6520	-64.83	10.08	557.3543	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
96	Spectrogram 1	1	559.059585914	559.858839014	786.238	1096.938	0.7993	-66.50	9.96	559.0596	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
97	Spectrogram 1	1	561.081035257	561.922354357	736.526	1007.426	0.8413	-66.80	10.43	561.0810	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
98	Spectrogram 1	1	564.947389459	565.830774359	23.900	255.000	0.8834	-54.38	12.62	564.9474	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
99	Spectrogram 1	1	567.492379459	568.270599559	47.800	247.000	0.7782	-56.50	11.87	567.4924	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
100	Spectrogram 1	1	569.827039759	570.815589559	39.800	239.000	0.9885	-55.99	11.48	569.8270	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
101	Spectrogram 1	1	572.372029759	573.360579659	31.900	247.000	0.9885	-54.80	12.18	572.3720	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
102	Spectrogram 1	1	574.829673559	575.734091559	31.900	207.200	0.9044	-55.06	12.16	574.8297	S01143_20190812_130005.wav	S01143_20190812_130005.wav	
