Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
19	Spectrogram 1	1	1706.803521189	1708.127178999	159.300	390.400	1.3237	-54.95	14.13	1706.8035	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
20	Spectrogram 1	1	1710.355782179	1711.694312549	127.500	398.400	1.3385	-56.54	13.18	1710.3558	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
21	Spectrogram 1	1	1713.872002369	1715.418748569	127.500	398.400	1.5467	-57.91	12.05	1713.8720	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
22	Spectrogram 1	1	1737.683321659	1744.876599259	589.600	1381.600	7.1933	-54.13	12.41	1737.6833	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
23	Spectrogram 1	1	1745.044863059	1749.714183659	748.900	1593.500	4.6693	-48.62	20.05	1745.0449	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
24	Spectrogram 1	1	1750.101441759	1753.109157259	358.500	900.300	3.0077	-55.79	11.96	1750.1014	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
25	Spectrogram 1	1	1755.824084680	1756.665403680	661.334	980.034	0.8413	-50.13	17.47	1755.8241	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
26	Spectrogram 1	1	1757.766343418	1758.544563518	605.247	1043.447	0.7782	-46.22	23.93	1757.7663	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
27	Spectrogram 1	1	1759.674265080	1760.326287380	609.870	1024.170	0.6520	-45.87	25.44	1759.6743	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
28	Spectrogram 1	1	1761.379585914	1762.178839014	786.238	1096.938	0.7993	-55.48	18.88	1761.3796	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
29	Spectrogram 1	1	1763.401035257	1764.242354357	736.526	1007.426	0.8413	-49.34	25.29	1763.4010	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
30	Spectrogram 1	1	1767.267389459	1768.150774359	23.900	255.000	0.8834	-50.82	14.19	1767.2674	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
31	Spectrogram 1	1	1769.812379459	1770.590599559	47.800	247.000	0.7782	-51.31	14.63	1769.8124	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
32	Spectrogram 1	1	1772.147039759	1773.135589559	39.800	239.000	0.9885	-50.15	13.66	1772.1470	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
33	Spectrogram 1	1	1774.692029759	1775.680579659	31.900	247.000	0.9885	-49.80	14.98	1774.6920	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
34	Spectrogram 1	1	1777.149673559	1778.054091559	31.900	207.200	0.9044	-52.75	13.38	1777.1497	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
35	Spectrogram 1	1	1781.819000000	1782.051349352	0.000	8000.000	0.2323	-34.07	17.04	1781.8190	S00974_20190805_204417.wav	S00974_20190805_204417.wav	Phaser
36	Spectrogram 1	1	1784.860664249	1786.888440415	0.000	8000.000	2.0278	-33.42	17.06	1784.8607	S00974_20190805_204417.wav	S00974_20190805_204417.wav	Upsweep
37	Spectrogram 1	1	1788.852848576	1790.994320689	0.000	8000.000	2.1415	-33.50	16.92	1788.8528	S00974_20190805_204417.wav	S00974_20190805_204417.wav	Downsweep
38	Spectrogram 1	1	1793.880043659	1795.950065159	0.000	8000.000	2.0700	-33.49	17.63	1793.8800	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
39	Spectrogram 1	1	1797.832874169	1799.945141009	0.000	8000.000	2.1123	-33.50	16.53	1797.8329	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
40	Spectrogram 1	1	1802.838946579	1804.930090749	0.000	8000.000	2.0911	-33.50	16.99	1802.8389	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
41	Spectrogram 1	1	1806.873376239	1808.985643079	0.000	8000.000	2.1123	-33.53	16.34	1806.8734	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
42	Spectrogram 1	1	1810.876121899	1811.129593919	0.000	8000.000	0.2535	-33.89	16.71	1810.8761	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
43	Spectrogram 1	1	1820.205218779	1824.693901599	580.000	1080.800	4.4887	-45.80	23.52	1820.2052	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
44	Spectrogram 1	1	1835.601931729	1837.137338949	143.400	470.100	1.5354	-57.44	12.82	1835.6019	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
45	Spectrogram 1	1	1838.162701289	1839.193317089	159.300	709.100	1.0306	-49.00	13.95	1838.1627	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
46	Spectrogram 1	1	1824.738519279	1831.535279029	580.000	1526.500	6.7968	-49.64	18.68	1824.7385	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
47	Spectrogram 1	1	1840.437806709	1841.211179809	326.700	756.900	0.7734	-46.44	21.85	1840.4378	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
48	Spectrogram 1	1	1842.564582729	1843.546171669	294.800	669.300	0.9816	-48.18	20.21	1842.5646	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
49	Spectrogram 1	1	1845.092917869	1845.910908649	318.700	693.200	0.8180	-49.83	21.03	1845.0929	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
50	Spectrogram 1	1	1847.608821669	1848.411939889	278.900	605.500	0.8031	-49.90	20.20	1847.6088	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
51	Spectrogram 1	1	1850.404862879	1851.267471339	294.800	701.100	0.8626	-47.28	21.34	1850.4049	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
52	Spectrogram 1	1	1853.208773909	1854.324215879	255.000	669.300	1.1154	-51.10	16.91	1853.2088	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
53	Spectrogram 1	1	1856.272521189	1857.596178999	159.300	390.400	1.3237	-54.98	12.72	1856.2725	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
54	Spectrogram 1	1	1859.824782179	1861.163312549	127.500	398.400	1.3385	-56.83	13.40	1859.8248	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
55	Spectrogram 1	1	1863.341002369	1864.887748569	127.500	398.400	1.5467	-57.67	12.57	1863.3410	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
56	Spectrogram 1	1	1887.152321659	1894.345599259	589.600	1381.600	7.1933	-54.21	12.68	1887.1523	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
57	Spectrogram 1	1	1894.513863059	1899.183183659	748.900	1593.500	4.6693	-48.67	20.13	1894.5139	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
58	Spectrogram 1	1	1899.570441759	1902.578157259	358.500	900.300	3.0077	-55.85	11.48	1899.5704	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
59	Spectrogram 1	1	1905.293084680	1906.134403680	661.334	980.034	0.8413	-50.04	17.22	1905.2931	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
60	Spectrogram 1	1	1907.235343418	1908.013563518	605.247	1043.447	0.7782	-46.18	23.34	1907.2353	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
61	Spectrogram 1	1	1909.143265080	1909.795287380	609.870	1024.170	0.6520	-45.75	25.83	1909.1433	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
62	Spectrogram 1	1	1910.848585914	1911.647839014	786.238	1096.938	0.7993	-55.21	19.96	1910.8486	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
63	Spectrogram 1	1	1912.870035257	1913.711354357	736.526	1007.426	0.8413	-49.27	25.31	1912.8700	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
64	Spectrogram 1	1	1916.736389459	1917.619774359	23.900	255.000	0.8834	-50.73	13.96	1916.7364	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
65	Spectrogram 1	1	1919.281379459	1920.059599559	47.800	247.000	0.7782	-51.77	13.98	1919.2814	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
66	Spectrogram 1	1	1921.616039759	1922.604589559	39.800	239.000	0.9885	-50.16	14.16	1921.6160	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
67	Spectrogram 1	1	1924.161029759	1925.149579659	31.900	247.000	0.9885	-50.32	14.75	1924.1610	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
68	Spectrogram 1	1	1926.618673559	1927.523091559	31.900	207.200	0.9044	-52.95	13.64	1926.6187	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
69	Spectrogram 1	1	1931.250000000	1931.482349352	0.000	8000.000	0.2323	-33.73	17.98	1931.2500	S00974_20190805_204417.wav	S00974_20190805_204417.wav	Phaser
70	Spectrogram 1	1	1934.291664249	1936.319440415	0.000	8000.000	2.0278	-33.53	16.76	1934.2917	S00974_20190805_204417.wav	S00974_20190805_204417.wav	Upsweep
71	Spectrogram 1	1	1938.283848576	1940.425320689	0.000	8000.000	2.1415	-33.47	16.64	1938.2838	S00974_20190805_204417.wav	S00974_20190805_204417.wav	Downsweep
72	Spectrogram 1	1	1943.311043659	1945.381065159	0.000	8000.000	2.0700	-33.49	16.54	1943.3110	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
73	Spectrogram 1	1	1947.263874169	1949.376141009	0.000	8000.000	2.1123	-33.51	16.63	1947.2639	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
74	Spectrogram 1	1	1952.269946579	1954.361090749	0.000	8000.000	2.0911	-33.51	16.79	1952.2699	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
75	Spectrogram 1	1	1956.304376239	1958.416643079	0.000	8000.000	2.1123	-33.49	16.62	1956.3044	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
76	Spectrogram 1	1	1960.307121899	1960.560593919	0.000	8000.000	0.2535	-33.96	16.77	1960.3071	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
77	Spectrogram 1	1	1969.636218779	1974.124901599	580.000	1080.800	4.4887	-45.96	23.73	1969.6362	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
78	Spectrogram 1	1	1985.032931729	1986.568338949	143.400	470.100	1.5354	-57.49	12.82	1985.0329	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
79	Spectrogram 1	1	1987.593701289	1988.624317089	159.300	709.100	1.0306	-49.04	15.07	1987.5937	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
80	Spectrogram 1	1	1974.169519279	1980.966279029	580.000	1526.500	6.7968	-49.42	18.78	1974.1695	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
81	Spectrogram 1	1	1989.868806709	1990.642179809	326.700	756.900	0.7734	-46.43	21.72	1989.8688	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
82	Spectrogram 1	1	1991.995582729	1992.977171669	294.800	669.300	0.9816	-48.17	20.02	1991.9956	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
83	Spectrogram 1	1	1994.523917869	1995.341908649	318.700	693.200	0.8180	-50.00	21.66	1994.5239	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
84	Spectrogram 1	1	1997.039821669	1997.842939889	278.900	605.500	0.8031	-50.01	18.02	1997.0398	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
85	Spectrogram 1	1	1999.835862879	2000.698471339	294.800	701.100	0.8626	-47.43	21.27	1999.8359	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
86	Spectrogram 1	1	2002.639773909	2003.755215879	255.000	669.300	1.1154	-51.15	16.78	2002.6398	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
87	Spectrogram 1	1	2005.703521189	2007.027178999	159.300	390.400	1.3237	-55.11	13.26	2005.7035	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
88	Spectrogram 1	1	2009.255782179	2010.594312549	127.500	398.400	1.3385	-56.77	12.13	2009.2558	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
89	Spectrogram 1	1	2012.772002369	2014.318748569	127.500	398.400	1.5467	-58.14	12.82	2012.7720	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
90	Spectrogram 1	1	2036.583321659	2043.776599259	589.600	1381.600	7.1933	-54.21	12.53	2036.5833	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
91	Spectrogram 1	1	2043.944863059	2048.614183659	748.900	1593.500	4.6693	-48.60	20.14	2043.9449	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
92	Spectrogram 1	1	2049.001441759	2052.009157259	358.500	900.300	3.0077	-55.57	11.46	2049.0014	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
93	Spectrogram 1	1	2054.724084680	2055.565403680	661.334	980.034	0.8413	-49.91	17.13	2054.7241	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
94	Spectrogram 1	1	2056.666343418	2057.444563518	605.247	1043.447	0.7782	-46.19	23.23	2056.6663	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
95	Spectrogram 1	1	2058.574265080	2059.226287380	609.870	1024.170	0.6520	-45.86	24.75	2058.5743	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
96	Spectrogram 1	1	2060.279585914	2061.078839014	786.238	1096.938	0.7993	-55.27	18.69	2060.2796	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
97	Spectrogram 1	1	2062.301035257	2063.142354357	736.526	1007.426	0.8413	-49.40	24.48	2062.3010	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
98	Spectrogram 1	1	2066.167389459	2067.050774359	23.900	255.000	0.8834	-51.01	13.60	2066.1674	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
99	Spectrogram 1	1	2068.712379459	2069.490599559	47.800	247.000	0.7782	-51.45	14.25	2068.7124	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
100	Spectrogram 1	1	2071.047039759	2072.035589559	39.800	239.000	0.9885	-49.99	13.51	2071.0470	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
101	Spectrogram 1	1	2073.592029759	2074.580579659	31.900	247.000	0.9885	-50.12	14.46	2073.5920	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
102	Spectrogram 1	1	2076.049673559	2076.954091559	31.900	207.200	0.9044	-52.63	13.38	2076.0497	S00974_20190805_204417.wav	S00974_20190805_204417.wav	
