Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
13	Spectrogram 1	1	2045.088806709	2045.862179809	326.700	756.900	0.7734	-55.83	12.51	2045.0888	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
14	Spectrogram 1	1	2047.215582729	2048.197171669	294.800	669.300	0.9816	-56.54	13.04	2047.2156	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
15	Spectrogram 1	1	2049.743917869	2050.561908649	318.700	693.200	0.8180	-59.50	12.67	2049.7439	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
16	Spectrogram 1	1	2052.259821669	2053.062939889	278.900	605.500	0.8031	-61.13	11.66	2052.2598	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
17	Spectrogram 1	1	2055.055862879	2055.918471339	294.800	701.100	0.8626	-56.97	13.72	2055.0559	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
18	Spectrogram 1	1	2057.859773909	2058.975215879	255.000	669.300	1.1154	-59.97	11.34	2057.8598	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
19	Spectrogram 1	1	2060.923521189	2062.247178999	159.300	390.400	1.3237	-62.23	11.14	2060.9235	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
20	Spectrogram 1	1	2064.475782179	2065.814312549	127.500	398.400	1.3385	-61.12	12.23	2064.4758	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
21	Spectrogram 1	1	2067.992002369	2069.538748569	127.500	398.400	1.5467	-61.63	12.40	2067.9920	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
22	Spectrogram 1	1	2091.803321659	2098.996599259	589.600	1381.600	7.1933	-63.62	10.92	2091.8033	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
23	Spectrogram 1	1	2099.164863059	2103.834183659	748.900	1593.500	4.6693	-63.99	10.93	2099.1649	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
24	Spectrogram 1	1	2104.221441759	2107.229157259	358.500	900.300	3.0077	-63.47	10.91	2104.2214	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
25	Spectrogram 1	1	2109.944084680	2110.785403680	661.334	980.034	0.8413	-66.82	10.72	2109.9441	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
26	Spectrogram 1	1	2111.886343418	2112.664563518	605.247	1043.447	0.7782	-62.75	12.80	2111.8863	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
27	Spectrogram 1	1	2113.794265080	2114.446287380	609.870	1024.170	0.6520	-63.06	11.58	2113.7943	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
28	Spectrogram 1	1	2115.499585914	2116.298839014	786.238	1096.938	0.7993	-68.34	10.57	2115.4996	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
29	Spectrogram 1	1	2117.521035257	2118.362354357	736.526	1007.426	0.8413	-65.24	12.22	2117.5210	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
30	Spectrogram 1	1	2121.387389459	2122.270774359	23.900	255.000	0.8834	-54.68	14.40	2121.3874	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
31	Spectrogram 1	1	2123.932379459	2124.710599559	47.800	247.000	0.7782	-56.77	12.70	2123.9324	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
32	Spectrogram 1	1	2126.267039759	2127.255589559	39.800	239.000	0.9885	-55.60	13.58	2126.2670	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
33	Spectrogram 1	1	2128.812029759	2129.800579659	31.900	247.000	0.9885	-55.28	12.59	2128.8120	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
34	Spectrogram 1	1	2131.269673559	2132.174091559	31.900	207.200	0.9044	-56.52	13.31	2131.2697	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
35	Spectrogram 1	1	2135.939000000	2136.171349352	0.000	8000.000	0.2323	-32.21	14.40	2135.9390	S00974_20190808_154219.wav	S00974_20190808_154219.wav	Phaser
36	Spectrogram 1	1	2138.980664249	2141.008440415	0.000	8000.000	2.0278	-32.06	14.70	2138.9807	S00974_20190808_154219.wav	S00974_20190808_154219.wav	Upsweep
37	Spectrogram 1	1	2142.972848576	2145.114320689	0.000	8000.000	2.1415	-32.08	14.40	2142.9728	S00974_20190808_154219.wav	S00974_20190808_154219.wav	Downsweep
38	Spectrogram 1	1	2148.000043659	2150.070065159	0.000	8000.000	2.0700	-32.10	14.46	2148.0000	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
39	Spectrogram 1	1	2151.952874169	2154.065141009	0.000	8000.000	2.1123	-32.09	14.54	2151.9529	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
40	Spectrogram 1	1	2156.958946579	2159.050090749	0.000	8000.000	2.0911	-32.07	14.67	2156.9589	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
41	Spectrogram 1	1	2160.993376239	2163.105643079	0.000	8000.000	2.1123	-32.05	14.53	2160.9934	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
42	Spectrogram 1	1	2164.996121899	2165.249593919	0.000	8000.000	0.2535	-32.00	14.81	2164.9961	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
43	Spectrogram 1	1	2174.325218779	2178.813901599	580.000	1080.800	4.4887	-61.17	11.80	2174.3252	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
44	Spectrogram 1	1	2189.721931729	2191.257338949	143.400	470.100	1.5354	-61.82	11.13	2189.7219	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
45	Spectrogram 1	1	2192.282701289	2193.313317089	159.300	709.100	1.0306	-58.49	12.34	2192.2827	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
46	Spectrogram 1	1	2178.858519279	2185.655279029	580.000	1526.500	6.7968	-63.29	10.92	2178.8585	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
47	Spectrogram 1	1	2194.557806709	2195.331179809	326.700	756.900	0.7734	-56.08	12.19	2194.5578	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
48	Spectrogram 1	1	2196.684582729	2197.666171669	294.800	669.300	0.9816	-56.75	12.70	2196.6846	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
49	Spectrogram 1	1	2199.212917869	2200.030908649	318.700	693.200	0.8180	-59.88	13.62	2199.2129	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
50	Spectrogram 1	1	2201.728821669	2202.531939889	278.900	605.500	0.8031	-61.33	11.46	2201.7288	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
51	Spectrogram 1	1	2204.524862879	2205.387471339	294.800	701.100	0.8626	-57.18	13.82	2204.5249	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
52	Spectrogram 1	1	2207.328773909	2208.444215879	255.000	669.300	1.1154	-60.25	12.09	2207.3288	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
53	Spectrogram 1	1	2210.392521189	2211.716178999	159.300	390.400	1.3237	-62.18	11.05	2210.3925	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
54	Spectrogram 1	1	2213.944782179	2215.283312549	127.500	398.400	1.3385	-60.99	11.54	2213.9448	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
55	Spectrogram 1	1	2217.461002369	2219.007748569	127.500	398.400	1.5467	-62.02	11.06	2217.4610	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
56	Spectrogram 1	1	2241.272321659	2248.465599259	589.600	1381.600	7.1933	-63.63	10.73	2241.2723	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
57	Spectrogram 1	1	2248.633863059	2253.303183659	748.900	1593.500	4.6693	-64.02	10.95	2248.6339	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
58	Spectrogram 1	1	2253.690441759	2256.698157259	358.500	900.300	3.0077	-63.59	10.95	2253.6904	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
59	Spectrogram 1	1	2259.413084680	2260.254403680	661.334	980.034	0.8413	-65.96	11.42	2259.4131	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
60	Spectrogram 1	1	2261.355343418	2262.133563518	605.247	1043.447	0.7782	-62.94	12.08	2261.3553	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
61	Spectrogram 1	1	2263.263265080	2263.915287380	609.870	1024.170	0.6520	-62.85	12.92	2263.2633	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
62	Spectrogram 1	1	2264.968585914	2265.767839014	786.238	1096.938	0.7993	-67.87	10.86	2264.9686	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
63	Spectrogram 1	1	2266.990035257	2267.831354357	736.526	1007.426	0.8413	-65.55	12.56	2266.9900	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
64	Spectrogram 1	1	2270.856389459	2271.739774359	23.900	255.000	0.8834	-55.27	12.79	2270.8564	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
65	Spectrogram 1	1	2273.401379459	2274.179599559	47.800	247.000	0.7782	-56.75	13.81	2273.4014	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
66	Spectrogram 1	1	2275.736039759	2276.724589559	39.800	239.000	0.9885	-56.25	13.62	2275.7360	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
67	Spectrogram 1	1	2278.281029759	2279.269579659	31.900	247.000	0.9885	-55.29	13.94	2278.2810	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
68	Spectrogram 1	1	2280.738673559	2281.643091559	31.900	207.200	0.9044	-56.12	13.12	2280.7387	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
69	Spectrogram 1	1	2285.370000000	2285.602349352	0.000	8000.000	0.2323	-32.19	14.63	2285.3700	S00974_20190808_154219.wav	S00974_20190808_154219.wav	Phaser
70	Spectrogram 1	1	2288.411664249	2290.439440415	0.000	8000.000	2.0278	-32.07	14.62	2288.4117	S00974_20190808_154219.wav	S00974_20190808_154219.wav	Upsweep
71	Spectrogram 1	1	2292.403848576	2294.545320689	0.000	8000.000	2.1415	-32.07	14.41	2292.4038	S00974_20190808_154219.wav	S00974_20190808_154219.wav	Downsweep
72	Spectrogram 1	1	2297.431043659	2299.501065159	0.000	8000.000	2.0700	-32.06	14.73	2297.4310	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
73	Spectrogram 1	1	2301.383874169	2303.496141009	0.000	8000.000	2.1123	-32.05	14.39	2301.3839	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
74	Spectrogram 1	1	2306.389946579	2308.481090749	0.000	8000.000	2.0911	-32.07	14.57	2306.3899	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
75	Spectrogram 1	1	2310.424376239	2312.536643079	0.000	8000.000	2.1123	-32.10	14.48	2310.4244	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
76	Spectrogram 1	1	2314.427121899	2314.680593919	0.000	8000.000	0.2535	-32.05	14.26	2314.4271	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
77	Spectrogram 1	1	2323.756218779	2328.244901599	580.000	1080.800	4.4887	-61.45	11.61	2323.7562	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
78	Spectrogram 1	1	2339.152931729	2340.688338949	143.400	470.100	1.5354	-61.59	11.68	2339.1529	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
79	Spectrogram 1	1	2341.713701289	2342.744317089	159.300	709.100	1.0306	-58.58	12.51	2341.7137	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
80	Spectrogram 1	1	2328.289519279	2335.086279029	580.000	1526.500	6.7968	-63.27	10.96	2328.2895	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
81	Spectrogram 1	1	2343.988806709	2344.762179809	326.700	756.900	0.7734	-55.89	13.01	2343.9888	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
82	Spectrogram 1	1	2346.115582729	2347.097171669	294.800	669.300	0.9816	-56.28	12.75	2346.1156	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
83	Spectrogram 1	1	2348.643917869	2349.461908649	318.700	693.200	0.8180	-59.25	13.67	2348.6439	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
84	Spectrogram 1	1	2351.159821669	2351.962939889	278.900	605.500	0.8031	-61.31	11.85	2351.1598	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
85	Spectrogram 1	1	2353.955862879	2354.818471339	294.800	701.100	0.8626	-57.18	13.46	2353.9559	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
86	Spectrogram 1	1	2356.759773909	2357.875215879	255.000	669.300	1.1154	-60.30	12.09	2356.7598	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
87	Spectrogram 1	1	2359.823521189	2361.147178999	159.300	390.400	1.3237	-61.76	11.42	2359.8235	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
88	Spectrogram 1	1	2363.375782179	2364.714312549	127.500	398.400	1.3385	-60.82	11.16	2363.3758	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
89	Spectrogram 1	1	2366.892002369	2368.438748569	127.500	398.400	1.5467	-61.86	11.45	2366.8920	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
90	Spectrogram 1	1	2390.703321659	2397.896599259	589.600	1381.600	7.1933	-63.23	11.03	2390.7033	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
91	Spectrogram 1	1	2398.064863059	2402.734183659	748.900	1593.500	4.6693	-63.88	10.99	2398.0649	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
92	Spectrogram 1	1	2403.121441759	2406.129157259	358.500	900.300	3.0077	-63.42	10.60	2403.1214	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
93	Spectrogram 1	1	2408.844084680	2409.685403680	661.334	980.034	0.8413	-66.55	10.69	2408.8441	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
94	Spectrogram 1	1	2410.786343418	2411.564563518	605.247	1043.447	0.7782	-62.39	13.06	2410.7863	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
95	Spectrogram 1	1	2412.694265080	2413.346287380	609.870	1024.170	0.6520	-61.53	13.53	2412.6943	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
96	Spectrogram 1	1	2414.399585914	2415.198839014	786.238	1096.938	0.7993	-68.03	11.19	2414.3996	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
97	Spectrogram 1	1	2416.421035257	2417.262354357	736.526	1007.426	0.8413	-64.92	12.74	2416.4210	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
98	Spectrogram 1	1	2420.287389459	2421.170774359	23.900	255.000	0.8834	-55.84	13.76	2420.2874	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
99	Spectrogram 1	1	2422.832379459	2423.610599559	47.800	247.000	0.7782	-56.83	13.26	2422.8324	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
100	Spectrogram 1	1	2425.167039759	2426.155589559	39.800	239.000	0.9885	-56.41	12.85	2425.1670	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
101	Spectrogram 1	1	2427.712029759	2428.700579659	31.900	247.000	0.9885	-54.87	13.90	2427.7120	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
102	Spectrogram 1	1	2430.169673559	2431.074091559	31.900	207.200	0.9044	-56.46	13.94	2430.1697	S00974_20190808_154219.wav	S00974_20190808_154219.wav	
