Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
1	Spectrogram 1	1	1631.870000000	1632.102349352	0.000	8000.000	0.2323	-34.05	17.11	1631.8700	S00974_20190805_214418.wav	S00974_20190805_214418.wav	Phaser
2	Spectrogram 1	1	1634.911664249	1636.939440415	0.000	8000.000	2.0278	-33.75	17.34	1634.9117	S00974_20190805_214418.wav	S00974_20190805_214418.wav	Upsweep
3	Spectrogram 1	1	1638.903848576	1641.045320689	0.000	8000.000	2.1415	-33.77	17.01	1638.9038	S00974_20190805_214418.wav	S00974_20190805_214418.wav	Downsweep
4	Spectrogram 1	1	1643.931043659	1646.001065159	0.000	8000.000	2.0700	-33.76	17.58	1643.9310	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
5	Spectrogram 1	1	1647.883874169	1649.996141009	0.000	8000.000	2.1123	-33.77	17.05	1647.8839	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
6	Spectrogram 1	1	1652.889946579	1654.981090749	0.000	8000.000	2.0911	-33.74	17.90	1652.8899	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
7	Spectrogram 1	1	1656.924376239	1659.036643079	0.000	8000.000	2.1123	-33.78	16.99	1656.9244	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
8	Spectrogram 1	1	1660.927121899	1661.180593919	0.000	8000.000	0.2535	-33.87	16.75	1660.9271	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
9	Spectrogram 1	1	1670.256218779	1674.744901599	580.000	1080.800	4.4887	-46.37	23.74	1670.2562	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
10	Spectrogram 1	1	1685.652931729	1687.188338949	143.400	470.100	1.5354	-57.59	12.64	1685.6529	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
11	Spectrogram 1	1	1688.213701289	1689.244317089	159.300	709.100	1.0306	-48.88	14.29	1688.2137	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
12	Spectrogram 1	1	1674.789519279	1681.586279029	580.000	1526.500	6.7968	-49.31	18.75	1674.7895	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
13	Spectrogram 1	1	1690.488806709	1691.262179809	326.700	756.900	0.7734	-46.42	21.30	1690.4888	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
14	Spectrogram 1	1	1692.615582729	1693.597171669	294.800	669.300	0.9816	-48.37	19.81	1692.6156	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
15	Spectrogram 1	1	1695.143917869	1695.961908649	318.700	693.200	0.8180	-50.18	20.13	1695.1439	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
16	Spectrogram 1	1	1697.659821669	1698.462939889	278.900	605.500	0.8031	-50.23	18.28	1697.6598	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
17	Spectrogram 1	1	1700.455862879	1701.318471339	294.800	701.100	0.8626	-47.78	21.48	1700.4559	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
18	Spectrogram 1	1	1703.259773909	1704.375215879	255.000	669.300	1.1154	-50.68	17.37	1703.2598	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
19	Spectrogram 1	1	1706.323521189	1707.647178999	159.300	390.400	1.3237	-55.88	13.73	1706.3235	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
20	Spectrogram 1	1	1709.875782179	1711.214312549	127.500	398.400	1.3385	-56.94	12.77	1709.8758	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
21	Spectrogram 1	1	1713.392002369	1714.938748569	127.500	398.400	1.5467	-58.01	12.46	1713.3920	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
22	Spectrogram 1	1	1737.203321659	1744.396599259	589.600	1381.600	7.1933	-54.24	12.63	1737.2033	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
23	Spectrogram 1	1	1744.564863059	1749.234183659	748.900	1593.500	4.6693	-48.57	19.99	1744.5649	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
24	Spectrogram 1	1	1749.621441759	1752.629157259	358.500	900.300	3.0077	-54.66	11.73	1749.6214	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
25	Spectrogram 1	1	1755.344084680	1756.185403680	661.334	980.034	0.8413	-49.99	18.33	1755.3441	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
26	Spectrogram 1	1	1757.286343418	1758.064563518	605.247	1043.447	0.7782	-46.20	25.26	1757.2863	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
27	Spectrogram 1	1	1759.194265080	1759.846287380	609.870	1024.170	0.6520	-45.94	25.67	1759.1943	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
28	Spectrogram 1	1	1760.899585914	1761.698839014	786.238	1096.938	0.7993	-55.72	19.74	1760.8996	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
29	Spectrogram 1	1	1762.921035257	1763.762354357	736.526	1007.426	0.8413	-49.66	26.32	1762.9210	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
30	Spectrogram 1	1	1766.787389459	1767.670774359	23.900	255.000	0.8834	-50.35	15.16	1766.7874	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
31	Spectrogram 1	1	1769.332379459	1770.110599559	47.800	247.000	0.7782	-51.74	14.20	1769.3324	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
32	Spectrogram 1	1	1771.667039759	1772.655589559	39.800	239.000	0.9885	-50.51	14.01	1771.6670	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
33	Spectrogram 1	1	1774.212029759	1775.200579659	31.900	247.000	0.9885	-50.03	14.12	1774.2120	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
34	Spectrogram 1	1	1776.669673559	1777.574091559	31.900	207.200	0.9044	-52.72	13.65	1776.6697	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
35	Spectrogram 1	1	1781.339000000	1781.571349352	0.000	8000.000	0.2323	-33.85	18.07	1781.3390	S00974_20190805_214418.wav	S00974_20190805_214418.wav	Phaser
36	Spectrogram 1	1	1784.380664249	1786.408440415	0.000	8000.000	2.0278	-33.72	17.90	1784.3807	S00974_20190805_214418.wav	S00974_20190805_214418.wav	Upsweep
37	Spectrogram 1	1	1788.372848576	1790.514320689	0.000	8000.000	2.1415	-33.74	17.46	1788.3728	S00974_20190805_214418.wav	S00974_20190805_214418.wav	Downsweep
38	Spectrogram 1	1	1793.400043659	1795.470065159	0.000	8000.000	2.0700	-33.74	17.63	1793.4000	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
39	Spectrogram 1	1	1797.352874169	1799.465141009	0.000	8000.000	2.1123	-33.78	17.38	1797.3529	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
40	Spectrogram 1	1	1802.358946579	1804.450090749	0.000	8000.000	2.0911	-33.69	17.83	1802.3589	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
41	Spectrogram 1	1	1806.393376239	1808.505643079	0.000	8000.000	2.1123	-33.75	17.37	1806.3934	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
42	Spectrogram 1	1	1810.396121899	1810.649593919	0.000	8000.000	0.2535	-33.82	18.43	1810.3961	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
43	Spectrogram 1	1	1819.725218779	1824.213901599	580.000	1080.800	4.4887	-46.36	23.65	1819.7252	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
44	Spectrogram 1	1	1835.121931729	1836.657338949	143.400	470.100	1.5354	-57.48	13.10	1835.1219	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
45	Spectrogram 1	1	1837.682701289	1838.713317089	159.300	709.100	1.0306	-48.92	14.23	1837.6827	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
46	Spectrogram 1	1	1824.258519279	1831.055279029	580.000	1526.500	6.7968	-49.47	18.65	1824.2585	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
47	Spectrogram 1	1	1839.957806709	1840.731179809	326.700	756.900	0.7734	-46.34	21.42	1839.9578	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
48	Spectrogram 1	1	1842.084582729	1843.066171669	294.800	669.300	0.9816	-48.26	18.89	1842.0846	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
49	Spectrogram 1	1	1844.612917869	1845.430908649	318.700	693.200	0.8180	-49.97	20.55	1844.6129	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
50	Spectrogram 1	1	1847.128821669	1847.931939889	278.900	605.500	0.8031	-50.10	18.54	1847.1288	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
51	Spectrogram 1	1	1849.924862879	1850.787471339	294.800	701.100	0.8626	-47.54	21.03	1849.9249	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
52	Spectrogram 1	1	1852.728773909	1853.844215879	255.000	669.300	1.1154	-50.68	17.64	1852.7288	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
53	Spectrogram 1	1	1855.792521189	1857.116178999	159.300	390.400	1.3237	-55.32	13.06	1855.7925	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
54	Spectrogram 1	1	1859.344782179	1860.683312549	127.500	398.400	1.3385	-56.86	13.21	1859.3448	S00974_20190805_214418.wav	S00974_20190805_214418.wav	
