Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	811.300000000	811.532349352	0.000	8000.000	0.2323	-32.52	14.25	Phaser
2	Spectrogram 1	1	814.341664249	816.369440415	0.000	8000.000	2.0278	-32.56	14.37	Upsweep
3	Spectrogram 1	1	818.333848576	820.475320689	0.000	8000.000	2.1415	-32.58	14.32	Downsweep
4	Spectrogram 1	1	823.361043659	825.431065159	0.000	8000.000	2.0700	-32.55	14.26	
5	Spectrogram 1	1	827.313874169	829.426141009	0.000	8000.000	2.1123	-32.57	14.39	
6	Spectrogram 1	1	832.319946579	834.411090749	0.000	8000.000	2.0911	-32.53	14.29	
7	Spectrogram 1	1	836.354376239	838.466643079	0.000	8000.000	2.1123	-32.57	14.21	
8	Spectrogram 1	1	840.357121899	840.610593919	0.000	8000.000	0.2535	-32.59	13.33	
9	Spectrogram 1	1	849.686218779	854.174901599	580.000	1080.800	4.4887	-64.83	10.66	
10	Spectrogram 1	1	865.082931729	866.618338949	143.400	470.100	1.5354	-62.19	11.02	
11	Spectrogram 1	1	867.643701289	868.674317089	159.300	709.100	1.0306	-61.18	11.45	
12	Spectrogram 1	1	854.219519279	861.016279029	580.000	1526.500	6.7968	-64.20	10.53	
13	Spectrogram 1	1	869.918806709	870.692179809	326.700	756.900	0.7734	-63.86	11.00	
14	Spectrogram 1	1	872.045582729	873.027171669	294.800	669.300	0.9816	-63.79	10.75	
15	Spectrogram 1	1	874.573917869	875.391908649	318.700	693.200	0.8180	-64.40	10.27	
16	Spectrogram 1	1	877.089821669	877.892939889	278.900	605.500	0.8031	-63.71	10.84	
17	Spectrogram 1	1	879.885862879	880.748471339	294.800	701.100	0.8626	-63.91	11.26	
18	Spectrogram 1	1	882.689773909	883.805215879	255.000	669.300	1.1154	-62.85	10.76	
19	Spectrogram 1	1	885.753521189	887.077178999	159.300	390.400	1.3237	-63.53	11.63	
20	Spectrogram 1	1	889.305782179	890.644312549	127.500	398.400	1.3385	-62.00	10.63	
21	Spectrogram 1	1	892.822002369	894.368748569	127.500	398.400	1.5467	-61.74	11.42	
22	Spectrogram 1	1	916.633321659	923.826599259	589.600	1381.600	7.1933	-64.69	10.45	
23	Spectrogram 1	1	923.994863059	928.664183659	748.900	1593.500	4.6693	-65.17	10.47	
24	Spectrogram 1	1	929.051441759	932.059157259	358.500	900.300	3.0077	-64.38	10.55	
25	Spectrogram 1	1	934.774084680	935.615403680	661.334	980.034	0.8413	-68.66	10.38	
26	Spectrogram 1	1	936.716343418	937.494563518	605.247	1043.447	0.7782	-66.05	10.94	
27	Spectrogram 1	1	938.624265080	939.276287380	609.870	1024.170	0.6520	-66.59	10.81	
28	Spectrogram 1	1	940.329585914	941.128839014	786.238	1096.938	0.7993	-68.27	10.32	
29	Spectrogram 1	1	942.351035257	943.192354357	736.526	1007.426	0.8413	-69.02	10.34	
30	Spectrogram 1	1	946.217389459	947.100774359	23.900	255.000	0.8834	-56.33	12.18	
31	Spectrogram 1	1	948.762379459	949.540599559	47.800	247.000	0.7782	-57.93	12.45	
32	Spectrogram 1	1	951.097039759	952.085589559	39.800	239.000	0.9885	-56.84	12.80	
33	Spectrogram 1	1	953.642029759	954.630579659	31.900	247.000	0.9885	-56.60	13.60	
34	Spectrogram 1	1	956.099673559	957.004091559	31.900	207.200	0.9044	-57.21	11.84	
35	Spectrogram 1	1	960.769000000	961.001349352	0.000	8000.000	0.2323	-32.54	14.10	Phaser
36	Spectrogram 1	1	963.810664249	965.838440415	0.000	8000.000	2.0278	-32.59	14.41	Upsweep
37	Spectrogram 1	1	967.802848576	969.944320689	0.000	8000.000	2.1415	-32.62	14.28	Downsweep
38	Spectrogram 1	1	972.830043659	974.900065159	0.000	8000.000	2.0700	-32.58	14.52	
39	Spectrogram 1	1	976.782874169	978.895141009	0.000	8000.000	2.1123	-32.58	14.39	
40	Spectrogram 1	1	981.788946579	983.880090749	0.000	8000.000	2.0911	-32.61	14.27	
41	Spectrogram 1	1	985.823376239	987.935643079	0.000	8000.000	2.1123	-32.60	14.34	
42	Spectrogram 1	1	989.826121899	990.079593919	0.000	8000.000	0.2535	-32.59	14.23	
43	Spectrogram 1	1	999.155218779	1003.643901599	580.000	1080.800	4.4887	-65.10	10.84	
44	Spectrogram 1	1	1014.551931729	1016.087338949	143.400	470.100	1.5354	-62.18	11.58	
45	Spectrogram 1	1	1017.112701289	1018.143317089	159.300	709.100	1.0306	-61.19	11.02	
46	Spectrogram 1	1	1003.688519279	1010.485279029	580.000	1526.500	6.7968	-64.20	10.65	
47	Spectrogram 1	1	1019.387806709	1020.161179809	326.700	756.900	0.7734	-64.34	10.57	
48	Spectrogram 1	1	1021.514582729	1022.496171669	294.800	669.300	0.9816	-63.75	10.72	
49	Spectrogram 1	1	1024.042917869	1024.860908649	318.700	693.200	0.8180	-64.05	10.77	
50	Spectrogram 1	1	1026.558821669	1027.361939889	278.900	605.500	0.8031	-64.19	10.71	
51	Spectrogram 1	1	1029.354862879	1030.217471339	294.800	701.100	0.8626	-63.64	10.66	
52	Spectrogram 1	1	1032.158773909	1033.274215879	255.000	669.300	1.1154	-63.29	10.93	
53	Spectrogram 1	1	1035.222521189	1036.546178999	159.300	390.400	1.3237	-62.96	10.26	
54	Spectrogram 1	1	1038.774782179	1040.113312549	127.500	398.400	1.3385	-61.77	11.27	
55	Spectrogram 1	1	1042.291002369	1043.837748569	127.500	398.400	1.5467	-62.13	11.79	
56	Spectrogram 1	1	1066.102321659	1073.295599259	589.600	1381.600	7.1933	-64.68	10.51	
57	Spectrogram 1	1	1073.463863059	1078.133183659	748.900	1593.500	4.6693	-65.35	10.56	
58	Spectrogram 1	1	1078.520441759	1081.528157259	358.500	900.300	3.0077	-64.22	10.59	
59	Spectrogram 1	1	1084.243084680	1085.084403680	661.334	980.034	0.8413	-68.10	10.64	
60	Spectrogram 1	1	1086.185343418	1086.963563518	605.247	1043.447	0.7782	-66.18	10.20	
61	Spectrogram 1	1	1088.093265080	1088.745287380	609.870	1024.170	0.6520	-66.44	10.69	
62	Spectrogram 1	1	1089.798585914	1090.597839014	786.238	1096.938	0.7993	-69.05	9.87	
63	Spectrogram 1	1	1091.820035257	1092.661354357	736.526	1007.426	0.8413	-68.67	9.84	
64	Spectrogram 1	1	1095.686389459	1096.569774359	23.900	255.000	0.8834	-56.64	13.39	
65	Spectrogram 1	1	1098.231379459	1099.009599559	47.800	247.000	0.7782	-58.33	12.92	
66	Spectrogram 1	1	1100.566039759	1101.554589559	39.800	239.000	0.9885	-56.77	12.57	
67	Spectrogram 1	1	1103.111029759	1104.099579659	31.900	247.000	0.9885	-56.43	13.09	
68	Spectrogram 1	1	1105.568673559	1106.473091559	31.900	207.200	0.9044	-57.23	11.82	
69	Spectrogram 1	1	1110.200000000	1110.432349352	0.000	8000.000	0.2323	-32.48	14.36	Phaser
70	Spectrogram 1	1	1113.241664249	1115.269440415	0.000	8000.000	2.0278	-32.62	14.36	Upsweep
71	Spectrogram 1	1	1117.233848576	1119.375320689	0.000	8000.000	2.1415	-32.61	14.27	Downsweep
72	Spectrogram 1	1	1122.261043659	1124.331065159	0.000	8000.000	2.0700	-32.61	14.45	
73	Spectrogram 1	1	1126.213874169	1128.326141009	0.000	8000.000	2.1123	-32.62	14.37	
74	Spectrogram 1	1	1131.219946579	1133.311090749	0.000	8000.000	2.0911	-32.62	14.23	
75	Spectrogram 1	1	1135.254376239	1137.366643079	0.000	8000.000	2.1123	-32.62	14.40	
76	Spectrogram 1	1	1139.257121899	1139.510593919	0.000	8000.000	0.2535	-32.66	14.12	
77	Spectrogram 1	1	1148.586218779	1153.074901599	580.000	1080.800	4.4887	-65.09	10.64	
78	Spectrogram 1	1	1163.982931729	1165.518338949	143.400	470.100	1.5354	-62.36	11.07	
79	Spectrogram 1	1	1166.543701289	1167.574317089	159.300	709.100	1.0306	-61.04	11.74	
80	Spectrogram 1	1	1153.119519279	1159.916279029	580.000	1526.500	6.7968	-64.16	10.72	
81	Spectrogram 1	1	1168.818806709	1169.592179809	326.700	756.900	0.7734	-64.55	10.51	
82	Spectrogram 1	1	1170.945582729	1171.927171669	294.800	669.300	0.9816	-63.77	10.67	
83	Spectrogram 1	1	1173.473917869	1174.291908649	318.700	693.200	0.8180	-63.86	10.08	
84	Spectrogram 1	1	1175.989821669	1176.792939889	278.900	605.500	0.8031	-63.95	11.18	
85	Spectrogram 1	1	1178.785862879	1179.648471339	294.800	701.100	0.8626	-63.46	11.43	
86	Spectrogram 1	1	1181.589773909	1182.705215879	255.000	669.300	1.1154	-62.80	10.79	
87	Spectrogram 1	1	1184.653521189	1185.977178999	159.300	390.400	1.3237	-62.68	10.56	
88	Spectrogram 1	1	1188.205782179	1189.544312549	127.500	398.400	1.3385	-62.16	11.10	
89	Spectrogram 1	1	1191.722002369	1193.268748569	127.500	398.400	1.5467	-62.20	11.08	
90	Spectrogram 1	1	1215.533321659	1222.726599259	589.600	1381.600	7.1933	-64.57	10.64	
91	Spectrogram 1	1	1222.894863059	1227.564183659	748.900	1593.500	4.6693	-65.23	10.64	
92	Spectrogram 1	1	1227.951441759	1230.959157259	358.500	900.300	3.0077	-64.38	10.68	
93	Spectrogram 1	1	1233.674084680	1234.515403680	661.334	980.034	0.8413	-67.81	10.14	
94	Spectrogram 1	1	1235.616343418	1236.394563518	605.247	1043.447	0.7782	-66.76	10.22	
95	Spectrogram 1	1	1237.524265080	1238.176287380	609.870	1024.170	0.6520	-67.04	10.08	
96	Spectrogram 1	1	1239.229585914	1240.028839014	786.238	1096.938	0.7993	-68.96	10.14	
97	Spectrogram 1	1	1241.251035257	1242.092354357	736.526	1007.426	0.8413	-69.04	9.82	
98	Spectrogram 1	1	1245.117389459	1246.000774359	23.900	255.000	0.8834	-56.12	13.52	
99	Spectrogram 1	1	1247.662379459	1248.440599559	47.800	247.000	0.7782	-57.69	13.37	
100	Spectrogram 1	1	1249.997039759	1250.985589559	39.800	239.000	0.9885	-57.45	12.57	
101	Spectrogram 1	1	1252.542029759	1253.530579659	31.900	247.000	0.9885	-56.34	13.25	
102	Spectrogram 1	1	1254.999673559	1255.904091559	31.900	207.200	0.9044	-57.04	11.89	
