Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
84	Spectrogram 1	1	2463.709821669	2464.512939889	278.900	605.500	0.8031	-48.22	20.93	
85	Spectrogram 1	1	2466.505862879	2467.368471339	294.800	701.100	0.8626	-44.62	24.03	
86	Spectrogram 1	1	2469.309773909	2470.425215879	255.000	669.300	1.1154	-48.61	19.48	
87	Spectrogram 1	1	2472.373521189	2473.697178999	159.300	390.400	1.3237	-51.10	16.17	
88	Spectrogram 1	1	2475.925782179	2477.264312549	127.500	398.400	1.3385	-52.12	13.19	
89	Spectrogram 1	1	2479.442002369	2480.988748569	127.500	398.400	1.5467	-54.97	13.71	
90	Spectrogram 1	1	2503.253321659	2510.446599259	589.600	1381.600	7.1933	-53.17	13.01	
91	Spectrogram 1	1	2510.614863059	2515.284183659	748.900	1593.500	4.6693	-50.38	19.70	
92	Spectrogram 1	1	2515.671441759	2518.679157259	358.500	900.300	3.0077	-53.07	12.12	
93	Spectrogram 1	1	2521.394084680	2522.235403680	661.334	980.034	0.8413	-52.46	17.33	
94	Spectrogram 1	1	2523.336343418	2524.114563518	605.247	1043.447	0.7782	-47.53	22.13	
95	Spectrogram 1	1	2525.244265080	2525.896287380	609.870	1024.170	0.6520	-46.70	24.54	
96	Spectrogram 1	1	2526.949585914	2527.748839014	786.238	1096.938	0.7993	-57.22	18.27	
97	Spectrogram 1	1	2528.971035257	2529.812354357	736.526	1007.426	0.8413	-50.34	25.01	
98	Spectrogram 1	1	2532.837389459	2533.720774359	23.900	255.000	0.8834	-45.54	16.25	
99	Spectrogram 1	1	2535.382379459	2536.160599559	47.800	247.000	0.7782	-46.11	18.89	
100	Spectrogram 1	1	2537.717039759	2538.705589559	39.800	239.000	0.9885	-44.60	16.04	
101	Spectrogram 1	1	2540.262029759	2541.250579659	31.900	247.000	0.9885	-44.49	17.31	
102	Spectrogram 1	1	2542.719673559	2543.624091559	31.900	207.200	0.9044	-46.97	16.57	
