Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
48	Spectrogram 1	1	2205.214582729	2206.196171669	294.800	669.300	0.9816	-63.80	10.67	2205.2146	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
49	Spectrogram 1	1	2207.742917869	2208.560908649	318.700	693.200	0.8180	-64.47	11.48	2207.7429	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
50	Spectrogram 1	1	2210.258821669	2211.061939889	278.900	605.500	0.8031	-64.53	10.15	2210.2588	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
51	Spectrogram 1	1	2213.054862879	2213.917471339	294.800	701.100	0.8626	-64.08	10.51	2213.0549	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
52	Spectrogram 1	1	2215.858773909	2216.974215879	255.000	669.300	1.1154	-63.63	10.89	2215.8588	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
53	Spectrogram 1	1	2218.922521189	2220.246178999	159.300	390.400	1.3237	-64.26	10.50	2218.9225	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
54	Spectrogram 1	1	2222.474782179	2223.813312549	127.500	398.400	1.3385	-62.57	12.14	2222.4748	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
55	Spectrogram 1	1	2225.991002369	2227.537748569	127.500	398.400	1.5467	-62.48	11.62	2225.9910	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
56	Spectrogram 1	1	2249.802321659	2256.995599259	589.600	1381.600	7.1933	-64.76	10.67	2249.8023	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
57	Spectrogram 1	1	2257.163863059	2261.833183659	748.900	1593.500	4.6693	-65.58	10.50	2257.1639	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
58	Spectrogram 1	1	2262.220441759	2265.228157259	358.500	900.300	3.0077	-64.62	10.83	2262.2204	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
59	Spectrogram 1	1	2267.943084680	2268.784403680	661.334	980.034	0.8413	-68.27	11.05	2267.9431	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
60	Spectrogram 1	1	2269.885343418	2270.663563518	605.247	1043.447	0.7782	-66.31	10.34	2269.8853	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
61	Spectrogram 1	1	2271.793265080	2272.445287380	609.870	1024.170	0.6520	-66.53	9.92	2271.7933	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
62	Spectrogram 1	1	2273.498585914	2274.297839014	786.238	1096.938	0.7993	-69.09	10.77	2273.4986	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
63	Spectrogram 1	1	2275.520035257	2276.361354357	736.526	1007.426	0.8413	-68.67	9.84	2275.5200	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
64	Spectrogram 1	1	2279.386389459	2280.269774359	23.900	255.000	0.8834	-55.79	13.17	2279.3864	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
65	Spectrogram 1	1	2281.931379459	2282.709599559	47.800	247.000	0.7782	-58.21	12.75	2281.9314	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
66	Spectrogram 1	1	2284.266039759	2285.254589559	39.800	239.000	0.9885	-57.09	12.33	2284.2660	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
67	Spectrogram 1	1	2286.811029759	2287.799579659	31.900	247.000	0.9885	-57.06	12.62	2286.8110	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
68	Spectrogram 1	1	2289.268673559	2290.173091559	31.900	207.200	0.9044	-57.54	12.38	2289.2687	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
69	Spectrogram 1	1	2293.900000000	2294.132349352	0.000	8000.000	0.2323	-31.40	14.28	2293.9000	S00974_20190808_134218.wav	S00974_20190808_134218.wav	Phaser
70	Spectrogram 1	1	2296.941664249	2298.969440415	0.000	8000.000	2.0278	-31.51	14.28	2296.9417	S00974_20190808_134218.wav	S00974_20190808_134218.wav	Upsweep
71	Spectrogram 1	1	2300.933848576	2303.075320689	0.000	8000.000	2.1415	-31.50	14.17	2300.9338	S00974_20190808_134218.wav	S00974_20190808_134218.wav	Downsweep
72	Spectrogram 1	1	2305.961043659	2308.031065159	0.000	8000.000	2.0700	-31.48	14.25	2305.9610	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
73	Spectrogram 1	1	2309.913874169	2312.026141009	0.000	8000.000	2.1123	-31.51	14.19	2309.9139	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
74	Spectrogram 1	1	2314.919946579	2317.011090749	0.000	8000.000	2.0911	-31.50	14.32	2314.9199	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
75	Spectrogram 1	1	2318.954376239	2321.066643079	0.000	8000.000	2.1123	-31.52	14.32	2318.9544	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
76	Spectrogram 1	1	2322.957121899	2323.210593919	0.000	8000.000	0.2535	-31.56	14.27	2322.9571	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
77	Spectrogram 1	1	2332.286218779	2336.774901599	580.000	1080.800	4.4887	-64.66	10.62	2332.2862	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
78	Spectrogram 1	1	2347.682931729	2349.218338949	143.400	470.100	1.5354	-62.67	11.43	2347.6829	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
79	Spectrogram 1	1	2350.243701289	2351.274317089	159.300	709.100	1.0306	-61.30	11.14	2350.2437	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
80	Spectrogram 1	1	2336.819519279	2343.616279029	580.000	1526.500	6.7968	-64.28	10.49	2336.8195	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
81	Spectrogram 1	1	2352.518806709	2353.292179809	326.700	756.900	0.7734	-64.52	11.43	2352.5188	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
82	Spectrogram 1	1	2354.645582729	2355.627171669	294.800	669.300	0.9816	-63.57	11.41	2354.6456	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
83	Spectrogram 1	1	2357.173917869	2357.991908649	318.700	693.200	0.8180	-64.91	10.36	2357.1739	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
84	Spectrogram 1	1	2359.689821669	2360.492939889	278.900	605.500	0.8031	-64.13	10.48	2359.6898	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
85	Spectrogram 1	1	2362.485862879	2363.348471339	294.800	701.100	0.8626	-63.43	11.18	2362.4859	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
86	Spectrogram 1	1	2365.289773909	2366.405215879	255.000	669.300	1.1154	-63.70	10.76	2365.2898	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
87	Spectrogram 1	1	2368.353521189	2369.677178999	159.300	390.400	1.3237	-63.77	10.84	2368.3535	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
88	Spectrogram 1	1	2371.905782179	2373.244312549	127.500	398.400	1.3385	-62.54	10.88	2371.9058	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
89	Spectrogram 1	1	2375.422002369	2376.968748569	127.500	398.400	1.5467	-62.47	10.94	2375.4220	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
90	Spectrogram 1	1	2399.233321659	2406.426599259	589.600	1381.600	7.1933	-64.52	10.59	2399.2333	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
91	Spectrogram 1	1	2406.594863059	2411.264183659	748.900	1593.500	4.6693	-64.81	10.84	2406.5949	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
92	Spectrogram 1	1	2411.651441759	2414.659157259	358.500	900.300	3.0077	-64.37	10.77	2411.6514	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
93	Spectrogram 1	1	2417.374084680	2418.215403680	661.334	980.034	0.8413	-67.41	10.46	2417.3741	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
94	Spectrogram 1	1	2419.316343418	2420.094563518	605.247	1043.447	0.7782	-65.33	11.15	2419.3163	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
95	Spectrogram 1	1	2421.224265080	2421.876287380	609.870	1024.170	0.6520	-65.76	10.84	2421.2243	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
96	Spectrogram 1	1	2422.929585914	2423.728839014	786.238	1096.938	0.7993	-67.97	10.37	2422.9296	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
97	Spectrogram 1	1	2424.951035257	2425.792354357	736.526	1007.426	0.8413	-68.41	10.07	2424.9510	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
98	Spectrogram 1	1	2428.817389459	2429.700774359	23.900	255.000	0.8834	-55.72	12.91	2428.8174	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
99	Spectrogram 1	1	2431.362379459	2432.140599559	47.800	247.000	0.7782	-58.16	11.83	2431.3624	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
100	Spectrogram 1	1	2433.697039759	2434.685589559	39.800	239.000	0.9885	-57.26	12.69	2433.6970	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
101	Spectrogram 1	1	2436.242029759	2437.230579659	31.900	247.000	0.9885	-56.55	13.50	2436.2420	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
102	Spectrogram 1	1	2438.699673559	2439.604091559	31.900	207.200	0.9044	-57.26	12.66	2438.6997	S00974_20190808_134218.wav	S00974_20190808_134218.wav	
