Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
80	Spectrogram 1	1	3248.719519279	3255.516279029	580.000	1526.500	6.7968	-54.83	14.95	3248.7195	S00974_20190807_213029.wav	S00974_20190807_213029.wav	
81	Spectrogram 1	1	3264.418806709	3265.192179809	326.700	756.900	0.7734	-44.83	23.84	3264.4188	S00974_20190807_213029.wav	S00974_20190807_213029.wav	
82	Spectrogram 1	1	3266.545582729	3267.527171669	294.800	669.300	0.9816	-41.95	22.60	3266.5456	S00974_20190807_213029.wav	S00974_20190807_213029.wav	
83	Spectrogram 1	1	3269.073917869	3269.891908649	318.700	693.200	0.8180	-46.43	22.79	3269.0739	S00974_20190807_213029.wav	S00974_20190807_213029.wav	
84	Spectrogram 1	1	3271.589821669	3272.392939889	278.900	605.500	0.8031	-45.98	20.32	3271.5898	S00974_20190807_213029.wav	S00974_20190807_213029.wav	
85	Spectrogram 1	1	3274.385862879	3275.248471339	294.800	701.100	0.8626	-43.38	24.77	3274.3859	S00974_20190807_213029.wav	S00974_20190807_213029.wav	
86	Spectrogram 1	1	3277.189773909	3278.305215879	255.000	669.300	1.1154	-47.76	19.12	3277.1898	S00974_20190807_213029.wav	S00974_20190807_213029.wav	
87	Spectrogram 1	1	3280.253521189	3281.577178999	159.300	390.400	1.3237	-55.06	13.74	3280.2535	S00974_20190807_213029.wav	S00974_20190807_213029.wav	
88	Spectrogram 1	1	3283.805782179	3285.144312549	127.500	398.400	1.3385	-55.75	13.12	3283.8058	S00974_20190807_213029.wav	S00974_20190807_213029.wav	
89	Spectrogram 1	1	3287.322002369	3288.868748569	127.500	398.400	1.5467	-57.72	12.93	3287.3220	S00974_20190807_213029.wav	S00974_20190807_213029.wav	
90	Spectrogram 1	1	3311.133321659	3318.326599259	589.600	1381.600	7.1933	-54.58	11.90	3311.1333	S00974_20190807_213029.wav	S00974_20190807_213029.wav	
91	Spectrogram 1	1	3318.494863059	3323.164183659	748.900	1593.500	4.6693	-54.43	16.27	3318.4949	S00974_20190807_213029.wav	S00974_20190807_213029.wav	
92	Spectrogram 1	1	3323.551441759	3326.559157259	358.500	900.300	3.0077	-53.05	11.66	3323.5514	S00974_20190807_213029.wav	S00974_20190807_213029.wav	
93	Spectrogram 1	1	3329.274084680	3330.115403680	661.334	980.034	0.8413	-55.37	15.01	3329.2741	S00974_20190807_213029.wav	S00974_20190807_213029.wav	
94	Spectrogram 1	1	3331.216343418	3331.994563518	605.247	1043.447	0.7782	-50.93	22.29	3331.2163	S00974_20190807_213029.wav	S00974_20190807_213029.wav	
95	Spectrogram 1	1	3333.124265080	3333.776287380	609.870	1024.170	0.6520	-50.82	22.31	3333.1243	S00974_20190807_213029.wav	S00974_20190807_213029.wav	
96	Spectrogram 1	1	3334.829585914	3335.628839014	786.238	1096.938	0.7993	-61.83	15.10	3334.8296	S00974_20190807_213029.wav	S00974_20190807_213029.wav	
97	Spectrogram 1	1	3336.851035257	3337.692354357	736.526	1007.426	0.8413	-54.98	21.81	3336.8510	S00974_20190807_213029.wav	S00974_20190807_213029.wav	
98	Spectrogram 1	1	3340.717389459	3341.600774359	23.900	255.000	0.8834	-47.24	16.80	3340.7174	S00974_20190807_213029.wav	S00974_20190807_213029.wav	
99	Spectrogram 1	1	3343.262379459	3344.040599559	47.800	247.000	0.7782	-48.10	15.39	3343.2624	S00974_20190807_213029.wav	S00974_20190807_213029.wav	
100	Spectrogram 1	1	3345.597039759	3346.585589559	39.800	239.000	0.9885	-46.62	15.34	3345.5970	S00974_20190807_213029.wav	S00974_20190807_213029.wav	
101	Spectrogram 1	1	3348.142029759	3349.130579659	31.900	247.000	0.9885	-46.57	16.23	3348.1420	S00974_20190807_213029.wav	S00974_20190807_213029.wav	
102	Spectrogram 1	1	3350.599673559	3351.504091559	31.900	207.200	0.9044	-48.98	15.73	3350.5997	S00974_20190807_213029.wav	S00974_20190807_213029.wav	
