Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	2096.820000000	2097.052349352	0.000	8000.000	0.2323	-34.39	18.24	Phaser
2	Spectrogram 1	1	2099.861664249	2101.889440415	0.000	8000.000	2.0278	-33.87	18.38	Upsweep
3	Spectrogram 1	1	2103.853848576	2105.995320689	0.000	8000.000	2.1415	-33.96	16.09	Downsweep
4	Spectrogram 1	1	2108.881043659	2110.951065159	0.000	8000.000	2.0700	-33.89	18.21	
5	Spectrogram 1	1	2112.833874169	2114.946141009	0.000	8000.000	2.1123	-33.97	15.90	
6	Spectrogram 1	1	2117.839946579	2119.931090749	0.000	8000.000	2.0911	-33.94	18.18	
7	Spectrogram 1	1	2121.874376239	2123.986643079	0.000	8000.000	2.1123	-33.96	15.70	
8	Spectrogram 1	1	2125.877121899	2126.130593919	0.000	8000.000	0.2535	-34.24	18.71	
9	Spectrogram 1	1	2135.206218779	2139.694901599	580.000	1080.800	4.4887	-44.16	24.96	
10	Spectrogram 1	1	2150.602931729	2152.138338949	143.400	470.100	1.5354	-52.72	13.74	
11	Spectrogram 1	1	2153.163701289	2154.194317089	159.300	709.100	1.0306	-46.92	16.42	
12	Spectrogram 1	1	2139.739519279	2146.536279029	580.000	1526.500	6.7968	-50.61	17.76	
13	Spectrogram 1	1	2155.438806709	2156.212179809	326.700	756.900	0.7734	-43.84	23.46	
14	Spectrogram 1	1	2157.565582729	2158.547171669	294.800	669.300	0.9816	-46.50	22.89	
15	Spectrogram 1	1	2160.093917869	2160.911908649	318.700	693.200	0.8180	-47.28	22.22	
16	Spectrogram 1	1	2162.609821669	2163.412939889	278.900	605.500	0.8031	-47.65	20.66	
17	Spectrogram 1	1	2165.405862879	2166.268471339	294.800	701.100	0.8626	-42.82	24.22	
18	Spectrogram 1	1	2168.209773909	2169.325215879	255.000	669.300	1.1154	-46.84	20.85	
19	Spectrogram 1	1	2171.273521189	2172.597178999	159.300	390.400	1.3237	-50.64	15.50	
20	Spectrogram 1	1	2174.825782179	2176.164312549	127.500	398.400	1.3385	-51.20	13.66	
21	Spectrogram 1	1	2178.342002369	2179.888748569	127.500	398.400	1.5467	-54.15	14.37	
22	Spectrogram 1	1	2202.153321659	2209.346599259	589.600	1381.600	7.1933	-51.97	13.21	
23	Spectrogram 1	1	2209.514863059	2214.184183659	748.900	1593.500	4.6693	-49.75	19.44	
24	Spectrogram 1	1	2214.571441759	2217.579157259	358.500	900.300	3.0077	-53.44	12.34	
25	Spectrogram 1	1	2220.294084680	2221.135403680	661.334	980.034	0.8413	-50.76	19.19	
26	Spectrogram 1	1	2222.236343418	2223.014563518	605.247	1043.447	0.7782	-46.80	22.97	
27	Spectrogram 1	1	2224.144265080	2224.796287380	609.870	1024.170	0.6520	-46.30	25.92	
28	Spectrogram 1	1	2225.849585914	2226.648839014	786.238	1096.938	0.7993	-56.45	19.26	
29	Spectrogram 1	1	2227.871035257	2228.712354357	736.526	1007.426	0.8413	-50.12	25.36	
30	Spectrogram 1	1	2231.737389459	2232.620774359	23.900	255.000	0.8834	-44.50	17.24	
31	Spectrogram 1	1	2234.282379459	2235.060599559	47.800	247.000	0.7782	-44.96	18.46	
32	Spectrogram 1	1	2236.617039759	2237.605589559	39.800	239.000	0.9885	-43.73	16.52	
33	Spectrogram 1	1	2239.162029759	2240.150579659	31.900	247.000	0.9885	-43.40	15.99	
34	Spectrogram 1	1	2241.619673559	2242.524091559	31.900	207.200	0.9044	-46.39	16.23	
35	Spectrogram 1	1	2246.289000000	2246.521349352	0.000	8000.000	0.2323	-34.26	19.37	Phaser
36	Spectrogram 1	1	2249.330664249	2251.358440415	0.000	8000.000	2.0278	-33.90	18.39	Upsweep
37	Spectrogram 1	1	2253.322848576	2255.464320689	0.000	8000.000	2.1415	-33.95	16.09	Downsweep
38	Spectrogram 1	1	2258.350043659	2260.420065159	0.000	8000.000	2.0700	-33.92	18.18	
39	Spectrogram 1	1	2262.302874169	2264.415141009	0.000	8000.000	2.1123	-33.95	16.16	
40	Spectrogram 1	1	2267.308946579	2269.400090749	0.000	8000.000	2.0911	-33.89	18.00	
41	Spectrogram 1	1	2271.343376239	2273.455643079	0.000	8000.000	2.1123	-33.96	15.91	
42	Spectrogram 1	1	2275.346121899	2275.599593919	0.000	8000.000	0.2535	-34.27	20.01	
43	Spectrogram 1	1	2284.675218779	2289.163901599	580.000	1080.800	4.4887	-44.48	24.49	
44	Spectrogram 1	1	2300.071931729	2301.607338949	143.400	470.100	1.5354	-52.49	13.56	
45	Spectrogram 1	1	2302.632701289	2303.663317089	159.300	709.100	1.0306	-46.65	17.75	
46	Spectrogram 1	1	2289.208519279	2296.005279029	580.000	1526.500	6.7968	-50.99	17.71	
47	Spectrogram 1	1	2304.907806709	2305.681179809	326.700	756.900	0.7734	-43.72	23.71	
48	Spectrogram 1	1	2307.034582729	2308.016171669	294.800	669.300	0.9816	-46.12	22.92	
49	Spectrogram 1	1	2309.562917869	2310.380908649	318.700	693.200	0.8180	-47.16	21.74	
50	Spectrogram 1	1	2312.078821669	2312.881939889	278.900	605.500	0.8031	-47.37	20.15	
51	Spectrogram 1	1	2314.874862879	2315.737471339	294.800	701.100	0.8626	-43.07	23.65	
52	Spectrogram 1	1	2317.678773909	2318.794215879	255.000	669.300	1.1154	-47.08	20.16	
53	Spectrogram 1	1	2320.742521189	2322.066178999	159.300	390.400	1.3237	-50.36	16.17	
54	Spectrogram 1	1	2324.294782179	2325.633312549	127.500	398.400	1.3385	-51.03	13.70	
55	Spectrogram 1	1	2327.811002369	2329.357748569	127.500	398.400	1.5467	-54.11	13.46	
56	Spectrogram 1	1	2351.622321659	2358.815599259	589.600	1381.600	7.1933	-51.74	12.89	
57	Spectrogram 1	1	2358.983863059	2363.653183659	748.900	1593.500	4.6693	-50.43	19.26	
58	Spectrogram 1	1	2364.040441759	2367.048157259	358.500	900.300	3.0077	-53.06	12.28	
59	Spectrogram 1	1	2369.763084680	2370.604403680	661.334	980.034	0.8413	-50.49	17.63	
60	Spectrogram 1	1	2371.705343418	2372.483563518	605.247	1043.447	0.7782	-46.88	22.23	
61	Spectrogram 1	1	2373.613265080	2374.265287380	609.870	1024.170	0.6520	-45.79	25.11	
62	Spectrogram 1	1	2375.318585914	2376.117839014	786.238	1096.938	0.7993	-56.40	19.36	
