Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
12	Spectrogram 1	1	1242.674519279	1249.471279029	580.000	1526.500	6.7968	-54.84	15.38	1242.6745	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
13	Spectrogram 1	1	1258.373806709	1259.147179809	326.700	756.900	0.7734	-50.77	17.64	1258.3738	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
14	Spectrogram 1	1	1260.500582729	1261.482171669	294.800	669.300	0.9816	-52.30	15.45	1260.5006	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
15	Spectrogram 1	1	1263.028917869	1263.846908649	318.700	693.200	0.8180	-54.91	17.40	1263.0289	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
16	Spectrogram 1	1	1265.544821669	1266.347939889	278.900	605.500	0.8031	-55.86	14.64	1265.5448	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
17	Spectrogram 1	1	1268.340862879	1269.203471339	294.800	701.100	0.8626	-50.81	17.64	1268.3409	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
18	Spectrogram 1	1	1271.144773909	1272.260215879	255.000	669.300	1.1154	-55.15	14.14	1271.1448	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
19	Spectrogram 1	1	1274.208521189	1275.532178999	159.300	390.400	1.3237	-58.15	12.41	1274.2085	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
20	Spectrogram 1	1	1277.760782179	1279.099312549	127.500	398.400	1.3385	-59.59	12.53	1277.7608	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
21	Spectrogram 1	1	1281.277002369	1282.823748569	127.500	398.400	1.5467	-60.64	11.15	1281.2770	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
22	Spectrogram 1	1	1305.088321659	1312.281599259	589.600	1381.600	7.1933	-57.90	11.71	1305.0883	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
23	Spectrogram 1	1	1312.449863059	1317.119183659	748.900	1593.500	4.6693	-54.13	15.45	1312.4499	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
24	Spectrogram 1	1	1317.506441759	1320.514157259	358.500	900.300	3.0077	-58.96	11.51	1317.5064	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
25	Spectrogram 1	1	1323.229084680	1324.070403680	661.334	980.034	0.8413	-56.48	15.19	1323.2291	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
26	Spectrogram 1	1	1325.171343418	1325.949563518	605.247	1043.447	0.7782	-51.33	21.09	1325.1713	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
27	Spectrogram 1	1	1327.079265080	1327.731287380	609.870	1024.170	0.6520	-50.80	22.43	1327.0793	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
28	Spectrogram 1	1	1328.784585914	1329.583839014	786.238	1096.938	0.7993	-60.37	16.41	1328.7846	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
29	Spectrogram 1	1	1330.806035257	1331.647354357	736.526	1007.426	0.8413	-54.46	21.52	1330.8060	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
30	Spectrogram 1	1	1334.672389459	1335.555774359	23.900	255.000	0.8834	-53.96	13.43	1334.6724	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
31	Spectrogram 1	1	1337.217379459	1337.995599559	47.800	247.000	0.7782	-55.70	12.15	1337.2174	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
32	Spectrogram 1	1	1339.552039759	1340.540589559	39.800	239.000	0.9885	-54.16	12.63	1339.5520	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
33	Spectrogram 1	1	1342.097029759	1343.085579659	31.900	247.000	0.9885	-53.72	12.02	1342.0970	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
34	Spectrogram 1	1	1344.554673559	1345.459091559	31.900	207.200	0.9044	-55.25	12.66	1344.5547	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
35	Spectrogram 1	1	1349.224000000	1349.456349352	0.000	8000.000	0.2323	-33.14	17.84	1349.2240	S00974_20190805_104413.wav	S00974_20190805_104413.wav	Phaser
36	Spectrogram 1	1	1352.265664249	1354.293440415	0.000	8000.000	2.0278	-33.08	18.08	1352.2657	S00974_20190805_104413.wav	S00974_20190805_104413.wav	Upsweep
37	Spectrogram 1	1	1356.257848576	1358.399320689	0.000	8000.000	2.1415	-33.11	17.02	1356.2578	S00974_20190805_104413.wav	S00974_20190805_104413.wav	Downsweep
38	Spectrogram 1	1	1361.285043659	1363.355065159	0.000	8000.000	2.0700	-33.08	17.59	1361.2850	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
39	Spectrogram 1	1	1365.237874169	1367.350141009	0.000	8000.000	2.1123	-33.10	16.57	1365.2379	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
40	Spectrogram 1	1	1370.243946579	1372.335090749	0.000	8000.000	2.0911	-33.10	17.46	1370.2439	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
41	Spectrogram 1	1	1374.278376239	1376.390643079	0.000	8000.000	2.1123	-33.13	16.65	1374.2784	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
42	Spectrogram 1	1	1378.281121899	1378.534593919	0.000	8000.000	0.2535	-33.23	18.67	1378.2811	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
43	Spectrogram 1	1	1387.610218779	1392.098901599	580.000	1080.800	4.4887	-50.45	19.07	1387.6102	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
44	Spectrogram 1	1	1403.006931729	1404.542338949	143.400	470.100	1.5354	-60.33	11.81	1403.0069	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
45	Spectrogram 1	1	1405.567701289	1406.598317089	159.300	709.100	1.0306	-54.78	13.00	1405.5677	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
46	Spectrogram 1	1	1392.143519279	1398.940279029	580.000	1526.500	6.7968	-54.90	15.20	1392.1435	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
47	Spectrogram 1	1	1407.842806709	1408.616179809	326.700	756.900	0.7734	-51.27	17.44	1407.8428	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
48	Spectrogram 1	1	1409.969582729	1410.951171669	294.800	669.300	0.9816	-53.02	15.47	1409.9696	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
49	Spectrogram 1	1	1412.497917869	1413.315908649	318.700	693.200	0.8180	-55.43	16.23	1412.4979	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
50	Spectrogram 1	1	1415.013821669	1415.816939889	278.900	605.500	0.8031	-56.07	14.74	1415.0138	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
51	Spectrogram 1	1	1417.809862879	1418.672471339	294.800	701.100	0.8626	-51.41	16.40	1417.8099	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
52	Spectrogram 1	1	1420.613773909	1421.729215879	255.000	669.300	1.1154	-55.40	13.78	1420.6138	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
53	Spectrogram 1	1	1423.677521189	1425.001178999	159.300	390.400	1.3237	-57.64	12.88	1423.6775	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
54	Spectrogram 1	1	1427.229782179	1428.568312549	127.500	398.400	1.3385	-59.57	12.65	1427.2298	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
55	Spectrogram 1	1	1430.746002369	1432.292748569	127.500	398.400	1.5467	-60.67	12.06	1430.7460	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
56	Spectrogram 1	1	1454.557321659	1461.750599259	589.600	1381.600	7.1933	-57.70	11.66	1454.5573	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
57	Spectrogram 1	1	1461.918863059	1466.588183659	748.900	1593.500	4.6693	-54.58	15.60	1461.9189	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
58	Spectrogram 1	1	1466.975441759	1469.983157259	358.500	900.300	3.0077	-58.39	11.38	1466.9754	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
59	Spectrogram 1	1	1472.698084680	1473.539403680	661.334	980.034	0.8413	-56.93	15.07	1472.6981	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
60	Spectrogram 1	1	1474.640343418	1475.418563518	605.247	1043.447	0.7782	-51.54	19.54	1474.6403	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
61	Spectrogram 1	1	1476.548265080	1477.200287380	609.870	1024.170	0.6520	-50.97	21.67	1476.5483	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
62	Spectrogram 1	1	1478.253585914	1479.052839014	786.238	1096.938	0.7993	-60.34	15.58	1478.2536	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
63	Spectrogram 1	1	1480.275035257	1481.116354357	736.526	1007.426	0.8413	-54.41	20.99	1480.2750	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
64	Spectrogram 1	1	1484.141389459	1485.024774359	23.900	255.000	0.8834	-54.44	14.23	1484.1414	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
65	Spectrogram 1	1	1486.686379459	1487.464599559	47.800	247.000	0.7782	-55.32	13.66	1486.6864	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
66	Spectrogram 1	1	1489.021039759	1490.009589559	39.800	239.000	0.9885	-54.17	13.03	1489.0210	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
67	Spectrogram 1	1	1491.566029759	1492.554579659	31.900	247.000	0.9885	-53.60	12.63	1491.5660	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
68	Spectrogram 1	1	1494.023673559	1494.928091559	31.900	207.200	0.9044	-55.42	12.56	1494.0237	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
69	Spectrogram 1	1	1498.655000000	1498.887349352	0.000	8000.000	0.2323	-33.30	16.52	1498.6550	S00974_20190805_104413.wav	S00974_20190805_104413.wav	Phaser
70	Spectrogram 1	1	1501.696664249	1503.724440415	0.000	8000.000	2.0278	-33.11	16.57	1501.6967	S00974_20190805_104413.wav	S00974_20190805_104413.wav	Upsweep
71	Spectrogram 1	1	1505.688848576	1507.830320689	0.000	8000.000	2.1415	-33.09	15.62	1505.6888	S00974_20190805_104413.wav	S00974_20190805_104413.wav	Downsweep
72	Spectrogram 1	1	1510.716043659	1512.786065159	0.000	8000.000	2.0700	-33.10	15.91	1510.7160	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
73	Spectrogram 1	1	1514.668874169	1516.781141009	0.000	8000.000	2.1123	-33.09	15.46	1514.6689	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
74	Spectrogram 1	1	1519.674946579	1521.766090749	0.000	8000.000	2.0911	-33.09	16.28	1519.6749	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
75	Spectrogram 1	1	1523.709376239	1525.821643079	0.000	8000.000	2.1123	-33.10	16.03	1523.7094	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
76	Spectrogram 1	1	1527.712121899	1527.965593919	0.000	8000.000	0.2535	-33.04	17.40	1527.7121	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
77	Spectrogram 1	1	1537.041218779	1541.529901599	580.000	1080.800	4.4887	-49.80	18.77	1537.0412	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
78	Spectrogram 1	1	1552.437931729	1553.973338949	143.400	470.100	1.5354	-60.12	11.83	1552.4379	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
79	Spectrogram 1	1	1554.998701289	1556.029317089	159.300	709.100	1.0306	-54.50	12.42	1554.9987	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
80	Spectrogram 1	1	1541.574519279	1548.371279029	580.000	1526.500	6.7968	-54.71	15.42	1541.5745	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
81	Spectrogram 1	1	1557.273806709	1558.047179809	326.700	756.900	0.7734	-50.87	17.96	1557.2738	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
82	Spectrogram 1	1	1559.400582729	1560.382171669	294.800	669.300	0.9816	-52.80	15.49	1559.4006	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
83	Spectrogram 1	1	1561.928917869	1562.746908649	318.700	693.200	0.8180	-55.20	16.61	1561.9289	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
84	Spectrogram 1	1	1564.444821669	1565.247939889	278.900	605.500	0.8031	-56.00	15.21	1564.4448	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
85	Spectrogram 1	1	1567.240862879	1568.103471339	294.800	701.100	0.8626	-50.87	16.39	1567.2409	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
86	Spectrogram 1	1	1570.044773909	1571.160215879	255.000	669.300	1.1154	-55.08	13.32	1570.0448	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
87	Spectrogram 1	1	1573.108521189	1574.432178999	159.300	390.400	1.3237	-58.17	12.17	1573.1085	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
88	Spectrogram 1	1	1576.660782179	1577.999312549	127.500	398.400	1.3385	-59.72	11.65	1576.6608	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
89	Spectrogram 1	1	1580.177002369	1581.723748569	127.500	398.400	1.5467	-60.03	11.61	1580.1770	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
90	Spectrogram 1	1	1603.988321659	1611.181599259	589.600	1381.600	7.1933	-57.36	11.68	1603.9883	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
91	Spectrogram 1	1	1611.349863059	1616.019183659	748.900	1593.500	4.6693	-54.54	14.70	1611.3499	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
92	Spectrogram 1	1	1616.406441759	1619.414157259	358.500	900.300	3.0077	-58.59	11.25	1616.4064	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
93	Spectrogram 1	1	1622.129084680	1622.970403680	661.334	980.034	0.8413	-56.63	14.69	1622.1291	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
94	Spectrogram 1	1	1624.071343418	1624.849563518	605.247	1043.447	0.7782	-51.15	19.83	1624.0713	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
95	Spectrogram 1	1	1625.979265080	1626.631287380	609.870	1024.170	0.6520	-50.35	22.81	1625.9793	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
96	Spectrogram 1	1	1627.684585914	1628.483839014	786.238	1096.938	0.7993	-59.85	15.54	1627.6846	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
97	Spectrogram 1	1	1629.706035257	1630.547354357	736.526	1007.426	0.8413	-53.91	21.80	1629.7060	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
98	Spectrogram 1	1	1633.572389459	1634.455774359	23.900	255.000	0.8834	-54.34	13.51	1633.5724	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
99	Spectrogram 1	1	1636.117379459	1636.895599559	47.800	247.000	0.7782	-54.55	12.06	1636.1174	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
100	Spectrogram 1	1	1638.452039759	1639.440589559	39.800	239.000	0.9885	-53.99	12.72	1638.4520	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
101	Spectrogram 1	1	1640.997029759	1641.985579659	31.900	247.000	0.9885	-53.45	12.45	1640.9970	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
102	Spectrogram 1	1	1643.454673559	1644.359091559	31.900	207.200	0.9044	-54.98	11.96	1643.4547	S00974_20190805_104413.wav	S00974_20190805_104413.wav	
