Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
40	Spectrogram 1	1	1135.438946579	1137.530090749	0.000	8000.000	2.0911	-36.42	17.03	1135.4389	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
41	Spectrogram 1	1	1139.473376239	1141.585643079	0.000	8000.000	2.1123	-36.40	16.51	1139.4734	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
42	Spectrogram 1	1	1143.476121899	1143.729593919	0.000	8000.000	0.2535	-36.14	17.03	1143.4761	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
43	Spectrogram 1	1	1152.805218779	1157.293901599	580.000	1080.800	4.4887	-56.21	11.84	1152.8052	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
44	Spectrogram 1	1	1168.201931729	1169.737338949	143.400	470.100	1.5354	-52.66	11.29	1168.2019	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
45	Spectrogram 1	1	1170.762701289	1171.793317089	159.300	709.100	1.0306	-51.98	11.61	1170.7627	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
46	Spectrogram 1	1	1157.338519279	1164.135279029	580.000	1526.500	6.7968	-56.72	11.37	1157.3385	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
47	Spectrogram 1	1	1173.037806709	1173.811179809	326.700	756.900	0.7734	-54.01	11.66	1173.0378	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
48	Spectrogram 1	1	1175.164582729	1176.146171669	294.800	669.300	0.9816	-52.97	11.08	1175.1646	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
49	Spectrogram 1	1	1177.692917869	1178.510908649	318.700	693.200	0.8180	-55.18	11.41	1177.6929	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
50	Spectrogram 1	1	1180.208821669	1181.011939889	278.900	605.500	0.8031	-55.38	11.81	1180.2088	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
51	Spectrogram 1	1	1183.004862879	1183.867471339	294.800	701.100	0.8626	-53.43	11.33	1183.0049	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
52	Spectrogram 1	1	1185.808773909	1186.924215879	255.000	669.300	1.1154	-54.22	11.51	1185.8088	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
53	Spectrogram 1	1	1188.872521189	1190.196178999	159.300	390.400	1.3237	-53.87	10.92	1188.8725	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
54	Spectrogram 1	1	1192.424782179	1193.763312549	127.500	398.400	1.3385	-52.66	12.19	1192.4248	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
55	Spectrogram 1	1	1195.941002369	1197.487748569	127.500	398.400	1.5467	-52.77	11.11	1195.9410	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
56	Spectrogram 1	1	1219.752321659	1226.945599259	589.600	1381.600	7.1933	-57.36	11.37	1219.7523	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
57	Spectrogram 1	1	1227.113863059	1231.783183659	748.900	1593.500	4.6693	-58.00	10.92	1227.1139	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
58	Spectrogram 1	1	1232.170441759	1235.178157259	358.500	900.300	3.0077	-55.82	11.30	1232.1704	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
59	Spectrogram 1	1	1237.893084680	1238.734403680	661.334	980.034	0.8413	-59.81	10.85	1237.8931	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
60	Spectrogram 1	1	1239.835343418	1240.613563518	605.247	1043.447	0.7782	-56.53	12.77	1239.8353	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
61	Spectrogram 1	1	1241.743265080	1242.395287380	609.870	1024.170	0.6520	-57.11	12.84	1241.7433	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
62	Spectrogram 1	1	1243.448585914	1244.247839014	786.238	1096.938	0.7993	-61.75	11.21	1243.4486	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
63	Spectrogram 1	1	1245.470035257	1246.311354357	736.526	1007.426	0.8413	-60.25	11.53	1245.4700	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
64	Spectrogram 1	1	1249.336389459	1250.219774359	23.900	255.000	0.8834	-49.38	11.38	1249.3364	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
65	Spectrogram 1	1	1251.881379459	1252.659599559	47.800	247.000	0.7782	-49.52	11.22	1251.8814	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
66	Spectrogram 1	1	1254.216039759	1255.204589559	39.800	239.000	0.9885	-49.79	11.30	1254.2160	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
67	Spectrogram 1	1	1256.761029759	1257.749579659	31.900	247.000	0.9885	-49.34	11.03	1256.7610	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
68	Spectrogram 1	1	1259.218673559	1260.123091559	31.900	207.200	0.9044	-49.69	10.38	1259.2187	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
69	Spectrogram 1	1	1263.850000000	1264.082349352	0.000	8000.000	0.2323	-36.60	16.15	1263.8500	S01143_20190811_110703.wav	S01143_20190811_110703.wav	Phaser
70	Spectrogram 1	1	1266.891664249	1268.919440415	0.000	8000.000	2.0278	-36.32	17.01	1266.8917	S01143_20190811_110703.wav	S01143_20190811_110703.wav	Upsweep
71	Spectrogram 1	1	1270.883848576	1273.025320689	0.000	8000.000	2.1415	-36.18	16.92	1270.8838	S01143_20190811_110703.wav	S01143_20190811_110703.wav	Downsweep
72	Spectrogram 1	1	1275.911043659	1277.981065159	0.000	8000.000	2.0700	-36.51	17.16	1275.9110	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
73	Spectrogram 1	1	1279.863874169	1281.976141009	0.000	8000.000	2.1123	-36.19	16.76	1279.8639	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
74	Spectrogram 1	1	1284.869946579	1286.961090749	0.000	8000.000	2.0911	-36.04	17.12	1284.8699	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
75	Spectrogram 1	1	1288.904376239	1291.016643079	0.000	8000.000	2.1123	-36.15	16.80	1288.9044	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
76	Spectrogram 1	1	1292.907121899	1293.160593919	0.000	8000.000	0.2535	-35.86	16.91	1292.9071	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
77	Spectrogram 1	1	1302.236218779	1306.724901599	580.000	1080.800	4.4887	-56.17	11.59	1302.2362	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
78	Spectrogram 1	1	1317.632931729	1319.168338949	143.400	470.100	1.5354	-53.24	11.90	1317.6329	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
79	Spectrogram 1	1	1320.193701289	1321.224317089	159.300	709.100	1.0306	-52.35	12.24	1320.1937	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
80	Spectrogram 1	1	1306.769519279	1313.566279029	580.000	1526.500	6.7968	-56.65	11.45	1306.7695	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
81	Spectrogram 1	1	1322.468806709	1323.242179809	326.700	756.900	0.7734	-54.04	11.79	1322.4688	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
82	Spectrogram 1	1	1324.595582729	1325.577171669	294.800	669.300	0.9816	-53.27	11.83	1324.5956	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
83	Spectrogram 1	1	1327.123917869	1327.941908649	318.700	693.200	0.8180	-55.61	10.49	1327.1239	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
84	Spectrogram 1	1	1329.639821669	1330.442939889	278.900	605.500	0.8031	-55.73	10.43	1329.6398	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
85	Spectrogram 1	1	1332.435862879	1333.298471339	294.800	701.100	0.8626	-53.84	11.85	1332.4359	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
86	Spectrogram 1	1	1335.239773909	1336.355215879	255.000	669.300	1.1154	-54.42	12.22	1335.2398	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
87	Spectrogram 1	1	1338.303521189	1339.627178999	159.300	390.400	1.3237	-53.47	11.17	1338.3035	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
88	Spectrogram 1	1	1341.855782179	1343.194312549	127.500	398.400	1.3385	-52.73	11.00	1341.8558	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
89	Spectrogram 1	1	1345.372002369	1346.918748569	127.500	398.400	1.5467	-52.97	11.45	1345.3720	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
90	Spectrogram 1	1	1369.183321659	1376.376599259	589.600	1381.600	7.1933	-57.18	11.15	1369.1833	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
91	Spectrogram 1	1	1376.544863059	1381.214183659	748.900	1593.500	4.6693	-58.06	11.02	1376.5449	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
92	Spectrogram 1	1	1381.601441759	1384.609157259	358.500	900.300	3.0077	-55.83	11.06	1381.6014	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
93	Spectrogram 1	1	1387.324084680	1388.165403680	661.334	980.034	0.8413	-58.86	11.26	1387.3241	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
94	Spectrogram 1	1	1389.266343418	1390.044563518	605.247	1043.447	0.7782	-56.96	11.47	1389.2663	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
95	Spectrogram 1	1	1391.174265080	1391.826287380	609.870	1024.170	0.6520	-57.37	11.32	1391.1743	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
96	Spectrogram 1	1	1392.879585914	1393.678839014	786.238	1096.938	0.7993	-61.85	10.48	1392.8796	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
97	Spectrogram 1	1	1394.901035257	1395.742354357	736.526	1007.426	0.8413	-60.30	10.97	1394.9010	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
98	Spectrogram 1	1	1398.767389459	1399.650774359	23.900	255.000	0.8834	-48.96	12.82	1398.7674	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
99	Spectrogram 1	1	1401.312379459	1402.090599559	47.800	247.000	0.7782	-49.78	12.01	1401.3124	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
100	Spectrogram 1	1	1403.647039759	1404.635589559	39.800	239.000	0.9885	-49.68	11.45	1403.6470	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
101	Spectrogram 1	1	1406.192029759	1407.180579659	31.900	247.000	0.9885	-49.49	12.06	1406.1920	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
102	Spectrogram 1	1	1408.649673559	1409.554091559	31.900	207.200	0.9044	-49.91	10.96	1408.6497	S01143_20190811_110703.wav	S01143_20190811_110703.wav	
