Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
19	Spectrogram 1	1	1471.403521189	1472.727178999	159.300	390.400	1.3237	-53.82	11.62	1471.4035	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
20	Spectrogram 1	1	1474.955782179	1476.294312549	127.500	398.400	1.3385	-52.61	13.08	1474.9558	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
21	Spectrogram 1	1	1478.472002369	1480.018748569	127.500	398.400	1.5467	-52.87	13.35	1478.4720	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
22	Spectrogram 1	1	1502.283321659	1509.476599259	589.600	1381.600	7.1933	-57.66	11.55	1502.2833	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
23	Spectrogram 1	1	1509.644863059	1514.314183659	748.900	1593.500	4.6693	-54.94	12.89	1509.6449	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
24	Spectrogram 1	1	1514.701441759	1517.709157259	358.500	900.300	3.0077	-57.61	11.50	1514.7014	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
25	Spectrogram 1	1	1520.424084680	1521.265403680	661.334	980.034	0.8413	-57.35	12.47	1520.4241	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
26	Spectrogram 1	1	1522.366343418	1523.144563518	605.247	1043.447	0.7782	-52.67	17.65	1522.3663	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
27	Spectrogram 1	1	1524.274265080	1524.926287380	609.870	1024.170	0.6520	-52.35	19.14	1524.2743	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
28	Spectrogram 1	1	1525.979585914	1526.778839014	786.238	1096.938	0.7993	-59.83	13.58	1525.9796	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
29	Spectrogram 1	1	1528.001035257	1528.842354357	736.526	1007.426	0.8413	-54.37	19.39	1528.0010	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
30	Spectrogram 1	1	1531.867389459	1532.750774359	23.900	255.000	0.8834	-42.82	17.01	1531.8674	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
31	Spectrogram 1	1	1534.412379459	1535.190599559	47.800	247.000	0.7782	-44.72	14.35	1534.4124	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
32	Spectrogram 1	1	1536.747039759	1537.735589559	39.800	239.000	0.9885	-44.15	14.90	1536.7470	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
33	Spectrogram 1	1	1539.292029759	1540.280579659	31.900	247.000	0.9885	-42.67	15.55	1539.2920	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
34	Spectrogram 1	1	1541.749673559	1542.654091559	31.900	207.200	0.9044	-43.97	13.58	1541.7497	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
35	Spectrogram 1	1	1546.419000000	1546.651349352	0.000	8000.000	0.2323	-29.90	16.03	1546.4190	S01143_20190806_150005.wav	S01143_20190806_150005.wav	Phaser
36	Spectrogram 1	1	1549.460664249	1551.488440415	0.000	8000.000	2.0278	-29.86	18.65	1549.4607	S01143_20190806_150005.wav	S01143_20190806_150005.wav	Upsweep
37	Spectrogram 1	1	1553.452848576	1555.594320689	0.000	8000.000	2.1415	-31.89	17.80	1553.4528	S01143_20190806_150005.wav	S01143_20190806_150005.wav	Downsweep
38	Spectrogram 1	1	1558.480043659	1560.550065159	0.000	8000.000	2.0700	-31.20	18.98	1558.4800	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
39	Spectrogram 1	1	1562.432874169	1564.545141009	0.000	8000.000	2.1123	-28.61	18.10	1562.4329	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
40	Spectrogram 1	1	1567.438946579	1569.530090749	0.000	8000.000	2.0911	-30.93	19.51	1567.4389	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
41	Spectrogram 1	1	1571.473376239	1573.585643079	0.000	8000.000	2.1123	-29.66	18.97	1571.4734	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
42	Spectrogram 1	1	1575.476121899	1575.729593919	0.000	8000.000	0.2535	-32.40	18.62	1575.4761	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
43	Spectrogram 1	1	1584.805218779	1589.293901599	580.000	1080.800	4.4887	-52.79	15.74	1584.8052	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
44	Spectrogram 1	1	1600.201931729	1601.737338949	143.400	470.100	1.5354	-53.30	12.96	1600.2019	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
45	Spectrogram 1	1	1602.762701289	1603.793317089	159.300	709.100	1.0306	-51.51	14.72	1602.7627	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
46	Spectrogram 1	1	1589.338519279	1596.135279029	580.000	1526.500	6.7968	-54.43	13.14	1589.3385	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
47	Spectrogram 1	1	1605.037806709	1605.811179809	326.700	756.900	0.7734	-52.87	13.46	1605.0378	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
48	Spectrogram 1	1	1607.164582729	1608.146171669	294.800	669.300	0.9816	-52.23	14.38	1607.1646	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
49	Spectrogram 1	1	1609.692917869	1610.510908649	318.700	693.200	0.8180	-53.33	14.79	1609.6929	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
50	Spectrogram 1	1	1612.208821669	1613.011939889	278.900	605.500	0.8031	-53.55	13.43	1612.2088	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
51	Spectrogram 1	1	1615.004862879	1615.867471339	294.800	701.100	0.8626	-51.23	14.31	1615.0049	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
52	Spectrogram 1	1	1617.808773909	1618.924215879	255.000	669.300	1.1154	-53.03	13.52	1617.8088	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
53	Spectrogram 1	1	1620.872521189	1622.196178999	159.300	390.400	1.3237	-53.45	12.92	1620.8725	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
54	Spectrogram 1	1	1624.424782179	1625.763312549	127.500	398.400	1.3385	-52.07	13.17	1624.4248	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
55	Spectrogram 1	1	1627.941002369	1629.487748569	127.500	398.400	1.5467	-52.58	12.48	1627.9410	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
56	Spectrogram 1	1	1651.752321659	1658.945599259	589.600	1381.600	7.1933	-56.84	11.80	1651.7523	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
57	Spectrogram 1	1	1659.113863059	1663.783183659	748.900	1593.500	4.6693	-54.16	13.72	1659.1139	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
58	Spectrogram 1	1	1664.170441759	1667.178157259	358.500	900.300	3.0077	-56.60	11.80	1664.1704	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
59	Spectrogram 1	1	1669.893084680	1670.734403680	661.334	980.034	0.8413	-57.34	15.13	1669.8931	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
60	Spectrogram 1	1	1671.835343418	1672.613563518	605.247	1043.447	0.7782	-49.75	19.26	1671.8353	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
61	Spectrogram 1	1	1673.743265080	1674.395287380	609.870	1024.170	0.6520	-48.91	20.78	1673.7433	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
62	Spectrogram 1	1	1675.448585914	1676.247839014	786.238	1096.938	0.7993	-57.41	14.69	1675.4486	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
63	Spectrogram 1	1	1677.470035257	1678.311354357	736.526	1007.426	0.8413	-51.34	20.90	1677.4700	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
64	Spectrogram 1	1	1681.336389459	1682.219774359	23.900	255.000	0.8834	-43.05	15.64	1681.3364	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
65	Spectrogram 1	1	1683.881379459	1684.659599559	47.800	247.000	0.7782	-45.10	15.57	1683.8814	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
66	Spectrogram 1	1	1686.216039759	1687.204589559	39.800	239.000	0.9885	-43.23	15.55	1686.2160	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
67	Spectrogram 1	1	1688.761029759	1689.749579659	31.900	247.000	0.9885	-42.49	15.12	1688.7610	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
68	Spectrogram 1	1	1691.218673559	1692.123091559	31.900	207.200	0.9044	-42.98	15.68	1691.2187	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
69	Spectrogram 1	1	1695.850000000	1696.082349352	0.000	8000.000	0.2323	-33.23	15.32	1695.8500	S01143_20190806_150005.wav	S01143_20190806_150005.wav	Phaser
70	Spectrogram 1	1	1698.891664249	1700.919440415	0.000	8000.000	2.0278	-32.44	17.09	1698.8917	S01143_20190806_150005.wav	S01143_20190806_150005.wav	Upsweep
71	Spectrogram 1	1	1702.883848576	1705.025320689	0.000	8000.000	2.1415	-32.20	16.37	1702.8838	S01143_20190806_150005.wav	S01143_20190806_150005.wav	Downsweep
72	Spectrogram 1	1	1707.911043659	1709.981065159	0.000	8000.000	2.0700	-32.56	17.55	1707.9110	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
73	Spectrogram 1	1	1711.863874169	1713.976141009	0.000	8000.000	2.1123	-32.38	16.15	1711.8639	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
74	Spectrogram 1	1	1716.869946579	1718.961090749	0.000	8000.000	2.0911	-32.09	17.87	1716.8699	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
75	Spectrogram 1	1	1720.904376239	1723.016643079	0.000	8000.000	2.1123	-30.99	16.47	1720.9044	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
76	Spectrogram 1	1	1724.907121899	1725.160593919	0.000	8000.000	0.2535	-31.04	16.78	1724.9071	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
77	Spectrogram 1	1	1734.236218779	1738.724901599	580.000	1080.800	4.4887	-52.77	16.25	1734.2362	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
78	Spectrogram 1	1	1749.632931729	1751.168338949	143.400	470.100	1.5354	-53.21	12.48	1749.6329	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
79	Spectrogram 1	1	1752.193701289	1753.224317089	159.300	709.100	1.0306	-51.03	15.25	1752.1937	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
80	Spectrogram 1	1	1738.769519279	1745.566279029	580.000	1526.500	6.7968	-54.77	13.24	1738.7695	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
81	Spectrogram 1	1	1754.468806709	1755.242179809	326.700	756.900	0.7734	-52.41	13.97	1754.4688	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
82	Spectrogram 1	1	1756.595582729	1757.577171669	294.800	669.300	0.9816	-52.40	14.63	1756.5956	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
83	Spectrogram 1	1	1759.123917869	1759.941908649	318.700	693.200	0.8180	-53.35	15.16	1759.1239	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
84	Spectrogram 1	1	1761.639821669	1762.442939889	278.900	605.500	0.8031	-53.28	14.57	1761.6398	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
85	Spectrogram 1	1	1764.435862879	1765.298471339	294.800	701.100	0.8626	-51.22	15.31	1764.4359	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
86	Spectrogram 1	1	1767.239773909	1768.355215879	255.000	669.300	1.1154	-52.22	13.41	1767.2398	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
87	Spectrogram 1	1	1770.303521189	1771.627178999	159.300	390.400	1.3237	-52.09	11.64	1770.3035	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
88	Spectrogram 1	1	1773.855782179	1775.194312549	127.500	398.400	1.3385	-53.07	13.67	1773.8558	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
89	Spectrogram 1	1	1777.372002369	1778.918748569	127.500	398.400	1.5467	-52.22	12.88	1777.3720	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
90	Spectrogram 1	1	1801.183321659	1808.376599259	589.600	1381.600	7.1933	-57.20	11.64	1801.1833	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
91	Spectrogram 1	1	1808.544863059	1813.214183659	748.900	1593.500	4.6693	-54.49	13.51	1808.5449	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
92	Spectrogram 1	1	1813.601441759	1816.609157259	358.500	900.300	3.0077	-57.27	11.85	1813.6014	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
93	Spectrogram 1	1	1819.324084680	1820.165403680	661.334	980.034	0.8413	-57.06	13.97	1819.3241	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
94	Spectrogram 1	1	1821.266343418	1822.044563518	605.247	1043.447	0.7782	-50.76	18.70	1821.2663	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
95	Spectrogram 1	1	1823.174265080	1823.826287380	609.870	1024.170	0.6520	-50.04	20.16	1823.1743	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
96	Spectrogram 1	1	1824.879585914	1825.678839014	786.238	1096.938	0.7993	-58.54	14.34	1824.8796	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
97	Spectrogram 1	1	1826.901035257	1827.742354357	736.526	1007.426	0.8413	-52.52	20.56	1826.9010	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
98	Spectrogram 1	1	1830.767389459	1831.650774359	23.900	255.000	0.8834	-39.48	17.58	1830.7674	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
99	Spectrogram 1	1	1833.312379459	1834.090599559	47.800	247.000	0.7782	-45.39	14.90	1833.3124	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
100	Spectrogram 1	1	1835.647039759	1836.635589559	39.800	239.000	0.9885	-43.93	15.40	1835.6470	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
101	Spectrogram 1	1	1838.192029759	1839.180579659	31.900	247.000	0.9885	-42.18	16.45	1838.1920	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
102	Spectrogram 1	1	1840.649673559	1841.554091559	31.900	207.200	0.9044	-42.86	14.19	1840.6497	S01143_20190806_150005.wav	S01143_20190806_150005.wav	
