Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
71	Spectrogram 1	1	1934.523848576	1936.665320689	0.000	8000.000	2.1415	-32.71	16.82	1934.5238	S00974_20190805_164416.wav	S00974_20190805_164416.wav	Downsweep
72	Spectrogram 1	1	1939.551043659	1941.621065159	0.000	8000.000	2.0700	-32.69	18.42	1939.5510	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
73	Spectrogram 1	1	1943.503874169	1945.616141009	0.000	8000.000	2.1123	-32.72	16.69	1943.5039	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
74	Spectrogram 1	1	1948.509946579	1950.601090749	0.000	8000.000	2.0911	-32.69	18.70	1948.5099	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
75	Spectrogram 1	1	1952.544376239	1954.656643079	0.000	8000.000	2.1123	-32.69	16.14	1952.5444	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
76	Spectrogram 1	1	1956.547121899	1956.800593919	0.000	8000.000	0.2535	-32.84	19.25	1956.5471	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
77	Spectrogram 1	1	1965.876218779	1970.364901599	580.000	1080.800	4.4887	-46.50	22.79	1965.8762	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
78	Spectrogram 1	1	1981.272931729	1982.808338949	143.400	470.100	1.5354	-57.47	12.95	1981.2729	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
79	Spectrogram 1	1	1983.833701289	1984.864317089	159.300	709.100	1.0306	-48.71	14.61	1983.8337	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
80	Spectrogram 1	1	1970.409519279	1977.206279029	580.000	1526.500	6.7968	-50.39	18.93	1970.4095	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
81	Spectrogram 1	1	1986.108806709	1986.882179809	326.700	756.900	0.7734	-46.55	21.54	1986.1088	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
82	Spectrogram 1	1	1988.235582729	1989.217171669	294.800	669.300	0.9816	-46.70	20.15	1988.2356	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
83	Spectrogram 1	1	1990.763917869	1991.581908649	318.700	693.200	0.8180	-49.99	20.28	1990.7639	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
84	Spectrogram 1	1	1993.279821669	1994.082939889	278.900	605.500	0.8031	-49.80	18.44	1993.2798	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
85	Spectrogram 1	1	1996.075862879	1996.938471339	294.800	701.100	0.8626	-47.28	21.87	1996.0759	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
86	Spectrogram 1	1	1998.879773909	1999.995215879	255.000	669.300	1.1154	-51.72	17.40	1998.8798	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
87	Spectrogram 1	1	2001.943521189	2003.267178999	159.300	390.400	1.3237	-55.50	13.62	2001.9435	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
88	Spectrogram 1	1	2005.495782179	2006.834312549	127.500	398.400	1.3385	-56.55	13.00	2005.4958	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
89	Spectrogram 1	1	2009.012002369	2010.558748569	127.500	398.400	1.5467	-57.57	12.64	2009.0120	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
90	Spectrogram 1	1	2032.823321659	2040.016599259	589.600	1381.600	7.1933	-54.32	12.66	2032.8233	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
91	Spectrogram 1	1	2040.184863059	2044.854183659	748.900	1593.500	4.6693	-49.37	19.12	2040.1849	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
92	Spectrogram 1	1	2045.241441759	2048.249157259	358.500	900.300	3.0077	-54.47	11.70	2045.2414	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
93	Spectrogram 1	1	2050.964084680	2051.805403680	661.334	980.034	0.8413	-52.79	18.56	2050.9641	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
94	Spectrogram 1	1	2052.906343418	2053.684563518	605.247	1043.447	0.7782	-47.47	21.01	2052.9063	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
95	Spectrogram 1	1	2054.814265080	2055.466287380	609.870	1024.170	0.6520	-46.84	23.92	2054.8143	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
96	Spectrogram 1	1	2056.519585914	2057.318839014	786.238	1096.938	0.7993	-55.77	19.04	2056.5196	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
97	Spectrogram 1	1	2058.541035257	2059.382354357	736.526	1007.426	0.8413	-49.51	25.60	2058.5410	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
98	Spectrogram 1	1	2062.407389459	2063.290774359	23.900	255.000	0.8834	-50.94	13.08	2062.4074	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
99	Spectrogram 1	1	2064.952379459	2065.730599559	47.800	247.000	0.7782	-51.86	14.04	2064.9524	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
100	Spectrogram 1	1	2067.287039759	2068.275589559	39.800	239.000	0.9885	-50.06	14.70	2067.2870	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
101	Spectrogram 1	1	2069.832029759	2070.820579659	31.900	247.000	0.9885	-49.83	13.88	2069.8320	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
102	Spectrogram 1	1	2072.289673559	2073.194091559	31.900	207.200	0.9044	-52.26	13.96	2072.2897	S00974_20190805_164416.wav	S00974_20190805_164416.wav	
