Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
1	Spectrogram 1	1	2556.950000000	2557.182349352	0.000	8000.000	0.2323	-30.09	16.71	2556.9500	S01143_20190809_095749.wav	S01143_20190809_095749.wav	Phaser
2	Spectrogram 1	1	2559.991664249	2562.019440415	0.000	8000.000	2.0278	-31.39	17.04	2559.9917	S01143_20190809_095749.wav	S01143_20190809_095749.wav	Upsweep
3	Spectrogram 1	1	2563.983848576	2566.125320689	0.000	8000.000	2.1415	-31.14	16.97	2563.9838	S01143_20190809_095749.wav	S01143_20190809_095749.wav	Downsweep
4	Spectrogram 1	1	2569.011043659	2571.081065159	0.000	8000.000	2.0700	-31.69	16.65	2569.0110	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
5	Spectrogram 1	1	2572.963874169	2575.076141009	0.000	8000.000	2.1123	-31.50	16.90	2572.9639	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
6	Spectrogram 1	1	2577.969946579	2580.061090749	0.000	8000.000	2.0911	-30.15	16.82	2577.9699	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
7	Spectrogram 1	1	2582.004376239	2584.116643079	0.000	8000.000	2.1123	-30.28	16.87	2582.0044	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
8	Spectrogram 1	1	2586.007121899	2586.260593919	0.000	8000.000	0.2535	-31.90	16.74	2586.0071	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
9	Spectrogram 1	1	2595.336218779	2599.824901599	580.000	1080.800	4.4887	-57.57	11.21	2595.3362	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
10	Spectrogram 1	1	2610.732931729	2612.268338949	143.400	470.100	1.5354	-50.58	12.57	2610.7329	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
11	Spectrogram 1	1	2613.293701289	2614.324317089	159.300	709.100	1.0306	-50.75	13.17	2613.2937	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
12	Spectrogram 1	1	2599.869519279	2606.666279029	580.000	1526.500	6.7968	-57.14	11.35	2599.8695	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
13	Spectrogram 1	1	2615.568806709	2616.342179809	326.700	756.900	0.7734	-54.33	11.67	2615.5688	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
14	Spectrogram 1	1	2617.695582729	2618.677171669	294.800	669.300	0.9816	-53.79	11.91	2617.6956	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
15	Spectrogram 1	1	2620.223917869	2621.041908649	318.700	693.200	0.8180	-55.03	10.75	2620.2239	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
16	Spectrogram 1	1	2622.739821669	2623.542939889	278.900	605.500	0.8031	-54.04	11.12	2622.7398	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
17	Spectrogram 1	1	2625.535862879	2626.398471339	294.800	701.100	0.8626	-53.87	11.59	2625.5359	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
18	Spectrogram 1	1	2628.339773909	2629.455215879	255.000	669.300	1.1154	-53.53	11.68	2628.3398	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
19	Spectrogram 1	1	2631.403521189	2632.727178999	159.300	390.400	1.3237	-52.09	11.69	2631.4035	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
20	Spectrogram 1	1	2634.955782179	2636.294312549	127.500	398.400	1.3385	-49.84	12.14	2634.9558	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
21	Spectrogram 1	1	2638.472002369	2640.018748569	127.500	398.400	1.5467	-50.10	12.16	2638.4720	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
22	Spectrogram 1	1	2662.283321659	2669.476599259	589.600	1381.600	7.1933	-57.54	11.14	2662.2833	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
23	Spectrogram 1	1	2669.644863059	2674.314183659	748.900	1593.500	4.6693	-58.64	10.79	2669.6449	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
24	Spectrogram 1	1	2674.701441759	2677.709157259	358.500	900.300	3.0077	-55.07	11.44	2674.7014	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
25	Spectrogram 1	1	2680.424084680	2681.265403680	661.334	980.034	0.8413	-60.83	10.81	2680.4241	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
26	Spectrogram 1	1	2682.366343418	2683.144563518	605.247	1043.447	0.7782	-58.00	11.47	2682.3663	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
27	Spectrogram 1	1	2684.274265080	2684.926287380	609.870	1024.170	0.6520	-58.28	10.87	2684.2743	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
28	Spectrogram 1	1	2685.979585914	2686.778839014	786.238	1096.938	0.7993	-62.15	10.10	2685.9796	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
29	Spectrogram 1	1	2688.001035257	2688.842354357	736.526	1007.426	0.8413	-62.40	10.41	2688.0010	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
30	Spectrogram 1	1	2691.867389459	2692.750774359	23.900	255.000	0.8834	-41.18	15.58	2691.8674	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
31	Spectrogram 1	1	2694.412379459	2695.190599559	47.800	247.000	0.7782	-44.53	13.39	2694.4124	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
32	Spectrogram 1	1	2696.747039759	2697.735589559	39.800	239.000	0.9885	-43.00	13.47	2696.7470	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
33	Spectrogram 1	1	2699.292029759	2700.280579659	31.900	247.000	0.9885	-42.80	14.49	2699.2920	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
34	Spectrogram 1	1	2701.749673559	2702.654091559	31.900	207.200	0.9044	-41.62	14.30	2701.7497	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
35	Spectrogram 1	1	2706.419000000	2706.651349352	0.000	8000.000	0.2323	-28.40	17.05	2706.4190	S01143_20190809_095749.wav	S01143_20190809_095749.wav	Phaser
36	Spectrogram 1	1	2709.460664249	2711.488440415	0.000	8000.000	2.0278	-31.39	16.79	2709.4607	S01143_20190809_095749.wav	S01143_20190809_095749.wav	Upsweep
37	Spectrogram 1	1	2713.452848576	2715.594320689	0.000	8000.000	2.1415	-30.94	17.02	2713.4528	S01143_20190809_095749.wav	S01143_20190809_095749.wav	Downsweep
38	Spectrogram 1	1	2718.480043659	2720.550065159	0.000	8000.000	2.0700	-30.68	16.52	2718.4800	S01143_20190809_095749.wav	S01143_20190809_095749.wav	
