Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	813.200000000	813.432349352	0.000	8000.000	0.2323	-33.75	17.29	Phaser
2	Spectrogram 1	1	816.241664249	818.269440415	0.000	8000.000	2.0278	-33.17	17.97	Upsweep
3	Spectrogram 1	1	820.233848576	822.375320689	0.000	8000.000	2.1415	-33.23	15.80	Downsweep
4	Spectrogram 1	1	825.261043659	827.331065159	0.000	8000.000	2.0700	-33.17	18.14	
5	Spectrogram 1	1	829.213874169	831.326141009	0.000	8000.000	2.1123	-33.00	19.15	
6	Spectrogram 1	1	834.219946579	836.311090749	0.000	8000.000	2.0911	-33.03	20.30	
7	Spectrogram 1	1	838.254376239	840.366643079	0.000	8000.000	2.1123	-33.18	17.39	
8	Spectrogram 1	1	842.257121899	842.510593919	0.000	8000.000	0.2535	-33.69	18.51	
9	Spectrogram 1	1	851.586218779	856.074901599	580.000	1080.800	4.4887	-44.31	24.17	
10	Spectrogram 1	1	866.982931729	868.518338949	143.400	470.100	1.5354	-53.61	13.15	
11	Spectrogram 1	1	869.543701289	870.574317089	159.300	709.100	1.0306	-48.13	16.02	
12	Spectrogram 1	1	856.119519279	862.916279029	580.000	1526.500	6.7968	-50.35	17.56	
13	Spectrogram 1	1	871.818806709	872.592179809	326.700	756.900	0.7734	-43.99	23.14	
14	Spectrogram 1	1	873.945582729	874.927171669	294.800	669.300	0.9816	-46.97	22.25	
15	Spectrogram 1	1	876.473917869	877.291908649	318.700	693.200	0.8180	-47.69	22.00	
16	Spectrogram 1	1	878.989821669	879.792939889	278.900	605.500	0.8031	-48.95	19.93	
17	Spectrogram 1	1	881.785862879	882.648471339	294.800	701.100	0.8626	-43.71	22.92	
18	Spectrogram 1	1	884.589773909	885.705215879	255.000	669.300	1.1154	-48.52	18.87	
19	Spectrogram 1	1	887.653521189	888.977178999	159.300	390.400	1.3237	-51.82	14.58	
20	Spectrogram 1	1	891.205782179	892.544312549	127.500	398.400	1.3385	-52.14	13.37	
21	Spectrogram 1	1	894.722002369	896.268748569	127.500	398.400	1.5467	-54.93	13.72	
22	Spectrogram 1	1	918.533321659	925.726599259	589.600	1381.600	7.1933	-52.38	13.05	
23	Spectrogram 1	1	925.894863059	930.564183659	748.900	1593.500	4.6693	-50.38	18.98	
24	Spectrogram 1	1	930.951441759	933.959157259	358.500	900.300	3.0077	-52.18	12.05	
25	Spectrogram 1	1	936.674084680	937.515403680	661.334	980.034	0.8413	-51.79	18.36	
26	Spectrogram 1	1	938.616343418	939.394563518	605.247	1043.447	0.7782	-47.45	22.78	
27	Spectrogram 1	1	940.524265080	941.176287380	609.870	1024.170	0.6520	-46.97	22.94	
28	Spectrogram 1	1	942.229585914	943.028839014	786.238	1096.938	0.7993	-57.54	17.70	
29	Spectrogram 1	1	944.251035257	945.092354357	736.526	1007.426	0.8413	-50.93	25.75	
30	Spectrogram 1	1	948.117389459	949.000774359	23.900	255.000	0.8834	-45.28	15.96	
31	Spectrogram 1	1	950.662379459	951.440599559	47.800	247.000	0.7782	-45.70	18.15	
32	Spectrogram 1	1	952.997039759	953.985589559	39.800	239.000	0.9885	-44.38	15.60	
33	Spectrogram 1	1	955.542029759	956.530579659	31.900	247.000	0.9885	-44.20	16.42	
34	Spectrogram 1	1	957.999673559	958.904091559	31.900	207.200	0.9044	-46.96	17.00	
35	Spectrogram 1	1	962.669000000	962.901349352	0.000	8000.000	0.2323	-33.56	18.33	Phaser
36	Spectrogram 1	1	965.710664249	967.738440415	0.000	8000.000	2.0278	-33.18	18.37	Upsweep
37	Spectrogram 1	1	969.702848576	971.844320689	0.000	8000.000	2.1415	-33.05	18.49	Downsweep
38	Spectrogram 1	1	974.730043659	976.800065159	0.000	8000.000	2.0700	-33.14	19.35	
39	Spectrogram 1	1	978.682874169	980.795141009	0.000	8000.000	2.1123	-33.25	16.82	
40	Spectrogram 1	1	983.688946579	985.780090749	0.000	8000.000	2.0911	-32.99	20.90	
41	Spectrogram 1	1	987.723376239	989.835643079	0.000	8000.000	2.1123	-33.09	18.45	
42	Spectrogram 1	1	991.726121899	991.979593919	0.000	8000.000	0.2535	-33.60	19.03	
43	Spectrogram 1	1	1001.055218779	1005.543901599	580.000	1080.800	4.4887	-44.35	24.20	
44	Spectrogram 1	1	1016.451931729	1017.987338949	143.400	470.100	1.5354	-53.66	14.06	
45	Spectrogram 1	1	1019.012701289	1020.043317089	159.300	709.100	1.0306	-48.07	16.71	
46	Spectrogram 1	1	1005.588519279	1012.385279029	580.000	1526.500	6.7968	-50.51	17.82	
47	Spectrogram 1	1	1021.287806709	1022.061179809	326.700	756.900	0.7734	-43.82	24.23	
48	Spectrogram 1	1	1023.414582729	1024.396171669	294.800	669.300	0.9816	-46.74	21.82	
49	Spectrogram 1	1	1025.942917869	1026.760908649	318.700	693.200	0.8180	-47.52	22.10	
50	Spectrogram 1	1	1028.458821669	1029.261939889	278.900	605.500	0.8031	-48.54	20.66	
51	Spectrogram 1	1	1031.254862879	1032.117471339	294.800	701.100	0.8626	-43.52	22.77	
52	Spectrogram 1	1	1034.058773909	1035.174215879	255.000	669.300	1.1154	-48.35	19.08	
53	Spectrogram 1	1	1037.122521189	1038.446178999	159.300	390.400	1.3237	-51.64	15.28	
54	Spectrogram 1	1	1040.674782179	1042.013312549	127.500	398.400	1.3385	-52.08	13.75	
55	Spectrogram 1	1	1044.191002369	1045.737748569	127.500	398.400	1.5467	-54.95	13.53	
56	Spectrogram 1	1	1068.002321659	1075.195599259	589.600	1381.600	7.1933	-52.50	13.03	
57	Spectrogram 1	1	1075.363863059	1080.033183659	748.900	1593.500	4.6693	-50.34	19.36	
58	Spectrogram 1	1	1080.420441759	1083.428157259	358.500	900.300	3.0077	-52.20	12.09	
59	Spectrogram 1	1	1086.143084680	1086.984403680	661.334	980.034	0.8413	-51.51	17.26	
60	Spectrogram 1	1	1088.085343418	1088.863563518	605.247	1043.447	0.7782	-47.46	22.66	
61	Spectrogram 1	1	1089.993265080	1090.645287380	609.870	1024.170	0.6520	-46.99	22.72	
62	Spectrogram 1	1	1091.698585914	1092.497839014	786.238	1096.938	0.7993	-57.57	17.48	
63	Spectrogram 1	1	1093.720035257	1094.561354357	736.526	1007.426	0.8413	-50.92	24.10	
64	Spectrogram 1	1	1097.586389459	1098.469774359	23.900	255.000	0.8834	-45.20	17.93	
65	Spectrogram 1	1	1100.131379459	1100.909599559	47.800	247.000	0.7782	-45.82	17.75	
66	Spectrogram 1	1	1102.466039759	1103.454589559	39.800	239.000	0.9885	-44.43	15.74	
67	Spectrogram 1	1	1105.011029759	1105.999579659	31.900	247.000	0.9885	-44.24	15.79	
68	Spectrogram 1	1	1107.468673559	1108.373091559	31.900	207.200	0.9044	-47.11	15.36	
69	Spectrogram 1	1	1112.100000000	1112.332349352	0.000	8000.000	0.2323	-33.46	20.33	Phaser
70	Spectrogram 1	1	1115.141664249	1117.169440415	0.000	8000.000	2.0278	-33.10	19.80	Upsweep
71	Spectrogram 1	1	1119.133848576	1121.275320689	0.000	8000.000	2.1415	-33.04	18.28	Downsweep
72	Spectrogram 1	1	1124.161043659	1126.231065159	0.000	8000.000	2.0700	-33.21	18.98	
73	Spectrogram 1	1	1128.113874169	1130.226141009	0.000	8000.000	2.1123	-33.05	18.29	
74	Spectrogram 1	1	1133.119946579	1135.211090749	0.000	8000.000	2.0911	-33.21	18.41	
75	Spectrogram 1	1	1137.154376239	1139.266643079	0.000	8000.000	2.1123	-33.26	16.03	
76	Spectrogram 1	1	1141.157121899	1141.410593919	0.000	8000.000	0.2535	-33.32	18.63	
77	Spectrogram 1	1	1150.486218779	1154.974901599	580.000	1080.800	4.4887	-44.31	24.35	
78	Spectrogram 1	1	1165.882931729	1167.418338949	143.400	470.100	1.5354	-53.72	13.20	
79	Spectrogram 1	1	1168.443701289	1169.474317089	159.300	709.100	1.0306	-47.93	16.21	
80	Spectrogram 1	1	1155.019519279	1161.816279029	580.000	1526.500	6.7968	-50.42	17.84	
81	Spectrogram 1	1	1170.718806709	1171.492179809	326.700	756.900	0.7734	-43.83	23.75	
82	Spectrogram 1	1	1172.845582729	1173.827171669	294.800	669.300	0.9816	-46.85	21.57	
83	Spectrogram 1	1	1175.373917869	1176.191908649	318.700	693.200	0.8180	-47.47	21.71	
84	Spectrogram 1	1	1177.889821669	1178.692939889	278.900	605.500	0.8031	-48.57	19.87	
85	Spectrogram 1	1	1180.685862879	1181.548471339	294.800	701.100	0.8626	-43.53	23.40	
