Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
44	Spectrogram 1	1	2255.251931729	2256.787338949	143.400	470.100	1.5354	-63.04	10.84	2255.2519	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
45	Spectrogram 1	1	2257.812701289	2258.843317089	159.300	709.100	1.0306	-62.13	10.64	2257.8127	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
46	Spectrogram 1	1	2244.388519279	2251.185279029	580.000	1526.500	6.7968	-64.66	10.58	2244.3885	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
47	Spectrogram 1	1	2260.087806709	2260.861179809	326.700	756.900	0.7734	-64.85	10.44	2260.0878	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
48	Spectrogram 1	1	2262.214582729	2263.196171669	294.800	669.300	0.9816	-64.27	10.85	2262.2146	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
49	Spectrogram 1	1	2264.742917869	2265.560908649	318.700	693.200	0.8180	-64.89	9.89	2264.7429	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
50	Spectrogram 1	1	2267.258821669	2268.061939889	278.900	605.500	0.8031	-64.78	10.61	2267.2588	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
51	Spectrogram 1	1	2270.054862879	2270.917471339	294.800	701.100	0.8626	-64.19	10.41	2270.0549	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
52	Spectrogram 1	1	2272.858773909	2273.974215879	255.000	669.300	1.1154	-64.25	10.53	2272.8588	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
53	Spectrogram 1	1	2275.922521189	2277.246178999	159.300	390.400	1.3237	-64.32	10.83	2275.9225	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
54	Spectrogram 1	1	2279.474782179	2280.813312549	127.500	398.400	1.3385	-62.55	11.48	2279.4748	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
55	Spectrogram 1	1	2282.991002369	2284.537748569	127.500	398.400	1.5467	-62.79	11.33	2282.9910	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
56	Spectrogram 1	1	2306.802321659	2313.995599259	589.600	1381.600	7.1933	-65.08	10.55	2306.8023	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
57	Spectrogram 1	1	2314.163863059	2318.833183659	748.900	1593.500	4.6693	-65.65	10.37	2314.1639	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
58	Spectrogram 1	1	2319.220441759	2322.228157259	358.500	900.300	3.0077	-64.76	10.70	2319.2204	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
59	Spectrogram 1	1	2324.943084680	2325.784403680	661.334	980.034	0.8413	-68.06	9.90	2324.9431	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
60	Spectrogram 1	1	2326.885343418	2327.663563518	605.247	1043.447	0.7782	-67.09	10.44	2326.8853	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
61	Spectrogram 1	1	2328.793265080	2329.445287380	609.870	1024.170	0.6520	-66.92	10.95	2328.7933	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
62	Spectrogram 1	1	2330.498585914	2331.297839014	786.238	1096.938	0.7993	-68.96	10.04	2330.4986	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
63	Spectrogram 1	1	2332.520035257	2333.361354357	736.526	1007.426	0.8413	-69.06	11.43	2332.5200	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
64	Spectrogram 1	1	2336.386389459	2337.269774359	23.900	255.000	0.8834	-55.92	14.31	2336.3864	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
65	Spectrogram 1	1	2338.931379459	2339.709599559	47.800	247.000	0.7782	-57.70	12.09	2338.9314	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
66	Spectrogram 1	1	2341.266039759	2342.254589559	39.800	239.000	0.9885	-57.16	12.82	2341.2660	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
67	Spectrogram 1	1	2343.811029759	2344.799579659	31.900	247.000	0.9885	-56.28	14.34	2343.8110	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
68	Spectrogram 1	1	2346.268673559	2347.173091559	31.900	207.200	0.9044	-57.32	12.43	2346.2687	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
69	Spectrogram 1	1	2350.900000000	2351.132349352	0.000	8000.000	0.2323	-32.52	14.13	2350.9000	S00974_20190807_153026.wav	S00974_20190807_153026.wav	Phaser
70	Spectrogram 1	1	2353.941664249	2355.969440415	0.000	8000.000	2.0278	-32.61	14.25	2353.9417	S00974_20190807_153026.wav	S00974_20190807_153026.wav	Upsweep
71	Spectrogram 1	1	2357.933848576	2360.075320689	0.000	8000.000	2.1415	-32.63	14.19	2357.9338	S00974_20190807_153026.wav	S00974_20190807_153026.wav	Downsweep
72	Spectrogram 1	1	2362.961043659	2365.031065159	0.000	8000.000	2.0700	-32.64	14.13	2362.9610	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
73	Spectrogram 1	1	2366.913874169	2369.026141009	0.000	8000.000	2.1123	-32.62	14.23	2366.9139	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
74	Spectrogram 1	1	2371.919946579	2374.011090749	0.000	8000.000	2.0911	-32.63	14.06	2371.9199	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
75	Spectrogram 1	1	2375.954376239	2378.066643079	0.000	8000.000	2.1123	-32.63	14.17	2375.9544	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
76	Spectrogram 1	1	2379.957121899	2380.210593919	0.000	8000.000	0.2535	-32.64	14.61	2379.9571	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
77	Spectrogram 1	1	2389.286218779	2393.774901599	580.000	1080.800	4.4887	-66.00	10.64	2389.2862	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
78	Spectrogram 1	1	2404.682931729	2406.218338949	143.400	470.100	1.5354	-62.75	11.03	2404.6829	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
79	Spectrogram 1	1	2407.243701289	2408.274317089	159.300	709.100	1.0306	-62.00	11.28	2407.2437	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
80	Spectrogram 1	1	2393.819519279	2400.616279029	580.000	1526.500	6.7968	-64.57	10.39	2393.8195	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
81	Spectrogram 1	1	2409.518806709	2410.292179809	326.700	756.900	0.7734	-65.08	10.72	2409.5188	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
82	Spectrogram 1	1	2411.645582729	2412.627171669	294.800	669.300	0.9816	-65.32	11.03	2411.6456	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
83	Spectrogram 1	1	2414.173917869	2414.991908649	318.700	693.200	0.8180	-65.26	10.36	2414.1739	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
84	Spectrogram 1	1	2416.689821669	2417.492939889	278.900	605.500	0.8031	-65.07	11.13	2416.6898	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
85	Spectrogram 1	1	2419.485862879	2420.348471339	294.800	701.100	0.8626	-64.64	10.20	2419.4859	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
86	Spectrogram 1	1	2422.289773909	2423.405215879	255.000	669.300	1.1154	-64.34	10.97	2422.2898	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
87	Spectrogram 1	1	2425.353521189	2426.677178999	159.300	390.400	1.3237	-64.16	10.35	2425.3535	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
88	Spectrogram 1	1	2428.905782179	2430.244312549	127.500	398.400	1.3385	-62.23	10.74	2428.9058	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
89	Spectrogram 1	1	2432.422002369	2433.968748569	127.500	398.400	1.5467	-62.22	11.44	2432.4220	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
90	Spectrogram 1	1	2456.233321659	2463.426599259	589.600	1381.600	7.1933	-65.10	10.46	2456.2333	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
91	Spectrogram 1	1	2463.594863059	2468.264183659	748.900	1593.500	4.6693	-65.56	10.39	2463.5949	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
92	Spectrogram 1	1	2468.651441759	2471.659157259	358.500	900.300	3.0077	-64.55	10.43	2468.6514	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
93	Spectrogram 1	1	2474.374084680	2475.215403680	661.334	980.034	0.8413	-68.33	10.44	2474.3741	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
94	Spectrogram 1	1	2476.316343418	2477.094563518	605.247	1043.447	0.7782	-67.34	10.99	2476.3163	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
95	Spectrogram 1	1	2478.224265080	2478.876287380	609.870	1024.170	0.6520	-67.46	10.36	2478.2243	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
96	Spectrogram 1	1	2479.929585914	2480.728839014	786.238	1096.938	0.7993	-69.11	10.55	2479.9296	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
97	Spectrogram 1	1	2481.951035257	2482.792354357	736.526	1007.426	0.8413	-69.56	10.27	2481.9510	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
98	Spectrogram 1	1	2485.817389459	2486.700774359	23.900	255.000	0.8834	-55.96	14.48	2485.8174	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
99	Spectrogram 1	1	2488.362379459	2489.140599559	47.800	247.000	0.7782	-57.81	13.61	2488.3624	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
100	Spectrogram 1	1	2490.697039759	2491.685589559	39.800	239.000	0.9885	-56.92	13.56	2490.6970	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
101	Spectrogram 1	1	2493.242029759	2494.230579659	31.900	247.000	0.9885	-56.54	12.62	2493.2420	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
102	Spectrogram 1	1	2495.699673559	2496.604091559	31.900	207.200	0.9044	-57.40	13.19	2495.6997	S00974_20190807_153026.wav	S00974_20190807_153026.wav	
