Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
19	Spectrogram 1	1	1705.888521189	1707.212178999	159.300	390.400	1.3237	-55.17	12.62	1705.8885	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
20	Spectrogram 1	1	1709.440782179	1710.779312549	127.500	398.400	1.3385	-57.04	13.02	1709.4408	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
21	Spectrogram 1	1	1712.957002369	1714.503748569	127.500	398.400	1.5467	-57.79	13.17	1712.9570	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
22	Spectrogram 1	1	1736.768321659	1743.961599259	589.600	1381.600	7.1933	-54.27	12.54	1736.7683	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
23	Spectrogram 1	1	1744.129863059	1748.799183659	748.900	1593.500	4.6693	-48.54	19.60	1744.1299	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
24	Spectrogram 1	1	1749.186441759	1752.194157259	358.500	900.300	3.0077	-53.79	11.80	1749.1864	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
25	Spectrogram 1	1	1754.909084680	1755.750403680	661.334	980.034	0.8413	-50.06	18.74	1754.9091	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
26	Spectrogram 1	1	1756.851343418	1757.629563518	605.247	1043.447	0.7782	-46.22	24.01	1756.8513	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
27	Spectrogram 1	1	1758.759265080	1759.411287380	609.870	1024.170	0.6520	-45.98	25.19	1758.7593	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
28	Spectrogram 1	1	1760.464585914	1761.263839014	786.238	1096.938	0.7993	-55.72	19.22	1760.4646	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
29	Spectrogram 1	1	1762.486035257	1763.327354357	736.526	1007.426	0.8413	-49.66	25.39	1762.4860	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
30	Spectrogram 1	1	1766.352389459	1767.235774359	23.900	255.000	0.8834	-50.91	13.55	1766.3524	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
31	Spectrogram 1	1	1768.897379459	1769.675599559	47.800	247.000	0.7782	-51.32	13.42	1768.8974	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
32	Spectrogram 1	1	1771.232039759	1772.220589559	39.800	239.000	0.9885	-50.11	14.56	1771.2320	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
33	Spectrogram 1	1	1773.777029759	1774.765579659	31.900	247.000	0.9885	-49.95	14.79	1773.7770	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
34	Spectrogram 1	1	1776.234673559	1777.139091559	31.900	207.200	0.9044	-52.78	12.81	1776.2347	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
35	Spectrogram 1	1	1780.904000000	1781.136349352	0.000	8000.000	0.2323	-34.25	19.41	1780.9040	S00974_20190805_224418.wav	S00974_20190805_224418.wav	Phaser
36	Spectrogram 1	1	1783.945664249	1785.973440415	0.000	8000.000	2.0278	-33.87	18.83	1783.9457	S00974_20190805_224418.wav	S00974_20190805_224418.wav	Upsweep
37	Spectrogram 1	1	1787.937848576	1790.079320689	0.000	8000.000	2.1415	-33.88	18.44	1787.9378	S00974_20190805_224418.wav	S00974_20190805_224418.wav	Downsweep
38	Spectrogram 1	1	1792.965043659	1795.035065159	0.000	8000.000	2.0700	-33.83	19.32	1792.9650	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
39	Spectrogram 1	1	1796.917874169	1799.030141009	0.000	8000.000	2.1123	-33.87	18.83	1796.9179	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
40	Spectrogram 1	1	1801.923946579	1804.015090749	0.000	8000.000	2.0911	-33.87	18.61	1801.9239	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
41	Spectrogram 1	1	1805.958376239	1808.070643079	0.000	8000.000	2.1123	-33.85	18.95	1805.9584	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
42	Spectrogram 1	1	1809.961121899	1810.214593919	0.000	8000.000	0.2535	-34.04	19.81	1809.9611	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
43	Spectrogram 1	1	1819.290218779	1823.778901599	580.000	1080.800	4.4887	-46.02	23.32	1819.2902	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
44	Spectrogram 1	1	1834.686931729	1836.222338949	143.400	470.100	1.5354	-57.65	12.60	1834.6869	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
45	Spectrogram 1	1	1837.247701289	1838.278317089	159.300	709.100	1.0306	-48.78	14.81	1837.2477	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
46	Spectrogram 1	1	1823.823519279	1830.620279029	580.000	1526.500	6.7968	-49.34	19.09	1823.8235	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
47	Spectrogram 1	1	1839.522806709	1840.296179809	326.700	756.900	0.7734	-46.03	21.89	1839.5228	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
48	Spectrogram 1	1	1841.649582729	1842.631171669	294.800	669.300	0.9816	-48.25	19.18	1841.6496	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
49	Spectrogram 1	1	1844.177917869	1844.995908649	318.700	693.200	0.8180	-49.92	20.10	1844.1779	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
50	Spectrogram 1	1	1846.693821669	1847.496939889	278.900	605.500	0.8031	-49.63	19.73	1846.6938	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
51	Spectrogram 1	1	1849.489862879	1850.352471339	294.800	701.100	0.8626	-47.43	21.75	1849.4899	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
52	Spectrogram 1	1	1852.293773909	1853.409215879	255.000	669.300	1.1154	-50.16	16.68	1852.2938	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
53	Spectrogram 1	1	1855.357521189	1856.681178999	159.300	390.400	1.3237	-55.34	12.75	1855.3575	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
54	Spectrogram 1	1	1858.909782179	1860.248312549	127.500	398.400	1.3385	-57.00	12.57	1858.9098	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
55	Spectrogram 1	1	1862.426002369	1863.972748569	127.500	398.400	1.5467	-58.10	12.38	1862.4260	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
56	Spectrogram 1	1	1886.237321659	1893.430599259	589.600	1381.600	7.1933	-54.08	12.45	1886.2373	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
57	Spectrogram 1	1	1893.598863059	1898.268183659	748.900	1593.500	4.6693	-48.23	20.45	1893.5989	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
58	Spectrogram 1	1	1898.655441759	1901.663157259	358.500	900.300	3.0077	-53.69	12.12	1898.6554	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
59	Spectrogram 1	1	1904.378084680	1905.219403680	661.334	980.034	0.8413	-49.72	17.93	1904.3781	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
60	Spectrogram 1	1	1906.320343418	1907.098563518	605.247	1043.447	0.7782	-46.00	23.84	1906.3203	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
61	Spectrogram 1	1	1908.228265080	1908.880287380	609.870	1024.170	0.6520	-45.54	25.29	1908.2283	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
62	Spectrogram 1	1	1909.933585914	1910.732839014	786.238	1096.938	0.7993	-55.48	19.97	1909.9336	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
63	Spectrogram 1	1	1911.955035257	1912.796354357	736.526	1007.426	0.8413	-49.44	24.91	1911.9550	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
64	Spectrogram 1	1	1915.821389459	1916.704774359	23.900	255.000	0.8834	-51.00	13.53	1915.8214	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
65	Spectrogram 1	1	1918.366379459	1919.144599559	47.800	247.000	0.7782	-51.46	14.68	1918.3664	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
66	Spectrogram 1	1	1920.701039759	1921.689589559	39.800	239.000	0.9885	-50.09	13.68	1920.7010	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
67	Spectrogram 1	1	1923.246029759	1924.234579659	31.900	247.000	0.9885	-50.05	15.04	1923.2460	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
68	Spectrogram 1	1	1925.703673559	1926.608091559	31.900	207.200	0.9044	-52.44	13.77	1925.7037	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
69	Spectrogram 1	1	1930.335000000	1930.567349352	0.000	8000.000	0.2323	-34.06	18.01	1930.3350	S00974_20190805_224418.wav	S00974_20190805_224418.wav	Phaser
70	Spectrogram 1	1	1933.376664249	1935.404440415	0.000	8000.000	2.0278	-33.86	19.21	1933.3767	S00974_20190805_224418.wav	S00974_20190805_224418.wav	Upsweep
71	Spectrogram 1	1	1937.368848576	1939.510320689	0.000	8000.000	2.1415	-33.85	18.97	1937.3688	S00974_20190805_224418.wav	S00974_20190805_224418.wav	Downsweep
72	Spectrogram 1	1	1942.396043659	1944.466065159	0.000	8000.000	2.0700	-33.86	19.12	1942.3960	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
73	Spectrogram 1	1	1946.348874169	1948.461141009	0.000	8000.000	2.1123	-33.86	18.96	1946.3489	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
74	Spectrogram 1	1	1951.354946579	1953.446090749	0.000	8000.000	2.0911	-33.85	18.79	1951.3549	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
75	Spectrogram 1	1	1955.389376239	1957.501643079	0.000	8000.000	2.1123	-33.90	18.64	1955.3894	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
76	Spectrogram 1	1	1959.392121899	1959.645593919	0.000	8000.000	0.2535	-34.19	19.69	1959.3921	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
77	Spectrogram 1	1	1968.721218779	1973.209901599	580.000	1080.800	4.4887	-46.11	23.31	1968.7212	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
78	Spectrogram 1	1	1984.117931729	1985.653338949	143.400	470.100	1.5354	-57.46	12.60	1984.1179	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
79	Spectrogram 1	1	1986.678701289	1987.709317089	159.300	709.100	1.0306	-48.92	14.59	1986.6787	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
80	Spectrogram 1	1	1973.254519279	1980.051279029	580.000	1526.500	6.7968	-49.42	18.55	1973.2545	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
81	Spectrogram 1	1	1988.953806709	1989.727179809	326.700	756.900	0.7734	-46.20	21.60	1988.9538	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
82	Spectrogram 1	1	1991.080582729	1992.062171669	294.800	669.300	0.9816	-48.32	19.89	1991.0806	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
83	Spectrogram 1	1	1993.608917869	1994.426908649	318.700	693.200	0.8180	-49.90	20.35	1993.6089	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
84	Spectrogram 1	1	1996.124821669	1996.927939889	278.900	605.500	0.8031	-49.76	19.32	1996.1248	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
85	Spectrogram 1	1	1998.920862879	1999.783471339	294.800	701.100	0.8626	-47.46	22.32	1998.9209	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
86	Spectrogram 1	1	2001.724773909	2002.840215879	255.000	669.300	1.1154	-50.26	16.98	2001.7248	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
87	Spectrogram 1	1	2004.788521189	2006.112178999	159.300	390.400	1.3237	-55.42	13.74	2004.7885	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
88	Spectrogram 1	1	2008.340782179	2009.679312549	127.500	398.400	1.3385	-56.55	12.14	2008.3408	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
89	Spectrogram 1	1	2011.857002369	2013.403748569	127.500	398.400	1.5467	-57.79	13.05	2011.8570	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
90	Spectrogram 1	1	2035.668321659	2042.861599259	589.600	1381.600	7.1933	-54.25	12.61	2035.6683	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
91	Spectrogram 1	1	2043.029863059	2047.699183659	748.900	1593.500	4.6693	-48.52	19.87	2043.0299	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
92	Spectrogram 1	1	2048.086441759	2051.094157259	358.500	900.300	3.0077	-53.71	11.66	2048.0864	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
93	Spectrogram 1	1	2053.809084680	2054.650403680	661.334	980.034	0.8413	-49.84	18.46	2053.8091	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
94	Spectrogram 1	1	2055.751343418	2056.529563518	605.247	1043.447	0.7782	-46.12	23.25	2055.7513	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
95	Spectrogram 1	1	2057.659265080	2058.311287380	609.870	1024.170	0.6520	-45.78	24.77	2057.6593	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
96	Spectrogram 1	1	2059.364585914	2060.163839014	786.238	1096.938	0.7993	-55.55	20.01	2059.3646	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
97	Spectrogram 1	1	2061.386035257	2062.227354357	736.526	1007.426	0.8413	-49.52	24.89	2061.3860	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
98	Spectrogram 1	1	2065.252389459	2066.135774359	23.900	255.000	0.8834	-50.66	13.84	2065.2524	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
99	Spectrogram 1	1	2067.797379459	2068.575599559	47.800	247.000	0.7782	-51.36	14.67	2067.7974	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
100	Spectrogram 1	1	2070.132039759	2071.120589559	39.800	239.000	0.9885	-50.09	13.41	2070.1320	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
101	Spectrogram 1	1	2072.677029759	2073.665579659	31.900	247.000	0.9885	-50.06	14.88	2072.6770	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
102	Spectrogram 1	1	2075.134673559	2076.039091559	31.900	207.200	0.9044	-52.79	13.92	2075.1347	S00974_20190805_224418.wav	S00974_20190805_224418.wav	
