Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
32	Spectrogram 1	1	1338.197039759	1339.185589559	39.800	239.000	0.9885	-53.88	12.81	1338.1970	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
33	Spectrogram 1	1	1340.742029759	1341.730579659	31.900	247.000	0.9885	-53.92	13.60	1340.7420	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
34	Spectrogram 1	1	1343.199673559	1344.104091559	31.900	207.200	0.9044	-55.74	13.13	1343.1997	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
35	Spectrogram 1	1	1347.869000000	1348.101349352	0.000	8000.000	0.2323	-32.46	17.14	1347.8690	S00974_20190805_134415.wav	S00974_20190805_134415.wav	Phaser
36	Spectrogram 1	1	1350.910664249	1352.938440415	0.000	8000.000	2.0278	-32.52	16.70	1350.9107	S00974_20190805_134415.wav	S00974_20190805_134415.wav	Upsweep
37	Spectrogram 1	1	1354.902848576	1357.044320689	0.000	8000.000	2.1415	-32.52	15.84	1354.9028	S00974_20190805_134415.wav	S00974_20190805_134415.wav	Downsweep
38	Spectrogram 1	1	1359.930043659	1362.000065159	0.000	8000.000	2.0700	-32.52	16.55	1359.9300	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
39	Spectrogram 1	1	1363.882874169	1365.995141009	0.000	8000.000	2.1123	-32.51	15.83	1363.8829	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
40	Spectrogram 1	1	1368.888946579	1370.980090749	0.000	8000.000	2.0911	-32.49	16.54	1368.8889	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
41	Spectrogram 1	1	1372.923376239	1375.035643079	0.000	8000.000	2.1123	-32.52	15.61	1372.9234	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
42	Spectrogram 1	1	1376.926121899	1377.179593919	0.000	8000.000	0.2535	-32.53	16.76	1376.9261	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
43	Spectrogram 1	1	1386.255218779	1390.743901599	580.000	1080.800	4.4887	-49.89	18.55	1386.2552	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
44	Spectrogram 1	1	1401.651931729	1403.187338949	143.400	470.100	1.5354	-60.38	11.90	1401.6519	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
45	Spectrogram 1	1	1404.212701289	1405.243317089	159.300	709.100	1.0306	-54.62	13.32	1404.2127	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
46	Spectrogram 1	1	1390.788519279	1397.585279029	580.000	1526.500	6.7968	-55.39	14.67	1390.7885	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
47	Spectrogram 1	1	1406.487806709	1407.261179809	326.700	756.900	0.7734	-51.86	17.37	1406.4878	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
48	Spectrogram 1	1	1408.614582729	1409.596171669	294.800	669.300	0.9816	-51.90	16.88	1408.6146	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
49	Spectrogram 1	1	1411.142917869	1411.960908649	318.700	693.200	0.8180	-55.56	16.32	1411.1429	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
50	Spectrogram 1	1	1413.658821669	1414.461939889	278.900	605.500	0.8031	-56.04	15.37	1413.6588	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
51	Spectrogram 1	1	1416.454862879	1417.317471339	294.800	701.100	0.8626	-51.87	16.04	1416.4549	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
52	Spectrogram 1	1	1419.258773909	1420.374215879	255.000	669.300	1.1154	-56.33	13.06	1419.2588	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
53	Spectrogram 1	1	1422.322521189	1423.646178999	159.300	390.400	1.3237	-58.65	12.33	1422.3225	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
54	Spectrogram 1	1	1425.874782179	1427.213312549	127.500	398.400	1.3385	-59.86	12.36	1425.8748	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
55	Spectrogram 1	1	1429.391002369	1430.937748569	127.500	398.400	1.5467	-60.85	11.83	1429.3910	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
56	Spectrogram 1	1	1453.202321659	1460.395599259	589.600	1381.600	7.1933	-58.16	11.50	1453.2023	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
57	Spectrogram 1	1	1460.563863059	1465.233183659	748.900	1593.500	4.6693	-54.96	15.23	1460.5639	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
58	Spectrogram 1	1	1465.620441759	1468.628157259	358.500	900.300	3.0077	-57.99	11.00	1465.6204	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
59	Spectrogram 1	1	1471.343084680	1472.184403680	661.334	980.034	0.8413	-57.09	15.18	1471.3431	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
60	Spectrogram 1	1	1473.285343418	1474.063563518	605.247	1043.447	0.7782	-51.89	19.70	1473.2853	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
61	Spectrogram 1	1	1475.193265080	1475.845287380	609.870	1024.170	0.6520	-50.76	22.08	1475.1933	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
62	Spectrogram 1	1	1476.898585914	1477.697839014	786.238	1096.938	0.7993	-60.23	16.45	1476.8986	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
63	Spectrogram 1	1	1478.920035257	1479.761354357	736.526	1007.426	0.8413	-54.52	21.59	1478.9200	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
64	Spectrogram 1	1	1482.786389459	1483.669774359	23.900	255.000	0.8834	-54.28	13.24	1482.7864	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
65	Spectrogram 1	1	1485.331379459	1486.109599559	47.800	247.000	0.7782	-55.74	12.29	1485.3314	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
66	Spectrogram 1	1	1487.666039759	1488.654589559	39.800	239.000	0.9885	-54.24	14.15	1487.6660	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
67	Spectrogram 1	1	1490.211029759	1491.199579659	31.900	247.000	0.9885	-53.96	12.44	1490.2110	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
68	Spectrogram 1	1	1492.668673559	1493.573091559	31.900	207.200	0.9044	-56.01	11.28	1492.6687	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
69	Spectrogram 1	1	1497.300000000	1497.532349352	0.000	8000.000	0.2323	-32.78	17.64	1497.3000	S00974_20190805_134415.wav	S00974_20190805_134415.wav	Phaser
70	Spectrogram 1	1	1500.341664249	1502.369440415	0.000	8000.000	2.0278	-32.53	17.21	1500.3417	S00974_20190805_134415.wav	S00974_20190805_134415.wav	Upsweep
71	Spectrogram 1	1	1504.333848576	1506.475320689	0.000	8000.000	2.1415	-32.52	16.06	1504.3338	S00974_20190805_134415.wav	S00974_20190805_134415.wav	Downsweep
72	Spectrogram 1	1	1509.361043659	1511.431065159	0.000	8000.000	2.0700	-32.54	16.69	1509.3610	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
73	Spectrogram 1	1	1513.313874169	1515.426141009	0.000	8000.000	2.1123	-32.53	15.78	1513.3139	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
74	Spectrogram 1	1	1518.319946579	1520.411090749	0.000	8000.000	2.0911	-32.52	16.28	1518.3199	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
75	Spectrogram 1	1	1522.354376239	1524.466643079	0.000	8000.000	2.1123	-32.53	15.72	1522.3544	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
76	Spectrogram 1	1	1526.357121899	1526.610593919	0.000	8000.000	0.2535	-32.66	17.20	1526.3571	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
77	Spectrogram 1	1	1535.686218779	1540.174901599	580.000	1080.800	4.4887	-49.76	18.62	1535.6862	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
78	Spectrogram 1	1	1551.082931729	1552.618338949	143.400	470.100	1.5354	-60.27	11.49	1551.0829	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
79	Spectrogram 1	1	1553.643701289	1554.674317089	159.300	709.100	1.0306	-54.25	12.14	1553.6437	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
80	Spectrogram 1	1	1540.219519279	1547.016279029	580.000	1526.500	6.7968	-55.49	14.80	1540.2195	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
81	Spectrogram 1	1	1555.918806709	1556.692179809	326.700	756.900	0.7734	-51.69	16.86	1555.9188	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
82	Spectrogram 1	1	1558.045582729	1559.027171669	294.800	669.300	0.9816	-51.50	16.23	1558.0456	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
83	Spectrogram 1	1	1560.573917869	1561.391908649	318.700	693.200	0.8180	-55.16	16.48	1560.5739	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
84	Spectrogram 1	1	1563.089821669	1563.892939889	278.900	605.500	0.8031	-55.91	14.93	1563.0898	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
85	Spectrogram 1	1	1565.885862879	1566.748471339	294.800	701.100	0.8626	-51.62	16.76	1565.8859	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
86	Spectrogram 1	1	1568.689773909	1569.805215879	255.000	669.300	1.1154	-55.81	13.99	1568.6898	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
87	Spectrogram 1	1	1571.753521189	1573.077178999	159.300	390.400	1.3237	-58.53	12.02	1571.7535	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
88	Spectrogram 1	1	1575.305782179	1576.644312549	127.500	398.400	1.3385	-59.77	11.92	1575.3058	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
89	Spectrogram 1	1	1578.822002369	1580.368748569	127.500	398.400	1.5467	-60.45	11.25	1578.8220	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
90	Spectrogram 1	1	1602.633321659	1609.826599259	589.600	1381.600	7.1933	-57.90	11.77	1602.6333	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
91	Spectrogram 1	1	1609.994863059	1614.664183659	748.900	1593.500	4.6693	-54.58	15.45	1609.9949	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
92	Spectrogram 1	1	1615.051441759	1618.059157259	358.500	900.300	3.0077	-57.94	11.36	1615.0514	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
93	Spectrogram 1	1	1620.774084680	1621.615403680	661.334	980.034	0.8413	-56.73	15.68	1620.7741	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
94	Spectrogram 1	1	1622.716343418	1623.494563518	605.247	1043.447	0.7782	-51.77	20.14	1622.7163	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
95	Spectrogram 1	1	1624.624265080	1625.276287380	609.870	1024.170	0.6520	-50.75	22.10	1624.6243	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
96	Spectrogram 1	1	1626.329585914	1627.128839014	786.238	1096.938	0.7993	-60.06	15.92	1626.3296	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
97	Spectrogram 1	1	1628.351035257	1629.192354357	736.526	1007.426	0.8413	-54.58	20.94	1628.3510	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
98	Spectrogram 1	1	1632.217389459	1633.100774359	23.900	255.000	0.8834	-54.81	13.16	1632.2174	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
99	Spectrogram 1	1	1634.762379459	1635.540599559	47.800	247.000	0.7782	-55.10	12.27	1634.7624	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
100	Spectrogram 1	1	1637.097039759	1638.085589559	39.800	239.000	0.9885	-54.35	13.09	1637.0970	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
101	Spectrogram 1	1	1639.642029759	1640.630579659	31.900	247.000	0.9885	-53.82	13.10	1639.6420	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
102	Spectrogram 1	1	1642.099673559	1643.004091559	31.900	207.200	0.9044	-55.20	12.37	1642.0997	S00974_20190805_134415.wav	S00974_20190805_134415.wav	
