Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1002.200000000	1002.432349352	0.000	8000.000	0.2323	-27.37	18.60	Phaser
2	Spectrogram 1	1	1005.241664249	1007.269440415	0.000	8000.000	2.0278	-27.49	20.67	Upsweep
3	Spectrogram 1	1	1009.233848576	1011.375320689	0.000	8000.000	2.1415	-27.54	21.28	Downsweep
4	Spectrogram 1	1	1014.261043659	1016.331065159	0.000	8000.000	2.0700	-27.56	20.45	
5	Spectrogram 1	1	1018.213874169	1020.326141009	0.000	8000.000	2.1123	-27.42	21.32	
6	Spectrogram 1	1	1023.219946579	1025.311090749	0.000	8000.000	2.0911	-27.36	20.72	
7	Spectrogram 1	1	1027.254376239	1029.366643079	0.000	8000.000	2.1123	-27.59	21.59	
8	Spectrogram 1	1	1031.257121899	1031.510593919	0.000	8000.000	0.2535	-28.31	19.09	
9	Spectrogram 1	1	1040.586218779	1045.074901599	580.000	1080.800	4.4887	-36.55	22.67	
10	Spectrogram 1	1	1055.982931729	1057.518338949	143.400	470.100	1.5354	-55.02	10.67	
11	Spectrogram 1	1	1058.543701289	1059.574317089	159.300	709.100	1.0306	-44.87	14.22	
12	Spectrogram 1	1	1045.119519279	1051.916279029	580.000	1526.500	6.7968	-38.21	21.92	
13	Spectrogram 1	1	1060.818806709	1061.592179809	326.700	756.900	0.7734	-39.94	16.23	
14	Spectrogram 1	1	1062.945582729	1063.927171669	294.800	669.300	0.9816	-47.33	12.08	
15	Spectrogram 1	1	1065.473917869	1066.291908649	318.700	693.200	0.8180	-43.75	14.61	
16	Spectrogram 1	1	1067.989821669	1068.792939889	278.900	605.500	0.8031	-50.29	12.27	
17	Spectrogram 1	1	1070.785862879	1071.648471339	294.800	701.100	0.8626	-44.42	14.39	
18	Spectrogram 1	1	1073.589773909	1074.705215879	255.000	669.300	1.1154	-50.47	11.41	
19	Spectrogram 1	1	1076.653521189	1077.977178999	159.300	390.400	1.3237	-56.42	10.32	
20	Spectrogram 1	1	1080.205782179	1081.544312549	127.500	398.400	1.3385	-56.23	9.75	
21	Spectrogram 1	1	1083.722002369	1085.268748569	127.500	398.400	1.5467	-56.57	10.65	
22	Spectrogram 1	1	1107.533321659	1114.726599259	589.600	1381.600	7.1933	-40.35	14.52	
23	Spectrogram 1	1	1114.894863059	1119.564183659	748.900	1593.500	4.6693	-37.25	19.62	
24	Spectrogram 1	1	1119.951441759	1122.959157259	358.500	900.300	3.0077	-41.67	12.12	
25	Spectrogram 1	1	1125.674084680	1126.515403680	661.334	980.034	0.8413	-39.91	17.18	
26	Spectrogram 1	1	1127.616343418	1128.394563518	605.247	1043.447	0.7782	-37.82	18.63	
27	Spectrogram 1	1	1129.524265080	1130.176287380	609.870	1024.170	0.6520	-38.28	19.36	
28	Spectrogram 1	1	1131.229585914	1132.028839014	786.238	1096.938	0.7993	-45.89	16.98	
29	Spectrogram 1	1	1133.251035257	1134.092354357	736.526	1007.426	0.8413	-42.17	20.48	
30	Spectrogram 1	1	1137.117389459	1138.000774359	23.900	255.000	0.8834	-53.15	12.58	
31	Spectrogram 1	1	1139.662379459	1140.440599559	47.800	247.000	0.7782	-55.93	10.60	
32	Spectrogram 1	1	1141.997039759	1142.985589559	39.800	239.000	0.9885	-54.73	12.00	
33	Spectrogram 1	1	1144.542029759	1145.530579659	31.900	247.000	0.9885	-53.50	11.78	
34	Spectrogram 1	1	1146.999673559	1147.904091559	31.900	207.200	0.9044	-53.25	13.21	
35	Spectrogram 1	1	1151.669000000	1151.901349352	0.000	8000.000	0.2323	-27.27	20.14	Phaser
36	Spectrogram 1	1	1154.710664249	1156.738440415	0.000	8000.000	2.0278	-27.21	20.76	Upsweep
37	Spectrogram 1	1	1158.702848576	1160.844320689	0.000	8000.000	2.1415	-27.08	21.89	Downsweep
38	Spectrogram 1	1	1163.730043659	1165.800065159	0.000	8000.000	2.0700	-26.89	20.78	
39	Spectrogram 1	1	1167.682874169	1169.795141009	0.000	8000.000	2.1123	-27.18	21.05	
40	Spectrogram 1	1	1172.688946579	1174.780090749	0.000	8000.000	2.0911	-26.90	20.81	
41	Spectrogram 1	1	1176.723376239	1178.835643079	0.000	8000.000	2.1123	-26.99	21.90	
42	Spectrogram 1	1	1180.726121899	1180.979593919	0.000	8000.000	0.2535	-27.17	19.83	
43	Spectrogram 1	1	1190.055218779	1194.543901599	580.000	1080.800	4.4887	-36.12	22.31	
44	Spectrogram 1	1	1205.451931729	1206.987338949	143.400	470.100	1.5354	-55.09	10.83	
45	Spectrogram 1	1	1208.012701289	1209.043317089	159.300	709.100	1.0306	-49.00	11.61	
46	Spectrogram 1	1	1194.588519279	1201.385279029	580.000	1526.500	6.7968	-38.07	22.08	
47	Spectrogram 1	1	1210.287806709	1211.061179809	326.700	756.900	0.7734	-40.45	17.16	
48	Spectrogram 1	1	1212.414582729	1213.396171669	294.800	669.300	0.9816	-47.19	11.41	
49	Spectrogram 1	1	1214.942917869	1215.760908649	318.700	693.200	0.8180	-44.26	13.73	
50	Spectrogram 1	1	1217.458821669	1218.261939889	278.900	605.500	0.8031	-50.40	11.68	
51	Spectrogram 1	1	1220.254862879	1221.117471339	294.800	701.100	0.8626	-45.11	13.46	
