Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	2506.800000000	2507.032349352	0.000	8000.000	0.2323	-34.18	16.23	Phaser
2	Spectrogram 1	1	2509.841664249	2511.869440415	0.000	8000.000	2.0278	-34.09	15.16	Upsweep
3	Spectrogram 1	1	2513.833848576	2515.975320689	0.000	8000.000	2.1415	-34.09	15.58	Downsweep
4	Spectrogram 1	1	2518.861043659	2520.931065159	0.000	8000.000	2.0700	-34.06	15.07	
5	Spectrogram 1	1	2522.813874169	2524.926141009	0.000	8000.000	2.1123	-34.12	15.62	
6	Spectrogram 1	1	2527.819946579	2529.911090749	0.000	8000.000	2.0911	-34.13	15.02	
7	Spectrogram 1	1	2531.854376239	2533.966643079	0.000	8000.000	2.1123	-33.95	15.97	
8	Spectrogram 1	1	2535.857121899	2536.110593919	0.000	8000.000	0.2535	-34.13	15.23	
9	Spectrogram 1	1	2545.186218779	2549.674901599	580.000	1080.800	4.4887	-52.94	13.93	
10	Spectrogram 1	1	2560.582931729	2562.118338949	143.400	470.100	1.5354	-58.07	9.54	
11	Spectrogram 1	1	2563.143701289	2564.174317089	159.300	709.100	1.0306	-56.53	10.62	
12	Spectrogram 1	1	2549.719519279	2556.516279029	580.000	1526.500	6.7968	-46.77	17.21	
13	Spectrogram 1	1	2565.418806709	2566.192179809	326.700	756.900	0.7734	-52.62	13.37	
14	Spectrogram 1	1	2567.545582729	2568.527171669	294.800	669.300	0.9816	-57.52	10.66	
15	Spectrogram 1	1	2570.073917869	2570.891908649	318.700	693.200	0.8180	-57.90	11.03	
16	Spectrogram 1	1	2572.589821669	2573.392939889	278.900	605.500	0.8031	-58.78	11.20	
17	Spectrogram 1	1	2575.385862879	2576.248471339	294.800	701.100	0.8626	-57.04	11.10	
18	Spectrogram 1	1	2578.189773909	2579.305215879	255.000	669.300	1.1154	-56.67	11.02	
19	Spectrogram 1	1	2581.253521189	2582.577178999	159.300	390.400	1.3237	-59.51	9.31	
20	Spectrogram 1	1	2584.805782179	2586.144312549	127.500	398.400	1.3385	-58.30	10.26	
21	Spectrogram 1	1	2588.322002369	2589.868748569	127.500	398.400	1.5467	-58.72	10.35	
22	Spectrogram 1	1	2612.133321659	2619.326599259	589.600	1381.600	7.1933	-57.89	12.77	
23	Spectrogram 1	1	2619.494863059	2624.164183659	748.900	1593.500	4.6693	-54.45	15.20	
24	Spectrogram 1	1	2624.551441759	2627.559157259	358.500	900.300	3.0077	-54.82	12.19	
25	Spectrogram 1	1	2630.274084680	2631.115403680	661.334	980.034	0.8413	-51.51	17.02	
26	Spectrogram 1	1	2632.216343418	2632.994563518	605.247	1043.447	0.7782	-56.62	12.38	
27	Spectrogram 1	1	2634.124265080	2634.776287380	609.870	1024.170	0.6520	-57.29	12.27	
28	Spectrogram 1	1	2635.829585914	2636.628839014	786.238	1096.938	0.7993	-58.00	10.63	
29	Spectrogram 1	1	2637.851035257	2638.692354357	736.526	1007.426	0.8413	-52.65	14.63	
30	Spectrogram 1	1	2641.717389459	2642.600774359	23.900	255.000	0.8834	-52.92	15.91	
31	Spectrogram 1	1	2644.262379459	2645.040599559	47.800	247.000	0.7782	-55.45	14.52	
32	Spectrogram 1	1	2646.597039759	2647.585589559	39.800	239.000	0.9885	-54.50	14.86	
33	Spectrogram 1	1	2649.142029759	2650.130579659	31.900	247.000	0.9885	-52.62	15.90	
34	Spectrogram 1	1	2651.599673559	2652.504091559	31.900	207.200	0.9044	-52.98	15.10	
35	Spectrogram 1	1	2656.269000000	2656.501349352	0.000	8000.000	0.2323	-33.97	16.22	Phaser
36	Spectrogram 1	1	2659.310664249	2661.338440415	0.000	8000.000	2.0278	-33.93	16.22	Upsweep
37	Spectrogram 1	1	2663.302848576	2665.444320689	0.000	8000.000	2.1415	-33.83	15.24	Downsweep
38	Spectrogram 1	1	2668.330043659	2670.400065159	0.000	8000.000	2.0700	-33.82	16.39	
39	Spectrogram 1	1	2672.282874169	2674.395141009	0.000	8000.000	2.1123	-33.85	15.91	
40	Spectrogram 1	1	2677.288946579	2679.380090749	0.000	8000.000	2.0911	-34.05	15.86	
41	Spectrogram 1	1	2681.323376239	2683.435643079	0.000	8000.000	2.1123	-33.95	15.80	
42	Spectrogram 1	1	2685.326121899	2685.579593919	0.000	8000.000	0.2535	-33.72	16.56	
43	Spectrogram 1	1	2694.655218779	2699.143901599	580.000	1080.800	4.4887	-46.93	17.69	
44	Spectrogram 1	1	2710.051931729	2711.587338949	143.400	470.100	1.5354	-58.37	10.68	
45	Spectrogram 1	1	2712.612701289	2713.643317089	159.300	709.100	1.0306	-57.35	11.06	
46	Spectrogram 1	1	2699.188519279	2705.985279029	580.000	1526.500	6.7968	-56.42	12.27	
47	Spectrogram 1	1	2714.887806709	2715.661179809	326.700	756.900	0.7734	-59.32	10.16	
48	Spectrogram 1	1	2717.014582729	2717.996171669	294.800	669.300	0.9816	-58.87	10.76	
49	Spectrogram 1	1	2719.542917869	2720.360908649	318.700	693.200	0.8180	-56.94	11.26	
50	Spectrogram 1	1	2722.058821669	2722.861939889	278.900	605.500	0.8031	-59.80	10.58	
51	Spectrogram 1	1	2724.854862879	2725.717471339	294.800	701.100	0.8626	-59.95	10.94	
52	Spectrogram 1	1	2727.658773909	2728.774215879	255.000	669.300	1.1154	-58.53	10.85	
53	Spectrogram 1	1	2730.722521189	2732.046178999	159.300	390.400	1.3237	-60.69	10.72	
54	Spectrogram 1	1	2734.274782179	2735.613312549	127.500	398.400	1.3385	-59.06	11.38	
55	Spectrogram 1	1	2737.791002369	2739.337748569	127.500	398.400	1.5467	-58.68	10.03	
56	Spectrogram 1	1	2761.602321659	2768.795599259	589.600	1381.600	7.1933	-58.34	12.58	
57	Spectrogram 1	1	2768.963863059	2773.633183659	748.900	1593.500	4.6693	-45.27	17.30	
58	Spectrogram 1	1	2774.020441759	2777.028157259	358.500	900.300	3.0077	-59.56	10.89	
59	Spectrogram 1	1	2779.743084680	2780.584403680	661.334	980.034	0.8413	-64.96	11.03	
60	Spectrogram 1	1	2781.685343418	2782.463563518	605.247	1043.447	0.7782	-62.56	11.18	
61	Spectrogram 1	1	2783.593265080	2784.245287380	609.870	1024.170	0.6520	-52.71	15.98	
62	Spectrogram 1	1	2785.298585914	2786.097839014	786.238	1096.938	0.7993	-51.39	18.61	
63	Spectrogram 1	1	2787.320035257	2788.161354357	736.526	1007.426	0.8413	-57.02	13.17	
64	Spectrogram 1	1	2791.186389459	2792.069774359	23.900	255.000	0.8834	-52.99	16.38	
65	Spectrogram 1	1	2793.731379459	2794.509599559	47.800	247.000	0.7782	-56.01	13.78	
66	Spectrogram 1	1	2796.066039759	2797.054589559	39.800	239.000	0.9885	-54.31	13.82	
67	Spectrogram 1	1	2798.611029759	2799.599579659	31.900	247.000	0.9885	-52.92	15.51	
