Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	2335.050000000	2335.282349352	0.000	8000.000	0.2323	-38.47	17.49	Phaser
2	Spectrogram 1	1	2338.091664249	2340.119440415	0.000	8000.000	2.0278	-39.44	18.83	Upsweep
3	Spectrogram 1	1	2342.083848576	2344.225320689	0.000	8000.000	2.1415	-39.64	17.43	Downsweep
4	Spectrogram 1	1	2347.111043659	2349.181065159	0.000	8000.000	2.0700	-39.68	19.01	
5	Spectrogram 1	1	2351.063874169	2353.176141009	0.000	8000.000	2.1123	-40.07	17.07	
6	Spectrogram 1	1	2356.069946579	2358.161090749	0.000	8000.000	2.0911	-39.63	17.99	
7	Spectrogram 1	1	2360.104376239	2362.216643079	0.000	8000.000	2.1123	-39.96	17.44	
8	Spectrogram 1	1	2364.107121899	2364.360593919	0.000	8000.000	0.2535	-39.77	18.10	
9	Spectrogram 1	1	2373.436218779	2377.924901599	580.000	1080.800	4.4887	-51.18	16.58	
10	Spectrogram 1	1	2388.832931729	2390.368338949	143.400	470.100	1.5354	-60.92	10.28	
11	Spectrogram 1	1	2391.393701289	2392.424317089	159.300	709.100	1.0306	-58.90	11.14	
12	Spectrogram 1	1	2377.969519279	2384.766279029	580.000	1526.500	6.7968	-48.50	16.97	
13	Spectrogram 1	1	2393.668806709	2394.442179809	326.700	756.900	0.7734	-56.80	11.86	
14	Spectrogram 1	1	2395.795582729	2396.777171669	294.800	669.300	0.9816	-59.19	10.56	
15	Spectrogram 1	1	2398.323917869	2399.141908649	318.700	693.200	0.8180	-58.67	12.05	
16	Spectrogram 1	1	2400.839821669	2401.642939889	278.900	605.500	0.8031	-61.42	11.34	
17	Spectrogram 1	1	2403.635862879	2404.498471339	294.800	701.100	0.8626	-57.57	11.11	
18	Spectrogram 1	1	2406.439773909	2407.555215879	255.000	669.300	1.1154	-60.81	10.15	
19	Spectrogram 1	1	2409.503521189	2410.827178999	159.300	390.400	1.3237	-62.65	9.83	
20	Spectrogram 1	1	2413.055782179	2414.394312549	127.500	398.400	1.3385	-61.20	10.92	
21	Spectrogram 1	1	2416.572002369	2418.118748569	127.500	398.400	1.5467	-61.26	10.47	
22	Spectrogram 1	1	2440.383321659	2447.576599259	589.600	1381.600	7.1933	-51.34	13.13	
23	Spectrogram 1	1	2447.744863059	2452.414183659	748.900	1593.500	4.6693	-48.36	14.90	
