Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	13.900000000	14.132349352	0.000	8000.000	0.2323	-29.76	22.11	Phaser
2	Spectrogram 1	1	16.941664249	18.969440415	0.000	8000.000	2.0278	-29.73	22.88	Upsweep
3	Spectrogram 1	1	20.933848576	23.075320689	0.000	8000.000	2.1415	-30.06	22.80	Downsweep
4	Spectrogram 1	1	25.961043659	28.031065159	0.000	8000.000	2.0700	-29.83	22.15	
5	Spectrogram 1	1	29.913874169	32.026141009	0.000	8000.000	2.1123	-29.87	22.67	
6	Spectrogram 1	1	34.919946579	37.011090749	0.000	8000.000	2.0911	-29.65	22.88	
7	Spectrogram 1	1	38.954376239	41.066643079	0.000	8000.000	2.1123	-29.62	22.68	
8	Spectrogram 1	1	42.957121899	43.210593919	0.000	8000.000	0.2535	-29.87	22.52	
9	Spectrogram 1	1	52.286218779	56.774901599	580.000	1080.800	4.4887	-58.75	12.84	
10	Spectrogram 1	1	67.682931729	69.218338949	143.400	470.100	1.5354	-60.76	10.97	
11	Spectrogram 1	1	70.243701289	71.274317089	159.300	709.100	1.0306	-59.09	10.49	
12	Spectrogram 1	1	56.819519279	63.616279029	580.000	1526.500	6.7968	-57.23	11.87	
13	Spectrogram 1	1	72.518806709	73.292179809	326.700	756.900	0.7734	-59.30	10.99	
14	Spectrogram 1	1	74.645582729	75.627171669	294.800	669.300	0.9816	-61.54	10.39	
15	Spectrogram 1	1	77.173917869	77.991908649	318.700	693.200	0.8180	-60.84	11.14	
16	Spectrogram 1	1	79.689821669	80.492939889	278.900	605.500	0.8031	-61.72	10.88	
17	Spectrogram 1	1	82.485862879	83.348471339	294.800	701.100	0.8626	-59.34	10.90	
18	Spectrogram 1	1	85.289773909	86.405215879	255.000	669.300	1.1154	-61.12	10.89	
19	Spectrogram 1	1	88.353521189	89.677178999	159.300	390.400	1.3237	-61.61	10.38	
20	Spectrogram 1	1	91.905782179	93.244312549	127.500	398.400	1.3385	-60.88	10.11	
21	Spectrogram 1	1	95.422002369	96.968748569	127.500	398.400	1.5467	-60.38	11.01	
22	Spectrogram 1	1	119.233321659	126.426599259	589.600	1381.600	7.1933	-57.50	11.94	
23	Spectrogram 1	1	126.594863059	131.264183659	748.900	1593.500	4.6693	-56.44	12.64	
24	Spectrogram 1	1	131.651441759	134.659157259	358.500	900.300	3.0077	-60.36	10.93	
25	Spectrogram 1	1	137.374084680	138.215403680	661.334	980.034	0.8413	-60.98	12.02	
26	Spectrogram 1	1	139.316343418	140.094563518	605.247	1043.447	0.7782	-57.85	13.60	
27	Spectrogram 1	1	141.224265080	141.876287380	609.870	1024.170	0.6520	-59.41	12.95	
28	Spectrogram 1	1	142.929585914	143.728839014	786.238	1096.938	0.7993	-63.65	10.24	
