Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	2336.400000000	2336.632349352	0.000	8000.000	0.2323	-35.77	20.55	Phaser
2	Spectrogram 1	1	2339.441664249	2341.469440415	0.000	8000.000	2.0278	-35.57	20.82	Upsweep
3	Spectrogram 1	1	2343.433848576	2345.575320689	0.000	8000.000	2.1415	-34.72	19.44	Downsweep
4	Spectrogram 1	1	2348.461043659	2350.531065159	0.000	8000.000	2.0700	-35.67	20.47	
5	Spectrogram 1	1	2352.413874169	2354.526141009	0.000	8000.000	2.1123	-36.32	19.13	
6	Spectrogram 1	1	2357.419946579	2359.511090749	0.000	8000.000	2.0911	-35.51	20.71	
7	Spectrogram 1	1	2361.454376239	2363.566643079	0.000	8000.000	2.1123	-36.69	19.92	
8	Spectrogram 1	1	2365.457121899	2365.710593919	0.000	8000.000	0.2535	-35.79	19.33	
9	Spectrogram 1	1	2374.786218779	2379.274901599	580.000	1080.800	4.4887	-44.22	18.47	
10	Spectrogram 1	1	2390.182931729	2391.718338949	143.400	470.100	1.5354	-55.64	11.47	
11	Spectrogram 1	1	2392.743701289	2393.774317089	159.300	709.100	1.0306	-49.72	11.11	
12	Spectrogram 1	1	2379.319519279	2386.116279029	580.000	1526.500	6.7968	-41.14	18.01	
13	Spectrogram 1	1	2395.018806709	2395.792179809	326.700	756.900	0.7734	-47.29	13.45	
14	Spectrogram 1	1	2397.145582729	2398.127171669	294.800	669.300	0.9816	-48.49	12.31	
15	Spectrogram 1	1	2399.673917869	2400.491908649	318.700	693.200	0.8180	-49.00	12.45	
16	Spectrogram 1	1	2402.189821669	2402.992939889	278.900	605.500	0.8031	-50.26	10.74	
17	Spectrogram 1	1	2404.985862879	2405.848471339	294.800	701.100	0.8626	-46.64	13.45	
18	Spectrogram 1	1	2407.789773909	2408.905215879	255.000	669.300	1.1154	-53.38	10.34	
19	Spectrogram 1	1	2410.853521189	2412.177178999	159.300	390.400	1.3237	-56.92	11.11	
20	Spectrogram 1	1	2414.405782179	2415.744312549	127.500	398.400	1.3385	-56.86	10.84	
21	Spectrogram 1	1	2417.922002369	2419.468748569	127.500	398.400	1.5467	-56.57	10.44	
22	Spectrogram 1	1	2441.733321659	2448.926599259	589.600	1381.600	7.1933	-44.00	14.18	
23	Spectrogram 1	1	2449.094863059	2453.764183659	748.900	1593.500	4.6693	-39.60	17.30	
24	Spectrogram 1	1	2454.151441759	2457.159157259	358.500	900.300	3.0077	-48.43	11.39	
25	Spectrogram 1	1	2459.874084680	2460.715403680	661.334	980.034	0.8413	-45.15	14.78	
26	Spectrogram 1	1	2461.816343418	2462.594563518	605.247	1043.447	0.7782	-40.42	17.15	
27	Spectrogram 1	1	2463.724265080	2464.376287380	609.870	1024.170	0.6520	-41.27	16.50	
28	Spectrogram 1	1	2465.429585914	2466.228839014	786.238	1096.938	0.7993	-46.79	15.10	
29	Spectrogram 1	1	2467.451035257	2468.292354357	736.526	1007.426	0.8413	-43.18	16.72	
30	Spectrogram 1	1	2471.317389459	2472.200774359	23.900	255.000	0.8834	-53.83	13.12	
31	Spectrogram 1	1	2473.862379459	2474.640599559	47.800	247.000	0.7782	-56.43	11.07	
32	Spectrogram 1	1	2476.197039759	2477.185589559	39.800	239.000	0.9885	-55.72	12.85	
33	Spectrogram 1	1	2478.742029759	2479.730579659	31.900	247.000	0.9885	-54.12	13.56	
34	Spectrogram 1	1	2481.199673559	2482.104091559	31.900	207.200	0.9044	-54.72	14.49	
35	Spectrogram 1	1	2485.869000000	2486.101349352	0.000	8000.000	0.2323	-35.39	20.46	Phaser
36	Spectrogram 1	1	2488.910664249	2490.938440415	0.000	8000.000	2.0278	-34.75	20.80	Upsweep
37	Spectrogram 1	1	2492.902848576	2495.044320689	0.000	8000.000	2.1415	-35.12	21.70	Downsweep
38	Spectrogram 1	1	2497.930043659	2500.000065159	0.000	8000.000	2.0700	-36.75	20.94	
39	Spectrogram 1	1	2501.882874169	2503.995141009	0.000	8000.000	2.1123	-36.12	20.26	
40	Spectrogram 1	1	2506.888946579	2508.980090749	0.000	8000.000	2.0911	-36.14	21.69	
41	Spectrogram 1	1	2510.923376239	2513.035643079	0.000	8000.000	2.1123	-36.45	20.59	
42	Spectrogram 1	1	2514.926121899	2515.179593919	0.000	8000.000	0.2535	-36.59	20.70	
43	Spectrogram 1	1	2524.255218779	2528.743901599	580.000	1080.800	4.4887	-44.20	18.90	
44	Spectrogram 1	1	2539.651931729	2541.187338949	143.400	470.100	1.5354	-55.77	10.62	
45	Spectrogram 1	1	2542.212701289	2543.243317089	159.300	709.100	1.0306	-49.82	11.90	
46	Spectrogram 1	1	2528.788519279	2535.585279029	580.000	1526.500	6.7968	-41.17	18.34	
47	Spectrogram 1	1	2544.487806709	2545.261179809	326.700	756.900	0.7734	-47.27	14.67	
48	Spectrogram 1	1	2546.614582729	2547.596171669	294.800	669.300	0.9816	-48.30	12.74	
49	Spectrogram 1	1	2549.142917869	2549.960908649	318.700	693.200	0.8180	-48.37	12.62	
50	Spectrogram 1	1	2551.658821669	2552.461939889	278.900	605.500	0.8031	-50.47	11.73	
51	Spectrogram 1	1	2554.454862879	2555.317471339	294.800	701.100	0.8626	-46.56	13.24	
52	Spectrogram 1	1	2557.258773909	2558.374215879	255.000	669.300	1.1154	-53.01	10.97	
53	Spectrogram 1	1	2560.322521189	2561.646178999	159.300	390.400	1.3237	-56.88	10.24	
54	Spectrogram 1	1	2563.874782179	2565.213312549	127.500	398.400	1.3385	-56.36	10.50	
55	Spectrogram 1	1	2567.391002369	2568.937748569	127.500	398.400	1.5467	-57.02	10.76	
56	Spectrogram 1	1	2591.202321659	2598.395599259	589.600	1381.600	7.1933	-44.19	14.79	
57	Spectrogram 1	1	2598.563863059	2603.233183659	748.900	1593.500	4.6693	-39.65	17.96	
