Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1032.050000000	1032.282349352	0.000	8000.000	0.2323	-32.46	19.57	Phaser
2	Spectrogram 1	1	1035.091664249	1037.119440415	0.000	8000.000	2.0278	-32.11	19.94	Upsweep
3	Spectrogram 1	1	1039.083848576	1041.225320689	0.000	8000.000	2.1415	-31.87	20.53	Downsweep
4	Spectrogram 1	1	1044.111043659	1046.181065159	0.000	8000.000	2.0700	-32.17	19.82	
5	Spectrogram 1	1	1048.063874169	1050.176141009	0.000	8000.000	2.1123	-32.29	20.30	
6	Spectrogram 1	1	1053.069946579	1055.161090749	0.000	8000.000	2.0911	-32.05	20.04	
7	Spectrogram 1	1	1057.104376239	1059.216643079	0.000	8000.000	2.1123	-32.09	20.11	
8	Spectrogram 1	1	1061.107121899	1061.360593919	0.000	8000.000	0.2535	-32.12	20.01	
9	Spectrogram 1	1	1070.436218779	1074.924901599	580.000	1080.800	4.4887	-50.86	18.20	
10	Spectrogram 1	1	1085.832931729	1087.368338949	143.400	470.100	1.5354	-60.20	9.86	
11	Spectrogram 1	1	1088.393701289	1089.424317089	159.300	709.100	1.0306	-57.31	11.61	
12	Spectrogram 1	1	1074.969519279	1081.766279029	580.000	1526.500	6.7968	-48.29	16.78	
13	Spectrogram 1	1	1090.668806709	1091.442179809	326.700	756.900	0.7734	-53.54	12.42	
14	Spectrogram 1	1	1092.795582729	1093.777171669	294.800	669.300	0.9816	-58.92	11.00	
15	Spectrogram 1	1	1095.323917869	1096.141908649	318.700	693.200	0.8180	-58.12	12.48	
16	Spectrogram 1	1	1097.839821669	1098.642939889	278.900	605.500	0.8031	-61.05	10.12	
17	Spectrogram 1	1	1100.635862879	1101.498471339	294.800	701.100	0.8626	-56.96	11.49	
18	Spectrogram 1	1	1103.439773909	1104.555215879	255.000	669.300	1.1154	-59.34	11.32	
19	Spectrogram 1	1	1106.503521189	1107.827178999	159.300	390.400	1.3237	-61.67	9.89	
20	Spectrogram 1	1	1110.055782179	1111.394312549	127.500	398.400	1.3385	-61.44	9.88	
21	Spectrogram 1	1	1113.572002369	1115.118748569	127.500	398.400	1.5467	-60.89	9.68	
22	Spectrogram 1	1	1137.383321659	1144.576599259	589.600	1381.600	7.1933	-48.40	15.52	
23	Spectrogram 1	1	1144.744863059	1149.414183659	748.900	1593.500	4.6693	-47.95	16.06	
24	Spectrogram 1	1	1149.801441759	1152.809157259	358.500	900.300	3.0077	-57.49	11.56	
25	Spectrogram 1	1	1155.524084680	1156.365403680	661.334	980.034	0.8413	-50.87	15.81	
26	Spectrogram 1	1	1157.466343418	1158.244563518	605.247	1043.447	0.7782	-46.69	19.41	
27	Spectrogram 1	1	1159.374265080	1160.026287380	609.870	1024.170	0.6520	-46.27	19.99	
28	Spectrogram 1	1	1161.079585914	1161.878839014	786.238	1096.938	0.7993	-52.21	15.57	
29	Spectrogram 1	1	1163.101035257	1163.942354357	736.526	1007.426	0.8413	-49.36	18.26	
30	Spectrogram 1	1	1166.967389459	1167.850774359	23.900	255.000	0.8834	-53.74	15.25	
31	Spectrogram 1	1	1169.512379459	1170.290599559	47.800	247.000	0.7782	-56.41	12.24	
32	Spectrogram 1	1	1171.847039759	1172.835589559	39.800	239.000	0.9885	-54.81	15.34	
33	Spectrogram 1	1	1174.392029759	1175.380579659	31.900	247.000	0.9885	-52.46	15.71	
34	Spectrogram 1	1	1176.849673559	1177.754091559	31.900	207.200	0.9044	-51.67	18.69	
35	Spectrogram 1	1	1181.519000000	1181.751349352	0.000	8000.000	0.2323	-32.93	19.05	Phaser
36	Spectrogram 1	1	1184.560664249	1186.588440415	0.000	8000.000	2.0278	-32.62	19.66	Upsweep
37	Spectrogram 1	1	1188.552848576	1190.694320689	0.000	8000.000	2.1415	-33.14	19.93	Downsweep
38	Spectrogram 1	1	1193.580043659	1195.650065159	0.000	8000.000	2.0700	-33.57	18.89	
39	Spectrogram 1	1	1197.532874169	1199.645141009	0.000	8000.000	2.1123	-33.59	19.39	
40	Spectrogram 1	1	1202.538946579	1204.630090749	0.000	8000.000	2.0911	-33.40	19.00	
41	Spectrogram 1	1	1206.573376239	1208.685643079	0.000	8000.000	2.1123	-33.38	19.40	
42	Spectrogram 1	1	1210.576121899	1210.829593919	0.000	8000.000	0.2535	-33.74	18.38	
43	Spectrogram 1	1	1219.905218779	1224.393901599	580.000	1080.800	4.4887	-51.25	17.81	
44	Spectrogram 1	1	1235.301931729	1236.837338949	143.400	470.100	1.5354	-60.92	10.14	
45	Spectrogram 1	1	1237.862701289	1238.893317089	159.300	709.100	1.0306	-58.57	10.62	
46	Spectrogram 1	1	1224.438519279	1231.235279029	580.000	1526.500	6.7968	-48.54	16.71	
47	Spectrogram 1	1	1240.137806709	1240.911179809	326.700	756.900	0.7734	-54.38	12.27	
48	Spectrogram 1	1	1242.264582729	1243.246171669	294.800	669.300	0.9816	-58.60	12.04	
49	Spectrogram 1	1	1244.792917869	1245.610908649	318.700	693.200	0.8180	-58.17	10.68	
50	Spectrogram 1	1	1247.308821669	1248.111939889	278.900	605.500	0.8031	-60.36	10.62	
51	Spectrogram 1	1	1250.104862879	1250.967471339	294.800	701.100	0.8626	-56.44	12.03	
52	Spectrogram 1	1	1252.908773909	1254.024215879	255.000	669.300	1.1154	-60.14	10.66	
53	Spectrogram 1	1	1255.972521189	1257.296178999	159.300	390.400	1.3237	-62.30	11.34	
54	Spectrogram 1	1	1259.524782179	1260.863312549	127.500	398.400	1.3385	-61.21	10.76	
55	Spectrogram 1	1	1263.041002369	1264.587748569	127.500	398.400	1.5467	-60.95	10.18	
56	Spectrogram 1	1	1286.852321659	1294.045599259	589.600	1381.600	7.1933	-49.84	14.48	
57	Spectrogram 1	1	1294.213863059	1298.883183659	748.900	1593.500	4.6693	-48.84	16.26	
58	Spectrogram 1	1	1299.270441759	1302.278157259	358.500	900.300	3.0077	-57.18	11.28	
59	Spectrogram 1	1	1304.993084680	1305.834403680	661.334	980.034	0.8413	-50.90	15.96	
60	Spectrogram 1	1	1306.935343418	1307.713563518	605.247	1043.447	0.7782	-47.01	18.33	
61	Spectrogram 1	1	1308.843265080	1309.495287380	609.870	1024.170	0.6520	-47.02	20.77	
62	Spectrogram 1	1	1310.548585914	1311.347839014	786.238	1096.938	0.7993	-53.86	15.98	
63	Spectrogram 1	1	1312.570035257	1313.411354357	736.526	1007.426	0.8413	-50.45	20.67	
64	Spectrogram 1	1	1316.436389459	1317.319774359	23.900	255.000	0.8834	-52.86	15.98	
65	Spectrogram 1	1	1318.981379459	1319.759599559	47.800	247.000	0.7782	-56.38	13.14	
66	Spectrogram 1	1	1321.316039759	1322.304589559	39.800	239.000	0.9885	-54.21	14.85	
67	Spectrogram 1	1	1323.861029759	1324.849579659	31.900	247.000	0.9885	-52.30	16.86	
68	Spectrogram 1	1	1326.318673559	1327.223091559	31.900	207.200	0.9044	-53.39	16.47	
69	Spectrogram 1	1	1330.950000000	1331.182349352	0.000	8000.000	0.2323	-33.52	20.88	Phaser
70	Spectrogram 1	1	1333.991664249	1336.019440415	0.000	8000.000	2.0278	-33.44	19.05	Upsweep
71	Spectrogram 1	1	1337.983848576	1340.125320689	0.000	8000.000	2.1415	-33.34	19.35	Downsweep
72	Spectrogram 1	1	1343.011043659	1345.081065159	0.000	8000.000	2.0700	-33.40	19.72	
73	Spectrogram 1	1	1346.963874169	1349.076141009	0.000	8000.000	2.1123	-33.54	19.88	
74	Spectrogram 1	1	1351.969946579	1354.061090749	0.000	8000.000	2.0911	-33.66	18.95	
75	Spectrogram 1	1	1356.004376239	1358.116643079	0.000	8000.000	2.1123	-33.54	19.30	
76	Spectrogram 1	1	1360.007121899	1360.260593919	0.000	8000.000	0.2535	-33.44	19.64	
77	Spectrogram 1	1	1369.336218779	1373.824901599	580.000	1080.800	4.4887	-46.93	18.90	
78	Spectrogram 1	1	1384.732931729	1386.268338949	143.400	470.100	1.5354	-60.90	9.22	
79	Spectrogram 1	1	1387.293701289	1388.324317089	159.300	709.100	1.0306	-58.49	11.22	
80	Spectrogram 1	1	1373.869519279	1380.666279029	580.000	1526.500	6.7968	-46.96	17.63	
81	Spectrogram 1	1	1389.568806709	1390.342179809	326.700	756.900	0.7734	-53.94	13.49	
82	Spectrogram 1	1	1391.695582729	1392.677171669	294.800	669.300	0.9816	-59.11	10.12	
83	Spectrogram 1	1	1394.223917869	1395.041908649	318.700	693.200	0.8180	-58.22	11.47	
84	Spectrogram 1	1	1396.739821669	1397.542939889	278.900	605.500	0.8031	-60.60	10.88	
85	Spectrogram 1	1	1399.535862879	1400.398471339	294.800	701.100	0.8626	-55.63	12.05	
86	Spectrogram 1	1	1402.339773909	1403.455215879	255.000	669.300	1.1154	-60.19	10.24	
87	Spectrogram 1	1	1405.403521189	1406.727178999	159.300	390.400	1.3237	-61.64	10.10	
88	Spectrogram 1	1	1408.955782179	1410.294312549	127.500	398.400	1.3385	-60.24	9.62	
89	Spectrogram 1	1	1412.472002369	1414.018748569	127.500	398.400	1.5467	-61.01	11.23	
90	Spectrogram 1	1	1436.283321659	1443.476599259	589.600	1381.600	7.1933	-50.07	13.44	
91	Spectrogram 1	1	1443.644863059	1448.314183659	748.900	1593.500	4.6693	-48.28	15.98	
92	Spectrogram 1	1	1448.701441759	1451.709157259	358.500	900.300	3.0077	-58.42	11.23	
