Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1084.750000000	1084.982349352	0.000	8000.000	0.2323	-26.05	24.49	Phaser
2	Spectrogram 1	1	1087.791664249	1089.819440415	0.000	8000.000	2.0278	-26.30	23.61	Upsweep
3	Spectrogram 1	1	1091.783848576	1093.925320689	0.000	8000.000	2.1415	-26.23	23.85	Downsweep
4	Spectrogram 1	1	1096.811043659	1098.881065159	0.000	8000.000	2.0700	-26.73	23.36	
5	Spectrogram 1	1	1100.763874169	1102.876141009	0.000	8000.000	2.1123	-26.86	23.12	
6	Spectrogram 1	1	1105.769946579	1107.861090749	0.000	8000.000	2.0911	-26.91	23.24	
7	Spectrogram 1	1	1109.804376239	1111.916643079	0.000	8000.000	2.1123	-26.81	23.44	
8	Spectrogram 1	1	1113.807121899	1114.060593919	0.000	8000.000	0.2535	-26.79	22.91	
9	Spectrogram 1	1	1123.136218779	1127.624901599	580.000	1080.800	4.4887	-58.00	13.03	
10	Spectrogram 1	1	1138.532931729	1140.068338949	143.400	470.100	1.5354	-58.14	10.97	
11	Spectrogram 1	1	1141.093701289	1142.124317089	159.300	709.100	1.0306	-56.73	10.85	
12	Spectrogram 1	1	1127.669519279	1134.466279029	580.000	1526.500	6.7968	-58.34	11.04	
13	Spectrogram 1	1	1143.368806709	1144.142179809	326.700	756.900	0.7734	-57.60	11.39	
14	Spectrogram 1	1	1145.495582729	1146.477171669	294.800	669.300	0.9816	-58.21	10.82	
15	Spectrogram 1	1	1148.023917869	1148.841908649	318.700	693.200	0.8180	-58.98	11.42	
16	Spectrogram 1	1	1150.539821669	1151.342939889	278.900	605.500	0.8031	-59.41	10.54	
17	Spectrogram 1	1	1153.335862879	1154.198471339	294.800	701.100	0.8626	-57.95	11.81	
18	Spectrogram 1	1	1156.139773909	1157.255215879	255.000	669.300	1.1154	-58.25	10.86	
19	Spectrogram 1	1	1159.203521189	1160.527178999	159.300	390.400	1.3237	-59.38	11.90	
20	Spectrogram 1	1	1162.755782179	1164.094312549	127.500	398.400	1.3385	-58.20	10.35	
21	Spectrogram 1	1	1166.272002369	1167.818748569	127.500	398.400	1.5467	-58.45	9.80	
22	Spectrogram 1	1	1190.083321659	1197.276599259	589.600	1381.600	7.1933	-56.42	12.12	
23	Spectrogram 1	1	1197.444863059	1202.114183659	748.900	1593.500	4.6693	-56.07	12.15	
24	Spectrogram 1	1	1202.501441759	1205.509157259	358.500	900.300	3.0077	-56.20	11.95	
25	Spectrogram 1	1	1208.224084680	1209.065403680	661.334	980.034	0.8413	-61.87	10.93	
