Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1540.250000000	1540.482349352	0.000	8000.000	0.2323	-32.58	22.07	Phaser
2	Spectrogram 1	1	1543.291664249	1545.319440415	0.000	8000.000	2.0278	-31.57	20.89	Upsweep
3	Spectrogram 1	1	1547.283848576	1549.425320689	0.000	8000.000	2.1415	-31.83	20.19	Downsweep
4	Spectrogram 1	1	1552.311043659	1554.381065159	0.000	8000.000	2.0700	-31.62	20.60	
5	Spectrogram 1	1	1556.263874169	1558.376141009	0.000	8000.000	2.1123	-31.79	20.10	
6	Spectrogram 1	1	1561.269946579	1563.361090749	0.000	8000.000	2.0911	-31.70	21.05	
7	Spectrogram 1	1	1565.304376239	1567.416643079	0.000	8000.000	2.1123	-31.79	19.73	
8	Spectrogram 1	1	1569.307121899	1569.560593919	0.000	8000.000	0.2535	-32.51	21.30	
9	Spectrogram 1	1	1578.636218779	1583.124901599	580.000	1080.800	4.4887	-34.74	25.65	
10	Spectrogram 1	1	1594.032931729	1595.568338949	143.400	470.100	1.5354	-56.85	11.29	
11	Spectrogram 1	1	1596.593701289	1597.624317089	159.300	709.100	1.0306	-43.80	12.16	
12	Spectrogram 1	1	1583.169519279	1589.966279029	580.000	1526.500	6.7968	-34.06	25.12	
13	Spectrogram 1	1	1598.868806709	1599.642179809	326.700	756.900	0.7734	-40.26	21.06	
14	Spectrogram 1	1	1600.995582729	1601.977171669	294.800	669.300	0.9816	-43.04	13.47	
15	Spectrogram 1	1	1603.523917869	1604.341908649	318.700	693.200	0.8180	-41.81	18.09	
16	Spectrogram 1	1	1606.039821669	1606.842939889	278.900	605.500	0.8031	-44.06	14.31	
17	Spectrogram 1	1	1608.835862879	1609.698471339	294.800	701.100	0.8626	-41.28	19.34	
18	Spectrogram 1	1	1611.639773909	1612.755215879	255.000	669.300	1.1154	-47.66	12.33	
19	Spectrogram 1	1	1614.703521189	1616.027178999	159.300	390.400	1.3237	-57.38	10.89	
20	Spectrogram 1	1	1618.255782179	1619.594312549	127.500	398.400	1.3385	-57.59	10.52	
21	Spectrogram 1	1	1621.772002369	1623.318748569	127.500	398.400	1.5467	-58.09	10.73	
22	Spectrogram 1	1	1645.583321659	1652.776599259	589.600	1381.600	7.1933	-37.28	17.39	
23	Spectrogram 1	1	1652.944863059	1657.614183659	748.900	1593.500	4.6693	-32.36	22.96	
24	Spectrogram 1	1	1658.001441759	1661.009157259	358.500	900.300	3.0077	-44.19	12.56	
25	Spectrogram 1	1	1663.724084680	1664.565403680	661.334	980.034	0.8413	-36.37	21.83	
26	Spectrogram 1	1	1665.666343418	1666.444563518	605.247	1043.447	0.7782	-30.60	25.60	
27	Spectrogram 1	1	1667.574265080	1668.226287380	609.870	1024.170	0.6520	-30.49	24.25	
28	Spectrogram 1	1	1669.279585914	1670.078839014	786.238	1096.938	0.7993	-38.45	21.32	
29	Spectrogram 1	1	1671.301035257	1672.142354357	736.526	1007.426	0.8413	-33.34	26.82	
30	Spectrogram 1	1	1675.167389459	1676.050774359	23.900	255.000	0.8834	-54.20	11.13	
31	Spectrogram 1	1	1677.712379459	1678.490599559	47.800	247.000	0.7782	-57.02	10.57	
32	Spectrogram 1	1	1680.047039759	1681.035589559	39.800	239.000	0.9885	-55.38	12.76	
33	Spectrogram 1	1	1682.592029759	1683.580579659	31.900	247.000	0.9885	-53.02	12.86	
34	Spectrogram 1	1	1685.049673559	1685.954091559	31.900	207.200	0.9044	-53.70	12.08	
35	Spectrogram 1	1	1689.719000000	1689.951349352	0.000	8000.000	0.2323	-32.96	21.05	Phaser
36	Spectrogram 1	1	1692.760664249	1694.788440415	0.000	8000.000	2.0278	-31.52	20.45	Upsweep
37	Spectrogram 1	1	1696.752848576	1698.894320689	0.000	8000.000	2.1415	-31.81	20.33	Downsweep
38	Spectrogram 1	1	1701.780043659	1703.850065159	0.000	8000.000	2.0700	-31.57	20.98	
39	Spectrogram 1	1	1705.732874169	1707.845141009	0.000	8000.000	2.1123	-31.70	20.38	
40	Spectrogram 1	1	1710.738946579	1712.830090749	0.000	8000.000	2.0911	-31.68	20.74	
41	Spectrogram 1	1	1714.773376239	1716.885643079	0.000	8000.000	2.1123	-31.87	20.23	
42	Spectrogram 1	1	1718.776121899	1719.029593919	0.000	8000.000	0.2535	-32.79	20.11	
43	Spectrogram 1	1	1728.105218779	1732.593901599	580.000	1080.800	4.4887	-34.67	25.81	
44	Spectrogram 1	1	1743.501931729	1745.037338949	143.400	470.100	1.5354	-56.68	11.32	
45	Spectrogram 1	1	1746.062701289	1747.093317089	159.300	709.100	1.0306	-43.59	12.88	
46	Spectrogram 1	1	1732.638519279	1739.435279029	580.000	1526.500	6.7968	-34.06	24.09	
47	Spectrogram 1	1	1748.337806709	1749.111179809	326.700	756.900	0.7734	-40.12	19.96	
48	Spectrogram 1	1	1750.464582729	1751.446171669	294.800	669.300	0.9816	-42.82	14.28	
49	Spectrogram 1	1	1752.992917869	1753.810908649	318.700	693.200	0.8180	-42.02	18.39	
50	Spectrogram 1	1	1755.508821669	1756.311939889	278.900	605.500	0.8031	-43.93	14.38	
51	Spectrogram 1	1	1758.304862879	1759.167471339	294.800	701.100	0.8626	-41.14	19.85	
52	Spectrogram 1	1	1761.108773909	1762.224215879	255.000	669.300	1.1154	-47.35	12.46	
53	Spectrogram 1	1	1764.172521189	1765.496178999	159.300	390.400	1.3237	-58.01	11.79	
