Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1033.200000000	1033.432349352	0.000	8000.000	0.2323	-39.86	15.53	Phaser
2	Spectrogram 1	1	1036.241664249	1038.269440415	0.000	8000.000	2.0278	-39.74	16.09	Upsweep
3	Spectrogram 1	1	1040.233848576	1042.375320689	0.000	8000.000	2.1415	-39.72	16.16	Downsweep
4	Spectrogram 1	1	1045.261043659	1047.331065159	0.000	8000.000	2.0700	-39.73	16.71	
5	Spectrogram 1	1	1049.213874169	1051.326141009	0.000	8000.000	2.1123	-39.64	16.33	
6	Spectrogram 1	1	1054.219946579	1056.311090749	0.000	8000.000	2.0911	-39.74	16.31	
7	Spectrogram 1	1	1058.254376239	1060.366643079	0.000	8000.000	2.1123	-39.80	16.22	
8	Spectrogram 1	1	1062.257121899	1062.510593919	0.000	8000.000	0.2535	-40.26	17.00	
9	Spectrogram 1	1	1071.586218779	1076.074901599	580.000	1080.800	4.4887	-49.10	14.92	
10	Spectrogram 1	1	1086.982931729	1088.518338949	143.400	470.100	1.5354	-58.84	10.28	
11	Spectrogram 1	1	1089.543701289	1090.574317089	159.300	709.100	1.0306	-56.91	10.71	
12	Spectrogram 1	1	1076.119519279	1082.916279029	580.000	1526.500	6.7968	-46.78	17.97	
13	Spectrogram 1	1	1091.818806709	1092.592179809	326.700	756.900	0.7734	-53.82	12.98	
14	Spectrogram 1	1	1093.945582729	1094.927171669	294.800	669.300	0.9816	-57.52	10.50	
15	Spectrogram 1	1	1096.473917869	1097.291908649	318.700	693.200	0.8180	-56.92	10.49	
16	Spectrogram 1	1	1098.989821669	1099.792939889	278.900	605.500	0.8031	-59.95	10.97	
17	Spectrogram 1	1	1101.785862879	1102.648471339	294.800	701.100	0.8626	-56.51	11.43	
18	Spectrogram 1	1	1104.589773909	1105.705215879	255.000	669.300	1.1154	-58.03	10.71	
19	Spectrogram 1	1	1107.653521189	1108.977178999	159.300	390.400	1.3237	-61.07	10.97	
20	Spectrogram 1	1	1111.205782179	1112.544312549	127.500	398.400	1.3385	-60.01	10.36	
21	Spectrogram 1	1	1114.722002369	1116.268748569	127.500	398.400	1.5467	-60.33	10.57	
22	Spectrogram 1	1	1138.533321659	1145.726599259	589.600	1381.600	7.1933	-48.74	12.83	
23	Spectrogram 1	1	1145.894863059	1150.564183659	748.900	1593.500	4.6693	-45.40	14.66	
24	Spectrogram 1	1	1150.951441759	1153.959157259	358.500	900.300	3.0077	-52.99	11.49	
25	Spectrogram 1	1	1156.674084680	1157.515403680	661.334	980.034	0.8413	-46.94	13.90	
26	Spectrogram 1	1	1158.616343418	1159.394563518	605.247	1043.447	0.7782	-44.30	16.17	
27	Spectrogram 1	1	1160.524265080	1161.176287380	609.870	1024.170	0.6520	-45.48	18.57	
28	Spectrogram 1	1	1162.229585914	1163.028839014	786.238	1096.938	0.7993	-51.41	14.88	
29	Spectrogram 1	1	1164.251035257	1165.092354357	736.526	1007.426	0.8413	-48.59	19.53	
30	Spectrogram 1	1	1168.117389459	1169.000774359	23.900	255.000	0.8834	-51.74	18.24	
31	Spectrogram 1	1	1170.662379459	1171.440599559	47.800	247.000	0.7782	-57.31	13.22	
32	Spectrogram 1	1	1172.997039759	1173.985589559	39.800	239.000	0.9885	-53.50	14.12	
33	Spectrogram 1	1	1175.542029759	1176.530579659	31.900	247.000	0.9885	-50.76	16.03	
34	Spectrogram 1	1	1177.999673559	1178.904091559	31.900	207.200	0.9044	-51.24	15.69	
35	Spectrogram 1	1	1182.669000000	1182.901349352	0.000	8000.000	0.2323	-39.92	15.48	Phaser
36	Spectrogram 1	1	1185.710664249	1187.738440415	0.000	8000.000	2.0278	-34.34	19.70	Upsweep
37	Spectrogram 1	1	1189.702848576	1191.844320689	0.000	8000.000	2.1415	-36.44	18.30	Downsweep
38	Spectrogram 1	1	1194.730043659	1196.800065159	0.000	8000.000	2.0700	-39.41	16.37	
39	Spectrogram 1	1	1198.682874169	1200.795141009	0.000	8000.000	2.1123	-32.51	17.62	
40	Spectrogram 1	1	1203.688946579	1205.780090749	0.000	8000.000	2.0911	-39.62	17.09	
41	Spectrogram 1	1	1207.723376239	1209.835643079	0.000	8000.000	2.1123	-39.43	16.03	
42	Spectrogram 1	1	1211.726121899	1211.979593919	0.000	8000.000	0.2535	-40.33	15.19	
