Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	2379.000000000	2379.232349352	0.000	8000.000	0.2323	-32.93	13.87	Phaser
2	Spectrogram 1	1	2382.041664249	2384.069440415	0.000	8000.000	2.0278	-33.09	14.85	Upsweep
3	Spectrogram 1	1	2386.033848576	2388.175320689	0.000	8000.000	2.1415	-33.11	15.02	Downsweep
4	Spectrogram 1	1	2391.061043659	2393.131065159	0.000	8000.000	2.0700	-32.72	16.36	
5	Spectrogram 1	1	2395.013874169	2397.126141009	0.000	8000.000	2.1123	-32.48	16.44	
6	Spectrogram 1	1	2400.019946579	2402.111090749	0.000	8000.000	2.0911	-32.81	14.77	
7	Spectrogram 1	1	2404.054376239	2406.166643079	0.000	8000.000	2.1123	-32.83	14.49	
8	Spectrogram 1	1	2408.057121899	2408.310593919	0.000	8000.000	0.2535	-32.65	14.43	
9	Spectrogram 1	1	2417.386218779	2421.874901599	580.000	1080.800	4.4887	-57.39	13.51	
10	Spectrogram 1	1	2432.782931729	2434.318338949	143.400	470.100	1.5354	-58.56	11.60	
11	Spectrogram 1	1	2435.343701289	2436.374317089	159.300	709.100	1.0306	-57.21	11.05	
12	Spectrogram 1	1	2421.919519279	2428.716279029	580.000	1526.500	6.7968	-57.85	11.62	
13	Spectrogram 1	1	2437.618806709	2438.392179809	326.700	756.900	0.7734	-58.00	10.44	
14	Spectrogram 1	1	2439.745582729	2440.727171669	294.800	669.300	0.9816	-59.05	11.24	
15	Spectrogram 1	1	2442.273917869	2443.091908649	318.700	693.200	0.8180	-59.47	10.60	
16	Spectrogram 1	1	2444.789821669	2445.592939889	278.900	605.500	0.8031	-59.48	10.61	
17	Spectrogram 1	1	2447.585862879	2448.448471339	294.800	701.100	0.8626	-58.55	10.47	
18	Spectrogram 1	1	2450.389773909	2451.505215879	255.000	669.300	1.1154	-58.77	11.01	
19	Spectrogram 1	1	2453.453521189	2454.777178999	159.300	390.400	1.3237	-59.72	10.53	
20	Spectrogram 1	1	2457.005782179	2458.344312549	127.500	398.400	1.3385	-59.31	10.27	
21	Spectrogram 1	1	2460.522002369	2462.068748569	127.500	398.400	1.5467	-59.13	10.52	
22	Spectrogram 1	1	2484.333321659	2491.526599259	589.600	1381.600	7.1933	-58.77	11.98	
23	Spectrogram 1	1	2491.694863059	2496.364183659	748.900	1593.500	4.6693	-55.55	13.39	
24	Spectrogram 1	1	2496.751441759	2499.759157259	358.500	900.300	3.0077	-58.49	11.94	
25	Spectrogram 1	1	2502.474084680	2503.315403680	661.334	980.034	0.8413	-59.82	10.94	
26	Spectrogram 1	1	2504.416343418	2505.194563518	605.247	1043.447	0.7782	-58.32	11.06	
27	Spectrogram 1	1	2506.324265080	2506.976287380	609.870	1024.170	0.6520	-59.69	11.54	
28	Spectrogram 1	1	2508.029585914	2508.828839014	786.238	1096.938	0.7993	-63.55	10.04	
29	Spectrogram 1	1	2510.051035257	2510.892354357	736.526	1007.426	0.8413	-62.62	10.73	
30	Spectrogram 1	1	2513.917389459	2514.800774359	23.900	255.000	0.8834	-53.20	13.38	
31	Spectrogram 1	1	2516.462379459	2517.240599559	47.800	247.000	0.7782	-56.27	11.90	
32	Spectrogram 1	1	2518.797039759	2519.785589559	39.800	239.000	0.9885	-55.60	11.99	
33	Spectrogram 1	1	2521.342029759	2522.330579659	31.900	247.000	0.9885	-52.82	13.92	
34	Spectrogram 1	1	2523.799673559	2524.704091559	31.900	207.200	0.9044	-53.08	15.60	
35	Spectrogram 1	1	2528.469000000	2528.701349352	0.000	8000.000	0.2323	-32.51	15.34	Phaser
36	Spectrogram 1	1	2531.510664249	2533.538440415	0.000	8000.000	2.0278	-32.78	14.98	Upsweep
37	Spectrogram 1	1	2535.502848576	2537.644320689	0.000	8000.000	2.1415	-32.90	15.08	Downsweep
38	Spectrogram 1	1	2540.530043659	2542.600065159	0.000	8000.000	2.0700	-33.08	15.27	
39	Spectrogram 1	1	2544.482874169	2546.595141009	0.000	8000.000	2.1123	-32.98	15.26	
40	Spectrogram 1	1	2549.488946579	2551.580090749	0.000	8000.000	2.0911	-33.00	14.70	
41	Spectrogram 1	1	2553.523376239	2555.635643079	0.000	8000.000	2.1123	-33.10	14.26	
42	Spectrogram 1	1	2557.526121899	2557.779593919	0.000	8000.000	0.2535	-33.28	14.04	
43	Spectrogram 1	1	2566.855218779	2571.343901599	580.000	1080.800	4.4887	-56.99	12.92	
44	Spectrogram 1	1	2582.251931729	2583.787338949	143.400	470.100	1.5354	-58.96	10.74	
45	Spectrogram 1	1	2584.812701289	2585.843317089	159.300	709.100	1.0306	-57.20	11.65	
46	Spectrogram 1	1	2571.388519279	2578.185279029	580.000	1526.500	6.7968	-57.67	11.44	
47	Spectrogram 1	1	2587.087806709	2587.861179809	326.700	756.900	0.7734	-57.65	11.68	
48	Spectrogram 1	1	2589.214582729	2590.196171669	294.800	669.300	0.9816	-58.82	11.65	
49	Spectrogram 1	1	2591.742917869	2592.560908649	318.700	693.200	0.8180	-58.96	10.99	
50	Spectrogram 1	1	2594.258821669	2595.061939889	278.900	605.500	0.8031	-59.67	10.06	
51	Spectrogram 1	1	2597.054862879	2597.917471339	294.800	701.100	0.8626	-58.38	11.22	
52	Spectrogram 1	1	2599.858773909	2600.974215879	255.000	669.300	1.1154	-58.91	11.07	
53	Spectrogram 1	1	2602.922521189	2604.246178999	159.300	390.400	1.3237	-60.08	10.83	
54	Spectrogram 1	1	2606.474782179	2607.813312549	127.500	398.400	1.3385	-58.53	10.35	
55	Spectrogram 1	1	2609.991002369	2611.537748569	127.500	398.400	1.5467	-59.29	10.49	
56	Spectrogram 1	1	2633.802321659	2640.995599259	589.600	1381.600	7.1933	-59.47	11.50	
57	Spectrogram 1	1	2641.163863059	2645.833183659	748.900	1593.500	4.6693	-54.00	13.18	
58	Spectrogram 1	1	2646.220441759	2649.228157259	358.500	900.300	3.0077	-56.52	12.98	
59	Spectrogram 1	1	2651.943084680	2652.784403680	661.334	980.034	0.8413	-62.48	10.64	
60	Spectrogram 1	1	2653.885343418	2654.663563518	605.247	1043.447	0.7782	-58.55	11.40	
61	Spectrogram 1	1	2655.793265080	2656.445287380	609.870	1024.170	0.6520	-59.62	12.96	
62	Spectrogram 1	1	2657.498585914	2658.297839014	786.238	1096.938	0.7993	-63.60	10.50	
63	Spectrogram 1	1	2659.520035257	2660.361354357	736.526	1007.426	0.8413	-63.01	12.12	
64	Spectrogram 1	1	2663.386389459	2664.269774359	23.900	255.000	0.8834	-53.06	13.44	
65	Spectrogram 1	1	2665.931379459	2666.709599559	47.800	247.000	0.7782	-57.13	11.25	
66	Spectrogram 1	1	2668.266039759	2669.254589559	39.800	239.000	0.9885	-54.74	13.95	
67	Spectrogram 1	1	2670.811029759	2671.799579659	31.900	247.000	0.9885	-52.62	14.55	
68	Spectrogram 1	1	2673.268673559	2674.173091559	31.900	207.200	0.9044	-52.66	14.35	
69	Spectrogram 1	1	2677.900000000	2678.132349352	0.000	8000.000	0.2323	-32.94	14.30	Phaser
70	Spectrogram 1	1	2680.941664249	2682.969440415	0.000	8000.000	2.0278	-33.21	14.31	Upsweep
71	Spectrogram 1	1	2684.933848576	2687.075320689	0.000	8000.000	2.1415	-33.31	14.49	Downsweep
72	Spectrogram 1	1	2689.961043659	2692.031065159	0.000	8000.000	2.0700	-33.13	14.39	
73	Spectrogram 1	1	2693.913874169	2696.026141009	0.000	8000.000	2.1123	-33.05	14.30	
74	Spectrogram 1	1	2698.919946579	2701.011090749	0.000	8000.000	2.0911	-33.01	14.80	
75	Spectrogram 1	1	2702.954376239	2705.066643079	0.000	8000.000	2.1123	-32.92	15.36	
76	Spectrogram 1	1	2706.957121899	2707.210593919	0.000	8000.000	0.2535	-32.67	13.88	
77	Spectrogram 1	1	2716.286218779	2720.774901599	580.000	1080.800	4.4887	-57.09	12.95	
78	Spectrogram 1	1	2731.682931729	2733.218338949	143.400	470.100	1.5354	-58.55	11.43	
79	Spectrogram 1	1	2734.243701289	2735.274317089	159.300	709.100	1.0306	-57.42	11.50	
