Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1535.450000000	1535.682349352	0.000	8000.000	0.2323	-33.12	20.04	Phaser
2	Spectrogram 1	1	1538.491664249	1540.519440415	0.000	8000.000	2.0278	-32.70	20.57	Upsweep
3	Spectrogram 1	1	1542.483848576	1544.625320689	0.000	8000.000	2.1415	-32.83	20.21	Downsweep
4	Spectrogram 1	1	1547.511043659	1549.581065159	0.000	8000.000	2.0700	-32.64	19.60	
5	Spectrogram 1	1	1551.463874169	1553.576141009	0.000	8000.000	2.1123	-32.37	19.87	
6	Spectrogram 1	1	1556.469946579	1558.561090749	0.000	8000.000	2.0911	-32.28	20.28	
7	Spectrogram 1	1	1560.504376239	1562.616643079	0.000	8000.000	2.1123	-32.78	19.78	
8	Spectrogram 1	1	1564.507121899	1564.760593919	0.000	8000.000	0.2535	-33.52	19.00	
9	Spectrogram 1	1	1573.836218779	1578.324901599	580.000	1080.800	4.4887	-33.52	23.31	
10	Spectrogram 1	1	1589.232931729	1590.768338949	143.400	470.100	1.5354	-54.21	10.84	
11	Spectrogram 1	1	1591.793701289	1592.824317089	159.300	709.100	1.0306	-46.33	11.78	
12	Spectrogram 1	1	1578.369519279	1585.166279029	580.000	1526.500	6.7968	-37.98	20.85	
13	Spectrogram 1	1	1594.068806709	1594.842179809	326.700	756.900	0.7734	-37.38	19.08	
14	Spectrogram 1	1	1596.195582729	1597.177171669	294.800	669.300	0.9816	-44.42	14.77	
15	Spectrogram 1	1	1598.723917869	1599.541908649	318.700	693.200	0.8180	-38.98	17.07	
16	Spectrogram 1	1	1601.239821669	1602.042939889	278.900	605.500	0.8031	-47.32	13.04	
17	Spectrogram 1	1	1604.035862879	1604.898471339	294.800	701.100	0.8626	-36.33	18.62	
18	Spectrogram 1	1	1606.839773909	1607.955215879	255.000	669.300	1.1154	-47.58	11.92	
19	Spectrogram 1	1	1609.903521189	1611.227178999	159.300	390.400	1.3237	-56.06	10.72	
20	Spectrogram 1	1	1613.455782179	1614.794312549	127.500	398.400	1.3385	-55.38	10.56	
21	Spectrogram 1	1	1616.972002369	1618.518748569	127.500	398.400	1.5467	-55.68	10.79	
22	Spectrogram 1	1	1640.783321659	1647.976599259	589.600	1381.600	7.1933	-37.62	15.73	
23	Spectrogram 1	1	1648.144863059	1652.814183659	748.900	1593.500	4.6693	-36.59	20.52	
24	Spectrogram 1	1	1653.201441759	1656.209157259	358.500	900.300	3.0077	-40.57	12.49	
25	Spectrogram 1	1	1658.924084680	1659.765403680	661.334	980.034	0.8413	-39.72	17.37	
26	Spectrogram 1	1	1660.866343418	1661.644563518	605.247	1043.447	0.7782	-37.47	19.10	
27	Spectrogram 1	1	1662.774265080	1663.426287380	609.870	1024.170	0.6520	-37.33	19.51	
28	Spectrogram 1	1	1664.479585914	1665.278839014	786.238	1096.938	0.7993	-44.70	16.81	
29	Spectrogram 1	1	1666.501035257	1667.342354357	736.526	1007.426	0.8413	-41.10	20.26	
30	Spectrogram 1	1	1670.367389459	1671.250774359	23.900	255.000	0.8834	-51.85	14.50	
31	Spectrogram 1	1	1672.912379459	1673.690599559	47.800	247.000	0.7782	-53.78	12.35	
32	Spectrogram 1	1	1675.247039759	1676.235589559	39.800	239.000	0.9885	-52.90	12.27	
33	Spectrogram 1	1	1677.792029759	1678.780579659	31.900	247.000	0.9885	-51.42	13.12	
34	Spectrogram 1	1	1680.249673559	1681.154091559	31.900	207.200	0.9044	-52.31	12.87	
35	Spectrogram 1	1	1684.919000000	1685.151349352	0.000	8000.000	0.2323	-33.30	19.04	Phaser
36	Spectrogram 1	1	1687.960664249	1689.988440415	0.000	8000.000	2.0278	-32.75	20.35	Upsweep
37	Spectrogram 1	1	1691.952848576	1694.094320689	0.000	8000.000	2.1415	-32.88	20.09	Downsweep
38	Spectrogram 1	1	1696.980043659	1699.050065159	0.000	8000.000	2.0700	-32.77	20.14	
39	Spectrogram 1	1	1700.932874169	1703.045141009	0.000	8000.000	2.1123	-32.91	19.80	
40	Spectrogram 1	1	1705.938946579	1708.030090749	0.000	8000.000	2.0911	-32.88	20.40	
41	Spectrogram 1	1	1709.973376239	1712.085643079	0.000	8000.000	2.1123	-32.90	19.54	
42	Spectrogram 1	1	1713.976121899	1714.229593919	0.000	8000.000	0.2535	-33.51	19.21	
43	Spectrogram 1	1	1723.305218779	1727.793901599	580.000	1080.800	4.4887	-33.56	23.49	
44	Spectrogram 1	1	1738.701931729	1740.237338949	143.400	470.100	1.5354	-54.42	10.54	
45	Spectrogram 1	1	1741.262701289	1742.293317089	159.300	709.100	1.0306	-46.04	12.16	
46	Spectrogram 1	1	1727.838519279	1734.635279029	580.000	1526.500	6.7968	-37.98	20.17	
47	Spectrogram 1	1	1743.537806709	1744.311179809	326.700	756.900	0.7734	-37.34	20.26	
48	Spectrogram 1	1	1745.664582729	1746.646171669	294.800	669.300	0.9816	-44.69	13.83	
49	Spectrogram 1	1	1748.192917869	1749.010908649	318.700	693.200	0.8180	-38.77	17.20	
50	Spectrogram 1	1	1750.708821669	1751.511939889	278.900	605.500	0.8031	-47.34	13.19	
51	Spectrogram 1	1	1753.504862879	1754.367471339	294.800	701.100	0.8626	-36.39	19.04	
52	Spectrogram 1	1	1756.308773909	1757.424215879	255.000	669.300	1.1154	-47.57	11.58	
53	Spectrogram 1	1	1759.372521189	1760.696178999	159.300	390.400	1.3237	-56.50	9.53	
54	Spectrogram 1	1	1762.924782179	1764.263312549	127.500	398.400	1.3385	-55.54	10.86	
55	Spectrogram 1	1	1766.441002369	1767.987748569	127.500	398.400	1.5467	-55.98	10.60	
56	Spectrogram 1	1	1790.252321659	1797.445599259	589.600	1381.600	7.1933	-37.57	15.79	
57	Spectrogram 1	1	1797.613863059	1802.283183659	748.900	1593.500	4.6693	-36.69	20.75	
58	Spectrogram 1	1	1802.670441759	1805.678157259	358.500	900.300	3.0077	-40.66	12.04	
59	Spectrogram 1	1	1808.393084680	1809.234403680	661.334	980.034	0.8413	-39.66	16.73	
60	Spectrogram 1	1	1810.335343418	1811.113563518	605.247	1043.447	0.7782	-37.25	18.18	
61	Spectrogram 1	1	1812.243265080	1812.895287380	609.870	1024.170	0.6520	-37.19	19.93	
62	Spectrogram 1	1	1813.948585914	1814.747839014	786.238	1096.938	0.7993	-44.61	17.95	
63	Spectrogram 1	1	1815.970035257	1816.811354357	736.526	1007.426	0.8413	-41.33	21.15	
64	Spectrogram 1	1	1819.836389459	1820.719774359	23.900	255.000	0.8834	-52.03	14.03	
65	Spectrogram 1	1	1822.381379459	1823.159599559	47.800	247.000	0.7782	-54.46	12.49	
66	Spectrogram 1	1	1824.716039759	1825.704589559	39.800	239.000	0.9885	-53.12	12.68	
67	Spectrogram 1	1	1827.261029759	1828.249579659	31.900	247.000	0.9885	-51.94	13.48	
68	Spectrogram 1	1	1829.718673559	1830.623091559	31.900	207.200	0.9044	-52.12	13.11	
69	Spectrogram 1	1	1834.350000000	1834.582349352	0.000	8000.000	0.2323	-33.15	19.08	Phaser
70	Spectrogram 1	1	1837.391664249	1839.419440415	0.000	8000.000	2.0278	-32.30	19.43	Upsweep
71	Spectrogram 1	1	1841.383848576	1843.525320689	0.000	8000.000	2.1415	-32.76	19.55	Downsweep
72	Spectrogram 1	1	1846.411043659	1848.481065159	0.000	8000.000	2.0700	-32.81	20.06	
73	Spectrogram 1	1	1850.363874169	1852.476141009	0.000	8000.000	2.1123	-32.89	19.76	
74	Spectrogram 1	1	1855.369946579	1857.461090749	0.000	8000.000	2.0911	-32.82	19.91	
75	Spectrogram 1	1	1859.404376239	1861.516643079	0.000	8000.000	2.1123	-32.89	19.37	
76	Spectrogram 1	1	1863.407121899	1863.660593919	0.000	8000.000	0.2535	-33.31	18.79	
77	Spectrogram 1	1	1872.736218779	1877.224901599	580.000	1080.800	4.4887	-33.56	23.37	
78	Spectrogram 1	1	1888.132931729	1889.668338949	143.400	470.100	1.5354	-54.51	10.39	
79	Spectrogram 1	1	1890.693701289	1891.724317089	159.300	709.100	1.0306	-46.02	12.34	
80	Spectrogram 1	1	1877.269519279	1884.066279029	580.000	1526.500	6.7968	-37.92	20.46	
81	Spectrogram 1	1	1892.968806709	1893.742179809	326.700	756.900	0.7734	-37.40	19.42	
82	Spectrogram 1	1	1895.095582729	1896.077171669	294.800	669.300	0.9816	-44.86	14.42	
83	Spectrogram 1	1	1897.623917869	1898.441908649	318.700	693.200	0.8180	-38.82	18.55	
84	Spectrogram 1	1	1900.139821669	1900.942939889	278.900	605.500	0.8031	-47.48	12.02	
85	Spectrogram 1	1	1902.935862879	1903.798471339	294.800	701.100	0.8626	-36.39	18.98	
86	Spectrogram 1	1	1905.739773909	1906.855215879	255.000	669.300	1.1154	-47.44	12.83	
87	Spectrogram 1	1	1908.803521189	1910.127178999	159.300	390.400	1.3237	-56.25	10.47	
88	Spectrogram 1	1	1912.355782179	1913.694312549	127.500	398.400	1.3385	-55.77	10.06	
89	Spectrogram 1	1	1915.872002369	1917.418748569	127.500	398.400	1.5467	-55.61	10.81	
90	Spectrogram 1	1	1939.683321659	1946.876599259	589.600	1381.600	7.1933	-37.54	16.13	
91	Spectrogram 1	1	1947.044863059	1951.714183659	748.900	1593.500	4.6693	-36.69	20.71	
92	Spectrogram 1	1	1952.101441759	1955.109157259	358.500	900.300	3.0077	-40.69	13.21	
93	Spectrogram 1	1	1957.824084680	1958.665403680	661.334	980.034	0.8413	-39.58	17.14	
94	Spectrogram 1	1	1959.766343418	1960.544563518	605.247	1043.447	0.7782	-37.37	18.50	
95	Spectrogram 1	1	1961.674265080	1962.326287380	609.870	1024.170	0.6520	-37.63	19.39	
96	Spectrogram 1	1	1963.379585914	1964.178839014	786.238	1096.938	0.7993	-44.52	16.25	
97	Spectrogram 1	1	1965.401035257	1966.242354357	736.526	1007.426	0.8413	-41.28	21.50	
98	Spectrogram 1	1	1969.267389459	1970.150774359	23.900	255.000	0.8834	-51.00	14.95	
99	Spectrogram 1	1	1971.812379459	1972.590599559	47.800	247.000	0.7782	-52.58	16.10	
100	Spectrogram 1	1	1974.147039759	1975.135589559	39.800	239.000	0.9885	-51.61	13.98	
101	Spectrogram 1	1	1976.692029759	1977.680579659	31.900	247.000	0.9885	-50.95	14.21	
102	Spectrogram 1	1	1979.149673559	1980.054091559	31.900	207.200	0.9044	-51.20	14.08	
