Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1030.100000000	1030.332349352	0.000	8000.000	0.2323	-33.87	15.37	Phaser
2	Spectrogram 1	1	1033.141664249	1035.169440415	0.000	8000.000	2.0278	-33.81	16.51	Upsweep
3	Spectrogram 1	1	1037.133848576	1039.275320689	0.000	8000.000	2.1415	-33.88	16.60	Downsweep
4	Spectrogram 1	1	1042.161043659	1044.231065159	0.000	8000.000	2.0700	-33.78	18.16	
5	Spectrogram 1	1	1046.113874169	1048.226141009	0.000	8000.000	2.1123	-33.80	17.33	
6	Spectrogram 1	1	1051.119946579	1053.211090749	0.000	8000.000	2.0911	-33.78	17.50	
7	Spectrogram 1	1	1055.154376239	1057.266643079	0.000	8000.000	2.1123	-33.81	17.17	
8	Spectrogram 1	1	1059.157121899	1059.410593919	0.000	8000.000	0.2535	-33.95	17.26	
9	Spectrogram 1	1	1068.486218779	1072.974901599	580.000	1080.800	4.4887	-52.76	13.08	
10	Spectrogram 1	1	1083.882931729	1085.418338949	143.400	470.100	1.5354	-58.99	10.68	
11	Spectrogram 1	1	1086.443701289	1087.474317089	159.300	709.100	1.0306	-56.69	10.69	
12	Spectrogram 1	1	1073.019519279	1079.816279029	580.000	1526.500	6.7968	-50.43	13.45	
13	Spectrogram 1	1	1088.718806709	1089.492179809	326.700	756.900	0.7734	-58.31	11.17	
14	Spectrogram 1	1	1090.845582729	1091.827171669	294.800	669.300	0.9816	-57.93	11.13	
15	Spectrogram 1	1	1093.373917869	1094.191908649	318.700	693.200	0.8180	-55.38	11.14	
16	Spectrogram 1	1	1095.889821669	1096.692939889	278.900	605.500	0.8031	-58.96	10.09	
17	Spectrogram 1	1	1098.685862879	1099.548471339	294.800	701.100	0.8626	-57.80	11.22	
18	Spectrogram 1	1	1101.489773909	1102.605215879	255.000	669.300	1.1154	-53.74	11.43	
19	Spectrogram 1	1	1104.553521189	1105.877178999	159.300	390.400	1.3237	-60.17	10.00	
20	Spectrogram 1	1	1108.105782179	1109.444312549	127.500	398.400	1.3385	-58.81	9.62	
21	Spectrogram 1	1	1111.622002369	1113.168748569	127.500	398.400	1.5467	-59.26	11.31	
22	Spectrogram 1	1	1135.433321659	1142.626599259	589.600	1381.600	7.1933	-50.98	13.01	
23	Spectrogram 1	1	1142.794863059	1147.464183659	748.900	1593.500	4.6693	-51.63	13.80	
24	Spectrogram 1	1	1147.851441759	1150.859157259	358.500	900.300	3.0077	-55.69	10.94	
25	Spectrogram 1	1	1153.574084680	1154.415403680	661.334	980.034	0.8413	-60.27	11.37	
26	Spectrogram 1	1	1155.516343418	1156.294563518	605.247	1043.447	0.7782	-56.26	12.77	
27	Spectrogram 1	1	1157.424265080	1158.076287380	609.870	1024.170	0.6520	-56.93	12.13	
28	Spectrogram 1	1	1159.129585914	1159.928839014	786.238	1096.938	0.7993	-61.25	12.67	
29	Spectrogram 1	1	1161.151035257	1161.992354357	736.526	1007.426	0.8413	-61.76	12.98	
30	Spectrogram 1	1	1165.017389459	1165.900774359	23.900	255.000	0.8834	-53.63	11.59	
31	Spectrogram 1	1	1167.562379459	1168.340599559	47.800	247.000	0.7782	-56.38	12.20	
32	Spectrogram 1	1	1169.897039759	1170.885589559	39.800	239.000	0.9885	-55.71	13.86	
33	Spectrogram 1	1	1172.442029759	1173.430579659	31.900	247.000	0.9885	-53.38	15.80	
34	Spectrogram 1	1	1174.899673559	1175.804091559	31.900	207.200	0.9044	-53.40	15.04	
35	Spectrogram 1	1	1179.569000000	1179.801349352	0.000	8000.000	0.2323	-33.87	16.37	Phaser
