Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1679.550000000	1679.782349352	0.000	8000.000	0.2323	-32.26	23.37	Phaser
2	Spectrogram 1	1	1682.591664249	1684.619440415	0.000	8000.000	2.0278	-30.29	22.67	Upsweep
3	Spectrogram 1	1	1686.583848576	1688.725320689	0.000	8000.000	2.1415	-30.51	20.99	Downsweep
4	Spectrogram 1	1	1691.611043659	1693.681065159	0.000	8000.000	2.0700	-30.43	21.65	
5	Spectrogram 1	1	1695.563874169	1697.676141009	0.000	8000.000	2.1123	-30.61	21.11	
6	Spectrogram 1	1	1700.569946579	1702.661090749	0.000	8000.000	2.0911	-30.51	21.82	
7	Spectrogram 1	1	1704.604376239	1706.716643079	0.000	8000.000	2.1123	-30.58	21.30	
8	Spectrogram 1	1	1708.607121899	1708.860593919	0.000	8000.000	0.2535	-32.39	22.95	
9	Spectrogram 1	1	1717.936218779	1722.424901599	580.000	1080.800	4.4887	-32.59	25.11	
10	Spectrogram 1	1	1733.332931729	1734.868338949	143.400	470.100	1.5354	-54.76	10.41	
11	Spectrogram 1	1	1735.893701289	1736.924317089	159.300	709.100	1.0306	-41.89	12.63	
12	Spectrogram 1	1	1722.469519279	1729.266279029	580.000	1526.500	6.7968	-32.31	24.67	
13	Spectrogram 1	1	1738.168806709	1738.942179809	326.700	756.900	0.7734	-38.77	19.50	
14	Spectrogram 1	1	1740.295582729	1741.277171669	294.800	669.300	0.9816	-41.67	14.20	
15	Spectrogram 1	1	1742.823917869	1743.641908649	318.700	693.200	0.8180	-40.71	16.62	
16	Spectrogram 1	1	1745.339821669	1746.142939889	278.900	605.500	0.8031	-41.86	13.77	
17	Spectrogram 1	1	1748.135862879	1748.998471339	294.800	701.100	0.8626	-39.19	18.82	
18	Spectrogram 1	1	1750.939773909	1752.055215879	255.000	669.300	1.1154	-45.58	12.02	
19	Spectrogram 1	1	1754.003521189	1755.327178999	159.300	390.400	1.3237	-55.74	10.72	
20	Spectrogram 1	1	1757.555782179	1758.894312549	127.500	398.400	1.3385	-55.08	9.88	
21	Spectrogram 1	1	1761.072002369	1762.618748569	127.500	398.400	1.5467	-55.42	10.83	
22	Spectrogram 1	1	1784.883321659	1792.076599259	589.600	1381.600	7.1933	-36.12	16.23	
23	Spectrogram 1	1	1792.244863059	1796.914183659	748.900	1593.500	4.6693	-30.10	23.08	
24	Spectrogram 1	1	1797.301441759	1800.309157259	358.500	900.300	3.0077	-43.16	11.91	
25	Spectrogram 1	1	1803.024084680	1803.865403680	661.334	980.034	0.8413	-34.60	20.45	
26	Spectrogram 1	1	1804.966343418	1805.744563518	605.247	1043.447	0.7782	-29.18	23.64	
27	Spectrogram 1	1	1806.874265080	1807.526287380	609.870	1024.170	0.6520	-28.90	23.83	
28	Spectrogram 1	1	1808.579585914	1809.378839014	786.238	1096.938	0.7993	-36.70	19.73	
29	Spectrogram 1	1	1810.601035257	1811.442354357	736.526	1007.426	0.8413	-31.07	28.59	
30	Spectrogram 1	1	1814.467389459	1815.350774359	23.900	255.000	0.8834	-51.02	13.86	
31	Spectrogram 1	1	1817.012379459	1817.790599559	47.800	247.000	0.7782	-53.79	11.97	
32	Spectrogram 1	1	1819.347039759	1820.335589559	39.800	239.000	0.9885	-53.21	11.44	
33	Spectrogram 1	1	1821.892029759	1822.880579659	31.900	247.000	0.9885	-51.34	12.93	
34	Spectrogram 1	1	1824.349673559	1825.254091559	31.900	207.200	0.9044	-51.38	12.49	
35	Spectrogram 1	1	1829.019000000	1829.251349352	0.000	8000.000	0.2323	-32.31	22.79	Phaser
36	Spectrogram 1	1	1832.060664249	1834.088440415	0.000	8000.000	2.0278	-30.37	22.47	Upsweep
37	Spectrogram 1	1	1836.052848576	1838.194320689	0.000	8000.000	2.1415	-30.61	21.46	Downsweep
38	Spectrogram 1	1	1841.080043659	1843.150065159	0.000	8000.000	2.0700	-30.51	22.52	
39	Spectrogram 1	1	1845.032874169	1847.145141009	0.000	8000.000	2.1123	-30.58	21.66	
40	Spectrogram 1	1	1850.038946579	1852.130090749	0.000	8000.000	2.0911	-30.49	22.70	
41	Spectrogram 1	1	1854.073376239	1856.185643079	0.000	8000.000	2.1123	-30.53	20.77	
42	Spectrogram 1	1	1858.076121899	1858.329593919	0.000	8000.000	0.2535	-32.27	21.92	
43	Spectrogram 1	1	1867.405218779	1871.893901599	580.000	1080.800	4.4887	-32.52	23.42	
44	Spectrogram 1	1	1882.801931729	1884.337338949	143.400	470.100	1.5354	-54.22	11.08	
45	Spectrogram 1	1	1885.362701289	1886.393317089	159.300	709.100	1.0306	-41.85	11.84	
46	Spectrogram 1	1	1871.938519279	1878.735279029	580.000	1526.500	6.7968	-32.14	24.77	
47	Spectrogram 1	1	1887.637806709	1888.411179809	326.700	756.900	0.7734	-38.42	21.18	
48	Spectrogram 1	1	1889.764582729	1890.746171669	294.800	669.300	0.9816	-41.66	15.13	
49	Spectrogram 1	1	1892.292917869	1893.110908649	318.700	693.200	0.8180	-40.70	16.59	
50	Spectrogram 1	1	1894.808821669	1895.611939889	278.900	605.500	0.8031	-41.98	12.78	
51	Spectrogram 1	1	1897.604862879	1898.467471339	294.800	701.100	0.8626	-39.37	18.03	
52	Spectrogram 1	1	1900.408773909	1901.524215879	255.000	669.300	1.1154	-45.62	12.41	
53	Spectrogram 1	1	1903.472521189	1904.796178999	159.300	390.400	1.3237	-55.98	11.18	
54	Spectrogram 1	1	1907.024782179	1908.363312549	127.500	398.400	1.3385	-55.33	10.80	
55	Spectrogram 1	1	1910.541002369	1912.087748569	127.500	398.400	1.5467	-55.20	10.09	
56	Spectrogram 1	1	1934.352321659	1941.545599259	589.600	1381.600	7.1933	-36.07	16.60	
57	Spectrogram 1	1	1941.713863059	1946.383183659	748.900	1593.500	4.6693	-29.97	21.80	
58	Spectrogram 1	1	1946.770441759	1949.778157259	358.500	900.300	3.0077	-43.01	12.21	
59	Spectrogram 1	1	1952.493084680	1953.334403680	661.334	980.034	0.8413	-34.43	21.13	
60	Spectrogram 1	1	1954.435343418	1955.213563518	605.247	1043.447	0.7782	-29.13	23.61	
61	Spectrogram 1	1	1956.343265080	1956.995287380	609.870	1024.170	0.6520	-28.79	24.38	
62	Spectrogram 1	1	1958.048585914	1958.847839014	786.238	1096.938	0.7993	-36.63	16.21	
63	Spectrogram 1	1	1960.070035257	1960.911354357	736.526	1007.426	0.8413	-31.11	26.33	
64	Spectrogram 1	1	1963.936389459	1964.819774359	23.900	255.000	0.8834	-51.46	14.04	
65	Spectrogram 1	1	1966.481379459	1967.259599559	47.800	247.000	0.7782	-53.76	12.46	
