Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	428.950000000	429.182349352	0.000	8000.000	0.2323	-33.39	21.25	Phaser
2	Spectrogram 1	1	431.991664249	434.019440415	0.000	8000.000	2.0278	-32.60	21.02	Upsweep
3	Spectrogram 1	1	435.983848576	438.125320689	0.000	8000.000	2.1415	-32.79	20.90	Downsweep
4	Spectrogram 1	1	441.011043659	443.081065159	0.000	8000.000	2.0700	-32.74	20.92	
5	Spectrogram 1	1	444.963874169	447.076141009	0.000	8000.000	2.1123	-32.87	20.48	
6	Spectrogram 1	1	449.969946579	452.061090749	0.000	8000.000	2.0911	-32.75	20.69	
7	Spectrogram 1	1	454.004376239	456.116643079	0.000	8000.000	2.1123	-32.81	20.68	
8	Spectrogram 1	1	458.007121899	458.260593919	0.000	8000.000	0.2535	-33.39	20.33	
9	Spectrogram 1	1	467.336218779	471.824901599	580.000	1080.800	4.4887	-33.34	22.71	
10	Spectrogram 1	1	482.732931729	484.268338949	143.400	470.100	1.5354	-53.68	10.31	
11	Spectrogram 1	1	485.293701289	486.324317089	159.300	709.100	1.0306	-45.73	12.04	
12	Spectrogram 1	1	471.869519279	478.666279029	580.000	1526.500	6.7968	-37.78	21.05	
13	Spectrogram 1	1	487.568806709	488.342179809	326.700	756.900	0.7734	-37.00	19.01	
14	Spectrogram 1	1	489.695582729	490.677171669	294.800	669.300	0.9816	-43.36	14.93	
15	Spectrogram 1	1	492.223917869	493.041908649	318.700	693.200	0.8180	-39.05	16.71	
16	Spectrogram 1	1	494.739821669	495.542939889	278.900	605.500	0.8031	-47.80	13.03	
17	Spectrogram 1	1	497.535862879	498.398471339	294.800	701.100	0.8626	-36.44	17.79	
18	Spectrogram 1	1	500.339773909	501.455215879	255.000	669.300	1.1154	-47.41	11.94	
19	Spectrogram 1	1	503.403521189	504.727178999	159.300	390.400	1.3237	-55.79	11.08	
20	Spectrogram 1	1	506.955782179	508.294312549	127.500	398.400	1.3385	-54.97	10.69	
21	Spectrogram 1	1	510.472002369	512.018748569	127.500	398.400	1.5467	-55.17	11.63	
22	Spectrogram 1	1	534.283321659	541.476599259	589.600	1381.600	7.1933	-37.34	15.64	
23	Spectrogram 1	1	541.644863059	546.314183659	748.900	1593.500	4.6693	-36.46	20.83	
24	Spectrogram 1	1	546.701441759	549.709157259	358.500	900.300	3.0077	-40.28	13.32	
25	Spectrogram 1	1	552.424084680	553.265403680	661.334	980.034	0.8413	-39.22	17.14	
26	Spectrogram 1	1	554.366343418	555.144563518	605.247	1043.447	0.7782	-37.21	17.64	
27	Spectrogram 1	1	556.274265080	556.926287380	609.870	1024.170	0.6520	-37.35	19.58	
28	Spectrogram 1	1	557.979585914	558.778839014	786.238	1096.938	0.7993	-44.29	16.91	
29	Spectrogram 1	1	560.001035257	560.842354357	736.526	1007.426	0.8413	-40.99	21.12	
30	Spectrogram 1	1	563.867389459	564.750774359	23.900	255.000	0.8834	-50.92	14.09	
31	Spectrogram 1	1	566.412379459	567.190599559	47.800	247.000	0.7782	-52.81	13.25	
32	Spectrogram 1	1	568.747039759	569.735589559	39.800	239.000	0.9885	-51.87	14.99	
33	Spectrogram 1	1	571.292029759	572.280579659	31.900	247.000	0.9885	-50.81	14.25	
34	Spectrogram 1	1	573.749673559	574.654091559	31.900	207.200	0.9044	-51.23	14.16	
35	Spectrogram 1	1	578.419000000	578.651349352	0.000	8000.000	0.2323	-33.61	21.47	Phaser
36	Spectrogram 1	1	581.460664249	583.488440415	0.000	8000.000	2.0278	-32.76	21.01	Upsweep
37	Spectrogram 1	1	585.452848576	587.594320689	0.000	8000.000	2.1415	-32.88	20.37	Downsweep
38	Spectrogram 1	1	590.480043659	592.550065159	0.000	8000.000	2.0700	-32.81	21.12	
39	Spectrogram 1	1	594.432874169	596.545141009	0.000	8000.000	2.1123	-32.89	20.07	
40	Spectrogram 1	1	599.438946579	601.530090749	0.000	8000.000	2.0911	-32.83	20.76	
41	Spectrogram 1	1	603.473376239	605.585643079	0.000	8000.000	2.1123	-32.89	20.29	
42	Spectrogram 1	1	607.476121899	607.729593919	0.000	8000.000	0.2535	-33.38	20.26	
43	Spectrogram 1	1	616.805218779	621.293901599	580.000	1080.800	4.4887	-33.39	22.90	
44	Spectrogram 1	1	632.201931729	633.737338949	143.400	470.100	1.5354	-52.50	11.39	
45	Spectrogram 1	1	634.762701289	635.793317089	159.300	709.100	1.0306	-45.62	12.02	
46	Spectrogram 1	1	621.338519279	628.135279029	580.000	1526.500	6.7968	-37.70	21.27	
