Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1535.750000000	1535.982349352	0.000	8000.000	0.2323	-31.08	23.13	Phaser
2	Spectrogram 1	1	1538.791664249	1540.819440415	0.000	8000.000	2.0278	-28.95	21.84	Upsweep
3	Spectrogram 1	1	1542.783848576	1544.925320689	0.000	8000.000	2.1415	-29.29	21.10	Downsweep
4	Spectrogram 1	1	1547.811043659	1549.881065159	0.000	8000.000	2.0700	-29.10	21.08	
5	Spectrogram 1	1	1551.763874169	1553.876141009	0.000	8000.000	2.1123	-29.22	21.80	
6	Spectrogram 1	1	1556.769946579	1558.861090749	0.000	8000.000	2.0911	-29.13	22.14	
7	Spectrogram 1	1	1560.804376239	1562.916643079	0.000	8000.000	2.1123	-29.26	21.09	
8	Spectrogram 1	1	1564.807121899	1565.060593919	0.000	8000.000	0.2535	-31.16	22.37	
9	Spectrogram 1	1	1574.136218779	1578.624901599	580.000	1080.800	4.4887	-26.00	27.93	
10	Spectrogram 1	1	1589.532931729	1591.068338949	143.400	470.100	1.5354	-53.36	11.30	
11	Spectrogram 1	1	1592.093701289	1593.124317089	159.300	709.100	1.0306	-39.73	13.68	
12	Spectrogram 1	1	1578.669519279	1585.466279029	580.000	1526.500	6.7968	-30.34	25.46	
13	Spectrogram 1	1	1594.368806709	1595.142179809	326.700	756.900	0.7734	-31.29	21.66	
14	Spectrogram 1	1	1596.495582729	1597.477171669	294.800	669.300	0.9816	-38.66	16.37	
15	Spectrogram 1	1	1599.023917869	1599.841908649	318.700	693.200	0.8180	-36.76	19.61	
16	Spectrogram 1	1	1601.539821669	1602.342939889	278.900	605.500	0.8031	-39.91	16.45	
17	Spectrogram 1	1	1604.335862879	1605.198471339	294.800	701.100	0.8626	-35.21	20.14	
18	Spectrogram 1	1	1607.139773909	1608.255215879	255.000	669.300	1.1154	-42.03	13.54	
