Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	425.750000000	425.982349352	0.000	8000.000	0.2323	-30.55	13.63	Phaser
2	Spectrogram 1	1	428.791664249	430.819440415	0.000	8000.000	2.0278	-30.62	14.33	Upsweep
3	Spectrogram 1	1	432.783848576	434.925320689	0.000	8000.000	2.1415	-30.80	14.35	Downsweep
4	Spectrogram 1	1	437.811043659	439.881065159	0.000	8000.000	2.0700	-30.39	14.66	
5	Spectrogram 1	1	441.763874169	443.876141009	0.000	8000.000	2.1123	-30.39	14.69	
6	Spectrogram 1	1	446.769946579	448.861090749	0.000	8000.000	2.0911	-30.35	14.48	
7	Spectrogram 1	1	450.804376239	452.916643079	0.000	8000.000	2.1123	-30.65	14.59	
8	Spectrogram 1	1	454.807121899	455.060593919	0.000	8000.000	0.2535	-31.01	13.78	
9	Spectrogram 1	1	464.136218779	468.624901599	580.000	1080.800	4.4887	-34.67	22.20	
10	Spectrogram 1	1	479.532931729	481.068338949	143.400	470.100	1.5354	-53.78	10.70	
11	Spectrogram 1	1	482.093701289	483.124317089	159.300	709.100	1.0306	-45.56	12.29	
12	Spectrogram 1	1	468.669519279	475.466279029	580.000	1526.500	6.7968	-38.55	19.99	
13	Spectrogram 1	1	484.368806709	485.142179809	326.700	756.900	0.7734	-37.13	20.13	
14	Spectrogram 1	1	486.495582729	487.477171669	294.800	669.300	0.9816	-43.76	13.31	
15	Spectrogram 1	1	489.023917869	489.841908649	318.700	693.200	0.8180	-38.67	18.31	
16	Spectrogram 1	1	491.539821669	492.342939889	278.900	605.500	0.8031	-47.93	13.60	
17	Spectrogram 1	1	494.335862879	495.198471339	294.800	701.100	0.8626	-37.36	17.87	
18	Spectrogram 1	1	497.139773909	498.255215879	255.000	669.300	1.1154	-47.07	12.36	
19	Spectrogram 1	1	500.203521189	501.527178999	159.300	390.400	1.3237	-55.33	10.12	
