Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	80.300000000	80.532349352	0.000	8000.000	0.2323	-32.79	20.78	Phaser
2	Spectrogram 1	1	83.341664249	85.369440415	0.000	8000.000	2.0278	-31.14	22.71	Upsweep
3	Spectrogram 1	1	87.333848576	89.475320689	0.000	8000.000	2.1415	-31.05	23.71	Downsweep
4	Spectrogram 1	1	92.361043659	94.431065159	0.000	8000.000	2.0700	-31.07	22.18	
5	Spectrogram 1	1	96.313874169	98.426141009	0.000	8000.000	2.1123	-31.91	21.24	
6	Spectrogram 1	1	101.319946579	103.411090749	0.000	8000.000	2.0911	-31.97	21.93	
7	Spectrogram 1	1	105.354376239	107.466643079	0.000	8000.000	2.1123	-30.51	22.72	
8	Spectrogram 1	1	109.357121899	109.610593919	0.000	8000.000	0.2535	-30.77	21.13	
9	Spectrogram 1	1	118.686218779	123.174901599	580.000	1080.800	4.4887	-44.67	17.73	
10	Spectrogram 1	1	134.082931729	135.618338949	143.400	470.100	1.5354	-54.67	10.99	
11	Spectrogram 1	1	136.643701289	137.674317089	159.300	709.100	1.0306	-47.92	11.94	
12	Spectrogram 1	1	123.219519279	130.016279029	580.000	1526.500	6.7968	-41.29	18.51	
13	Spectrogram 1	1	138.918806709	139.692179809	326.700	756.900	0.7734	-47.55	12.86	
14	Spectrogram 1	1	141.045582729	142.027171669	294.800	669.300	0.9816	-50.10	12.26	
15	Spectrogram 1	1	143.573917869	144.391908649	318.700	693.200	0.8180	-49.58	13.02	
16	Spectrogram 1	1	146.089821669	146.892939889	278.900	605.500	0.8031	-50.85	10.85	
17	Spectrogram 1	1	148.885862879	149.748471339	294.800	701.100	0.8626	-47.46	12.19	
18	Spectrogram 1	1	151.689773909	152.805215879	255.000	669.300	1.1154	-52.84	10.55	
19	Spectrogram 1	1	154.753521189	156.077178999	159.300	390.400	1.3237	-56.31	11.12	
20	Spectrogram 1	1	158.305782179	159.644312549	127.500	398.400	1.3385	-54.48	11.18	
21	Spectrogram 1	1	161.822002369	163.368748569	127.500	398.400	1.5467	-54.78	10.53	
22	Spectrogram 1	1	185.633321659	192.826599259	589.600	1381.600	7.1933	-43.60	15.32	
23	Spectrogram 1	1	192.994863059	197.664183659	748.900	1593.500	4.6693	-40.08	18.13	
24	Spectrogram 1	1	198.051441759	201.059157259	358.500	900.300	3.0077	-48.71	11.96	
25	Spectrogram 1	1	203.774084680	204.615403680	661.334	980.034	0.8413	-48.20	14.31	
26	Spectrogram 1	1	205.716343418	206.494563518	605.247	1043.447	0.7782	-40.34	18.70	
27	Spectrogram 1	1	207.624265080	208.276287380	609.870	1024.170	0.6520	-40.86	18.02	
28	Spectrogram 1	1	209.329585914	210.128839014	786.238	1096.938	0.7993	-46.98	16.74	
29	Spectrogram 1	1	211.351035257	212.192354357	736.526	1007.426	0.8413	-43.80	19.60	
30	Spectrogram 1	1	215.217389459	216.100774359	23.900	255.000	0.8834	-42.22	24.46	
31	Spectrogram 1	1	217.762379459	218.540599559	47.800	247.000	0.7782	-47.08	15.04	
32	Spectrogram 1	1	220.097039759	221.085589559	39.800	239.000	0.9885	-46.85	15.22	
33	Spectrogram 1	1	222.642029759	223.630579659	31.900	247.000	0.9885	-44.76	20.96	
34	Spectrogram 1	1	225.099673559	226.004091559	31.900	207.200	0.9044	-44.48	20.41	
35	Spectrogram 1	1	229.769000000	230.001349352	0.000	8000.000	0.2323	-31.07	21.92	Phaser
36	Spectrogram 1	1	232.810664249	234.838440415	0.000	8000.000	2.0278	-30.76	22.71	Upsweep
37	Spectrogram 1	1	236.802848576	238.944320689	0.000	8000.000	2.1415	-31.43	21.95	Downsweep
38	Spectrogram 1	1	241.830043659	243.900065159	0.000	8000.000	2.0700	-31.35	22.60	
39	Spectrogram 1	1	245.782874169	247.895141009	0.000	8000.000	2.1123	-32.07	21.26	
40	Spectrogram 1	1	250.788946579	252.880090749	0.000	8000.000	2.0911	-30.95	23.27	
41	Spectrogram 1	1	254.823376239	256.935643079	0.000	8000.000	2.1123	-31.22	22.90	
42	Spectrogram 1	1	258.826121899	259.079593919	0.000	8000.000	0.2535	-31.77	21.77	
43	Spectrogram 1	1	268.155218779	272.643901599	580.000	1080.800	4.4887	-44.49	18.13	
44	Spectrogram 1	1	283.551931729	285.087338949	143.400	470.100	1.5354	-54.25	9.83	
45	Spectrogram 1	1	286.112701289	287.143317089	159.300	709.100	1.0306	-50.20	10.56	
46	Spectrogram 1	1	272.688519279	279.485279029	580.000	1526.500	6.7968	-41.54	18.46	
47	Spectrogram 1	1	288.387806709	289.161179809	326.700	756.900	0.7734	-49.05	11.50	
48	Spectrogram 1	1	290.514582729	291.496171669	294.800	669.300	0.9816	-49.99	11.18	
49	Spectrogram 1	1	293.042917869	293.860908649	318.700	693.200	0.8180	-49.77	12.26	
50	Spectrogram 1	1	295.558821669	296.361939889	278.900	605.500	0.8031	-51.30	11.41	
51	Spectrogram 1	1	298.354862879	299.217471339	294.800	701.100	0.8626	-48.15	12.42	
52	Spectrogram 1	1	301.158773909	302.274215879	255.000	669.300	1.1154	-52.73	10.38	
53	Spectrogram 1	1	304.222521189	305.546178999	159.300	390.400	1.3237	-55.72	12.19	
