Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1512.050000000	1512.282349352	0.000	8000.000	0.2323	-29.60	24.46	Phaser
2	Spectrogram 1	1	1515.091664249	1517.119440415	0.000	8000.000	2.0278	-27.90	24.20	Upsweep
3	Spectrogram 1	1	1519.083848576	1521.225320689	0.000	8000.000	2.1415	-28.11	23.38	Downsweep
4	Spectrogram 1	1	1524.111043659	1526.181065159	0.000	8000.000	2.0700	-27.35	24.57	
5	Spectrogram 1	1	1528.063874169	1530.176141009	0.000	8000.000	2.1123	-28.07	23.87	
6	Spectrogram 1	1	1533.069946579	1535.161090749	0.000	8000.000	2.0911	-27.83	25.05	
7	Spectrogram 1	1	1537.104376239	1539.216643079	0.000	8000.000	2.1123	-27.66	25.12	
8	Spectrogram 1	1	1541.107121899	1541.360593919	0.000	8000.000	0.2535	-30.44	23.69	
9	Spectrogram 1	1	1550.436218779	1554.924901599	580.000	1080.800	4.4887	-26.31	24.66	
10	Spectrogram 1	1	1565.832931729	1567.368338949	143.400	470.100	1.5354	-47.47	11.92	
11	Spectrogram 1	1	1568.393701289	1569.424317089	159.300	709.100	1.0306	-35.91	14.46	
12	Spectrogram 1	1	1554.969519279	1561.766279029	580.000	1526.500	6.7968	-28.60	23.64	
13	Spectrogram 1	1	1570.668806709	1571.442179809	326.700	756.900	0.7734	-27.35	20.54	
14	Spectrogram 1	1	1572.795582729	1573.777171669	294.800	669.300	0.9816	-38.35	12.73	
15	Spectrogram 1	1	1575.323917869	1576.141908649	318.700	693.200	0.8180	-35.32	15.03	
16	Spectrogram 1	1	1577.839821669	1578.642939889	278.900	605.500	0.8031	-41.92	11.46	
17	Spectrogram 1	1	1580.635862879	1581.498471339	294.800	701.100	0.8626	-34.49	14.90	
18	Spectrogram 1	1	1583.439773909	1584.555215879	255.000	669.300	1.1154	-43.68	11.61	
19	Spectrogram 1	1	1586.503521189	1587.827178999	159.300	390.400	1.3237	-48.98	11.07	
20	Spectrogram 1	1	1590.055782179	1591.394312549	127.500	398.400	1.3385	-48.57	12.04	
21	Spectrogram 1	1	1593.572002369	1595.118748569	127.500	398.400	1.5467	-49.20	11.86	
22	Spectrogram 1	1	1617.383321659	1624.576599259	589.600	1381.600	7.1933	-31.33	15.53	
23	Spectrogram 1	1	1624.744863059	1629.414183659	748.900	1593.500	4.6693	-25.76	21.68	
24	Spectrogram 1	1	1629.801441759	1632.809157259	358.500	900.300	3.0077	-33.86	18.45	
25	Spectrogram 1	1	1635.524084680	1636.365403680	661.334	980.034	0.8413	-36.12	17.81	
26	Spectrogram 1	1	1637.466343418	1638.244563518	605.247	1043.447	0.7782	-27.87	19.17	
27	Spectrogram 1	1	1639.374265080	1640.026287380	609.870	1024.170	0.6520	-28.05	21.12	
28	Spectrogram 1	1	1641.079585914	1641.878839014	786.238	1096.938	0.7993	-34.28	20.04	
29	Spectrogram 1	1	1643.101035257	1643.942354357	736.526	1007.426	0.8413	-30.80	23.77	
30	Spectrogram 1	1	1646.967389459	1647.850774359	23.900	255.000	0.8834	-48.65	10.30	
31	Spectrogram 1	1	1649.512379459	1650.290599559	47.800	247.000	0.7782	-50.85	11.82	
32	Spectrogram 1	1	1651.847039759	1652.835589559	39.800	239.000	0.9885	-50.17	12.67	
