Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1904.525000000	1904.757349352	0.000	8000.000	0.2323	-33.31	16.43	Phaser
2	Spectrogram 1	1	1907.566664249	1909.594440415	0.000	8000.000	2.0278	-33.22	17.04	Upsweep
3	Spectrogram 1	1	1911.558848576	1913.700320689	0.000	8000.000	2.1415	-32.97	18.18	Downsweep
4	Spectrogram 1	1	1916.586043659	1918.656065159	0.000	8000.000	2.0700	-33.06	17.25	
5	Spectrogram 1	1	1920.538874169	1922.651141009	0.000	8000.000	2.1123	-32.92	17.41	
6	Spectrogram 1	1	1925.544946579	1927.636090749	0.000	8000.000	2.0911	-32.66	17.73	
7	Spectrogram 1	1	1929.579376239	1931.691643079	0.000	8000.000	2.1123	-32.57	17.95	
8	Spectrogram 1	1	1933.582121899	1933.835593919	0.000	8000.000	0.2535	-32.55	17.57	
9	Spectrogram 1	1	1942.911218779	1947.399901599	580.000	1080.800	4.4887	-55.42	11.78	
10	Spectrogram 1	1	1958.307931729	1959.843338949	143.400	470.100	1.5354	-60.31	10.19	
11	Spectrogram 1	1	1960.868701289	1961.899317089	159.300	709.100	1.0306	-57.57	11.05	
12	Spectrogram 1	1	1947.444519279	1954.241279029	580.000	1526.500	6.7968	-53.93	12.33	
13	Spectrogram 1	1	1963.143806709	1963.917179809	326.700	756.900	0.7734	-58.23	11.38	
14	Spectrogram 1	1	1965.270582729	1966.252171669	294.800	669.300	0.9816	-60.02	10.89	
15	Spectrogram 1	1	1967.798917869	1968.616908649	318.700	693.200	0.8180	-59.06	10.60	
16	Spectrogram 1	1	1970.314821669	1971.117939889	278.900	605.500	0.8031	-60.44	10.76	
17	Spectrogram 1	1	1973.110862879	1973.973471339	294.800	701.100	0.8626	-56.86	10.63	
18	Spectrogram 1	1	1975.914773909	1977.030215879	255.000	669.300	1.1154	-59.86	11.02	
19	Spectrogram 1	1	1978.978521189	1980.302178999	159.300	390.400	1.3237	-61.24	10.20	
20	Spectrogram 1	1	1982.530782179	1983.869312549	127.500	398.400	1.3385	-60.06	10.50	
21	Spectrogram 1	1	1986.047002369	1987.593748569	127.500	398.400	1.5467	-59.86	10.92	
22	Spectrogram 1	1	2009.858321659	2017.051599259	589.600	1381.600	7.1933	-55.29	12.25	
23	Spectrogram 1	1	2017.219863059	2021.889183659	748.900	1593.500	4.6693	-54.30	12.09	
24	Spectrogram 1	1	2022.276441759	2025.284157259	358.500	900.300	3.0077	-57.61	10.99	
25	Spectrogram 1	1	2027.999084680	2028.840403680	661.334	980.034	0.8413	-59.75	10.96	
26	Spectrogram 1	1	2029.941343418	2030.719563518	605.247	1043.447	0.7782	-56.65	13.09	
27	Spectrogram 1	1	2031.849265080	2032.501287380	609.870	1024.170	0.6520	-51.36	13.89	
28	Spectrogram 1	1	2033.554585914	2034.353839014	786.238	1096.938	0.7993	-57.76	11.30	
29	Spectrogram 1	1	2035.576035257	2036.417354357	736.526	1007.426	0.8413	-58.10	11.36	
30	Spectrogram 1	1	2039.442389459	2040.325774359	23.900	255.000	0.8834	-54.15	14.04	
31	Spectrogram 1	1	2041.987379459	2042.765599559	47.800	247.000	0.7782	-56.88	11.87	
32	Spectrogram 1	1	2044.322039759	2045.310589559	39.800	239.000	0.9885	-55.80	14.09	
33	Spectrogram 1	1	2046.867029759	2047.855579659	31.900	247.000	0.9885	-53.26	14.88	
34	Spectrogram 1	1	2049.324673559	2050.229091559	31.900	207.200	0.9044	-53.94	14.59	
35	Spectrogram 1	1	2053.994000000	2054.226349352	0.000	8000.000	0.2323	-32.97	15.95	Phaser
36	Spectrogram 1	1	2057.035664249	2059.063440415	0.000	8000.000	2.0278	-32.23	17.65	Upsweep
37	Spectrogram 1	1	2061.027848576	2063.169320689	0.000	8000.000	2.1415	-32.27	18.02	Downsweep
38	Spectrogram 1	1	2066.055043659	2068.125065159	0.000	8000.000	2.0700	-32.20	17.25	
39	Spectrogram 1	1	2070.007874169	2072.120141009	0.000	8000.000	2.1123	-32.49	17.46	
40	Spectrogram 1	1	2075.013946579	2077.105090749	0.000	8000.000	2.0911	-32.46	16.53	
41	Spectrogram 1	1	2079.048376239	2081.160643079	0.000	8000.000	2.1123	-32.21	17.78	
42	Spectrogram 1	1	2083.051121899	2083.304593919	0.000	8000.000	0.2535	-32.92	17.18	
43	Spectrogram 1	1	2092.380218779	2096.868901599	580.000	1080.800	4.4887	-51.97	13.98	
44	Spectrogram 1	1	2107.776931729	2109.312338949	143.400	470.100	1.5354	-59.90	10.75	
45	Spectrogram 1	1	2110.337701289	2111.368317089	159.300	709.100	1.0306	-57.58	10.75	
46	Spectrogram 1	1	2096.913519279	2103.710279029	580.000	1526.500	6.7968	-52.45	13.32	
47	Spectrogram 1	1	2112.612806709	2113.386179809	326.700	756.900	0.7734	-57.50	10.78	
48	Spectrogram 1	1	2114.739582729	2115.721171669	294.800	669.300	0.9816	-59.19	11.64	
49	Spectrogram 1	1	2117.267917869	2118.085908649	318.700	693.200	0.8180	-58.37	10.88	
50	Spectrogram 1	1	2119.783821669	2120.586939889	278.900	605.500	0.8031	-60.82	10.70	
51	Spectrogram 1	1	2122.579862879	2123.442471339	294.800	701.100	0.8626	-57.23	10.33	
52	Spectrogram 1	1	2125.383773909	2126.499215879	255.000	669.300	1.1154	-58.97	11.20	
53	Spectrogram 1	1	2128.447521189	2129.771178999	159.300	390.400	1.3237	-61.82	9.79	
54	Spectrogram 1	1	2131.999782179	2133.338312549	127.500	398.400	1.3385	-60.13	10.50	
55	Spectrogram 1	1	2135.516002369	2137.062748569	127.500	398.400	1.5467	-60.17	10.38	
56	Spectrogram 1	1	2159.327321659	2166.520599259	589.600	1381.600	7.1933	-52.43	13.58	
57	Spectrogram 1	1	2166.688863059	2171.358183659	748.900	1593.500	4.6693	-52.03	14.46	
58	Spectrogram 1	1	2171.745441759	2174.753157259	358.500	900.300	3.0077	-56.88	11.26	
59	Spectrogram 1	1	2177.468084680	2178.309403680	661.334	980.034	0.8413	-55.63	11.57	
60	Spectrogram 1	1	2179.410343418	2180.188563518	605.247	1043.447	0.7782	-54.84	12.83	
61	Spectrogram 1	1	2181.318265080	2181.970287380	609.870	1024.170	0.6520	-55.12	12.82	
62	Spectrogram 1	1	2183.023585914	2183.822839014	786.238	1096.938	0.7993	-57.19	12.09	
63	Spectrogram 1	1	2185.045035257	2185.886354357	736.526	1007.426	0.8413	-57.31	12.17	
64	Spectrogram 1	1	2188.911389459	2189.794774359	23.900	255.000	0.8834	-53.40	14.02	
65	Spectrogram 1	1	2191.456379459	2192.234599559	47.800	247.000	0.7782	-57.12	12.81	
66	Spectrogram 1	1	2193.791039759	2194.779589559	39.800	239.000	0.9885	-45.05	17.52	
67	Spectrogram 1	1	2196.336029759	2197.324579659	31.900	247.000	0.9885	-52.90	14.68	
68	Spectrogram 1	1	2198.793673559	2199.698091559	31.900	207.200	0.9044	-53.40	13.30	
69	Spectrogram 1	1	2203.425000000	2203.657349352	0.000	8000.000	0.2323	-32.84	16.44	Phaser
70	Spectrogram 1	1	2206.466664249	2208.494440415	0.000	8000.000	2.0278	-32.98	15.85	Upsweep
71	Spectrogram 1	1	2210.458848576	2212.600320689	0.000	8000.000	2.1415	-32.69	16.83	Downsweep
72	Spectrogram 1	1	2215.486043659	2217.556065159	0.000	8000.000	2.0700	-32.70	15.91	
73	Spectrogram 1	1	2219.438874169	2221.551141009	0.000	8000.000	2.1123	-32.66	15.95	
74	Spectrogram 1	1	2224.444946579	2226.536090749	0.000	8000.000	2.0911	-32.67	15.95	
75	Spectrogram 1	1	2228.479376239	2230.591643079	0.000	8000.000	2.1123	-32.99	16.53	
76	Spectrogram 1	1	2232.482121899	2232.735593919	0.000	8000.000	0.2535	-32.74	16.63	
77	Spectrogram 1	1	2241.811218779	2246.299901599	580.000	1080.800	4.4887	-53.38	13.10	
78	Spectrogram 1	1	2257.207931729	2258.743338949	143.400	470.100	1.5354	-57.50	11.69	
79	Spectrogram 1	1	2259.768701289	2260.799317089	159.300	709.100	1.0306	-57.86	10.43	
80	Spectrogram 1	1	2246.344519279	2253.141279029	580.000	1526.500	6.7968	-53.20	12.71	
81	Spectrogram 1	1	2262.043806709	2262.817179809	326.700	756.900	0.7734	-57.88	11.63	
82	Spectrogram 1	1	2264.170582729	2265.152171669	294.800	669.300	0.9816	-59.22	10.79	
83	Spectrogram 1	1	2266.698917869	2267.516908649	318.700	693.200	0.8180	-58.94	10.72	
84	Spectrogram 1	1	2269.214821669	2270.017939889	278.900	605.500	0.8031	-58.59	11.57	
85	Spectrogram 1	1	2272.010862879	2272.873471339	294.800	701.100	0.8626	-55.35	12.22	
86	Spectrogram 1	1	2274.814773909	2275.930215879	255.000	669.300	1.1154	-57.62	11.12	
87	Spectrogram 1	1	2277.878521189	2279.202178999	159.300	390.400	1.3237	-61.07	10.49	
88	Spectrogram 1	1	2281.430782179	2282.769312549	127.500	398.400	1.3385	-60.41	10.05	
89	Spectrogram 1	1	2284.947002369	2286.493748569	127.500	398.400	1.5467	-57.56	11.28	
90	Spectrogram 1	1	2308.758321659	2315.951599259	589.600	1381.600	7.1933	-56.24	12.08	
91	Spectrogram 1	1	2316.119863059	2320.789183659	748.900	1593.500	4.6693	-54.60	13.17	
92	Spectrogram 1	1	2321.176441759	2324.184157259	358.500	900.300	3.0077	-58.41	11.05	
93	Spectrogram 1	1	2326.899084680	2327.740403680	661.334	980.034	0.8413	-56.87	13.69	
94	Spectrogram 1	1	2328.841343418	2329.619563518	605.247	1043.447	0.7782	-54.63	13.63	
95	Spectrogram 1	1	2330.749265080	2331.401287380	609.870	1024.170	0.6520	-57.45	13.85	
96	Spectrogram 1	1	2332.454585914	2333.253839014	786.238	1096.938	0.7993	-61.64	11.15	
97	Spectrogram 1	1	2334.476035257	2335.317354357	736.526	1007.426	0.8413	-51.17	12.55	
98	Spectrogram 1	1	2338.342389459	2339.225774359	23.900	255.000	0.8834	-52.72	14.26	
99	Spectrogram 1	1	2340.887379459	2341.665599559	47.800	247.000	0.7782	-56.59	12.24	
100	Spectrogram 1	1	2343.222039759	2344.210589559	39.800	239.000	0.9885	-55.42	13.87	
101	Spectrogram 1	1	2345.767029759	2346.755579659	31.900	247.000	0.9885	-52.85	14.50	
102	Spectrogram 1	1	2348.224673559	2349.129091559	31.900	207.200	0.9044	-53.37	13.61	
