Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	19.775000000	20.007349352	0.000	8000.000	0.2323	-30.44	20.46	Phaser
2	Spectrogram 1	1	22.816664249	24.844440415	0.000	8000.000	2.0278	-30.65	20.69	Upsweep
3	Spectrogram 1	1	26.808848576	28.950320689	0.000	8000.000	2.1415	-30.71	20.59	Downsweep
4	Spectrogram 1	1	31.836043659	33.906065159	0.000	8000.000	2.0700	-30.46	20.50	
5	Spectrogram 1	1	35.788874169	37.901141009	0.000	8000.000	2.1123	-30.54	21.18	
6	Spectrogram 1	1	40.794946579	42.886090749	0.000	8000.000	2.0911	-30.87	20.17	
7	Spectrogram 1	1	44.829376239	46.941643079	0.000	8000.000	2.1123	-30.94	20.65	
8	Spectrogram 1	1	48.832121899	49.085593919	0.000	8000.000	0.2535	-30.89	20.63	
9	Spectrogram 1	1	58.161218779	62.649901599	580.000	1080.800	4.4887	-49.78	19.30	
10	Spectrogram 1	1	73.557931729	75.093338949	143.400	470.100	1.5354	-60.51	10.62	
11	Spectrogram 1	1	76.118701289	77.149317089	159.300	709.100	1.0306	-57.90	10.90	
12	Spectrogram 1	1	62.694519279	69.491279029	580.000	1526.500	6.7968	-47.51	17.38	
13	Spectrogram 1	1	78.393806709	79.167179809	326.700	756.900	0.7734	-52.80	13.54	
14	Spectrogram 1	1	80.520582729	81.502171669	294.800	669.300	0.9816	-58.37	11.49	
15	Spectrogram 1	1	83.048917869	83.866908649	318.700	693.200	0.8180	-56.82	11.58	
16	Spectrogram 1	1	85.564821669	86.367939889	278.900	605.500	0.8031	-60.82	10.34	
17	Spectrogram 1	1	88.360862879	89.223471339	294.800	701.100	0.8626	-54.35	12.55	
18	Spectrogram 1	1	91.164773909	92.280215879	255.000	669.300	1.1154	-60.25	10.58	
19	Spectrogram 1	1	94.228521189	95.552178999	159.300	390.400	1.3237	-61.83	11.14	
20	Spectrogram 1	1	97.780782179	99.119312549	127.500	398.400	1.3385	-60.81	10.75	
21	Spectrogram 1	1	101.297002369	102.843748569	127.500	398.400	1.5467	-60.94	10.37	
22	Spectrogram 1	1	125.108321659	132.301599259	589.600	1381.600	7.1933	-49.65	13.61	
23	Spectrogram 1	1	132.469863059	137.139183659	748.900	1593.500	4.6693	-46.49	16.59	
24	Spectrogram 1	1	137.526441759	140.534157259	358.500	900.300	3.0077	-56.29	10.98	
25	Spectrogram 1	1	143.249084680	144.090403680	661.334	980.034	0.8413	-49.57	16.79	
26	Spectrogram 1	1	145.191343418	145.969563518	605.247	1043.447	0.7782	-45.28	19.08	
27	Spectrogram 1	1	147.099265080	147.751287380	609.870	1024.170	0.6520	-46.15	18.15	
28	Spectrogram 1	1	148.804585914	149.603839014	786.238	1096.938	0.7993	-53.20	16.96	
29	Spectrogram 1	1	150.826035257	151.667354357	736.526	1007.426	0.8413	-49.12	21.01	
