Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	433.800000000	434.032349352	0.000	8000.000	0.2323	-32.96	22.18	Phaser
2	Spectrogram 1	1	436.841664249	438.869440415	0.000	8000.000	2.0278	-31.48	22.09	Upsweep
3	Spectrogram 1	1	440.833848576	442.975320689	0.000	8000.000	2.1415	-31.73	20.89	Downsweep
4	Spectrogram 1	1	445.861043659	447.931065159	0.000	8000.000	2.0700	-31.59	20.98	
5	Spectrogram 1	1	449.813874169	451.926141009	0.000	8000.000	2.1123	-31.77	20.85	
6	Spectrogram 1	1	454.819946579	456.911090749	0.000	8000.000	2.0911	-31.65	21.55	
7	Spectrogram 1	1	458.854376239	460.966643079	0.000	8000.000	2.1123	-31.70	20.89	
8	Spectrogram 1	1	462.857121899	463.110593919	0.000	8000.000	0.2535	-32.77	21.44	
9	Spectrogram 1	1	472.186218779	476.674901599	580.000	1080.800	4.4887	-34.30	26.33	
10	Spectrogram 1	1	487.582931729	489.118338949	143.400	470.100	1.5354	-56.57	10.33	
11	Spectrogram 1	1	490.143701289	491.174317089	159.300	709.100	1.0306	-43.56	11.66	
12	Spectrogram 1	1	476.719519279	483.516279029	580.000	1526.500	6.7968	-33.81	25.11	
13	Spectrogram 1	1	492.418806709	493.192179809	326.700	756.900	0.7734	-39.79	19.49	
14	Spectrogram 1	1	494.545582729	495.527171669	294.800	669.300	0.9816	-43.08	13.57	
15	Spectrogram 1	1	497.073917869	497.891908649	318.700	693.200	0.8180	-41.81	18.58	
16	Spectrogram 1	1	499.589821669	500.392939889	278.900	605.500	0.8031	-43.64	14.53	
17	Spectrogram 1	1	502.385862879	503.248471339	294.800	701.100	0.8626	-40.72	18.98	
18	Spectrogram 1	1	505.189773909	506.305215879	255.000	669.300	1.1154	-47.58	11.41	
19	Spectrogram 1	1	508.253521189	509.577178999	159.300	390.400	1.3237	-58.62	11.43	
20	Spectrogram 1	1	511.805782179	513.144312549	127.500	398.400	1.3385	-57.62	10.66	
21	Spectrogram 1	1	515.322002369	516.868748569	127.500	398.400	1.5467	-57.74	10.27	
22	Spectrogram 1	1	539.133321659	546.326599259	589.600	1381.600	7.1933	-37.11	17.38	
23	Spectrogram 1	1	546.494863059	551.164183659	748.900	1593.500	4.6693	-32.01	23.35	
24	Spectrogram 1	1	551.551441759	554.559157259	358.500	900.300	3.0077	-43.15	11.90	
25	Spectrogram 1	1	557.274084680	558.115403680	661.334	980.034	0.8413	-36.27	22.52	
26	Spectrogram 1	1	559.216343418	559.994563518	605.247	1043.447	0.7782	-30.55	23.74	
27	Spectrogram 1	1	561.124265080	561.776287380	609.870	1024.170	0.6520	-30.28	25.06	
28	Spectrogram 1	1	562.829585914	563.628839014	786.238	1096.938	0.7993	-38.24	22.49	
29	Spectrogram 1	1	564.851035257	565.692354357	736.526	1007.426	0.8413	-32.93	25.19	
30	Spectrogram 1	1	568.717389459	569.600774359	23.900	255.000	0.8834	-53.11	13.70	
31	Spectrogram 1	1	571.262379459	572.040599559	47.800	247.000	0.7782	-56.63	11.23	
32	Spectrogram 1	1	573.597039759	574.585589559	39.800	239.000	0.9885	-55.31	13.32	
33	Spectrogram 1	1	576.142029759	577.130579659	31.900	247.000	0.9885	-52.93	13.16	
34	Spectrogram 1	1	578.599673559	579.504091559	31.900	207.200	0.9044	-53.72	14.90	
35	Spectrogram 1	1	583.269000000	583.501349352	0.000	8000.000	0.2323	-32.67	22.32	Phaser
36	Spectrogram 1	1	586.310664249	588.338440415	0.000	8000.000	2.0278	-31.58	21.30	Upsweep
37	Spectrogram 1	1	590.302848576	592.444320689	0.000	8000.000	2.1415	-31.75	20.13	Downsweep
38	Spectrogram 1	1	595.330043659	597.400065159	0.000	8000.000	2.0700	-31.72	21.45	
39	Spectrogram 1	1	599.282874169	601.395141009	0.000	8000.000	2.1123	-31.70	20.80	
40	Spectrogram 1	1	604.288946579	606.380090749	0.000	8000.000	2.0911	-31.72	21.15	
41	Spectrogram 1	1	608.323376239	610.435643079	0.000	8000.000	2.1123	-31.75	21.41	
42	Spectrogram 1	1	612.326121899	612.579593919	0.000	8000.000	0.2535	-32.71	22.90	
43	Spectrogram 1	1	621.655218779	626.143901599	580.000	1080.800	4.4887	-34.32	26.34	
44	Spectrogram 1	1	637.051931729	638.587338949	143.400	470.100	1.5354	-55.75	9.80	
45	Spectrogram 1	1	639.612701289	640.643317089	159.300	709.100	1.0306	-43.53	11.84	
46	Spectrogram 1	1	626.188519279	632.985279029	580.000	1526.500	6.7968	-33.92	24.96	
47	Spectrogram 1	1	641.887806709	642.661179809	326.700	756.900	0.7734	-39.92	19.70	
48	Spectrogram 1	1	644.014582729	644.996171669	294.800	669.300	0.9816	-43.07	14.60	
49	Spectrogram 1	1	646.542917869	647.360908649	318.700	693.200	0.8180	-41.88	17.90	
50	Spectrogram 1	1	649.058821669	649.861939889	278.900	605.500	0.8031	-43.55	15.09	
51	Spectrogram 1	1	651.854862879	652.717471339	294.800	701.100	0.8626	-41.06	18.73	
52	Spectrogram 1	1	654.658773909	655.774215879	255.000	669.300	1.1154	-47.67	12.46	
53	Spectrogram 1	1	657.722521189	659.046178999	159.300	390.400	1.3237	-58.25	11.01	
54	Spectrogram 1	1	661.274782179	662.613312549	127.500	398.400	1.3385	-57.52	9.86	
55	Spectrogram 1	1	664.791002369	666.337748569	127.500	398.400	1.5467	-57.68	10.67	
56	Spectrogram 1	1	688.602321659	695.795599259	589.600	1381.600	7.1933	-37.13	17.14	
57	Spectrogram 1	1	695.963863059	700.633183659	748.900	1593.500	4.6693	-32.16	23.06	
58	Spectrogram 1	1	701.020441759	704.028157259	358.500	900.300	3.0077	-43.15	12.69	
59	Spectrogram 1	1	706.743084680	707.584403680	661.334	980.034	0.8413	-36.19	20.33	
60	Spectrogram 1	1	708.685343418	709.463563518	605.247	1043.447	0.7782	-30.68	22.83	
61	Spectrogram 1	1	710.593265080	711.245287380	609.870	1024.170	0.6520	-30.31	23.67	
