Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1412.625000000	1412.857349352	0.000	8000.000	0.2323	-33.32	19.75	Phaser
2	Spectrogram 1	1	1415.666664249	1417.694440415	0.000	8000.000	2.0278	-32.35	21.00	Upsweep
3	Spectrogram 1	1	1419.658848576	1421.800320689	0.000	8000.000	2.1415	-32.53	20.81	Downsweep
4	Spectrogram 1	1	1424.686043659	1426.756065159	0.000	8000.000	2.0700	-32.45	21.17	
5	Spectrogram 1	1	1428.638874169	1430.751141009	0.000	8000.000	2.1123	-32.46	21.43	
6	Spectrogram 1	1	1433.644946579	1435.736090749	0.000	8000.000	2.0911	-32.48	21.74	
7	Spectrogram 1	1	1437.679376239	1439.791643079	0.000	8000.000	2.1123	-32.66	21.37	
8	Spectrogram 1	1	1441.682121899	1441.935593919	0.000	8000.000	0.2535	-32.87	20.81	
9	Spectrogram 1	1	1451.011218779	1455.499901599	580.000	1080.800	4.4887	-32.54	23.40	
10	Spectrogram 1	1	1466.407931729	1467.943338949	143.400	470.100	1.5354	-54.01	9.74	
11	Spectrogram 1	1	1468.968701289	1469.999317089	159.300	709.100	1.0306	-45.17	12.03	
12	Spectrogram 1	1	1455.544519279	1462.341279029	580.000	1526.500	6.7968	-37.54	21.57	
13	Spectrogram 1	1	1471.243806709	1472.017179809	326.700	756.900	0.7734	-36.25	19.19	
14	Spectrogram 1	1	1473.370582729	1474.352171669	294.800	669.300	0.9816	-42.68	13.82	
15	Spectrogram 1	1	1475.898917869	1476.716908649	318.700	693.200	0.8180	-38.37	17.81	
16	Spectrogram 1	1	1478.414821669	1479.217939889	278.900	605.500	0.8031	-46.99	13.58	
17	Spectrogram 1	1	1481.210862879	1482.073471339	294.800	701.100	0.8626	-35.97	18.06	
18	Spectrogram 1	1	1484.014773909	1485.130215879	255.000	669.300	1.1154	-46.59	12.61	
19	Spectrogram 1	1	1487.078521189	1488.402178999	159.300	390.400	1.3237	-55.65	10.76	
20	Spectrogram 1	1	1490.630782179	1491.969312549	127.500	398.400	1.3385	-55.42	9.89	
21	Spectrogram 1	1	1494.147002369	1495.693748569	127.500	398.400	1.5467	-54.73	9.98	
22	Spectrogram 1	1	1517.958321659	1525.151599259	589.600	1381.600	7.1933	-37.36	16.12	
23	Spectrogram 1	1	1525.319863059	1529.989183659	748.900	1593.500	4.6693	-36.51	20.99	
24	Spectrogram 1	1	1530.376441759	1533.384157259	358.500	900.300	3.0077	-39.94	12.04	
25	Spectrogram 1	1	1536.099084680	1536.940403680	661.334	980.034	0.8413	-39.12	16.54	
26	Spectrogram 1	1	1538.041343418	1538.819563518	605.247	1043.447	0.7782	-36.81	18.68	
27	Spectrogram 1	1	1539.949265080	1540.601287380	609.870	1024.170	0.6520	-37.05	20.89	
28	Spectrogram 1	1	1541.654585914	1542.453839014	786.238	1096.938	0.7993	-44.13	17.76	
29	Spectrogram 1	1	1543.676035257	1544.517354357	736.526	1007.426	0.8413	-40.74	20.33	
30	Spectrogram 1	1	1547.542389459	1548.425774359	23.900	255.000	0.8834	-50.85	14.82	
31	Spectrogram 1	1	1550.087379459	1550.865599559	47.800	247.000	0.7782	-52.25	13.81	
32	Spectrogram 1	1	1552.422039759	1553.410589559	39.800	239.000	0.9885	-49.54	15.04	
33	Spectrogram 1	1	1554.967029759	1555.955579659	31.900	247.000	0.9885	-51.10	14.03	
34	Spectrogram 1	1	1557.424673559	1558.329091559	31.900	207.200	0.9044	-50.12	16.88	
35	Spectrogram 1	1	1562.094000000	1562.326349352	0.000	8000.000	0.2323	-32.84	20.12	Phaser
36	Spectrogram 1	1	1565.135664249	1567.163440415	0.000	8000.000	2.0278	-32.34	21.57	Upsweep
37	Spectrogram 1	1	1569.127848576	1571.269320689	0.000	8000.000	2.1415	-32.63	20.85	Downsweep
38	Spectrogram 1	1	1574.155043659	1576.225065159	0.000	8000.000	2.0700	-32.38	21.74	
39	Spectrogram 1	1	1578.107874169	1580.220141009	0.000	8000.000	2.1123	-32.32	21.14	
40	Spectrogram 1	1	1583.113946579	1585.205090749	0.000	8000.000	2.0911	-32.75	21.28	
41	Spectrogram 1	1	1587.148376239	1589.260643079	0.000	8000.000	2.1123	-32.46	21.02	
42	Spectrogram 1	1	1591.151121899	1591.404593919	0.000	8000.000	0.2535	-33.67	21.34	
43	Spectrogram 1	1	1600.480218779	1604.968901599	580.000	1080.800	4.4887	-32.61	23.65	
