Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1676.800000000	1677.032349352	0.000	8000.000	0.2323	-32.61	20.56	Phaser
2	Spectrogram 1	1	1679.841664249	1681.869440415	0.000	8000.000	2.0278	-32.34	21.90	Upsweep
3	Spectrogram 1	1	1683.833848576	1685.975320689	0.000	8000.000	2.1415	-32.38	20.66	Downsweep
4	Spectrogram 1	1	1688.861043659	1690.931065159	0.000	8000.000	2.0700	-32.29	22.09	
5	Spectrogram 1	1	1692.813874169	1694.926141009	0.000	8000.000	2.1123	-32.35	21.59	
6	Spectrogram 1	1	1697.819946579	1699.911090749	0.000	8000.000	2.0911	-32.42	20.85	
7	Spectrogram 1	1	1701.854376239	1703.966643079	0.000	8000.000	2.1123	-32.41	20.45	
8	Spectrogram 1	1	1705.857121899	1706.110593919	0.000	8000.000	0.2535	-32.53	19.66	
9	Spectrogram 1	1	1715.186218779	1719.674901599	580.000	1080.800	4.4887	-37.82	19.55	
10	Spectrogram 1	1	1730.582931729	1732.118338949	143.400	470.100	1.5354	-53.52	10.83	
11	Spectrogram 1	1	1733.143701289	1734.174317089	159.300	709.100	1.0306	-49.41	10.68	
12	Spectrogram 1	1	1719.719519279	1726.516279029	580.000	1526.500	6.7968	-40.59	19.06	
13	Spectrogram 1	1	1735.418806709	1736.192179809	326.700	756.900	0.7734	-40.41	14.73	
14	Spectrogram 1	1	1737.545582729	1738.527171669	294.800	669.300	0.9816	-48.64	12.96	
15	Spectrogram 1	1	1740.073917869	1740.891908649	318.700	693.200	0.8180	-44.49	15.55	
16	Spectrogram 1	1	1742.589821669	1743.392939889	278.900	605.500	0.8031	-51.70	11.32	
17	Spectrogram 1	1	1745.385862879	1746.248471339	294.800	701.100	0.8626	-42.47	12.90	
18	Spectrogram 1	1	1748.189773909	1749.305215879	255.000	669.300	1.1154	-51.89	10.36	
19	Spectrogram 1	1	1751.253521189	1752.577178999	159.300	390.400	1.3237	-54.87	10.98	
20	Spectrogram 1	1	1754.805782179	1756.144312549	127.500	398.400	1.3385	-53.96	10.01	
21	Spectrogram 1	1	1758.322002369	1759.868748569	127.500	398.400	1.5467	-54.21	10.07	
22	Spectrogram 1	1	1782.133321659	1789.326599259	589.600	1381.600	7.1933	-38.18	18.13	
