Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	2032.700000000	2032.932349352	0.000	8000.000	0.2323	-28.56	22.33	Phaser
2	Spectrogram 1	1	2035.741664249	2037.769440415	0.000	8000.000	2.0278	-28.29	21.37	Upsweep
3	Spectrogram 1	1	2039.733848576	2041.875320689	0.000	8000.000	2.1415	-28.33	21.58	Downsweep
4	Spectrogram 1	1	2044.761043659	2046.831065159	0.000	8000.000	2.0700	-28.47	21.34	
5	Spectrogram 1	1	2048.713874169	2050.826141009	0.000	8000.000	2.1123	-28.30	21.73	
6	Spectrogram 1	1	2053.719946579	2055.811090749	0.000	8000.000	2.0911	-28.29	21.56	
7	Spectrogram 1	1	2057.754376239	2059.866643079	0.000	8000.000	2.1123	-28.30	21.45	
8	Spectrogram 1	1	2061.757121899	2062.010593919	0.000	8000.000	0.2535	-28.17	21.22	
9	Spectrogram 1	1	2071.086218779	2075.574901599	580.000	1080.800	4.4887	-59.55	11.81	
10	Spectrogram 1	1	2086.482931729	2088.018338949	143.400	470.100	1.5354	-59.10	10.25	
11	Spectrogram 1	1	2089.043701289	2090.074317089	159.300	709.100	1.0306	-49.94	12.53	
12	Spectrogram 1	1	2075.619519279	2082.416279029	580.000	1526.500	6.7968	-56.30	11.02	
13	Spectrogram 1	1	2091.318806709	2092.092179809	326.700	756.900	0.7734	-49.66	13.31	
14	Spectrogram 1	1	2093.445582729	2094.427171669	294.800	669.300	0.9816	-50.74	14.43	
15	Spectrogram 1	1	2095.973917869	2096.791908649	318.700	693.200	0.8180	-50.12	14.48	
16	Spectrogram 1	1	2098.489821669	2099.292939889	278.900	605.500	0.8031	-51.04	13.38	
17	Spectrogram 1	1	2101.285862879	2102.148471339	294.800	701.100	0.8626	-58.49	11.04	
18	Spectrogram 1	1	2104.089773909	2105.205215879	255.000	669.300	1.1154	-58.38	10.14	
19	Spectrogram 1	1	2107.153521189	2108.477178999	159.300	390.400	1.3237	-59.18	9.83	
20	Spectrogram 1	1	2110.705782179	2112.044312549	127.500	398.400	1.3385	-57.92	11.42	
21	Spectrogram 1	1	2114.222002369	2115.768748569	127.500	398.400	1.5467	-58.38	10.54	
22	Spectrogram 1	1	2138.033321659	2145.226599259	589.600	1381.600	7.1933	-57.19	11.75	
23	Spectrogram 1	1	2145.394863059	2150.064183659	748.900	1593.500	4.6693	-58.61	11.11	
24	Spectrogram 1	1	2150.451441759	2153.459157259	358.500	900.300	3.0077	-55.95	11.95	
25	Spectrogram 1	1	2156.174084680	2157.015403680	661.334	980.034	0.8413	-62.00	11.88	
26	Spectrogram 1	1	2158.116343418	2158.894563518	605.247	1043.447	0.7782	-60.96	10.65	
27	Spectrogram 1	1	2160.024265080	2160.676287380	609.870	1024.170	0.6520	-60.72	11.84	
28	Spectrogram 1	1	2161.729585914	2162.528839014	786.238	1096.938	0.7993	-64.14	10.90	
29	Spectrogram 1	1	2163.751035257	2164.592354357	736.526	1007.426	0.8413	-63.06	11.09	
30	Spectrogram 1	1	2167.617389459	2168.500774359	23.900	255.000	0.8834	-52.17	13.28	
31	Spectrogram 1	1	2170.162379459	2170.940599559	47.800	247.000	0.7782	-55.17	13.12	
32	Spectrogram 1	1	2172.497039759	2173.485589559	39.800	239.000	0.9885	-52.80	14.61	
33	Spectrogram 1	1	2175.042029759	2176.030579659	31.900	247.000	0.9885	-50.73	15.66	
