Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1924.600000000	1924.832349352	0.000	8000.000	0.2323	-36.83	15.47	Phaser
2	Spectrogram 1	1	1927.641664249	1929.669440415	0.000	8000.000	2.0278	-36.39	16.02	Upsweep
3	Spectrogram 1	1	1931.633848576	1933.775320689	0.000	8000.000	2.1415	-37.23	15.63	Downsweep
4	Spectrogram 1	1	1936.661043659	1938.731065159	0.000	8000.000	2.0700	-36.40	16.01	
5	Spectrogram 1	1	1940.613874169	1942.726141009	0.000	8000.000	2.1123	-37.25	15.76	
6	Spectrogram 1	1	1945.619946579	1947.711090749	0.000	8000.000	2.0911	-36.13	16.26	
7	Spectrogram 1	1	1949.654376239	1951.766643079	0.000	8000.000	2.1123	-36.94	16.07	
8	Spectrogram 1	1	1953.657121899	1953.910593919	0.000	8000.000	0.2535	-36.19	15.76	
9	Spectrogram 1	1	1962.986218779	1967.474901599	580.000	1080.800	4.4887	-48.65	19.99	
10	Spectrogram 1	1	1978.382931729	1979.918338949	143.400	470.100	1.5354	-61.83	10.67	
11	Spectrogram 1	1	1980.943701289	1981.974317089	159.300	709.100	1.0306	-58.72	11.60	
12	Spectrogram 1	1	1967.519519279	1974.316279029	580.000	1526.500	6.7968	-46.81	17.80	
13	Spectrogram 1	1	1983.218806709	1983.992179809	326.700	756.900	0.7734	-54.22	13.37	
14	Spectrogram 1	1	1985.345582729	1986.327171669	294.800	669.300	0.9816	-60.38	11.86	
15	Spectrogram 1	1	1987.873917869	1988.691908649	318.700	693.200	0.8180	-57.72	11.83	
16	Spectrogram 1	1	1990.389821669	1991.192939889	278.900	605.500	0.8031	-61.73	10.55	
17	Spectrogram 1	1	1993.185862879	1994.048471339	294.800	701.100	0.8626	-55.75	12.44	
18	Spectrogram 1	1	1995.989773909	1997.105215879	255.000	669.300	1.1154	-60.36	10.70	
19	Spectrogram 1	1	1999.053521189	2000.377178999	159.300	390.400	1.3237	-63.12	9.96	
20	Spectrogram 1	1	2002.605782179	2003.944312549	127.500	398.400	1.3385	-62.02	10.49	
21	Spectrogram 1	1	2006.122002369	2007.668748569	127.500	398.400	1.5467	-61.29	10.59	
22	Spectrogram 1	1	2029.933321659	2037.126599259	589.600	1381.600	7.1933	-49.74	13.35	
23	Spectrogram 1	1	2037.294863059	2041.964183659	748.900	1593.500	4.6693	-45.44	18.83	
24	Spectrogram 1	1	2042.351441759	2045.359157259	358.500	900.300	3.0077	-54.45	11.26	
25	Spectrogram 1	1	2048.074084680	2048.915403680	661.334	980.034	0.8413	-47.58	18.01	
26	Spectrogram 1	1	2050.016343418	2050.794563518	605.247	1043.447	0.7782	-43.33	20.95	
27	Spectrogram 1	1	2051.924265080	2052.576287380	609.870	1024.170	0.6520	-44.11	22.53	
28	Spectrogram 1	1	2053.629585914	2054.428839014	786.238	1096.938	0.7993	-51.85	17.67	
29	Spectrogram 1	1	2055.651035257	2056.492354357	736.526	1007.426	0.8413	-46.86	22.85	
30	Spectrogram 1	1	2059.517389459	2060.400774359	23.900	255.000	0.8834	-51.40	17.77	
31	Spectrogram 1	1	2062.062379459	2062.840599559	47.800	247.000	0.7782	-54.38	13.55	
32	Spectrogram 1	1	2064.397039759	2065.385589559	39.800	239.000	0.9885	-55.12	15.55	
33	Spectrogram 1	1	2066.942029759	2067.930579659	31.900	247.000	0.9885	-53.65	16.37	
34	Spectrogram 1	1	2069.399673559	2070.304091559	31.900	207.200	0.9044	-52.08	17.54	
35	Spectrogram 1	1	2074.069000000	2074.301349352	0.000	8000.000	0.2323	-34.19	16.31	Phaser
36	Spectrogram 1	1	2077.110664249	2079.138440415	0.000	8000.000	2.0278	-34.05	16.95	Upsweep
37	Spectrogram 1	1	2081.102848576	2083.244320689	0.000	8000.000	2.1415	-35.00	16.01	Downsweep
38	Spectrogram 1	1	2086.130043659	2088.200065159	0.000	8000.000	2.0700	-35.05	16.23	
39	Spectrogram 1	1	2090.082874169	2092.195141009	0.000	8000.000	2.1123	-35.52	15.99	
40	Spectrogram 1	1	2095.088946579	2097.180090749	0.000	8000.000	2.0911	-35.15	15.93	
41	Spectrogram 1	1	2099.123376239	2101.235643079	0.000	8000.000	2.1123	-35.24	16.50	
42	Spectrogram 1	1	2103.126121899	2103.379593919	0.000	8000.000	0.2535	-34.90	15.48	
43	Spectrogram 1	1	2112.455218779	2116.943901599	580.000	1080.800	4.4887	-48.68	19.07	
44	Spectrogram 1	1	2127.851931729	2129.387338949	143.400	470.100	1.5354	-61.78	10.83	
45	Spectrogram 1	1	2130.412701289	2131.443317089	159.300	709.100	1.0306	-59.17	10.46	
46	Spectrogram 1	1	2116.988519279	2123.785279029	580.000	1526.500	6.7968	-46.86	17.31	
47	Spectrogram 1	1	2132.687806709	2133.461179809	326.700	756.900	0.7734	-54.95	12.54	
48	Spectrogram 1	1	2134.814582729	2135.796171669	294.800	669.300	0.9816	-59.95	10.85	
49	Spectrogram 1	1	2137.342917869	2138.160908649	318.700	693.200	0.8180	-57.89	12.35	
50	Spectrogram 1	1	2139.858821669	2140.661939889	278.900	605.500	0.8031	-61.55	10.21	
51	Spectrogram 1	1	2142.654862879	2143.517471339	294.800	701.100	0.8626	-56.20	11.81	
52	Spectrogram 1	1	2145.458773909	2146.574215879	255.000	669.300	1.1154	-61.25	9.55	
53	Spectrogram 1	1	2148.522521189	2149.846178999	159.300	390.400	1.3237	-62.69	9.90	
54	Spectrogram 1	1	2152.074782179	2153.413312549	127.500	398.400	1.3385	-61.83	11.06	
55	Spectrogram 1	1	2155.591002369	2157.137748569	127.500	398.400	1.5467	-61.48	10.43	
56	Spectrogram 1	1	2179.402321659	2186.595599259	589.600	1381.600	7.1933	-50.24	13.41	
57	Spectrogram 1	1	2186.763863059	2191.433183659	748.900	1593.500	4.6693	-46.23	18.49	
58	Spectrogram 1	1	2191.820441759	2194.828157259	358.500	900.300	3.0077	-54.52	11.57	
59	Spectrogram 1	1	2197.543084680	2198.384403680	661.334	980.034	0.8413	-48.06	18.55	
60	Spectrogram 1	1	2199.485343418	2200.263563518	605.247	1043.447	0.7782	-43.95	20.90	
61	Spectrogram 1	1	2201.393265080	2202.045287380	609.870	1024.170	0.6520	-44.42	21.18	
62	Spectrogram 1	1	2203.098585914	2203.897839014	786.238	1096.938	0.7993	-52.45	15.80	
63	Spectrogram 1	1	2205.120035257	2205.961354357	736.526	1007.426	0.8413	-47.58	21.42	
64	Spectrogram 1	1	2208.986389459	2209.869774359	23.900	255.000	0.8834	-50.45	19.15	
65	Spectrogram 1	1	2211.531379459	2212.309599559	47.800	247.000	0.7782	-55.88	14.50	
66	Spectrogram 1	1	2213.866039759	2214.854589559	39.800	239.000	0.9885	-52.59	17.76	
67	Spectrogram 1	1	2216.411029759	2217.399579659	31.900	247.000	0.9885	-50.05	20.74	
68	Spectrogram 1	1	2218.868673559	2219.773091559	31.900	207.200	0.9044	-54.21	14.41	
69	Spectrogram 1	1	2223.500000000	2223.732349352	0.000	8000.000	0.2323	-35.58	16.33	Phaser
