Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1035.200000000	1035.432349352	0.000	8000.000	0.2323	-28.60	22.15	Phaser
2	Spectrogram 1	1	1038.241664249	1040.269440415	0.000	8000.000	2.0278	-28.69	21.50	Upsweep
3	Spectrogram 1	1	1042.233848576	1044.375320689	0.000	8000.000	2.1415	-28.59	21.73	Downsweep
4	Spectrogram 1	1	1047.261043659	1049.331065159	0.000	8000.000	2.0700	-27.74	22.75	
5	Spectrogram 1	1	1051.213874169	1053.326141009	0.000	8000.000	2.1123	-27.54	23.02	
6	Spectrogram 1	1	1056.219946579	1058.311090749	0.000	8000.000	2.0911	-27.59	23.16	
7	Spectrogram 1	1	1060.254376239	1062.366643079	0.000	8000.000	2.1123	-27.70	22.41	
8	Spectrogram 1	1	1064.257121899	1064.510593919	0.000	8000.000	0.2535	-27.76	23.59	
9	Spectrogram 1	1	1073.586218779	1078.074901599	580.000	1080.800	4.4887	-59.85	11.99	
10	Spectrogram 1	1	1088.982931729	1090.518338949	143.400	470.100	1.5354	-59.20	10.05	
11	Spectrogram 1	1	1091.543701289	1092.574317089	159.300	709.100	1.0306	-57.74	11.59	
12	Spectrogram 1	1	1078.119519279	1084.916279029	580.000	1526.500	6.7968	-59.49	11.09	
13	Spectrogram 1	1	1093.818806709	1094.592179809	326.700	756.900	0.7734	-59.62	11.37	
14	Spectrogram 1	1	1095.945582729	1096.927171669	294.800	669.300	0.9816	-60.89	11.10	
15	Spectrogram 1	1	1098.473917869	1099.291908649	318.700	693.200	0.8180	-60.75	10.43	
16	Spectrogram 1	1	1100.989821669	1101.792939889	278.900	605.500	0.8031	-60.79	10.26	
17	Spectrogram 1	1	1103.785862879	1104.648471339	294.800	701.100	0.8626	-60.20	11.57	
18	Spectrogram 1	1	1106.589773909	1107.705215879	255.000	669.300	1.1154	-58.74	10.80	
19	Spectrogram 1	1	1109.653521189	1110.977178999	159.300	390.400	1.3237	-60.58	10.65	
20	Spectrogram 1	1	1113.205782179	1114.544312549	127.500	398.400	1.3385	-59.72	10.75	
21	Spectrogram 1	1	1116.722002369	1118.268748569	127.500	398.400	1.5467	-59.24	9.27	
22	Spectrogram 1	1	1140.533321659	1147.726599259	589.600	1381.600	7.1933	-58.25	12.21	
23	Spectrogram 1	1	1147.894863059	1152.564183659	748.900	1593.500	4.6693	-59.97	11.48	
24	Spectrogram 1	1	1152.951441759	1155.959157259	358.500	900.300	3.0077	-58.49	11.82	
25	Spectrogram 1	1	1158.674084680	1159.515403680	661.334	980.034	0.8413	-63.88	11.72	
26	Spectrogram 1	1	1160.616343418	1161.394563518	605.247	1043.447	0.7782	-59.78	11.95	
27	Spectrogram 1	1	1162.524265080	1163.176287380	609.870	1024.170	0.6520	-59.77	12.54	
28	Spectrogram 1	1	1164.229585914	1165.028839014	786.238	1096.938	0.7993	-62.15	11.54	
29	Spectrogram 1	1	1166.251035257	1167.092354357	736.526	1007.426	0.8413	-61.78	11.37	
30	Spectrogram 1	1	1170.117389459	1171.000774359	23.900	255.000	0.8834	-52.51	14.13	
31	Spectrogram 1	1	1172.662379459	1173.440599559	47.800	247.000	0.7782	-56.99	13.28	
32	Spectrogram 1	1	1174.997039759	1175.985589559	39.800	239.000	0.9885	-54.45	15.40	
33	Spectrogram 1	1	1177.542029759	1178.530579659	31.900	247.000	0.9885	-52.79	14.44	
34	Spectrogram 1	1	1179.999673559	1180.904091559	31.900	207.200	0.9044	-52.84	14.14	
