Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	2506.950000000	2507.182349352	0.000	8000.000	0.2323	-32.13	17.64	Phaser
2	Spectrogram 1	1	2509.991664249	2512.019440415	0.000	8000.000	2.0278	-31.93	19.74	Upsweep
3	Spectrogram 1	1	2513.983848576	2516.125320689	0.000	8000.000	2.1415	-32.17	18.63	Downsweep
4	Spectrogram 1	1	2519.011043659	2521.081065159	0.000	8000.000	2.0700	-32.22	18.87	
5	Spectrogram 1	1	2522.963874169	2525.076141009	0.000	8000.000	2.1123	-32.23	18.75	
6	Spectrogram 1	1	2527.969946579	2530.061090749	0.000	8000.000	2.0911	-32.18	19.76	
7	Spectrogram 1	1	2532.004376239	2534.116643079	0.000	8000.000	2.1123	-32.21	18.97	
8	Spectrogram 1	1	2536.007121899	2536.260593919	0.000	8000.000	0.2535	-32.28	19.76	
9	Spectrogram 1	1	2545.336218779	2549.824901599	580.000	1080.800	4.4887	-44.86	20.13	
10	Spectrogram 1	1	2560.732931729	2562.268338949	143.400	470.100	1.5354	-57.01	11.29	
11	Spectrogram 1	1	2563.293701289	2564.324317089	159.300	709.100	1.0306	-54.00	11.66	
12	Spectrogram 1	1	2549.869519279	2556.666279029	580.000	1526.500	6.7968	-44.66	18.18	
13	Spectrogram 1	1	2565.568806709	2566.342179809	326.700	756.900	0.7734	-54.87	12.66	
14	Spectrogram 1	1	2567.695582729	2568.677171669	294.800	669.300	0.9816	-53.79	11.27	
15	Spectrogram 1	1	2570.223917869	2571.041908649	318.700	693.200	0.8180	-54.31	12.53	
16	Spectrogram 1	1	2572.739821669	2573.542939889	278.900	605.500	0.8031	-58.07	10.16	
17	Spectrogram 1	1	2575.535862879	2576.398471339	294.800	701.100	0.8626	-53.09	13.27	
18	Spectrogram 1	1	2578.339773909	2579.455215879	255.000	669.300	1.1154	-56.53	12.01	
19	Spectrogram 1	1	2581.403521189	2582.727178999	159.300	390.400	1.3237	-59.17	10.38	
20	Spectrogram 1	1	2584.955782179	2586.294312549	127.500	398.400	1.3385	-58.80	10.37	
21	Spectrogram 1	1	2588.472002369	2590.018748569	127.500	398.400	1.5467	-58.44	9.96	
22	Spectrogram 1	1	2612.283321659	2619.476599259	589.600	1381.600	7.1933	-52.72	14.18	
23	Spectrogram 1	1	2619.644863059	2624.314183659	748.900	1593.500	4.6693	-49.94	16.48	
24	Spectrogram 1	1	2624.701441759	2627.709157259	358.500	900.300	3.0077	-53.00	11.91	
25	Spectrogram 1	1	2630.424084680	2631.265403680	661.334	980.034	0.8413	-53.19	13.05	
26	Spectrogram 1	1	2632.366343418	2633.144563518	605.247	1043.447	0.7782	-46.10	14.84	
27	Spectrogram 1	1	2634.274265080	2634.926287380	609.870	1024.170	0.6520	-43.01	17.88	
28	Spectrogram 1	1	2635.979585914	2636.778839014	786.238	1096.938	0.7993	-55.35	14.01	
29	Spectrogram 1	1	2638.001035257	2638.842354357	736.526	1007.426	0.8413	-46.87	15.96	
30	Spectrogram 1	1	2641.867389459	2642.750774359	23.900	255.000	0.8834	-51.39	16.65	
31	Spectrogram 1	1	2644.412379459	2645.190599559	47.800	247.000	0.7782	-54.51	13.62	
32	Spectrogram 1	1	2646.747039759	2647.735589559	39.800	239.000	0.9885	-53.60	15.23	
33	Spectrogram 1	1	2649.292029759	2650.280579659	31.900	247.000	0.9885	-51.85	15.38	
34	Spectrogram 1	1	2651.749673559	2652.654091559	31.900	207.200	0.9044	-51.33	15.98	
35	Spectrogram 1	1	2656.419000000	2656.651349352	0.000	8000.000	0.2323	-32.36	18.45	Phaser
36	Spectrogram 1	1	2659.460664249	2661.488440415	0.000	8000.000	2.0278	-32.13	16.90	Upsweep
37	Spectrogram 1	1	2663.452848576	2665.594320689	0.000	8000.000	2.1415	-32.06	17.25	Downsweep
38	Spectrogram 1	1	2668.480043659	2670.550065159	0.000	8000.000	2.0700	-31.78	18.16	
39	Spectrogram 1	1	2672.432874169	2674.545141009	0.000	8000.000	2.1123	-32.15	17.55	
40	Spectrogram 1	1	2677.438946579	2679.530090749	0.000	8000.000	2.0911	-31.94	19.04	
41	Spectrogram 1	1	2681.473376239	2683.585643079	0.000	8000.000	2.1123	-31.89	19.00	
42	Spectrogram 1	1	2685.476121899	2685.729593919	0.000	8000.000	0.2535	-31.97	19.93	
43	Spectrogram 1	1	2694.805218779	2699.293901599	580.000	1080.800	4.4887	-51.99	15.70	
44	Spectrogram 1	1	2710.201931729	2711.737338949	143.400	470.100	1.5354	-57.78	10.09	
45	Spectrogram 1	1	2712.762701289	2713.793317089	159.300	709.100	1.0306	-55.34	10.99	
46	Spectrogram 1	1	2699.338519279	2706.135279029	580.000	1526.500	6.7968	-52.01	13.86	
47	Spectrogram 1	1	2715.037806709	2715.811179809	326.700	756.900	0.7734	-46.15	17.04	
48	Spectrogram 1	1	2717.164582729	2718.146171669	294.800	669.300	0.9816	-56.37	11.58	
49	Spectrogram 1	1	2719.692917869	2720.510908649	318.700	693.200	0.8180	-54.67	12.75	
50	Spectrogram 1	1	2722.208821669	2723.011939889	278.900	605.500	0.8031	-54.91	12.44	
51	Spectrogram 1	1	2725.004862879	2725.867471339	294.800	701.100	0.8626	-53.13	12.47	
52	Spectrogram 1	1	2727.808773909	2728.924215879	255.000	669.300	1.1154	-57.25	10.79	
53	Spectrogram 1	1	2730.872521189	2732.196178999	159.300	390.400	1.3237	-59.13	10.56	
54	Spectrogram 1	1	2734.424782179	2735.763312549	127.500	398.400	1.3385	-58.53	10.76	
55	Spectrogram 1	1	2737.941002369	2739.487748569	127.500	398.400	1.5467	-58.50	10.39	
56	Spectrogram 1	1	2761.752321659	2768.945599259	589.600	1381.600	7.1933	-45.64	19.20	
57	Spectrogram 1	1	2769.113863059	2773.783183659	748.900	1593.500	4.6693	-51.14	15.86	
58	Spectrogram 1	1	2774.170441759	2777.178157259	358.500	900.300	3.0077	-56.25	11.35	
59	Spectrogram 1	1	2779.893084680	2780.734403680	661.334	980.034	0.8413	-49.52	16.34	
60	Spectrogram 1	1	2781.835343418	2782.613563518	605.247	1043.447	0.7782	-44.35	20.08	
61	Spectrogram 1	1	2783.743265080	2784.395287380	609.870	1024.170	0.6520	-51.41	14.80	
62	Spectrogram 1	1	2785.448585914	2786.247839014	786.238	1096.938	0.7993	-58.39	12.66	
63	Spectrogram 1	1	2787.470035257	2788.311354357	736.526	1007.426	0.8413	-52.78	15.48	
64	Spectrogram 1	1	2791.336389459	2792.219774359	23.900	255.000	0.8834	-51.67	15.81	
65	Spectrogram 1	1	2793.881379459	2794.659599559	47.800	247.000	0.7782	-53.71	15.73	
66	Spectrogram 1	1	2796.216039759	2797.204589559	39.800	239.000	0.9885	-53.00	16.21	
67	Spectrogram 1	1	2798.761029759	2799.749579659	31.900	247.000	0.9885	-51.55	16.12	
68	Spectrogram 1	1	2801.218673559	2802.123091559	31.900	207.200	0.9044	-51.72	16.11	
69	Spectrogram 1	1	2805.850000000	2806.082349352	0.000	8000.000	0.2323	-32.12	17.42	Phaser
70	Spectrogram 1	1	2808.891664249	2810.919440415	0.000	8000.000	2.0278	-32.21	17.74	Upsweep
71	Spectrogram 1	1	2812.883848576	2815.025320689	0.000	8000.000	2.1415	-31.66	19.24	Downsweep
72	Spectrogram 1	1	2817.911043659	2819.981065159	0.000	8000.000	2.0700	-32.16	18.04	
73	Spectrogram 1	1	2821.863874169	2823.976141009	0.000	8000.000	2.1123	-32.12	17.18	
74	Spectrogram 1	1	2826.869946579	2828.961090749	0.000	8000.000	2.0911	-32.05	18.34	
75	Spectrogram 1	1	2830.904376239	2833.016643079	0.000	8000.000	2.1123	-32.10	18.27	
