Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	834.950000000	835.182349352	0.000	8000.000	0.2323	-30.44	14.99	Phaser
2	Spectrogram 1	1	837.991664249	840.019440415	0.000	8000.000	2.0278	-30.34	14.77	Upsweep
3	Spectrogram 1	1	841.983848576	844.125320689	0.000	8000.000	2.1415	-30.47	14.53	Downsweep
4	Spectrogram 1	1	847.011043659	849.081065159	0.000	8000.000	2.0700	-30.40	15.09	
5	Spectrogram 1	1	850.963874169	853.076141009	0.000	8000.000	2.1123	-29.68	16.42	
6	Spectrogram 1	1	855.969946579	858.061090749	0.000	8000.000	2.0911	-30.42	15.63	
7	Spectrogram 1	1	860.004376239	862.116643079	0.000	8000.000	2.1123	-30.49	15.20	
8	Spectrogram 1	1	864.007121899	864.260593919	0.000	8000.000	0.2535	-30.85	13.49	
9	Spectrogram 1	1	873.336218779	877.824901599	580.000	1080.800	4.4887	-51.03	16.04	
10	Spectrogram 1	1	888.732931729	890.268338949	143.400	470.100	1.5354	-60.24	10.75	
11	Spectrogram 1	1	891.293701289	892.324317089	159.300	709.100	1.0306	-57.25	11.16	
12	Spectrogram 1	1	877.869519279	884.666279029	580.000	1526.500	6.7968	-49.71	14.77	
13	Spectrogram 1	1	893.568806709	894.342179809	326.700	756.900	0.7734	-56.13	12.82	
14	Spectrogram 1	1	895.695582729	896.677171669	294.800	669.300	0.9816	-57.29	10.90	
15	Spectrogram 1	1	898.223917869	899.041908649	318.700	693.200	0.8180	-57.24	10.85	
16	Spectrogram 1	1	900.739821669	901.542939889	278.900	605.500	0.8031	-58.81	10.69	
17	Spectrogram 1	1	903.535862879	904.398471339	294.800	701.100	0.8626	-55.55	12.22	
18	Spectrogram 1	1	906.339773909	907.455215879	255.000	669.300	1.1154	-58.86	11.03	
19	Spectrogram 1	1	909.403521189	910.727178999	159.300	390.400	1.3237	-61.51	10.59	
20	Spectrogram 1	1	912.955782179	914.294312549	127.500	398.400	1.3385	-60.56	9.94	
21	Spectrogram 1	1	916.472002369	918.018748569	127.500	398.400	1.5467	-60.43	10.14	
22	Spectrogram 1	1	940.283321659	947.476599259	589.600	1381.600	7.1933	-53.17	13.07	
23	Spectrogram 1	1	947.644863059	952.314183659	748.900	1593.500	4.6693	-49.30	17.53	
24	Spectrogram 1	1	952.701441759	955.709157259	358.500	900.300	3.0077	-57.06	11.43	
25	Spectrogram 1	1	958.424084680	959.265403680	661.334	980.034	0.8413	-55.02	14.35	
26	Spectrogram 1	1	960.366343418	961.144563518	605.247	1043.447	0.7782	-51.23	17.44	
27	Spectrogram 1	1	962.274265080	962.926287380	609.870	1024.170	0.6520	-51.47	18.00	
28	Spectrogram 1	1	963.979585914	964.778839014	786.238	1096.938	0.7993	-58.20	14.39	
29	Spectrogram 1	1	966.001035257	966.842354357	736.526	1007.426	0.8413	-52.78	17.45	
30	Spectrogram 1	1	969.867389459	970.750774359	23.900	255.000	0.8834	-52.09	15.43	
31	Spectrogram 1	1	972.412379459	973.190599559	47.800	247.000	0.7782	-55.37	13.98	
32	Spectrogram 1	1	974.747039759	975.735589559	39.800	239.000	0.9885	-54.10	14.61	
33	Spectrogram 1	1	977.292029759	978.280579659	31.900	247.000	0.9885	-51.90	15.21	
34	Spectrogram 1	1	979.749673559	980.654091559	31.900	207.200	0.9044	-51.79	15.04	
35	Spectrogram 1	1	984.419000000	984.651349352	0.000	8000.000	0.2323	-29.92	15.26	Phaser
36	Spectrogram 1	1	987.460664249	989.488440415	0.000	8000.000	2.0278	-30.62	14.94	Upsweep
37	Spectrogram 1	1	991.452848576	993.594320689	0.000	8000.000	2.1415	-30.41	14.36	Downsweep
38	Spectrogram 1	1	996.480043659	998.550065159	0.000	8000.000	2.0700	-30.49	14.51	
39	Spectrogram 1	1	1000.432874169	1002.545141009	0.000	8000.000	2.1123	-30.47	15.15	
40	Spectrogram 1	1	1005.438946579	1007.530090749	0.000	8000.000	2.0911	-30.22	15.47	
41	Spectrogram 1	1	1009.473376239	1011.585643079	0.000	8000.000	2.1123	-30.39	15.45	
42	Spectrogram 1	1	1013.476121899	1013.729593919	0.000	8000.000	0.2535	-30.41	15.07	
43	Spectrogram 1	1	1022.805218779	1027.293901599	580.000	1080.800	4.4887	-51.66	17.48	
44	Spectrogram 1	1	1038.201931729	1039.737338949	143.400	470.100	1.5354	-59.69	10.48	
45	Spectrogram 1	1	1040.762701289	1041.793317089	159.300	709.100	1.0306	-56.74	11.63	
46	Spectrogram 1	1	1027.338519279	1034.135279029	580.000	1526.500	6.7968	-51.43	13.70	
47	Spectrogram 1	1	1043.037806709	1043.811179809	326.700	756.900	0.7734	-53.55	13.21	
48	Spectrogram 1	1	1045.164582729	1046.146171669	294.800	669.300	0.9816	-56.53	12.24	
49	Spectrogram 1	1	1047.692917869	1048.510908649	318.700	693.200	0.8180	-56.64	12.29	
50	Spectrogram 1	1	1050.208821669	1051.011939889	278.900	605.500	0.8031	-58.75	11.85	
