Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1993.850000000	1994.082349352	0.000	8000.000	0.2323	-37.61	14.98	Phaser
2	Spectrogram 1	1	1996.891664249	1998.919440415	0.000	8000.000	2.0278	-37.59	14.42	Upsweep
3	Spectrogram 1	1	2000.883848576	2003.025320689	0.000	8000.000	2.1415	-37.43	14.40	Downsweep
4	Spectrogram 1	1	2005.911043659	2007.981065159	0.000	8000.000	2.0700	-37.92	14.02	
5	Spectrogram 1	1	2009.863874169	2011.976141009	0.000	8000.000	2.1123	-38.21	14.14	
6	Spectrogram 1	1	2014.869946579	2016.961090749	0.000	8000.000	2.0911	-37.26	14.36	
7	Spectrogram 1	1	2018.904376239	2021.016643079	0.000	8000.000	2.1123	-37.51	14.58	
8	Spectrogram 1	1	2022.907121899	2023.160593919	0.000	8000.000	0.2535	-38.28	13.96	
9	Spectrogram 1	1	2032.236218779	2036.724901599	580.000	1080.800	4.4887	-46.78	18.24	
10	Spectrogram 1	1	2047.632931729	2049.168338949	143.400	470.100	1.5354	-59.22	11.00	
11	Spectrogram 1	1	2050.193701289	2051.224317089	159.300	709.100	1.0306	-57.24	10.89	
12	Spectrogram 1	1	2036.769519279	2043.566279029	580.000	1526.500	6.7968	-44.74	19.80	
13	Spectrogram 1	1	2052.468806709	2053.242179809	326.700	756.900	0.7734	-53.92	10.72	
14	Spectrogram 1	1	2054.595582729	2055.577171669	294.800	669.300	0.9816	-58.41	11.11	
15	Spectrogram 1	1	2057.123917869	2057.941908649	318.700	693.200	0.8180	-55.85	10.46	
16	Spectrogram 1	1	2059.639821669	2060.442939889	278.900	605.500	0.8031	-59.91	10.03	
17	Spectrogram 1	1	2062.435862879	2063.298471339	294.800	701.100	0.8626	-52.82	11.35	
18	Spectrogram 1	1	2065.239773909	2066.355215879	255.000	669.300	1.1154	-58.95	10.45	
19	Spectrogram 1	1	2068.303521189	2069.627178999	159.300	390.400	1.3237	-60.31	10.19	
20	Spectrogram 1	1	2071.855782179	2073.194312549	127.500	398.400	1.3385	-59.52	10.10	
21	Spectrogram 1	1	2075.372002369	2076.918748569	127.500	398.400	1.5467	-60.17	10.47	
22	Spectrogram 1	1	2099.183321659	2106.376599259	589.600	1381.600	7.1933	-46.05	17.62	
23	Spectrogram 1	1	2106.544863059	2111.214183659	748.900	1593.500	4.6693	-47.12	16.66	
24	Spectrogram 1	1	2111.601441759	2114.609157259	358.500	900.300	3.0077	-55.87	11.45	
25	Spectrogram 1	1	2117.324084680	2118.165403680	661.334	980.034	0.8413	-49.13	16.80	
26	Spectrogram 1	1	2119.266343418	2120.044563518	605.247	1043.447	0.7782	-45.42	18.31	
27	Spectrogram 1	1	2121.174265080	2121.826287380	609.870	1024.170	0.6520	-45.52	18.86	
28	Spectrogram 1	1	2122.879585914	2123.678839014	786.238	1096.938	0.7993	-49.75	20.51	
29	Spectrogram 1	1	2124.901035257	2125.742354357	736.526	1007.426	0.8413	-47.48	18.69	
30	Spectrogram 1	1	2128.767389459	2129.650774359	23.900	255.000	0.8834	-53.86	13.98	
31	Spectrogram 1	1	2131.312379459	2132.090599559	47.800	247.000	0.7782	-56.17	13.51	
32	Spectrogram 1	1	2133.647039759	2134.635589559	39.800	239.000	0.9885	-54.71	15.34	
33	Spectrogram 1	1	2136.192029759	2137.180579659	31.900	247.000	0.9885	-54.54	14.52	
34	Spectrogram 1	1	2138.649673559	2139.554091559	31.900	207.200	0.9044	-54.02	14.35	
35	Spectrogram 1	1	2143.319000000	2143.551349352	0.000	8000.000	0.2323	-38.15	13.79	Phaser
36	Spectrogram 1	1	2146.360664249	2148.388440415	0.000	8000.000	2.0278	-37.86	14.37	Upsweep
37	Spectrogram 1	1	2150.352848576	2152.494320689	0.000	8000.000	2.1415	-37.56	14.10	Downsweep
38	Spectrogram 1	1	2155.380043659	2157.450065159	0.000	8000.000	2.0700	-37.75	14.22	
39	Spectrogram 1	1	2159.332874169	2161.445141009	0.000	8000.000	2.1123	-37.28	14.13	
40	Spectrogram 1	1	2164.338946579	2166.430090749	0.000	8000.000	2.0911	-37.12	14.61	
41	Spectrogram 1	1	2168.373376239	2170.485643079	0.000	8000.000	2.1123	-37.19	14.78	
42	Spectrogram 1	1	2172.376121899	2172.629593919	0.000	8000.000	0.2535	-36.59	14.63	
43	Spectrogram 1	1	2181.705218779	2186.193901599	580.000	1080.800	4.4887	-47.75	17.36	
44	Spectrogram 1	1	2197.101931729	2198.637338949	143.400	470.100	1.5354	-58.96	9.89	
45	Spectrogram 1	1	2199.662701289	2200.693317089	159.300	709.100	1.0306	-56.86	10.66	
46	Spectrogram 1	1	2186.238519279	2193.035279029	580.000	1526.500	6.7968	-45.24	18.79	
47	Spectrogram 1	1	2201.937806709	2202.711179809	326.700	756.900	0.7734	-54.42	12.12	
48	Spectrogram 1	1	2204.064582729	2205.046171669	294.800	669.300	0.9816	-58.46	10.68	
49	Spectrogram 1	1	2206.592917869	2207.410908649	318.700	693.200	0.8180	-56.27	11.24	
50	Spectrogram 1	1	2209.108821669	2209.911939889	278.900	605.500	0.8031	-60.05	11.43	
51	Spectrogram 1	1	2211.904862879	2212.767471339	294.800	701.100	0.8626	-53.56	10.80	
52	Spectrogram 1	1	2214.708773909	2215.824215879	255.000	669.300	1.1154	-58.77	10.68	
53	Spectrogram 1	1	2217.772521189	2219.096178999	159.300	390.400	1.3237	-60.89	10.90	
54	Spectrogram 1	1	2221.324782179	2222.663312549	127.500	398.400	1.3385	-60.10	10.12	
55	Spectrogram 1	1	2224.841002369	2226.387748569	127.500	398.400	1.5467	-59.95	10.48	
56	Spectrogram 1	1	2248.652321659	2255.845599259	589.600	1381.600	7.1933	-48.74	15.86	
57	Spectrogram 1	1	2256.013863059	2260.683183659	748.900	1593.500	4.6693	-46.75	17.20	
58	Spectrogram 1	1	2261.070441759	2264.078157259	358.500	900.300	3.0077	-55.21	11.34	
59	Spectrogram 1	1	2266.793084680	2267.634403680	661.334	980.034	0.8413	-47.96	17.50	
60	Spectrogram 1	1	2268.735343418	2269.513563518	605.247	1043.447	0.7782	-45.48	18.36	
61	Spectrogram 1	1	2270.643265080	2271.295287380	609.870	1024.170	0.6520	-45.40	19.55	
62	Spectrogram 1	1	2272.348585914	2273.147839014	786.238	1096.938	0.7993	-51.27	15.56	
63	Spectrogram 1	1	2274.370035257	2275.211354357	736.526	1007.426	0.8413	-48.65	19.23	
64	Spectrogram 1	1	2278.236389459	2279.119774359	23.900	255.000	0.8834	-55.28	12.86	
