Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1026.050000000	1026.282349352	0.000	8000.000	0.2323	-24.14	24.43	Phaser
2	Spectrogram 1	1	1029.091664249	1031.119440415	0.000	8000.000	2.0278	-24.94	22.16	Upsweep
3	Spectrogram 1	1	1033.083848576	1035.225320689	0.000	8000.000	2.1415	-24.76	23.37	Downsweep
4	Spectrogram 1	1	1038.111043659	1040.181065159	0.000	8000.000	2.0700	-25.01	22.62	
5	Spectrogram 1	1	1042.063874169	1044.176141009	0.000	8000.000	2.1123	-24.91	22.62	
6	Spectrogram 1	1	1047.069946579	1049.161090749	0.000	8000.000	2.0911	-24.81	23.17	
7	Spectrogram 1	1	1051.104376239	1053.216643079	0.000	8000.000	2.1123	-24.87	22.63	
8	Spectrogram 1	1	1055.107121899	1055.360593919	0.000	8000.000	0.2535	-25.13	21.31	
9	Spectrogram 1	1	1064.436218779	1068.924901599	580.000	1080.800	4.4887	-53.43	15.07	
10	Spectrogram 1	1	1079.832931729	1081.368338949	143.400	470.100	1.5354	-58.69	10.08	
11	Spectrogram 1	1	1082.393701289	1083.424317089	159.300	709.100	1.0306	-55.95	10.85	
12	Spectrogram 1	1	1068.969519279	1075.766279029	580.000	1526.500	6.7968	-53.51	13.22	
13	Spectrogram 1	1	1084.668806709	1085.442179809	326.700	756.900	0.7734	-54.49	12.67	
14	Spectrogram 1	1	1086.795582729	1087.777171669	294.800	669.300	0.9816	-57.50	11.72	
15	Spectrogram 1	1	1089.323917869	1090.141908649	318.700	693.200	0.8180	-57.36	12.28	
16	Spectrogram 1	1	1091.839821669	1092.642939889	278.900	605.500	0.8031	-58.38	10.66	
17	Spectrogram 1	1	1094.635862879	1095.498471339	294.800	701.100	0.8626	-56.46	11.61	
18	Spectrogram 1	1	1097.439773909	1098.555215879	255.000	669.300	1.1154	-57.89	11.00	
