Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1535.550000000	1535.782349352	0.000	8000.000	0.2323	-35.32	19.83	Phaser
2	Spectrogram 1	1	1538.591664249	1540.619440415	0.000	8000.000	2.0278	-35.11	19.80	Upsweep
3	Spectrogram 1	1	1542.583848576	1544.725320689	0.000	8000.000	2.1415	-35.14	19.44	Downsweep
4	Spectrogram 1	1	1547.611043659	1549.681065159	0.000	8000.000	2.0700	-34.67	19.75	
5	Spectrogram 1	1	1551.563874169	1553.676141009	0.000	8000.000	2.1123	-34.99	18.92	
6	Spectrogram 1	1	1556.569946579	1558.661090749	0.000	8000.000	2.0911	-34.92	20.45	
7	Spectrogram 1	1	1560.604376239	1562.716643079	0.000	8000.000	2.1123	-35.01	18.68	
8	Spectrogram 1	1	1564.607121899	1564.860593919	0.000	8000.000	0.2535	-35.02	19.73	
9	Spectrogram 1	1	1573.936218779	1578.424901599	580.000	1080.800	4.4887	-37.65	22.79	
10	Spectrogram 1	1	1589.332931729	1590.868338949	143.400	470.100	1.5354	-55.16	10.91	
11	Spectrogram 1	1	1591.893701289	1592.924317089	159.300	709.100	1.0306	-51.09	11.32	
12	Spectrogram 1	1	1578.469519279	1585.266279029	580.000	1526.500	6.7968	-37.45	21.76	
13	Spectrogram 1	1	1594.168806709	1594.942179809	326.700	756.900	0.7734	-41.46	17.19	
14	Spectrogram 1	1	1596.295582729	1597.277171669	294.800	669.300	0.9816	-50.53	11.94	
15	Spectrogram 1	1	1598.823917869	1599.641908649	318.700	693.200	0.8180	-45.43	13.37	
16	Spectrogram 1	1	1601.339821669	1602.142939889	278.900	605.500	0.8031	-53.00	11.28	
17	Spectrogram 1	1	1604.135862879	1604.998471339	294.800	701.100	0.8626	-44.41	12.96	
18	Spectrogram 1	1	1606.939773909	1608.055215879	255.000	669.300	1.1154	-52.14	10.11	
19	Spectrogram 1	1	1610.003521189	1611.327178999	159.300	390.400	1.3237	-56.43	10.67	
20	Spectrogram 1	1	1613.555782179	1614.894312549	127.500	398.400	1.3385	-56.15	10.39	
21	Spectrogram 1	1	1617.072002369	1618.618748569	127.500	398.400	1.5467	-55.99	10.85	
22	Spectrogram 1	1	1640.883321659	1648.076599259	589.600	1381.600	7.1933	-39.94	15.77	
23	Spectrogram 1	1	1648.244863059	1652.914183659	748.900	1593.500	4.6693	-33.75	20.99	
24	Spectrogram 1	1	1653.301441759	1656.309157259	358.500	900.300	3.0077	-45.97	12.13	
25	Spectrogram 1	1	1659.024084680	1659.865403680	661.334	980.034	0.8413	-42.49	18.60	
