Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1675.100000000	1675.332349352	0.000	8000.000	0.2323	-36.58	22.05	Phaser
2	Spectrogram 1	1	1678.141664249	1680.169440415	0.000	8000.000	2.0278	-35.15	22.48	Upsweep
3	Spectrogram 1	1	1682.133848576	1684.275320689	0.000	8000.000	2.1415	-35.23	21.52	Downsweep
4	Spectrogram 1	1	1687.161043659	1689.231065159	0.000	8000.000	2.0700	-35.08	22.10	
5	Spectrogram 1	1	1691.113874169	1693.226141009	0.000	8000.000	2.1123	-35.29	21.55	
6	Spectrogram 1	1	1696.119946579	1698.211090749	0.000	8000.000	2.0911	-35.25	21.91	
7	Spectrogram 1	1	1700.154376239	1702.266643079	0.000	8000.000	2.1123	-35.24	21.75	
8	Spectrogram 1	1	1704.157121899	1704.410593919	0.000	8000.000	0.2535	-37.08	20.30	
9	Spectrogram 1	1	1713.486218779	1717.974901599	580.000	1080.800	4.4887	-32.26	22.22	
10	Spectrogram 1	1	1728.882931729	1730.418338949	143.400	470.100	1.5354	-53.09	10.48	
11	Spectrogram 1	1	1731.443701289	1732.474317089	159.300	709.100	1.0306	-48.54	11.21	
12	Spectrogram 1	1	1718.019519279	1724.816279029	580.000	1526.500	6.7968	-34.95	23.19	
13	Spectrogram 1	1	1733.718806709	1734.492179809	326.700	756.900	0.7734	-39.13	15.43	
14	Spectrogram 1	1	1735.845582729	1736.827171669	294.800	669.300	0.9816	-48.47	12.27	
15	Spectrogram 1	1	1738.373917869	1739.191908649	318.700	693.200	0.8180	-42.53	13.73	
16	Spectrogram 1	1	1740.889821669	1741.692939889	278.900	605.500	0.8031	-49.82	11.06	
17	Spectrogram 1	1	1743.685862879	1744.548471339	294.800	701.100	0.8626	-40.70	14.37	
18	Spectrogram 1	1	1746.489773909	1747.605215879	255.000	669.300	1.1154	-50.49	11.00	
19	Spectrogram 1	1	1749.553521189	1750.877178999	159.300	390.400	1.3237	-54.44	10.57	
20	Spectrogram 1	1	1753.105782179	1754.444312549	127.500	398.400	1.3385	-53.80	9.94	
21	Spectrogram 1	1	1756.622002369	1758.168748569	127.500	398.400	1.5467	-54.48	9.97	
22	Spectrogram 1	1	1780.433321659	1787.626599259	589.600	1381.600	7.1933	-37.14	16.09	
23	Spectrogram 1	1	1787.794863059	1792.464183659	748.900	1593.500	4.6693	-34.71	19.94	
24	Spectrogram 1	1	1792.851441759	1795.859157259	358.500	900.300	3.0077	-41.36	12.08	
25	Spectrogram 1	1	1798.574084680	1799.415403680	661.334	980.034	0.8413	-39.16	16.39	
26	Spectrogram 1	1	1800.516343418	1801.294563518	605.247	1043.447	0.7782	-33.27	21.99	
27	Spectrogram 1	1	1802.424265080	1803.076287380	609.870	1024.170	0.6520	-33.62	21.78	
28	Spectrogram 1	1	1804.129585914	1804.928839014	786.238	1096.938	0.7993	-40.53	18.79	
29	Spectrogram 1	1	1806.151035257	1806.992354357	736.526	1007.426	0.8413	-36.05	21.43	
