Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1083.450000000	1083.682349352	0.000	8000.000	0.2323	-33.16	19.32	Phaser
2	Spectrogram 1	1	1086.491664249	1088.519440415	0.000	8000.000	2.0278	-33.12	19.04	Upsweep
3	Spectrogram 1	1	1090.483848576	1092.625320689	0.000	8000.000	2.1415	-32.86	19.63	Downsweep
4	Spectrogram 1	1	1095.511043659	1097.581065159	0.000	8000.000	2.0700	-32.88	19.31	
5	Spectrogram 1	1	1099.463874169	1101.576141009	0.000	8000.000	2.1123	-33.08	19.37	
6	Spectrogram 1	1	1104.469946579	1106.561090749	0.000	8000.000	2.0911	-32.56	19.12	
7	Spectrogram 1	1	1108.504376239	1110.616643079	0.000	8000.000	2.1123	-32.75	19.74	
8	Spectrogram 1	1	1112.507121899	1112.760593919	0.000	8000.000	0.2535	-33.88	18.82	
9	Spectrogram 1	1	1121.836218779	1126.324901599	580.000	1080.800	4.4887	-49.82	17.71	
10	Spectrogram 1	1	1137.232931729	1138.768338949	143.400	470.100	1.5354	-59.01	10.28	
11	Spectrogram 1	1	1139.793701289	1140.824317089	159.300	709.100	1.0306	-56.84	11.26	
12	Spectrogram 1	1	1126.369519279	1133.166279029	580.000	1526.500	6.7968	-47.06	18.11	
13	Spectrogram 1	1	1142.068806709	1142.842179809	326.700	756.900	0.7734	-53.40	12.45	
14	Spectrogram 1	1	1144.195582729	1145.177171669	294.800	669.300	0.9816	-58.26	10.96	
15	Spectrogram 1	1	1146.723917869	1147.541908649	318.700	693.200	0.8180	-56.50	11.43	
16	Spectrogram 1	1	1149.239821669	1150.042939889	278.900	605.500	0.8031	-59.62	10.89	
17	Spectrogram 1	1	1152.035862879	1152.898471339	294.800	701.100	0.8626	-54.35	12.03	
18	Spectrogram 1	1	1154.839773909	1155.955215879	255.000	669.300	1.1154	-58.27	11.07	
19	Spectrogram 1	1	1157.903521189	1159.227178999	159.300	390.400	1.3237	-60.39	10.23	
20	Spectrogram 1	1	1161.455782179	1162.794312549	127.500	398.400	1.3385	-59.76	10.84	
21	Spectrogram 1	1	1164.972002369	1166.518748569	127.500	398.400	1.5467	-59.53	10.47	
22	Spectrogram 1	1	1188.783321659	1195.976599259	589.600	1381.600	7.1933	-44.57	18.01	
23	Spectrogram 1	1	1196.144863059	1200.814183659	748.900	1593.500	4.6693	-43.19	20.22	
24	Spectrogram 1	1	1201.201441759	1204.209157259	358.500	900.300	3.0077	-53.51	12.28	
25	Spectrogram 1	1	1206.924084680	1207.765403680	661.334	980.034	0.8413	-50.00	16.28	
26	Spectrogram 1	1	1208.866343418	1209.644563518	605.247	1043.447	0.7782	-43.90	19.17	
27	Spectrogram 1	1	1210.774265080	1211.426287380	609.870	1024.170	0.6520	-45.37	19.91	
28	Spectrogram 1	1	1212.479585914	1213.278839014	786.238	1096.938	0.7993	-46.94	17.15	
29	Spectrogram 1	1	1214.501035257	1215.342354357	736.526	1007.426	0.8413	-48.32	18.67	
30	Spectrogram 1	1	1218.367389459	1219.250774359	23.900	255.000	0.8834	-51.99	16.35	
31	Spectrogram 1	1	1220.912379459	1221.690599559	47.800	247.000	0.7782	-54.50	14.97	
32	Spectrogram 1	1	1223.247039759	1224.235589559	39.800	239.000	0.9885	-53.18	16.39	
33	Spectrogram 1	1	1225.792029759	1226.780579659	31.900	247.000	0.9885	-51.74	16.75	
