Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	2229.450000000	2229.682349352	0.000	8000.000	0.2323	-32.73	19.16	Phaser
2	Spectrogram 1	1	2232.491664249	2234.519440415	0.000	8000.000	2.0278	-32.57	18.74	Upsweep
3	Spectrogram 1	1	2236.483848576	2238.625320689	0.000	8000.000	2.1415	-32.43	19.15	Downsweep
4	Spectrogram 1	1	2241.511043659	2243.581065159	0.000	8000.000	2.0700	-32.37	19.05	
5	Spectrogram 1	1	2245.463874169	2247.576141009	0.000	8000.000	2.1123	-32.51	19.61	
6	Spectrogram 1	1	2250.469946579	2252.561090749	0.000	8000.000	2.0911	-32.20	19.20	
7	Spectrogram 1	1	2254.504376239	2256.616643079	0.000	8000.000	2.1123	-32.24	19.09	
8	Spectrogram 1	1	2258.507121899	2258.760593919	0.000	8000.000	0.2535	-31.90	19.56	
9	Spectrogram 1	1	2267.836218779	2272.324901599	580.000	1080.800	4.4887	-50.56	17.59	
10	Spectrogram 1	1	2283.232931729	2284.768338949	143.400	470.100	1.5354	-36.61	21.20	
11	Spectrogram 1	1	2285.793701289	2286.824317089	159.300	709.100	1.0306	-44.12	18.88	
12	Spectrogram 1	1	2272.369519279	2279.166279029	580.000	1526.500	6.7968	-47.22	17.71	
13	Spectrogram 1	1	2288.068806709	2288.842179809	326.700	756.900	0.7734	-52.23	14.09	
14	Spectrogram 1	1	2290.195582729	2291.177171669	294.800	669.300	0.9816	-56.49	12.39	
15	Spectrogram 1	1	2292.723917869	2293.541908649	318.700	693.200	0.8180	-54.76	12.42	
16	Spectrogram 1	1	2295.239821669	2296.042939889	278.900	605.500	0.8031	-56.01	11.12	
17	Spectrogram 1	1	2298.035862879	2298.898471339	294.800	701.100	0.8626	-54.54	12.93	
18	Spectrogram 1	1	2300.839773909	2301.955215879	255.000	669.300	1.1154	-56.81	11.95	
19	Spectrogram 1	1	2303.903521189	2305.227178999	159.300	390.400	1.3237	-35.77	21.85	
20	Spectrogram 1	1	2307.455782179	2308.794312549	127.500	398.400	1.3385	-31.00	24.45	
21	Spectrogram 1	1	2310.972002369	2312.518748569	127.500	398.400	1.5467	-31.57	21.47	
22	Spectrogram 1	1	2334.783321659	2341.976599259	589.600	1381.600	7.1933	-48.27	13.97	
23	Spectrogram 1	1	2342.144863059	2346.814183659	748.900	1593.500	4.6693	-46.30	16.71	
24	Spectrogram 1	1	2347.201441759	2350.209157259	358.500	900.300	3.0077	-54.79	12.04	
25	Spectrogram 1	1	2352.924084680	2353.765403680	661.334	980.034	0.8413	-50.36	15.17	
26	Spectrogram 1	1	2354.866343418	2355.644563518	605.247	1043.447	0.7782	-45.50	18.48	
27	Spectrogram 1	1	2356.774265080	2357.426287380	609.870	1024.170	0.6520	-45.89	19.30	
28	Spectrogram 1	1	2358.479585914	2359.278839014	786.238	1096.938	0.7993	-51.69	14.61	
