Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	79.825000000	80.057349352	0.000	8000.000	0.2323	-33.86	18.79	Phaser
2	Spectrogram 1	1	82.866664249	84.894440415	0.000	8000.000	2.0278	-32.62	21.51	Upsweep
3	Spectrogram 1	1	86.858848576	89.000320689	0.000	8000.000	2.1415	-32.78	22.40	Downsweep
4	Spectrogram 1	1	91.886043659	93.956065159	0.000	8000.000	2.0700	-32.52	22.10	
5	Spectrogram 1	1	95.838874169	97.951141009	0.000	8000.000	2.1123	-33.28	21.24	
6	Spectrogram 1	1	100.844946579	102.936090749	0.000	8000.000	2.0911	-33.65	20.52	
7	Spectrogram 1	1	104.879376239	106.991643079	0.000	8000.000	2.1123	-32.72	21.77	
8	Spectrogram 1	1	108.882121899	109.135593919	0.000	8000.000	0.2535	-33.30	18.94	
9	Spectrogram 1	1	118.211218779	122.699901599	580.000	1080.800	4.4887	-37.51	22.98	
10	Spectrogram 1	1	133.607931729	135.143338949	143.400	470.100	1.5354	-56.21	10.54	
11	Spectrogram 1	1	136.168701289	137.199317089	159.300	709.100	1.0306	-49.64	12.42	
12	Spectrogram 1	1	122.744519279	129.541279029	580.000	1526.500	6.7968	-38.81	21.67	
13	Spectrogram 1	1	138.443806709	139.217179809	326.700	756.900	0.7734	-41.52	16.95	
14	Spectrogram 1	1	140.570582729	141.552171669	294.800	669.300	0.9816	-50.68	12.77	
15	Spectrogram 1	1	143.098917869	143.916908649	318.700	693.200	0.8180	-45.06	15.21	
16	Spectrogram 1	1	145.614821669	146.417939889	278.900	605.500	0.8031	-52.34	12.29	
17	Spectrogram 1	1	148.410862879	149.273471339	294.800	701.100	0.8626	-45.74	14.31	
18	Spectrogram 1	1	151.214773909	152.330215879	255.000	669.300	1.1154	-51.12	11.64	
19	Spectrogram 1	1	154.278521189	155.602178999	159.300	390.400	1.3237	-58.45	10.20	
20	Spectrogram 1	1	157.830782179	159.169312549	127.500	398.400	1.3385	-57.67	10.53	
21	Spectrogram 1	1	161.347002369	162.893748569	127.500	398.400	1.5467	-57.80	10.83	
22	Spectrogram 1	1	185.158321659	192.351599259	589.600	1381.600	7.1933	-40.73	16.04	
23	Spectrogram 1	1	192.519863059	197.189183659	748.900	1593.500	4.6693	-38.44	18.93	
24	Spectrogram 1	1	197.576441759	200.584157259	358.500	900.300	3.0077	-43.14	12.52	
25	Spectrogram 1	1	203.299084680	204.140403680	661.334	980.034	0.8413	-38.84	18.57	
26	Spectrogram 1	1	205.241343418	206.019563518	605.247	1043.447	0.7782	-39.51	18.37	
27	Spectrogram 1	1	207.149265080	207.801287380	609.870	1024.170	0.6520	-40.01	18.64	
28	Spectrogram 1	1	208.854585914	209.653839014	786.238	1096.938	0.7993	-46.42	17.36	
29	Spectrogram 1	1	210.876035257	211.717354357	736.526	1007.426	0.8413	-43.81	19.27	
30	Spectrogram 1	1	214.742389459	215.625774359	23.900	255.000	0.8834	-44.89	23.49	
31	Spectrogram 1	1	217.287379459	218.065599559	47.800	247.000	0.7782	-49.62	13.68	
32	Spectrogram 1	1	219.622039759	220.610589559	39.800	239.000	0.9885	-49.70	14.68	
33	Spectrogram 1	1	222.167029759	223.155579659	31.900	247.000	0.9885	-47.62	19.65	
34	Spectrogram 1	1	224.624673559	225.529091559	31.900	207.200	0.9044	-47.30	20.09	
