Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1030.300000000	1030.532349352	0.000	8000.000	0.2323	-32.10	16.85	Phaser
2	Spectrogram 1	1	1033.341664249	1035.369440415	0.000	8000.000	2.0278	-32.14	17.31	Upsweep
3	Spectrogram 1	1	1037.333848576	1039.475320689	0.000	8000.000	2.1415	-31.92	17.28	Downsweep
4	Spectrogram 1	1	1042.361043659	1044.431065159	0.000	8000.000	2.0700	-32.01	17.70	
5	Spectrogram 1	1	1046.313874169	1048.426141009	0.000	8000.000	2.1123	-32.01	17.92	
6	Spectrogram 1	1	1051.319946579	1053.411090749	0.000	8000.000	2.0911	-31.97	16.97	
7	Spectrogram 1	1	1055.354376239	1057.466643079	0.000	8000.000	2.1123	-31.99	17.17	
8	Spectrogram 1	1	1059.357121899	1059.610593919	0.000	8000.000	0.2535	-32.24	17.21	
9	Spectrogram 1	1	1068.686218779	1073.174901599	580.000	1080.800	4.4887	-51.06	13.56	
10	Spectrogram 1	1	1084.082931729	1085.618338949	143.400	470.100	1.5354	-58.09	11.00	
11	Spectrogram 1	1	1086.643701289	1087.674317089	159.300	709.100	1.0306	-55.93	10.04	
12	Spectrogram 1	1	1073.219519279	1080.016279029	580.000	1526.500	6.7968	-51.42	13.79	
13	Spectrogram 1	1	1088.918806709	1089.692179809	326.700	756.900	0.7734	-53.57	12.22	
14	Spectrogram 1	1	1091.045582729	1092.027171669	294.800	669.300	0.9816	-55.13	10.15	
15	Spectrogram 1	1	1093.573917869	1094.391908649	318.700	693.200	0.8180	-55.42	10.77	
16	Spectrogram 1	1	1096.089821669	1096.892939889	278.900	605.500	0.8031	-57.36	10.09	
17	Spectrogram 1	1	1098.885862879	1099.748471339	294.800	701.100	0.8626	-54.67	11.47	
18	Spectrogram 1	1	1101.689773909	1102.805215879	255.000	669.300	1.1154	-56.85	10.76	
19	Spectrogram 1	1	1104.753521189	1106.077178999	159.300	390.400	1.3237	-58.96	10.74	
20	Spectrogram 1	1	1108.305782179	1109.644312549	127.500	398.400	1.3385	-58.46	10.49	
21	Spectrogram 1	1	1111.822002369	1113.368748569	127.500	398.400	1.5467	-58.46	11.19	
22	Spectrogram 1	1	1135.633321659	1142.826599259	589.600	1381.600	7.1933	-51.66	12.67	
23	Spectrogram 1	1	1142.994863059	1147.664183659	748.900	1593.500	4.6693	-51.27	13.18	
24	Spectrogram 1	1	1148.051441759	1151.059157259	358.500	900.300	3.0077	-54.12	11.00	
25	Spectrogram 1	1	1153.774084680	1154.615403680	661.334	980.034	0.8413	-56.14	11.65	
26	Spectrogram 1	1	1155.716343418	1156.494563518	605.247	1043.447	0.7782	-51.37	13.57	
27	Spectrogram 1	1	1157.624265080	1158.276287380	609.870	1024.170	0.6520	-52.08	14.93	
28	Spectrogram 1	1	1159.329585914	1160.128839014	786.238	1096.938	0.7993	-56.85	11.81	
29	Spectrogram 1	1	1161.351035257	1162.192354357	736.526	1007.426	0.8413	-54.58	14.75	
30	Spectrogram 1	1	1165.217389459	1166.100774359	23.900	255.000	0.8834	-51.86	15.07	
31	Spectrogram 1	1	1167.762379459	1168.540599559	47.800	247.000	0.7782	-56.54	10.90	
32	Spectrogram 1	1	1170.097039759	1171.085589559	39.800	239.000	0.9885	-53.60	14.15	
33	Spectrogram 1	1	1172.642029759	1173.630579659	31.900	247.000	0.9885	-50.93	14.60	
34	Spectrogram 1	1	1175.099673559	1176.004091559	31.900	207.200	0.9044	-52.26	14.11	
35	Spectrogram 1	1	1179.769000000	1180.001349352	0.000	8000.000	0.2323	-31.94	14.65	Phaser
36	Spectrogram 1	1	1182.810664249	1184.838440415	0.000	8000.000	2.0278	-32.11	16.77	Upsweep
37	Spectrogram 1	1	1186.802848576	1188.944320689	0.000	8000.000	2.1415	-32.10	16.78	Downsweep
38	Spectrogram 1	1	1191.830043659	1193.900065159	0.000	8000.000	2.0700	-32.10	16.18	
39	Spectrogram 1	1	1195.782874169	1197.895141009	0.000	8000.000	2.1123	-32.11	16.10	
40	Spectrogram 1	1	1200.788946579	1202.880090749	0.000	8000.000	2.0911	-32.11	16.38	
41	Spectrogram 1	1	1204.823376239	1206.935643079	0.000	8000.000	2.1123	-32.01	14.64	
42	Spectrogram 1	1	1208.826121899	1209.079593919	0.000	8000.000	0.2535	-32.26	15.20	
43	Spectrogram 1	1	1218.155218779	1222.643901599	580.000	1080.800	4.4887	-50.86	12.82	
44	Spectrogram 1	1	1233.551931729	1235.087338949	143.400	470.100	1.5354	-57.66	10.33	
45	Spectrogram 1	1	1236.112701289	1237.143317089	159.300	709.100	1.0306	-53.74	12.04	
46	Spectrogram 1	1	1222.688519279	1229.485279029	580.000	1526.500	6.7968	-50.46	13.26	
47	Spectrogram 1	1	1238.387806709	1239.161179809	326.700	756.900	0.7734	-52.91	12.48	
48	Spectrogram 1	1	1240.514582729	1241.496171669	294.800	669.300	0.9816	-55.67	11.40	
49	Spectrogram 1	1	1243.042917869	1243.860908649	318.700	693.200	0.8180	-55.57	11.16	
50	Spectrogram 1	1	1245.558821669	1246.361939889	278.900	605.500	0.8031	-57.64	10.72	
51	Spectrogram 1	1	1248.354862879	1249.217471339	294.800	701.100	0.8626	-53.32	13.06	
52	Spectrogram 1	1	1251.158773909	1252.274215879	255.000	669.300	1.1154	-56.72	10.71	
53	Spectrogram 1	1	1254.222521189	1255.546178999	159.300	390.400	1.3237	-59.96	10.10	
54	Spectrogram 1	1	1257.774782179	1259.113312549	127.500	398.400	1.3385	-58.55	11.17	
55	Spectrogram 1	1	1261.291002369	1262.837748569	127.500	398.400	1.5467	-58.43	10.47	
56	Spectrogram 1	1	1285.102321659	1292.295599259	589.600	1381.600	7.1933	-51.68	12.59	
57	Spectrogram 1	1	1292.463863059	1297.133183659	748.900	1593.500	4.6693	-50.57	13.41	
58	Spectrogram 1	1	1297.520441759	1300.528157259	358.500	900.300	3.0077	-55.19	11.00	
59	Spectrogram 1	1	1303.243084680	1304.084403680	661.334	980.034	0.8413	-52.55	12.75	
60	Spectrogram 1	1	1305.185343418	1305.963563518	605.247	1043.447	0.7782	-51.76	13.76	
61	Spectrogram 1	1	1307.093265080	1307.745287380	609.870	1024.170	0.6520	-52.02	13.39	
62	Spectrogram 1	1	1308.798585914	1309.597839014	786.238	1096.938	0.7993	-56.47	11.56	
63	Spectrogram 1	1	1310.820035257	1311.661354357	736.526	1007.426	0.8413	-53.86	13.58	
64	Spectrogram 1	1	1314.686389459	1315.569774359	23.900	255.000	0.8834	-51.95	14.94	
65	Spectrogram 1	1	1317.231379459	1318.009599559	47.800	247.000	0.7782	-55.66	14.21	
66	Spectrogram 1	1	1319.566039759	1320.554589559	39.800	239.000	0.9885	-54.08	14.25	
