Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1926.275000000	1926.507349352	0.000	8000.000	0.2323	-29.49	14.46	Phaser
2	Spectrogram 1	1	1929.316664249	1931.344440415	0.000	8000.000	2.0278	-27.35	15.39	Upsweep
3	Spectrogram 1	1	1933.308848576	1935.450320689	0.000	8000.000	2.1415	-27.47	16.24	Downsweep
4	Spectrogram 1	1	1938.336043659	1940.406065159	0.000	8000.000	2.0700	-27.48	15.91	
5	Spectrogram 1	1	1942.288874169	1944.401141009	0.000	8000.000	2.1123	-27.66	16.45	
6	Spectrogram 1	1	1947.294946579	1949.386090749	0.000	8000.000	2.0911	-27.64	15.71	
7	Spectrogram 1	1	1951.329376239	1953.441643079	0.000	8000.000	2.1123	-27.77	15.76	
8	Spectrogram 1	1	1955.332121899	1955.585593919	0.000	8000.000	0.2535	-29.63	14.88	
9	Spectrogram 1	1	1964.661218779	1969.149901599	580.000	1080.800	4.4887	-28.16	26.99	
10	Spectrogram 1	1	1980.057931729	1981.593338949	143.400	470.100	1.5354	-52.22	12.34	
11	Spectrogram 1	1	1982.618701289	1983.649317089	159.300	709.100	1.0306	-41.30	12.91	
12	Spectrogram 1	1	1969.194519279	1975.991279029	580.000	1526.500	6.7968	-29.11	25.76	
13	Spectrogram 1	1	1984.893806709	1985.667179809	326.700	756.900	0.7734	-31.00	21.35	
14	Spectrogram 1	1	1987.020582729	1988.002171669	294.800	669.300	0.9816	-38.82	14.02	
15	Spectrogram 1	1	1989.548917869	1990.366908649	318.700	693.200	0.8180	-35.96	18.62	
16	Spectrogram 1	1	1992.064821669	1992.867939889	278.900	605.500	0.8031	-42.74	14.07	
17	Spectrogram 1	1	1994.860862879	1995.723471339	294.800	701.100	0.8626	-35.01	18.08	
18	Spectrogram 1	1	1997.664773909	1998.780215879	255.000	669.300	1.1154	-46.34	13.23	
19	Spectrogram 1	1	2000.728521189	2002.052178999	159.300	390.400	1.3237	-54.10	11.91	
20	Spectrogram 1	1	2004.280782179	2005.619312549	127.500	398.400	1.3385	-54.08	11.73	
