Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	2509.650000000	2509.882349352	0.000	8000.000	0.2323	-36.78	17.94	Phaser
2	Spectrogram 1	1	2512.691664249	2514.719440415	0.000	8000.000	2.0278	-35.13	20.28	Upsweep
3	Spectrogram 1	1	2516.683848576	2518.825320689	0.000	8000.000	2.1415	-35.23	20.55	Downsweep
4	Spectrogram 1	1	2521.711043659	2523.781065159	0.000	8000.000	2.0700	-35.29	20.53	
5	Spectrogram 1	1	2525.663874169	2527.776141009	0.000	8000.000	2.1123	-35.33	20.50	
6	Spectrogram 1	1	2530.669946579	2532.761090749	0.000	8000.000	2.0911	-35.27	20.18	
7	Spectrogram 1	1	2534.704376239	2536.816643079	0.000	8000.000	2.1123	-35.25	19.85	
8	Spectrogram 1	1	2538.707121899	2538.960593919	0.000	8000.000	0.2535	-36.74	18.21	
9	Spectrogram 1	1	2548.036218779	2552.524901599	580.000	1080.800	4.4887	-34.61	23.40	
10	Spectrogram 1	1	2563.432931729	2564.968338949	143.400	470.100	1.5354	-54.71	10.36	
11	Spectrogram 1	1	2565.993701289	2567.024317089	159.300	709.100	1.0306	-48.09	11.45	
12	Spectrogram 1	1	2552.569519279	2559.366279029	580.000	1526.500	6.7968	-37.71	21.05	
13	Spectrogram 1	1	2568.268806709	2569.042179809	326.700	756.900	0.7734	-39.28	17.42	
14	Spectrogram 1	1	2570.395582729	2571.377171669	294.800	669.300	0.9816	-46.61	11.99	
15	Spectrogram 1	1	2572.923917869	2573.741908649	318.700	693.200	0.8180	-41.78	15.56	
16	Spectrogram 1	1	2575.439821669	2576.242939889	278.900	605.500	0.8031	-50.89	12.44	
17	Spectrogram 1	1	2578.235862879	2579.098471339	294.800	701.100	0.8626	-41.75	15.10	
18	Spectrogram 1	1	2581.039773909	2582.155215879	255.000	669.300	1.1154	-48.57	11.57	
19	Spectrogram 1	1	2584.103521189	2585.427178999	159.300	390.400	1.3237	-56.86	11.12	
20	Spectrogram 1	1	2587.655782179	2588.994312549	127.500	398.400	1.3385	-56.08	10.88	
21	Spectrogram 1	1	2591.172002369	2592.718748569	127.500	398.400	1.5467	-55.44	9.81	
22	Spectrogram 1	1	2614.983321659	2622.176599259	589.600	1381.600	7.1933	-39.39	15.47	
23	Spectrogram 1	1	2622.344863059	2627.014183659	748.900	1593.500	4.6693	-35.93	19.96	
24	Spectrogram 1	1	2627.401441759	2630.409157259	358.500	900.300	3.0077	-44.44	12.11	
25	Spectrogram 1	1	2633.124084680	2633.965403680	661.334	980.034	0.8413	-37.17	18.88	
26	Spectrogram 1	1	2635.066343418	2635.844563518	605.247	1043.447	0.7782	-36.29	19.52	
27	Spectrogram 1	1	2636.974265080	2637.626287380	609.870	1024.170	0.6520	-36.85	18.54	
28	Spectrogram 1	1	2638.679585914	2639.478839014	786.238	1096.938	0.7993	-44.40	18.56	
29	Spectrogram 1	1	2640.701035257	2641.542354357	736.526	1007.426	0.8413	-39.82	21.05	
30	Spectrogram 1	1	2644.567389459	2645.450774359	23.900	255.000	0.8834	-53.37	12.31	
31	Spectrogram 1	1	2647.112379459	2647.890599559	47.800	247.000	0.7782	-55.33	11.09	
32	Spectrogram 1	1	2649.447039759	2650.435589559	39.800	239.000	0.9885	-53.85	12.41	
33	Spectrogram 1	1	2651.992029759	2652.980579659	31.900	247.000	0.9885	-53.06	11.37	
34	Spectrogram 1	1	2654.449673559	2655.354091559	31.900	207.200	0.9044	-52.89	13.08	
35	Spectrogram 1	1	2659.119000000	2659.351349352	0.000	8000.000	0.2323	-36.77	18.20	Phaser
36	Spectrogram 1	1	2662.160664249	2664.188440415	0.000	8000.000	2.0278	-35.05	18.96	Upsweep
37	Spectrogram 1	1	2666.152848576	2668.294320689	0.000	8000.000	2.1415	-35.20	19.56	Downsweep
38	Spectrogram 1	1	2671.180043659	2673.250065159	0.000	8000.000	2.0700	-35.15	19.56	
39	Spectrogram 1	1	2675.132874169	2677.245141009	0.000	8000.000	2.1123	-35.21	19.49	
40	Spectrogram 1	1	2680.138946579	2682.230090749	0.000	8000.000	2.0911	-34.99	19.05	
