Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	Sound Type
1	Spectrogram 1	1	1033.900000000	1034.132349352	0.000	8000.000	0.2323	-29.78	20.75	Phaser
2	Spectrogram 1	1	1036.941664249	1038.969440415	0.000	8000.000	2.0278	-29.81	20.42	Upsweep
3	Spectrogram 1	1	1040.933848576	1043.075320689	0.000	8000.000	2.1415	-29.86	20.84	Downsweep
4	Spectrogram 1	1	1045.961043659	1048.031065159	0.000	8000.000	2.0700	-29.74	21.14	
5	Spectrogram 1	1	1049.913874169	1052.026141009	0.000	8000.000	2.1123	-29.80	21.11	
6	Spectrogram 1	1	1054.919946579	1057.011090749	0.000	8000.000	2.0911	-29.83	21.22	
7	Spectrogram 1	1	1058.954376239	1061.066643079	0.000	8000.000	2.1123	-29.89	20.69	
8	Spectrogram 1	1	1062.957121899	1063.210593919	0.000	8000.000	0.2535	-29.76	21.77	
9	Spectrogram 1	1	1072.286218779	1076.774901599	580.000	1080.800	4.4887	-61.70	11.28	
10	Spectrogram 1	1	1087.682931729	1089.218338949	143.400	470.100	1.5354	-60.32	11.20	
11	Spectrogram 1	1	1090.243701289	1091.274317089	159.300	709.100	1.0306	-57.61	11.61	
12	Spectrogram 1	1	1076.819519279	1083.616279029	580.000	1526.500	6.7968	-59.48	10.99	
13	Spectrogram 1	1	1092.518806709	1093.292179809	326.700	756.900	0.7734	-61.71	10.52	
14	Spectrogram 1	1	1094.645582729	1095.627171669	294.800	669.300	0.9816	-61.77	10.67	
15	Spectrogram 1	1	1097.173917869	1097.991908649	318.700	693.200	0.8180	-61.21	10.99	
16	Spectrogram 1	1	1099.689821669	1100.492939889	278.900	605.500	0.8031	-62.16	10.43	
17	Spectrogram 1	1	1102.485862879	1103.348471339	294.800	701.100	0.8626	-60.99	10.41	
18	Spectrogram 1	1	1105.289773909	1106.405215879	255.000	669.300	1.1154	-51.82	13.47	
19	Spectrogram 1	1	1108.353521189	1109.677178999	159.300	390.400	1.3237	-61.13	11.17	
20	Spectrogram 1	1	1111.905782179	1113.244312549	127.500	398.400	1.3385	-60.76	11.01	
21	Spectrogram 1	1	1115.422002369	1116.968748569	127.500	398.400	1.5467	-60.17	11.21	
22	Spectrogram 1	1	1139.233321659	1146.426599259	589.600	1381.600	7.1933	-57.20	12.63	
23	Spectrogram 1	1	1146.594863059	1151.264183659	748.900	1593.500	4.6693	-59.43	11.29	
24	Spectrogram 1	1	1151.651441759	1154.659157259	358.500	900.300	3.0077	-51.34	14.72	
25	Spectrogram 1	1	1157.374084680	1158.215403680	661.334	980.034	0.8413	-62.99	11.02	
26	Spectrogram 1	1	1159.316343418	1160.094563518	605.247	1043.447	0.7782	-59.24	11.47	
27	Spectrogram 1	1	1161.224265080	1161.876287380	609.870	1024.170	0.6520	-59.25	12.32	
28	Spectrogram 1	1	1162.929585914	1163.728839014	786.238	1096.938	0.7993	-61.57	12.41	
29	Spectrogram 1	1	1164.951035257	1165.792354357	736.526	1007.426	0.8413	-58.78	11.37	
30	Spectrogram 1	1	1168.817389459	1169.700774359	23.900	255.000	0.8834	-51.05	15.09	
31	Spectrogram 1	1	1171.362379459	1172.140599559	47.800	247.000	0.7782	-55.77	13.95	
32	Spectrogram 1	1	1173.697039759	1174.685589559	39.800	239.000	0.9885	-54.03	14.08	
33	Spectrogram 1	1	1176.242029759	1177.230579659	31.900	247.000	0.9885	-51.56	15.67	
34	Spectrogram 1	1	1178.699673559	1179.604091559	31.900	207.200	0.9044	-51.38	16.41	
35	Spectrogram 1	1	1183.369000000	1183.601349352	0.000	8000.000	0.2323	-29.77	21.41	Phaser
36	Spectrogram 1	1	1186.410664249	1188.438440415	0.000	8000.000	2.0278	-29.82	20.79	Upsweep
37	Spectrogram 1	1	1190.402848576	1192.544320689	0.000	8000.000	2.1415	-29.66	21.34	Downsweep
38	Spectrogram 1	1	1195.430043659	1197.500065159	0.000	8000.000	2.0700	-29.78	20.88	
39	Spectrogram 1	1	1199.382874169	1201.495141009	0.000	8000.000	2.1123	-29.71	21.42	
40	Spectrogram 1	1	1204.388946579	1206.480090749	0.000	8000.000	2.0911	-30.39	19.99	
41	Spectrogram 1	1	1208.423376239	1210.535643079	0.000	8000.000	2.1123	-30.65	19.02	
42	Spectrogram 1	1	1212.426121899	1212.679593919	0.000	8000.000	0.2535	-30.91	16.29	
43	Spectrogram 1	1	1221.755218779	1226.243901599	580.000	1080.800	4.4887	-61.32	11.01	
44	Spectrogram 1	1	1237.151931729	1238.687338949	143.400	470.100	1.5354	-60.44	10.89	
45	Spectrogram 1	1	1239.712701289	1240.743317089	159.300	709.100	1.0306	-56.11	11.34	
46	Spectrogram 1	1	1226.288519279	1233.085279029	580.000	1526.500	6.7968	-59.42	10.87	
47	Spectrogram 1	1	1241.987806709	1242.761179809	326.700	756.900	0.7734	-52.66	13.24	
48	Spectrogram 1	1	1244.114582729	1245.096171669	294.800	669.300	0.9816	-49.67	13.79	
49	Spectrogram 1	1	1246.642917869	1247.460908649	318.700	693.200	0.8180	-49.89	14.39	
50	Spectrogram 1	1	1249.158821669	1249.961939889	278.900	605.500	0.8031	-50.56	15.37	
51	Spectrogram 1	1	1251.954862879	1252.817471339	294.800	701.100	0.8626	-61.16	11.48	
52	Spectrogram 1	1	1254.758773909	1255.874215879	255.000	669.300	1.1154	-60.44	9.99	
53	Spectrogram 1	1	1257.822521189	1259.146178999	159.300	390.400	1.3237	-61.83	10.07	
54	Spectrogram 1	1	1261.374782179	1262.713312549	127.500	398.400	1.3385	-60.17	10.48	
55	Spectrogram 1	1	1264.891002369	1266.437748569	127.500	398.400	1.5467	-60.28	11.10	
56	Spectrogram 1	1	1288.702321659	1295.895599259	589.600	1381.600	7.1933	-60.16	11.09	
57	Spectrogram 1	1	1296.063863059	1300.733183659	748.900	1593.500	4.6693	-60.25	11.24	
58	Spectrogram 1	1	1301.120441759	1304.128157259	358.500	900.300	3.0077	-60.09	10.92	
59	Spectrogram 1	1	1306.843084680	1307.684403680	661.334	980.034	0.8413	-62.19	10.75	
60	Spectrogram 1	1	1308.785343418	1309.563563518	605.247	1043.447	0.7782	-58.66	11.54	
61	Spectrogram 1	1	1310.693265080	1311.345287380	609.870	1024.170	0.6520	-58.21	12.07	
